Time,productcatalogservice,frontend,checkoutservice,cartservice,shippingservice,emailservice,paymentservice,recommendationservice,adservice,currencyservice,Total
2020-11-07 14:15:48,1.9800995024875625,69.73684210526315,137.5,7.028301886792454,1.0952380952380956,4.0,4.0,13.050847457627118,4.3442622950819665,2.7202380952380953,245.45582943772843
2020-11-07 14:15:49,1.9800995024875625,69.73684210526315,137.5,7.028301886792454,1.0952380952380956,4.0,4.0,13.050847457627118,4.3442622950819665,2.7202380952380953,245.45582943772843
2020-11-07 14:15:50,1.9800995024875625,69.73684210526315,137.5,7.028301886792454,1.0952380952380956,4.0,4.0,13.050847457627118,4.3442622950819665,2.7202380952380953,245.45582943772843
2020-11-07 14:15:51,1.9800995024875625,69.73684210526315,137.5,7.028301886792454,1.0952380952380956,4.0,4.0,13.050847457627118,4.3442622950819665,2.7202380952380953,245.45582943772843
2020-11-07 14:15:52,1.9800995024875625,69.73684210526315,137.5,7.028301886792454,1.0952380952380956,4.0,4.0,13.050847457627118,4.3442622950819665,2.7202380952380953,245.45582943772843
2020-11-07 14:15:53,1.9800995024875625,82.19696969696972,137.5,7.028301886792454,1.0952380952380956,4.0,4.0,13.050847457627118,4.3442622950819665,2.7202380952380953,257.915957029435
2020-11-07 14:15:54,1.9216,82.19696969696972,137.5,7.028301886792454,1.0952380952380956,3.8,4.0,13.050847457627118,4.3442622950819665,2.7202380952380953,257.65745752694744
2020-11-07 14:15:55,1.9216,82.19696969696972,137.5,7.028301886792454,1.0952380952380956,3.8,2.666666666666667,13.050847457627118,4.3442622950819665,2.7202380952380953,256.32412419361407
2020-11-07 14:15:56,1.9216,82.19696969696972,137.5,7.028301886792454,1.0952380952380956,3.8,2.666666666666667,13.050847457627118,4.3442622950819665,3.036585365853658,256.6404714642297
2020-11-07 14:15:57,1.9216,82.19696969696972,137.5,7.028301886792454,1.5882352941176472,3.8,2.666666666666667,13.050847457627118,4.3442622950819665,3.036585365853658,257.13346866310917
2020-11-07 14:15:58,1.9216,82.19696969696972,137.5,7.028301886792454,1.5882352941176472,3.8,2.666666666666667,13.050847457627118,4.3442622950819665,3.036585365853658,257.13346866310917
2020-11-07 14:15:59,1.9216,82.19696969696972,137.5,7.028301886792454,1.5882352941176472,3.8,2.666666666666667,13.050847457627118,4.3442622950819665,3.036585365853658,257.13346866310917
2020-11-07 14:16:00,1.9216,82.19696969696972,137.5,7.028301886792454,1.5882352941176472,3.8,2.666666666666667,13.050847457627118,4.3442622950819665,3.036585365853658,257.13346866310917
2020-11-07 14:16:01,1.9216,82.19696969696972,87.5,7.028301886792454,1.5882352941176472,3.8,2.666666666666667,13.050847457627118,4.3442622950819665,3.036585365853658,207.13346866310926
2020-11-07 14:16:02,1.9216,82.19696969696972,87.5,5.149253731343283,1.5882352941176472,3.8,2.666666666666667,13.050847457627118,3.865384615384616,3.036585365853658,204.77554282796268
2020-11-07 14:16:03,1.9216,82.19696969696972,87.5,5.149253731343283,1.5882352941176472,3.8,2.666666666666667,9.841772151898734,3.865384615384616,3.036585365853658,201.56646752223432
2020-11-07 14:16:04,1.9216,82.19696969696972,87.5,5.149253731343283,1.5882352941176472,3.8,2.666666666666667,9.841772151898734,3.865384615384616,3.036585365853658,201.56646752223432
2020-11-07 14:16:05,1.9216,82.19696969696972,87.5,5.149253731343283,1.5882352941176472,3.8,2.666666666666667,9.841772151898734,3.865384615384616,3.036585365853658,201.56646752223432
2020-11-07 14:16:06,1.9216,82.19696969696972,87.5,5.149253731343283,1.5882352941176472,3.8,2.666666666666667,9.841772151898734,3.865384615384616,3.036585365853658,201.56646752223432
2020-11-07 14:16:07,1.9216,82.19696969696972,87.5,5.149253731343283,1.5882352941176472,3.8,2.666666666666667,9.841772151898734,3.865384615384616,3.036585365853658,201.56646752223432
2020-11-07 14:16:08,1.9216,72.03947368421052,87.5,5.149253731343283,1.5882352941176472,3.8,2.666666666666667,9.841772151898734,3.865384615384616,3.036585365853658,191.40897150947512
2020-11-07 14:16:09,1.4771723122238583,72.03947368421052,87.5,5.149253731343283,1.5882352941176472,3.0,2.666666666666667,9.841772151898734,3.865384615384616,3.036585365853658,190.16454382169894
2020-11-07 14:16:10,1.4771723122238583,72.03947368421052,87.5,5.149253731343283,1.5882352941176472,3.0,2.333333333333333,9.841772151898734,3.865384615384616,3.036585365853658,189.83121048836563
2020-11-07 14:16:11,1.4771723122238583,72.03947368421052,87.5,5.149253731343283,1.5882352941176472,3.0,2.333333333333333,9.841772151898734,3.865384615384616,2.798586572438162,189.59321169495013
2020-11-07 14:16:12,1.4771723122238583,72.03947368421052,87.5,5.149253731343283,0.5,3.0,2.333333333333333,9.841772151898734,3.865384615384616,2.798586572438162,188.50497640083248
2020-11-07 14:16:13,1.4771723122238583,72.03947368421052,87.5,5.149253731343283,0.5,3.0,2.333333333333333,9.841772151898734,3.865384615384616,2.798586572438162,188.50497640083248
2020-11-07 14:16:14,1.4771723122238583,72.03947368421052,87.5,5.149253731343283,0.5,3.0,2.333333333333333,9.841772151898734,3.865384615384616,2.798586572438162,188.50497640083248
2020-11-07 14:16:15,1.4771723122238583,72.03947368421052,87.5,5.149253731343283,0.5,3.0,2.333333333333333,9.841772151898734,3.865384615384616,2.798586572438162,188.50497640083248
2020-11-07 14:16:16,1.4771723122238583,72.03947368421052,45.0,5.149253731343283,0.5,3.0,2.333333333333333,9.841772151898734,3.865384615384616,2.798586572438162,146.0049764008325
2020-11-07 14:16:17,1.4771723122238583,72.03947368421052,45.0,5.223880597014927,0.5,3.0,2.333333333333333,9.841772151898734,3.9090909090909087,2.798586572438162,146.12330956021043
2020-11-07 14:16:18,1.4771723122238583,72.03947368421052,45.0,5.223880597014927,0.5,3.0,2.333333333333333,14.759615384615385,3.9090909090909087,2.798586572438162,151.0411527929271
2020-11-07 14:16:19,1.4771723122238583,72.03947368421052,45.0,5.223880597014927,0.5,3.0,2.333333333333333,14.759615384615385,3.9090909090909087,2.798586572438162,151.0411527929271
2020-11-07 14:16:20,1.4771723122238583,72.03947368421052,45.0,5.223880597014927,0.5,3.0,2.333333333333333,14.759615384615385,3.9090909090909087,2.798586572438162,151.0411527929271
2020-11-07 14:16:21,1.4771723122238583,72.03947368421052,45.0,5.223880597014927,0.5,3.0,2.333333333333333,14.759615384615385,3.9090909090909087,2.798586572438162,151.0411527929271
2020-11-07 14:16:22,1.4771723122238583,72.03947368421052,45.0,5.223880597014927,0.5,3.0,2.333333333333333,14.759615384615385,3.9090909090909087,2.798586572438162,151.0411527929271
2020-11-07 14:16:23,1.4771723122238583,78.39506172839506,45.0,5.223880597014927,0.5,3.0,2.333333333333333,14.759615384615385,3.9090909090909087,2.798586572438162,157.39674083711162
2020-11-07 14:16:24,1.169863013698631,78.39506172839506,45.0,5.223880597014927,0.5,3.2857142857142856,2.333333333333333,14.759615384615385,3.9090909090909087,2.798586572438162,157.3751458243007
2020-11-07 14:16:25,1.169863013698631,78.39506172839506,45.0,5.223880597014927,0.5,3.2857142857142856,3.0,14.759615384615385,3.9090909090909087,2.798586572438162,158.04181249096737
2020-11-07 14:16:26,1.169863013698631,78.39506172839506,45.0,5.223880597014927,0.5,3.2857142857142856,3.0,14.759615384615385,3.9090909090909087,2.3353941267387945,157.578620045268
2020-11-07 14:16:27,1.169863013698631,78.39506172839506,45.0,5.223880597014927,0.4651162790697674,3.2857142857142856,3.0,14.759615384615385,3.9090909090909087,2.3353941267387945,157.54373632433774
2020-11-07 14:16:28,1.169863013698631,78.39506172839506,45.0,5.223880597014927,0.4651162790697674,3.2857142857142856,3.0,14.759615384615385,3.9090909090909087,2.3353941267387945,157.54373632433774
2020-11-07 14:16:29,1.169863013698631,78.39506172839506,45.0,5.223880597014927,0.4651162790697674,3.2857142857142856,3.0,14.759615384615385,3.9090909090909087,2.3353941267387945,157.54373632433774
2020-11-07 14:16:30,1.169863013698631,78.39506172839506,45.0,5.223880597014927,0.4651162790697674,3.2857142857142856,3.0,14.759615384615385,3.9090909090909087,2.3353941267387945,157.54373632433774
2020-11-07 14:16:31,1.169863013698631,78.39506172839506,87.49999999999999,5.223880597014927,0.4651162790697674,3.2857142857142856,3.0,14.759615384615385,3.9090909090909087,2.3353941267387945,200.04373632433774
2020-11-07 14:16:32,1.169863013698631,78.39506172839506,87.49999999999999,5.053763440860215,0.4651162790697674,3.2857142857142856,3.0,14.759615384615385,3.957142857142857,2.3353941267387945,199.92167111623502
2020-11-07 14:16:33,1.169863013698631,78.39506172839506,87.49999999999999,5.053763440860215,0.4651162790697674,3.2857142857142856,3.0,11.238532110091743,3.957142857142857,2.3353941267387945,196.4005878417113
2020-11-07 14:16:34,1.169863013698631,78.39506172839506,87.49999999999999,5.053763440860215,0.4651162790697674,3.2857142857142856,3.0,11.238532110091743,3.957142857142857,2.3353941267387945,196.4005878417113
2020-11-07 14:16:35,1.169863013698631,78.39506172839506,87.49999999999999,5.053763440860215,0.4651162790697674,3.2857142857142856,3.0,11.238532110091743,3.957142857142857,2.3353941267387945,196.4005878417113
2020-11-07 14:16:36,1.169863013698631,78.39506172839506,87.49999999999999,5.053763440860215,0.4651162790697674,3.2857142857142856,3.0,11.238532110091743,3.957142857142857,2.3353941267387945,196.4005878417113
2020-11-07 14:16:37,1.169863013698631,78.39506172839506,87.49999999999999,5.053763440860215,0.4651162790697674,3.2857142857142856,3.0,11.238532110091743,3.957142857142857,2.3353941267387945,196.4005878417113
2020-11-07 14:16:38,1.169863013698631,72.2222222222222,87.49999999999999,5.053763440860215,0.4651162790697674,3.2857142857142856,3.0,11.238532110091743,3.957142857142857,2.3353941267387945,190.22774833553848
2020-11-07 14:16:39,1.268625393494229,72.2222222222222,87.49999999999999,5.053763440860215,0.4651162790697674,4.090909090909091,3.0,11.238532110091743,3.957142857142857,2.3353941267387945,191.1317055205289
2020-11-07 14:16:40,1.268625393494229,72.2222222222222,87.49999999999999,5.053763440860215,0.4651162790697674,4.090909090909091,3.1428571428571432,11.238532110091743,3.957142857142857,2.3353941267387945,191.27456266338604
2020-11-07 14:16:41,1.268625393494229,72.2222222222222,87.49999999999999,5.053763440860215,0.4651162790697674,4.090909090909091,3.1428571428571432,11.238532110091743,3.957142857142857,2.5048678720445063,191.44403640869172
2020-11-07 14:16:42,1.268625393494229,72.2222222222222,87.49999999999999,5.053763440860215,1.2033898305084747,4.090909090909091,3.1428571428571432,11.238532110091743,3.957142857142857,2.5048678720445063,192.18230996013042
2020-11-07 14:16:43,1.268625393494229,72.2222222222222,87.49999999999999,5.053763440860215,1.2033898305084747,4.090909090909091,3.1428571428571432,11.238532110091743,3.957142857142857,2.5048678720445063,192.18230996013042
2020-11-07 14:16:44,1.268625393494229,72.2222222222222,87.49999999999999,5.053763440860215,1.2033898305084747,4.090909090909091,3.1428571428571432,11.238532110091743,3.957142857142857,2.5048678720445063,192.18230996013042
2020-11-07 14:16:45,1.268625393494229,72.2222222222222,87.49999999999999,5.053763440860215,1.2033898305084747,4.090909090909091,3.1428571428571432,11.238532110091743,3.957142857142857,2.5048678720445063,192.18230996013042
2020-11-07 14:16:46,1.268625393494229,72.2222222222222,100.0,5.053763440860215,1.2033898305084747,4.090909090909091,3.1428571428571432,11.238532110091743,3.957142857142857,2.5048678720445063,204.68230996013045
2020-11-07 14:16:47,1.268625393494229,72.2222222222222,100.0,5.625,1.2033898305084747,4.090909090909091,3.1428571428571432,11.238532110091743,3.5444444444444447,2.5048678720445063,204.84084810657188
2020-11-07 14:16:48,1.268625393494229,72.2222222222222,100.0,5.625,1.2033898305084747,4.090909090909091,3.1428571428571432,16.480582524271846,3.5444444444444447,2.5048678720445063,210.082898520752
2020-11-07 14:16:49,1.268625393494229,72.2222222222222,100.0,5.625,1.2033898305084747,4.090909090909091,3.1428571428571432,16.480582524271846,3.5444444444444447,2.5048678720445063,210.082898520752
2020-11-07 14:16:50,1.268625393494229,72.2222222222222,100.0,5.625,1.2033898305084747,4.090909090909091,3.1428571428571432,16.480582524271846,3.5444444444444447,2.5048678720445063,210.082898520752
2020-11-07 14:16:51,1.268625393494229,72.2222222222222,100.0,5.625,1.2033898305084747,4.090909090909091,3.1428571428571432,16.480582524271846,3.5444444444444447,2.5048678720445063,210.082898520752
2020-11-07 14:16:52,1.268625393494229,72.2222222222222,100.0,5.625,1.2033898305084747,4.090909090909091,3.1428571428571432,16.480582524271846,3.5444444444444447,2.5048678720445063,210.082898520752
2020-11-07 14:16:53,1.268625393494229,97.72727272727272,100.0,5.625,1.2033898305084747,4.090909090909091,3.1428571428571432,16.480582524271846,3.5444444444444447,2.5048678720445063,235.58794902580246
2020-11-07 14:16:54,1.4343629343629345,97.72727272727272,100.0,5.625,1.2033898305084747,3.4705882352941178,3.1428571428571432,16.480582524271846,3.5444444444444447,2.5048678720445063,235.13336571105626
2020-11-07 14:16:55,1.4343629343629345,97.72727272727272,100.0,5.625,1.2033898305084747,3.4705882352941178,3.125,16.480582524271846,3.5444444444444447,2.5048678720445063,235.11550856819903
2020-11-07 14:16:56,1.4343629343629345,97.72727272727272,100.0,5.625,1.2033898305084747,3.4705882352941178,3.125,16.480582524271846,3.5444444444444447,2.5474083438685198,235.15804904002303
2020-11-07 14:16:57,1.4343629343629345,97.72727272727272,100.0,5.625,0.4818181818181817,3.4705882352941178,3.125,16.480582524271846,3.5444444444444447,2.5474083438685198,234.43647739133283
2020-11-07 14:16:58,1.4343629343629345,97.72727272727272,100.0,5.625,0.4818181818181817,3.4705882352941178,3.125,16.480582524271846,3.5444444444444447,2.5474083438685198,234.43647739133283
2020-11-07 14:16:59,1.4343629343629345,97.72727272727272,100.0,5.625,0.4818181818181817,3.4705882352941178,3.125,16.480582524271846,3.5444444444444447,2.5474083438685198,234.43647739133283
2020-11-07 14:17:00,1.4343629343629345,97.72727272727272,100.0,5.625,0.4818181818181817,3.4705882352941178,3.125,16.480582524271846,3.5444444444444447,2.5474083438685198,234.43647739133283
2020-11-07 14:17:01,1.4343629343629345,97.72727272727272,71.875,5.625,0.4818181818181817,3.4705882352941178,3.125,16.480582524271846,3.5444444444444447,2.5474083438685198,206.31147739133283
2020-11-07 14:17:02,1.4343629343629345,97.72727272727272,71.875,5.858585858585858,0.4818181818181817,3.4705882352941178,3.125,16.480582524271846,3.5120772946859904,2.5474083438685198,206.51269610016013
2020-11-07 14:17:03,1.4343629343629345,97.72727272727272,71.875,5.858585858585858,0.4818181818181817,3.4705882352941178,3.125,15.896946564885495,3.5120772946859904,2.5474083438685198,205.92906014077386
2020-11-07 14:17:04,1.4343629343629345,97.72727272727272,71.875,5.858585858585858,0.4818181818181817,3.4705882352941178,3.125,15.896946564885495,3.5120772946859904,2.5474083438685198,205.92906014077386
2020-11-07 14:17:05,1.4343629343629345,97.72727272727272,71.875,5.858585858585858,0.4818181818181817,3.4705882352941178,3.125,15.896946564885495,3.5120772946859904,2.5474083438685198,205.92906014077386
2020-11-07 14:17:06,1.4343629343629345,97.72727272727272,71.875,5.858585858585858,0.4818181818181817,3.4705882352941178,3.125,15.896946564885495,3.5120772946859904,2.5474083438685198,205.92906014077386
2020-11-07 14:17:07,1.4343629343629345,97.72727272727272,71.875,5.858585858585858,0.4818181818181817,3.4705882352941178,3.125,15.896946564885495,3.5120772946859904,2.5474083438685198,205.92906014077386
2020-11-07 14:17:08,1.4343629343629345,181.19834710743802,71.875,5.858585858585858,0.4818181818181817,3.4705882352941178,3.125,15.896946564885495,3.5120772946859904,2.5474083438685198,289.40013452093916
2020-11-07 14:17:09,2.13969571230982,181.19834710743802,71.875,5.858585858585858,0.4818181818181817,3.5,3.125,15.896946564885495,3.5120772946859904,2.5474083438685198,290.1348790635919
2020-11-07 14:17:10,2.13969571230982,181.19834710743802,71.875,5.858585858585858,0.4818181818181817,3.5,3.1428571428571432,15.896946564885495,3.5120772946859904,2.5474083438685198,290.15273620644905
2020-11-07 14:17:11,2.13969571230982,181.19834710743802,71.875,5.858585858585858,0.4818181818181817,3.5,3.1428571428571432,15.896946564885495,3.5120772946859904,3.1517509727626454,290.7570788353432
2020-11-07 14:17:12,2.13969571230982,181.19834710743802,71.875,5.858585858585858,1.4857142857142862,3.5,3.1428571428571432,15.896946564885495,3.5120772946859904,3.1517509727626454,291.76097493923925
2020-11-07 14:17:13,2.13969571230982,181.19834710743802,71.875,5.858585858585858,1.4857142857142862,3.5,3.1428571428571432,15.896946564885495,3.5120772946859904,3.1517509727626454,291.76097493923925
2020-11-07 14:17:14,2.13969571230982,181.19834710743802,71.875,5.858585858585858,1.4857142857142862,3.5,3.1428571428571432,15.896946564885495,3.5120772946859904,3.1517509727626454,291.76097493923925
2020-11-07 14:17:15,2.13969571230982,181.19834710743802,71.875,5.858585858585858,1.4857142857142862,3.5,3.1428571428571432,15.896946564885495,3.5120772946859904,3.1517509727626454,291.76097493923925
2020-11-07 14:17:16,2.13969571230982,181.19834710743802,92.85714285714286,5.858585858585858,1.4857142857142862,3.5,3.1428571428571432,15.896946564885495,3.5120772946859904,3.1517509727626454,312.74311779638214
2020-11-07 14:17:17,2.13969571230982,181.19834710743802,92.85714285714286,6.8361581920903935,1.4857142857142862,3.5,3.1428571428571432,15.896946564885495,3.3233082706766917,3.1517509727626454,313.53192110587736
2020-11-07 14:17:18,2.13969571230982,181.19834710743802,92.85714285714286,6.8361581920903935,1.4857142857142862,3.5,3.1428571428571432,22.64462809917356,3.3233082706766917,3.1517509727626454,320.27960264016536
2020-11-07 14:17:19,2.13969571230982,181.19834710743802,92.85714285714286,6.8361581920903935,1.4857142857142862,3.5,3.1428571428571432,22.64462809917356,3.3233082706766917,3.1517509727626454,320.27960264016536
2020-11-07 14:17:20,2.13969571230982,181.19834710743802,92.85714285714286,6.8361581920903935,1.4857142857142862,3.5,3.1428571428571432,22.64462809917356,3.3233082706766917,3.1517509727626454,320.27960264016536
2020-11-07 14:17:21,2.13969571230982,181.19834710743802,92.85714285714286,6.8361581920903935,1.4857142857142862,3.5,3.1428571428571432,22.64462809917356,3.3233082706766917,3.1517509727626454,320.27960264016536
2020-11-07 14:17:22,2.13969571230982,181.19834710743802,92.85714285714286,6.8361581920903935,1.4857142857142862,3.5,3.1428571428571432,22.64462809917356,3.3233082706766917,3.1517509727626454,320.27960264016536
2020-11-07 14:17:23,2.13969571230982,187.5,92.85714285714286,6.8361581920903935,1.4857142857142862,3.5,3.1428571428571432,22.64462809917356,3.3233082706766917,3.1517509727626454,326.58125553272737
2020-11-07 14:17:24,2.1908396946564888,187.5,92.85714285714286,6.8361581920903935,1.4857142857142862,3.5,3.1428571428571432,22.64462809917356,3.3233082706766917,3.1517509727626454,326.6323995150741
2020-11-07 14:17:25,2.1908396946564888,187.5,92.85714285714286,6.8361581920903935,1.4857142857142862,3.5,2.8,22.64462809917356,3.3233082706766917,3.1517509727626454,326.289542372217
2020-11-07 14:17:26,2.1908396946564888,187.5,92.85714285714286,6.8361581920903935,1.4857142857142862,3.5,2.8,22.64462809917356,3.3233082706766917,3.0973084886128373,326.23509988806717
2020-11-07 14:17:27,2.1908396946564888,187.5,92.85714285714286,6.8361581920903935,1.72289156626506,3.5,2.8,22.64462809917356,3.3233082706766917,3.0973084886128373,326.47227716861795
2020-11-07 14:17:28,2.1908396946564888,187.5,92.85714285714286,6.8361581920903935,1.72289156626506,3.5,2.8,22.64462809917356,3.3233082706766917,3.0973084886128373,326.47227716861795
2020-11-07 14:17:29,2.1908396946564888,187.5,92.85714285714286,6.8361581920903935,1.72289156626506,3.5,2.8,22.64462809917356,3.3233082706766917,3.0973084886128373,326.47227716861795
2020-11-07 14:17:30,2.1908396946564888,187.5,92.85714285714286,6.8361581920903935,1.72289156626506,3.5,2.8,22.64462809917356,3.3233082706766917,3.0973084886128373,326.47227716861795
2020-11-07 14:17:31,2.1908396946564888,187.5,90.9090909090909,6.8361581920903935,1.72289156626506,3.5,2.8,22.64462809917356,3.3233082706766917,3.0973084886128373,324.52422522056594
2020-11-07 14:17:32,2.1908396946564888,187.5,90.9090909090909,7.108208955223883,1.72289156626506,3.5,2.8,22.64462809917356,3.2439024390243896,3.0973084886128373,324.7168701520472
2020-11-07 14:17:33,2.1908396946564888,187.5,90.9090909090909,7.108208955223883,1.72289156626506,3.5,2.8,41.66666666666665,3.2439024390243896,3.0973084886128373,343.73890871954023
2020-11-07 14:17:34,2.1908396946564888,187.5,90.9090909090909,7.108208955223883,1.72289156626506,3.5,2.8,41.66666666666665,3.2439024390243896,3.0973084886128373,343.73890871954023
2020-11-07 14:17:35,2.1908396946564888,187.5,90.9090909090909,7.108208955223883,1.72289156626506,3.5,2.8,41.66666666666665,3.2439024390243896,3.0973084886128373,343.73890871954023
2020-11-07 14:17:36,2.1908396946564888,187.5,90.9090909090909,7.108208955223883,1.72289156626506,3.5,2.8,41.66666666666665,3.2439024390243896,3.0973084886128373,343.73890871954023
2020-11-07 14:17:37,2.1908396946564888,187.5,90.9090909090909,7.108208955223883,1.72289156626506,3.5,2.8,41.66666666666665,3.2439024390243896,3.0973084886128373,343.73890871954023
2020-11-07 14:17:38,2.1908396946564888,311.1111111111112,90.9090909090909,7.108208955223883,1.72289156626506,3.5,2.8,41.66666666666665,3.2439024390243896,3.0973084886128373,467.3500198306514
2020-11-07 14:17:39,2.8083427282976325,311.1111111111112,90.9090909090909,7.108208955223883,1.72289156626506,3.7619047619047614,2.8,41.66666666666665,3.2439024390243896,3.0973084886128373,468.22942762619726
2020-11-07 14:17:40,2.8083427282976325,311.1111111111112,90.9090909090909,7.108208955223883,1.72289156626506,3.7619047619047614,3.0,41.66666666666665,3.2439024390243896,3.0973084886128373,468.42942762619737
2020-11-07 14:17:41,2.8083427282976325,311.1111111111112,90.9090909090909,7.108208955223883,1.72289156626506,3.7619047619047614,3.0,41.66666666666665,3.2439024390243896,3.388732394366197,468.7208515319507
2020-11-07 14:17:42,2.8083427282976325,311.1111111111112,90.9090909090909,7.108208955223883,2.3786407766990294,3.7619047619047614,3.0,41.66666666666665,3.2439024390243896,3.388732394366197,469.3766007423847
2020-11-07 14:17:43,2.8083427282976325,311.1111111111112,90.9090909090909,7.108208955223883,2.3786407766990294,3.7619047619047614,3.0,41.66666666666665,3.2439024390243896,3.388732394366197,469.3766007423847
