Time,shippingservice,adservice,productcatalogservice,currencyservice,checkoutservice,recommendationservice,frontend,emailservice,paymentservice,cartservice,Total
2020-11-06 03:10:59,2.851851851851852,6.683673469387754,3.0199750312109863,3.1887640449438206,87.5,14.25,89.28571428571428,3.4000000000000004,3.25,5.214285714285714,218.6442643973944
2020-11-06 03:11:00,2.851851851851852,6.683673469387754,3.0199750312109863,3.1887640449438206,87.5,14.25,89.28571428571428,3.4000000000000004,3.25,5.214285714285714,218.6442643973944
2020-11-06 03:11:01,2.851851851851852,6.683673469387754,3.0199750312109863,3.1887640449438206,137.50000000000003,14.25,89.28571428571428,3.4000000000000004,3.25,5.214285714285714,268.64426439739447
2020-11-06 03:11:02,2.851851851851852,6.683673469387754,3.0199750312109863,3.1887640449438206,137.50000000000003,14.25,89.28571428571428,4.0,3.25,5.214285714285714,269.24426439739443
2020-11-06 03:11:03,2.851851851851852,6.683673469387754,3.0199750312109863,3.1887640449438206,137.50000000000003,14.25,89.28571428571428,4.0,3.25,5.214285714285714,269.24426439739443
2020-11-06 03:11:04,2.851851851851852,6.683673469387754,3.0199750312109863,3.1887640449438206,137.50000000000003,14.25,91.19718309859155,4.0,3.25,4.338345864661654,270.2797933606477
2020-11-06 03:11:05,2.851851851851852,6.683673469387754,3.0199750312109863,3.1887640449438206,137.50000000000003,14.25,91.19718309859155,4.0,3.25,4.338345864661654,270.2797933606477
2020-11-06 03:11:06,2.851851851851852,4.91304347826087,3.0199750312109863,2.8514680483592403,137.50000000000003,14.25,91.19718309859155,4.0,3.25,4.338345864661654,268.17186737293616
2020-11-06 03:11:07,2.851851851851852,4.91304347826087,3.0199750312109863,2.8514680483592403,137.50000000000003,14.25,91.19718309859155,4.0,3.25,4.338345864661654,268.17186737293616
2020-11-06 03:11:08,2.851851851851852,4.91304347826087,3.0199750312109863,2.8514680483592403,137.50000000000003,14.25,91.19718309859155,4.0,3.25,4.338345864661654,268.17186737293616
2020-11-06 03:11:09,2.8461538461538463,4.91304347826087,3.0199750312109863,2.8514680483592403,137.50000000000003,14.25,91.19718309859155,4.0,3.25,4.338345864661654,268.1661693672382
2020-11-06 03:11:10,2.8461538461538463,4.91304347826087,2.575280898876404,2.8514680483592403,137.50000000000003,14.25,91.19718309859155,4.0,3.25,4.338345864661654,267.7214752349036
2020-11-06 03:11:11,2.8461538461538463,4.91304347826087,2.575280898876404,2.8514680483592403,137.50000000000003,13.870967741935484,91.19718309859155,4.0,3.25,4.338345864661654,267.3424429768391
2020-11-06 03:11:12,2.8461538461538463,4.91304347826087,2.575280898876404,2.8514680483592403,137.50000000000003,13.870967741935484,91.19718309859155,4.0,3.25,4.338345864661654,267.3424429768391
2020-11-06 03:11:13,2.8461538461538463,4.91304347826087,2.575280898876404,2.8514680483592403,137.50000000000003,13.870967741935484,91.19718309859155,4.0,3.0,4.338345864661654,267.0924429768391
2020-11-06 03:11:14,2.8461538461538463,4.91304347826087,2.575280898876404,2.8514680483592403,137.50000000000003,13.870967741935484,91.19718309859155,4.0,3.0,4.338345864661654,267.0924429768391
2020-11-06 03:11:15,2.8461538461538463,4.91304347826087,2.575280898876404,2.8514680483592403,137.50000000000003,13.870967741935484,91.19718309859155,4.0,3.0,4.338345864661654,267.0924429768391
2020-11-06 03:11:16,2.8461538461538463,4.91304347826087,2.575280898876404,2.8514680483592403,83.33333333333333,13.870967741935484,91.19718309859155,4.0,3.0,4.338345864661654,212.92577631017238
2020-11-06 03:11:17,2.8461538461538463,4.91304347826087,2.575280898876404,2.8514680483592403,83.33333333333333,13.870967741935484,91.19718309859155,3.6666666666666665,3.0,4.338345864661654,212.59244297683904
2020-11-06 03:11:18,2.8461538461538463,4.91304347826087,2.575280898876404,2.8514680483592403,83.33333333333333,13.870967741935484,91.19718309859155,3.6666666666666665,3.0,4.338345864661654,212.59244297683904
2020-11-06 03:11:19,2.8461538461538463,4.91304347826087,2.575280898876404,2.8514680483592403,83.33333333333333,13.870967741935484,119.04761904761908,3.6666666666666665,3.0,4.011235955056178,240.1157690162611
2020-11-06 03:11:20,2.8461538461538463,4.91304347826087,2.575280898876404,2.8514680483592403,83.33333333333333,13.870967741935484,119.04761904761908,3.6666666666666665,3.0,4.011235955056178,240.1157690162611
2020-11-06 03:11:21,2.8461538461538463,5.614035087719297,2.575280898876404,2.83974358974359,83.33333333333333,13.870967741935484,119.04761904761908,3.6666666666666665,3.0,4.011235955056178,240.80503616710388
2020-11-06 03:11:22,2.8461538461538463,5.614035087719297,2.575280898876404,2.83974358974359,83.33333333333333,13.870967741935484,119.04761904761908,3.6666666666666665,3.0,4.011235955056178,240.80503616710388
2020-11-06 03:11:23,2.8461538461538463,5.614035087719297,2.575280898876404,2.83974358974359,83.33333333333333,13.870967741935484,119.04761904761908,3.6666666666666665,3.0,4.011235955056178,240.80503616710388
2020-11-06 03:11:24,2.8245614035087723,5.614035087719297,2.575280898876404,2.83974358974359,83.33333333333333,13.870967741935484,119.04761904761908,3.6666666666666665,3.0,4.011235955056178,240.7834437244588
2020-11-06 03:11:25,2.8245614035087723,5.614035087719297,2.773839662447257,2.83974358974359,83.33333333333333,13.870967741935484,119.04761904761908,3.6666666666666665,3.0,4.011235955056178,240.98200248802962
2020-11-06 03:11:26,2.8245614035087723,5.614035087719297,2.773839662447257,2.83974358974359,83.33333333333333,16.16935483870968,119.04761904761908,3.6666666666666665,3.0,4.011235955056178,243.28038958480386
2020-11-06 03:11:27,2.8245614035087723,5.614035087719297,2.773839662447257,2.83974358974359,83.33333333333333,16.16935483870968,119.04761904761908,3.6666666666666665,3.0,4.011235955056178,243.28038958480386
2020-11-06 03:11:28,2.8245614035087723,5.614035087719297,2.773839662447257,2.83974358974359,83.33333333333333,16.16935483870968,119.04761904761908,3.6666666666666665,3.1538461538461537,4.011235955056178,243.43423573865002
2020-11-06 03:11:29,2.8245614035087723,5.614035087719297,2.773839662447257,2.83974358974359,83.33333333333333,16.16935483870968,119.04761904761908,3.6666666666666665,3.1538461538461537,4.011235955056178,243.43423573865002
2020-11-06 03:11:30,2.8245614035087723,5.614035087719297,2.773839662447257,2.83974358974359,83.33333333333333,16.16935483870968,119.04761904761908,3.6666666666666665,3.1538461538461537,4.011235955056178,243.43423573865002
2020-11-06 03:11:31,2.8245614035087723,5.614035087719297,2.773839662447257,2.83974358974359,165.625,16.16935483870968,119.04761904761908,3.6666666666666665,3.1538461538461537,4.011235955056178,325.7259024053167
2020-11-06 03:11:32,2.8245614035087723,5.614035087719297,2.773839662447257,2.83974358974359,165.625,16.16935483870968,119.04761904761908,3.1428571428571432,3.1538461538461537,4.011235955056178,325.2020928815072
2020-11-06 03:11:33,2.8245614035087723,5.614035087719297,2.773839662447257,2.83974358974359,165.625,16.16935483870968,119.04761904761908,3.1428571428571432,3.1538461538461537,4.011235955056178,325.2020928815072
2020-11-06 03:11:34,2.8245614035087723,5.614035087719297,2.773839662447257,2.83974358974359,165.625,16.16935483870968,198.86363636363637,3.1428571428571432,3.1538461538461537,6.363636363636362,407.3705106061047
2020-11-06 03:11:35,2.8245614035087723,5.614035087719297,2.773839662447257,2.83974358974359,165.625,16.16935483870968,198.86363636363637,3.1428571428571432,3.1538461538461537,6.363636363636362,407.3705106061047
2020-11-06 03:11:36,2.8245614035087723,5.526315789473684,2.773839662447257,3.1684210526315786,165.625,16.16935483870968,198.86363636363637,3.1428571428571432,3.1538461538461537,6.363636363636362,407.6114687707469
2020-11-06 03:11:37,2.8245614035087723,5.526315789473684,2.773839662447257,3.1684210526315786,165.625,16.16935483870968,198.86363636363637,3.1428571428571432,3.1538461538461537,6.363636363636362,407.6114687707469
2020-11-06 03:11:38,2.8245614035087723,5.526315789473684,2.773839662447257,3.1684210526315786,165.625,16.16935483870968,198.86363636363637,3.1428571428571432,3.1538461538461537,6.363636363636362,407.6114687707469
2020-11-06 03:11:39,2.526315789473684,5.526315789473684,2.773839662447257,3.1684210526315786,165.625,16.16935483870968,198.86363636363637,3.1428571428571432,3.1538461538461537,6.363636363636362,407.3132231567119
2020-11-06 03:11:40,2.526315789473684,5.526315789473684,2.515243902439024,3.1684210526315786,165.625,16.16935483870968,198.86363636363637,3.1428571428571432,3.1538461538461537,6.363636363636362,407.0546273967037
2020-11-06 03:11:41,2.526315789473684,5.526315789473684,2.515243902439024,3.1684210526315786,165.625,15.664335664335663,198.86363636363637,3.1428571428571432,3.1538461538461537,6.363636363636362,406.5496082223297
2020-11-06 03:11:42,2.526315789473684,5.526315789473684,2.515243902439024,3.1684210526315786,165.625,15.664335664335663,198.86363636363637,3.1428571428571432,3.1538461538461537,6.363636363636362,406.5496082223297
2020-11-06 03:11:43,2.526315789473684,5.526315789473684,2.515243902439024,3.1684210526315786,165.625,15.664335664335663,198.86363636363637,3.1428571428571432,3.25,6.363636363636362,406.6457620684835
2020-11-06 03:11:44,2.526315789473684,5.526315789473684,2.515243902439024,3.1684210526315786,165.625,15.664335664335663,198.86363636363637,3.1428571428571432,3.25,6.363636363636362,406.6457620684835
2020-11-06 03:11:45,2.526315789473684,5.526315789473684,2.515243902439024,3.1684210526315786,165.625,15.664335664335663,198.86363636363637,3.1428571428571432,3.25,6.363636363636362,406.6457620684835
2020-11-06 03:11:46,2.526315789473684,5.526315789473684,2.515243902439024,3.1684210526315786,132.14285714285714,15.664335664335663,198.86363636363637,3.1428571428571432,3.25,6.363636363636362,373.16361921134063
2020-11-06 03:11:47,2.526315789473684,5.526315789473684,2.515243902439024,3.1684210526315786,132.14285714285714,15.664335664335663,198.86363636363637,4.0,3.25,6.363636363636362,374.0207620684835
2020-11-06 03:11:48,2.526315789473684,5.526315789473684,2.515243902439024,3.1684210526315786,132.14285714285714,15.664335664335663,198.86363636363637,4.0,3.25,6.363636363636362,374.0207620684835
2020-11-06 03:11:49,2.526315789473684,5.526315789473684,2.515243902439024,3.1684210526315786,132.14285714285714,15.664335664335663,160.86065573770497,4.0,3.25,4.8235294117647065,334.47767449068044
2020-11-06 03:11:50,2.526315789473684,5.526315789473684,2.515243902439024,3.1684210526315786,132.14285714285714,15.664335664335663,160.86065573770497,4.0,3.25,4.8235294117647065,334.47767449068044
2020-11-06 03:11:51,2.526315789473684,4.04635761589404,2.515243902439024,2.9916201117318435,132.14285714285714,15.664335664335663,160.86065573770497,4.0,3.25,4.8235294117647065,332.82091537620107
2020-11-06 03:11:52,2.526315789473684,4.04635761589404,2.515243902439024,2.9916201117318435,132.14285714285714,15.664335664335663,160.86065573770497,4.0,3.25,4.8235294117647065,332.82091537620107
2020-11-06 03:11:53,2.526315789473684,4.04635761589404,2.515243902439024,2.9916201117318435,132.14285714285714,15.664335664335663,160.86065573770497,4.0,3.25,4.8235294117647065,332.82091537620107
2020-11-06 03:11:54,2.8837209302325584,4.04635761589404,2.515243902439024,2.9916201117318435,132.14285714285714,15.664335664335663,160.86065573770497,4.0,3.25,4.8235294117647065,333.1783205169599
2020-11-06 03:11:55,2.8837209302325584,4.04635761589404,2.9668214996682147,2.9916201117318435,132.14285714285714,15.664335664335663,160.86065573770497,4.0,3.25,4.8235294117647065,333.6298981141892
2020-11-06 03:11:56,2.8837209302325584,4.04635761589404,2.9668214996682147,2.9916201117318435,132.14285714285714,18.229166666666664,160.86065573770497,4.0,3.25,4.8235294117647065,336.19472911652014
2020-11-06 03:11:57,2.8837209302325584,4.04635761589404,2.9668214996682147,2.9916201117318435,132.14285714285714,18.229166666666664,160.86065573770497,4.0,3.25,4.8235294117647065,336.19472911652014
2020-11-06 03:11:58,2.8837209302325584,4.04635761589404,2.9668214996682147,2.9916201117318435,132.14285714285714,18.229166666666664,160.86065573770497,4.0,3.9090909090909087,4.8235294117647065,336.853820025611
2020-11-06 03:11:59,2.8837209302325584,4.04635761589404,2.9668214996682147,2.9916201117318435,132.14285714285714,18.229166666666664,160.86065573770497,4.0,3.9090909090909087,4.8235294117647065,336.853820025611
2020-11-06 03:12:00,2.8837209302325584,4.04635761589404,2.9668214996682147,2.9916201117318435,132.14285714285714,18.229166666666664,160.86065573770497,4.0,3.9090909090909087,4.8235294117647065,336.853820025611
2020-11-06 03:12:01,2.8837209302325584,4.04635761589404,2.9668214996682147,2.9916201117318435,120.45454545454544,18.229166666666664,160.86065573770497,4.0,3.9090909090909087,4.8235294117647065,325.1655083372994
2020-11-06 03:12:02,2.8837209302325584,4.04635761589404,2.9668214996682147,2.9916201117318435,120.45454545454544,18.229166666666664,160.86065573770497,4.333333333333333,3.9090909090909087,4.8235294117647065,325.4988416706327
2020-11-06 03:12:03,2.8837209302325584,4.04635761589404,2.9668214996682147,2.9916201117318435,120.45454545454544,18.229166666666664,160.86065573770497,4.333333333333333,3.9090909090909087,4.8235294117647065,325.4988416706327
2020-11-06 03:12:04,2.8837209302325584,4.04635761589404,2.9668214996682147,2.9916201117318435,120.45454545454544,18.229166666666664,223.1707317073171,4.333333333333333,3.9090909090909087,5.014705882352942,388.00009411083306
2020-11-06 03:12:05,2.8837209302325584,4.04635761589404,2.9668214996682147,2.9916201117318435,120.45454545454544,18.229166666666664,223.1707317073171,4.333333333333333,3.9090909090909087,5.014705882352942,388.00009411083306
2020-11-06 03:12:06,2.8837209302325584,4.955223880597017,2.9668214996682147,3.3399301513387654,120.45454545454544,18.229166666666664,223.1707317073171,4.333333333333333,3.9090909090909087,5.014705882352942,389.25727041514295
2020-11-06 03:12:07,2.8837209302325584,4.955223880597017,2.9668214996682147,3.3399301513387654,120.45454545454544,18.229166666666664,223.1707317073171,4.333333333333333,3.9090909090909087,5.014705882352942,389.25727041514295
2020-11-06 03:12:08,2.8837209302325584,4.955223880597017,2.9668214996682147,3.3399301513387654,120.45454545454544,18.229166666666664,223.1707317073171,4.333333333333333,3.9090909090909087,5.014705882352942,389.25727041514295
2020-11-06 03:12:09,2.392156862745098,4.955223880597017,2.9668214996682147,3.3399301513387654,120.45454545454544,18.229166666666664,223.1707317073171,4.333333333333333,3.9090909090909087,5.014705882352942,388.7657063476555
2020-11-06 03:12:10,2.392156862745098,4.955223880597017,2.6842751842751853,3.3399301513387654,120.45454545454544,18.229166666666664,223.1707317073171,4.333333333333333,3.9090909090909087,5.014705882352942,388.4831600322625
2020-11-06 03:12:11,2.392156862745098,4.955223880597017,2.6842751842751853,3.3399301513387654,120.45454545454544,18.52739726027397,223.1707317073171,4.333333333333333,3.9090909090909087,5.014705882352942,388.7813906258697
2020-11-06 03:12:12,2.392156862745098,4.955223880597017,2.6842751842751853,3.3399301513387654,120.45454545454544,18.52739726027397,223.1707317073171,4.333333333333333,3.9090909090909087,5.014705882352942,388.7813906258697
2020-11-06 03:12:13,2.392156862745098,4.955223880597017,2.6842751842751853,3.3399301513387654,120.45454545454544,18.52739726027397,223.1707317073171,4.333333333333333,3.25,5.014705882352942,388.1222997167788
2020-11-06 03:12:14,2.392156862745098,4.955223880597017,2.6842751842751853,3.3399301513387654,120.45454545454544,18.52739726027397,223.1707317073171,4.333333333333333,3.25,5.014705882352942,388.1222997167788
2020-11-06 03:12:15,2.392156862745098,4.955223880597017,2.6842751842751853,3.3399301513387654,120.45454545454544,18.52739726027397,223.1707317073171,4.333333333333333,3.25,5.014705882352942,388.1222997167788
2020-11-06 03:12:16,2.392156862745098,4.955223880597017,2.6842751842751853,3.3399301513387654,111.53846153846158,18.52739726027397,223.1707317073171,4.333333333333333,3.25,5.014705882352942,379.20621580069496
2020-11-06 03:12:17,2.392156862745098,4.955223880597017,2.6842751842751853,3.3399301513387654,111.53846153846158,18.52739726027397,223.1707317073171,4.384615384615385,3.25,5.014705882352942,379.25749785197695
2020-11-06 03:12:18,2.392156862745098,4.955223880597017,2.6842751842751853,3.3399301513387654,111.53846153846158,18.52739726027397,223.1707317073171,4.384615384615385,3.25,5.014705882352942,379.25749785197695
2020-11-06 03:12:19,2.392156862745098,4.955223880597017,2.6842751842751853,3.3399301513387654,111.53846153846158,18.52739726027397,229.95689655172413,4.384615384615385,3.25,5.0,386.0289568140311
2020-11-06 03:12:20,2.392156862745098,4.955223880597017,2.6842751842751853,3.3399301513387654,111.53846153846158,18.52739726027397,229.95689655172413,4.384615384615385,3.25,5.0,386.0289568140311
2020-11-06 03:12:21,2.392156862745098,3.9197860962566846,2.6842751842751853,3.3733003708281832,111.53846153846158,18.52739726027397,229.95689655172413,4.384615384615385,3.25,5.0,385.0268892491802
2020-11-06 03:12:22,2.392156862745098,3.9197860962566846,2.6842751842751853,3.3733003708281832,111.53846153846158,18.52739726027397,229.95689655172413,4.384615384615385,3.25,5.0,385.0268892491802
2020-11-06 03:12:23,2.392156862745098,3.9197860962566846,2.6842751842751853,3.3733003708281832,111.53846153846158,18.52739726027397,229.95689655172413,4.384615384615385,3.25,5.0,385.0268892491802
2020-11-06 03:12:24,3.0689655172413794,3.9197860962566846,2.6842751842751853,3.3733003708281832,111.53846153846158,18.52739726027397,229.95689655172413,4.384615384615385,3.25,5.0,385.70369790367636
2020-11-06 03:12:25,3.0689655172413794,3.9197860962566846,3.6251511487303514,3.3733003708281832,111.53846153846158,18.52739726027397,229.95689655172413,4.384615384615385,3.25,5.0,386.64457386813166
2020-11-06 03:12:26,3.0689655172413794,3.9197860962566846,3.6251511487303514,3.3733003708281832,111.53846153846158,36.04651162790697,229.95689655172413,4.384615384615385,3.25,5.0,404.16368823576477
2020-11-06 03:12:27,3.0689655172413794,3.9197860962566846,3.6251511487303514,3.3733003708281832,111.53846153846158,36.04651162790697,229.95689655172413,4.384615384615385,3.25,5.0,404.16368823576477
2020-11-06 03:12:28,3.0689655172413794,3.9197860962566846,3.6251511487303514,3.3733003708281832,111.53846153846158,36.04651162790697,229.95689655172413,4.384615384615385,3.3529411764705883,5.0,404.26662941223526
2020-11-06 03:12:29,3.0689655172413794,3.9197860962566846,3.6251511487303514,3.3733003708281832,111.53846153846158,36.04651162790697,229.95689655172413,4.384615384615385,3.3529411764705883,5.0,404.26662941223526
2020-11-06 03:12:30,3.0689655172413794,3.9197860962566846,3.6251511487303514,3.3733003708281832,111.53846153846158,36.04651162790697,229.95689655172413,4.384615384615385,3.3529411764705883,5.0,404.26662941223526
2020-11-06 03:12:31,3.0689655172413794,3.9197860962566846,3.6251511487303514,3.3733003708281832,156.25,36.04651162790697,229.95689655172413,4.384615384615385,3.3529411764705883,5.0,448.97816787377366
2020-11-06 03:12:32,3.0689655172413794,3.9197860962566846,3.6251511487303514,3.3733003708281832,156.25,36.04651162790697,229.95689655172413,3.2666666666666666,3.3529411764705883,5.0,447.86021915582495
2020-11-06 03:12:33,3.0689655172413794,3.9197860962566846,3.6251511487303514,3.3733003708281832,156.25,36.04651162790697,229.95689655172413,3.2666666666666666,3.3529411764705883,5.0,447.86021915582495
2020-11-06 03:12:34,3.0689655172413794,3.9197860962566846,3.6251511487303514,3.3733003708281832,156.25,36.04651162790697,419.06474820143893,3.2666666666666666,3.3529411764705883,5.606435643564357,637.5745064491042
2020-11-06 03:12:35,3.0689655172413794,3.9197860962566846,3.6251511487303514,3.3733003708281832,156.25,36.04651162790697,419.06474820143893,3.2666666666666666,3.3529411764705883,5.606435643564357,637.5745064491042
2020-11-06 03:12:36,3.0689655172413794,4.694915254237288,3.6251511487303514,3.6858407079646023,156.25,36.04651162790697,419.06474820143893,3.2666666666666666,3.3529411764705883,5.606435643564357,638.6621759442211
2020-11-06 03:12:37,3.0689655172413794,4.694915254237288,3.6251511487303514,3.6858407079646023,156.25,36.04651162790697,419.06474820143893,3.2666666666666666,3.3529411764705883,5.606435643564357,638.6621759442211
2020-11-06 03:12:38,3.0689655172413794,4.694915254237288,3.6251511487303514,3.6858407079646023,156.25,36.04651162790697,419.06474820143893,3.2666666666666666,3.3529411764705883,5.606435643564357,638.6621759442211
