Time,redis-cart,adservice,frontend,currencyservice,recommendationservice,cartservice,emailservice,paymentservice,checkoutservice,shippingservice,productcatalogservice,Total
2020-08-13 19:13:00,3.8650050820804576,15.27072369632441,15.72108881953275,7.787954292809137,8.165020598619922,4.7701588063471965,8.08058990298611,5.381056951965898,7.025603148400563,8.556994235688121,14.771204297080343,99.39539983183492
2020-08-13 19:14:00,3.744161369337353,16.000752040688223,15.341597500506019,8.134343579908904,7.714927918920332,5.101368574317964,8.009647181064903,5.422650132196578,7.035958928346589,8.743591658719737,15.148696890704516,100.39769577471114
2020-08-13 19:15:00,3.7158822030586918,16.139991577503384,15.028528000050445,7.525103333150415,7.452612715447006,5.011223188930472,7.8353065146114815,5.343172785456007,6.049868279600897,8.865022313667533,15.072616481811373,98.03932739328772
2020-08-13 19:16:00,3.7766492271864234,16.570801915845536,15.320610630012407,8.02434077272661,7.813739205471668,4.845052973325264,7.7198140803973985,5.395948541381762,6.034897974036517,8.517352214682901,14.966538899772662,98.98574643483913
2020-08-13 19:17:00,3.7282300280506613,15.40124883178603,15.992998821387367,7.667407014207673,8.051535873811536,5.053883707903704,7.853965534993075,5.542204701552763,5.812508251821072,8.155368023965552,14.959052220549793,98.21840301002923
2020-08-13 19:18:00,3.7901475786934062,15.841683700314489,16.420232814424537,7.94614651062967,8.080712297180128,5.146141790775497,8.065302037038279,5.431686006639035,5.896876790161168,7.860780743049197,16.018409162076473,100.49811943098186
2020-08-13 19:19:00,3.7610225731253397,14.897538777510825,17.75896355994891,8.671339207539567,8.18117074991613,5.312207964489851,8.12657340222368,5.608667117636744,6.524002228904273,7.9686593669150385,16.599362802889875,103.40950775110024
2020-08-13 19:20:00,3.9013532072421033,15.544778029991331,18.15265347813692,8.3551947563338,7.938287161107165,5.390193275541779,7.947996466143968,5.498132076237131,7.085435575055598,7.980205533336317,16.72588581153341,104.52011537065954
2020-08-13 19:21:00,3.9015163337296,15.107515103184724,19.740897029440667,8.529100840194232,8.433163457139571,5.409553030322637,7.459665460771957,5.634262299221237,7.048151397893378,8.390495605229956,17.580119370570838,107.2344399276988
2020-08-13 19:22:00,3.742993229611495,14.316354412951615,17.518246994569473,9.184368387692286,7.7788820485595584,5.169711137968123,7.419449868822013,5.6590489009168135,6.720351389212648,8.522222090119389,17.49407416582321,103.52570262624664
2020-08-13 19:23:00,3.790153591635408,14.332531056142445,19.78696283587634,9.362021828985043,7.9282349651403,5.154690604556421,7.298731326542063,5.702015409631834,6.206130713790852,8.571309743441931,17.359999780871895,105.49278185661451
2020-08-13 19:24:00,3.865158063327273,14.768216076034706,18.403676990420244,8.81054364984399,8.184361830326402,5.4381789015700805,7.549798217375907,5.9818311796980215,5.9402887421213215,8.700008567468755,17.947772781769665,105.58983499995637
2020-08-13 19:25:00,3.817718044524261,15.255377581918163,20.324041755747288,9.553768860159568,8.384438267158473,5.675849613948176,7.234652409723929,6.081774543570006,6.999955898543417,8.908931447595148,18.328820283005363,110.5653287058938
2020-08-13 19:26:00,3.8847008209877525,13.81986906666668,19.336069928120498,8.942416377017366,8.670699093658211,4.948588900000003,6.8480034850970455,5.915911537043868,6.968331277379142,8.564366243372472,18.33097634660696,106.22993307595002
2020-08-13 19:27:00,3.8396479949056768,16.207533106535525,19.40394716808043,9.1196000505116,8.593337685527988,5.598449577847066,7.832024108862232,6.096402172539466,6.765562748516892,8.754397342050613,18.317937639112237,110.52883959448972
2020-08-13 19:28:00,3.6521256352428297,15.922960851866309,19.583244804370555,8.965624886028321,8.874160816409711,5.572737662713363,7.739340079820938,6.1462914658078125,6.569004684348598,9.186413695316446,18.12208786887054,110.33399245079542
2020-08-13 19:29:00,3.8933204708402616,15.121041458152327,18.876663606800093,9.024294050367958,8.899708208739298,5.473447964993509,7.460359235763375,5.794425086514069,6.47476452499864,9.342288937979387,17.69847469698807,108.058788242137
2020-08-13 19:30:00,4.143920358374423,14.4278488366136,18.0661126849403,9.425189952019707,8.167188293575443,5.577792872547902,8.094280557803536,5.769491738885938,5.769241232920617,9.24280217776443,18.108313134894367,106.79218184034029
2020-08-13 19:31:00,4.445158938686952,15.191791691834874,20.353617263455288,10.031930653068343,7.623634945208198,5.2791085138333385,7.922501815355545,5.735792644967713,6.096762062428156,9.352341475654649,18.62927692449929,110.66191692899237
2020-08-13 19:32:00,4.0462272017595735,14.418400185609471,21.904780877228518,10.339363544429961,8.63926300630051,5.747280473973249,7.3600514944625886,5.566310327587364,6.275299123056378,8.889383858174305,18.688372440299013,111.87473253288091
2020-08-13 19:33:00,3.961883469874323,15.712542159316008,20.160868056817254,9.804368789860442,9.049439186846863,5.7612444687697675,7.0516451226410375,5.449010795886375,6.515281380866358,8.73549699112816,19.30746944273155,111.50924986473814
2020-08-13 19:34:00,3.9295649928398855,15.208270881238501,21.61784705925467,9.60489517017551,9.732532273487617,6.054436073232296,8.060850862154943,5.50346877995731,6.746768263037668,8.513328454793731,20.65069660599423,115.62265941616636
2020-08-13 19:35:00,3.873550804089143,14.792298121300238,21.74553867290715,9.779398934122648,9.179851260965842,5.77598283214898,7.550765737218343,5.181689919265417,7.306728409775054,9.032169477214119,20.918178229426697,115.13615239843365
2020-08-13 19:36:00,3.4470226527628136,14.950167427177709,21.29841495005807,9.862987763462405,9.692219981824538,6.379728665756866,7.380035092439656,5.2599561531321815,6.9144775161424805,9.01085738484243,21.09244550359507,115.28831309119421
2020-08-13 19:37:00,3.8875065708212517,13.15710215942783,23.184330953819675,9.914678177394864,9.759494105284652,6.314061399183777,7.777091182956778,5.39668806591749,7.163785851744684,9.20639816908247,21.732430956662693,117.49356759229616
2020-08-13 19:38:00,4.1122027010825715,15.84811061323952,23.315269476975576,10.217145912880847,9.677924501339497,6.229169511105076,7.781399780349323,5.455466753463528,7.1107541464589,9.368750248578515,21.39990760596761,120.516101251441
2020-08-13 19:39:00,4.026073034082657,15.664130833185705,23.48659445844819,10.71877717560578,8.953040286817933,6.07203776392096,6.804652724133682,5.414416923884728,6.267758317604853,9.245998304788396,20.998471126193365,117.65195094866623
2020-08-13 19:40:00,3.9745961137444668,15.993148298723304,23.95412588282807,10.934074264778275,9.677185621728537,6.3795470263179155,7.7670300734220445,5.366976053603422,5.978712898596202,9.049177077890644,21.090254451926306,120.1648277635592
2020-08-13 19:41:00,4.0053114981805145,16.002197241218546,24.323750379298268,10.40054992709623,9.666756238753292,6.3288336270256975,7.660394163770028,5.261007568729178,6.513392940723215,9.204335694446774,20.663313215488802,120.02984249473054
2020-08-13 19:42:00,4.048658714508483,15.373964111037235,23.997569400672308,10.484116855237877,9.358533483827989,6.704662030639912,8.042799127546754,5.2838830585634975,6.018908422632383,9.20897682554425,20.93776684048121,119.45983887069191
2020-08-13 19:43:00,3.7944304356599887,15.803559143926346,23.575740037016374,10.993326711844627,10.004635868540934,6.676144869624996,8.039724070403032,5.099267358185236,6.038143205120401,9.084370234253583,22.402103076733994,121.5114450113095
2020-08-13 19:44:00,4.0277463707260335,14.988697497155554,25.84185221339531,11.085201921658006,9.541919743665249,5.809346374310397,8.100419220977605,5.104742217059014,6.602649846492177,9.267890711634497,22.813010336943126,123.18347645401695
2020-08-13 19:45:00,3.969541323918281,15.10692177780369,25.992764146217407,12.112136805340535,9.63282071009214,6.2501746249034085,7.643254224389388,5.282881630498162,7.566941276267035,8.993704327605725,23.11159257198792,125.66273341902368
2020-08-13 19:46:00,4.004493664383642,15.658961068414431,23.81141007324455,11.033912060992426,9.573552661958688,6.2141264293497125,7.7617345603534815,5.271442911525999,7.382566082392548,8.791648903591794,24.085288514654003,123.58913693086126
2020-08-13 19:47:00,4.088856361657801,14.450531569485443,23.514587575450765,11.05701537833731,9.322976293547953,6.410133789776131,7.285957603666445,5.465107868042382,7.1648580110854505,9.115796841717858,24.01195817031048,121.887779463078
2020-08-13 19:48:00,3.686067298404097,17.296801017662073,26.482030581338645,10.318973524514401,9.769597409449254,6.503114836642489,6.997103905290693,5.688420584699809,6.697801692976379,8.828501863912017,23.30236532247605,125.57077803736591
2020-08-13 19:49:00,3.8232610005470966,15.059975201410722,26.483273301116018,11.969177389909925,10.370099326585985,6.501178200718992,7.02981200714434,5.5970229519843615,6.755165513328282,8.994026160944319,24.22092412958552,126.80391518327555
2020-08-13 19:50:00,4.1046847821672925,13.725274407999864,26.549457951769057,12.008464183158898,10.64962178419924,6.592604408466128,6.9598033499445,5.631061963615908,6.571813816955547,9.40587577131758,24.34857891640234,126.54724133599636
2020-08-13 19:51:00,4.154411099921714,15.700025634483607,27.607506785422768,13.10258703609117,10.078484614348508,6.639574648590068,7.877432391069317,5.370784664387896,7.0656466603416925,9.328014248445076,24.284897756539785,131.2093655396416
2020-08-13 19:52:00,3.9158801301798594,15.747922994387267,26.84851564479384,12.677378309239506,10.26439477522382,6.725858987752598,8.21581089407803,5.0789719644685976,7.350898478650402,9.795491415862127,24.786963882801057,131.4080874774371
2020-08-13 19:53:00,4.1899606690307865,15.433233854377253,27.872648930878224,12.023690413253712,10.230849139892193,6.6956783044780535,7.983598656481518,5.093934569223438,7.3688235407560025,9.922941868487932,23.782366034135734,130.59772598099482
2020-08-13 19:54:00,3.9352020400612,15.39953149746082,26.448598628006568,12.44415859206391,10.347111243075675,6.195445907904113,7.5920105082338845,5.259557276324455,7.121560615489023,9.944744868035594,24.218494513851024,128.90641569050626
2020-08-13 19:55:00,4.103667719670076,16.166823141452188,25.208732674318753,11.978935855157996,10.286293811315467,6.343061326879523,8.069953822045777,5.325708980431017,7.002729152206615,10.253586255767862,24.13022679265233,128.8697195318976
2020-08-13 19:56:00,4.358095726389025,15.254974582696102,29.333189020174373,12.284265138586646,10.916522040657222,7.0134015703647,8.062973319665732,5.473165443318184,7.334195631277325,9.905924438350821,25.015632782154952,134.9523396936351
2020-08-13 19:57:00,4.514975470357959,16.288661113495277,28.05494253770176,12.162901502881155,10.209035115447818,6.630262848411018,7.685747154009812,5.482797817105608,6.768035603411178,9.688532682990367,25.464377450758292,132.95026929657024
2020-08-13 19:58:00,4.323536494275093,16.793963093855922,29.499398952973102,12.278465867041525,10.077859768922517,7.240584505030509,8.02577707727801,5.5579637019624455,7.8483233192268225,9.544329839406224,26.1746417700155,137.36484438998767
2020-08-13 19:59:00,4.533332433143287,15.538887323862259,29.262742037464253,12.49906549501643,10.876552718692857,7.0647665804362525,8.120894835958053,5.903867670641558,8.730512975160721,9.915167091958564,26.048065884880575,138.49385504721482
2020-08-13 20:00:00,4.2023069130281065,14.399654491279144,29.94914248491018,12.686665151841975,10.967141946289823,6.998530951487589,7.7735646992150675,5.890973953848004,8.729542965200748,9.568561191346594,26.57625216155682,137.74233691000404
2020-08-13 20:01:00,4.033917930778841,16.103132097924686,30.73614498973679,12.699702749379805,10.661790322762156,7.267478699486732,7.000527769248147,6.003261970842288,8.532994239633538,9.580732424908337,26.683185215435323,139.30286841013665
2020-08-13 20:02:00,4.079258266772643,16.14926872254899,29.68595285369685,12.498939741523776,10.780315071397611,6.330424747935807,7.1529579692448815,5.76762780740842,8.131042309053349,9.897101720052873,26.763852696153783,137.236741905789
2020-08-13 20:03:00,4.1196853928833965,15.922264067221606,29.24455618423648,12.716520565330908,10.82186397799548,5.786226152000003,7.492305525214262,5.61604078030267,7.629857902023977,9.820600439527864,26.28933432430693,135.45925531104356
2020-08-13 20:04:00,3.955954625751315,15.493887540219175,30.233144396643404,11.928473511566398,10.109103930623096,6.883119944512888,7.880165475416072,5.287499306382332,7.341576161471326,9.230031858589687,26.482369636140906,134.82532638731658
2020-08-13 20:05:00,4.18578898658013,15.560303155469338,30.414529905377307,12.734792488340545,10.85154498029802,6.9469646012417865,7.442919044310527,5.080877735868229,7.213431626840691,9.423034841883153,25.858603880682264,135.71279124689198
2020-08-13 20:06:00,4.246826109969978,17.16964627976499,28.635736868022253,12.912679912487755,10.811177627599232,7.109084952530985,7.765034801395682,5.158241430979432,7.175351835691514,9.251888501780725,26.068278728490103,136.30394704871264
2020-08-13 20:07:00,4.33253695095098,17.35355315579568,29.825447135771107,13.04242321080803,11.213712995699787,7.46810882665905,7.43901846542925,5.21492454483346,7.007345978856196,9.575202055571806,26.02175463182278,138.49402795219814
2020-08-13 20:08:00,4.178435543788189,17.634826846857273,31.369289257522077,13.325208700343874,10.814777517875239,7.361465557627042,8.102140453894481,5.284313305732585,7.517413430108608,9.629635278017068,26.193923239147736,141.41142913091414
2020-08-13 20:09:00,4.1988079585309634,17.836459525755092,30.837045241065713,13.311084684766007,10.739854129053507,7.41426666387018,7.805273356798772,5.487185973055992,7.825421688891268,9.763740711460585,26.226140439650894,141.445280372899
2020-08-13 20:10:00,4.277474001897992,15.594597433372122,30.04588063615425,11.958462341011648,11.026813182923503,7.194613663508054,7.798068095374784,5.506471409790606,7.381509727669398,9.476975606223203,25.70548464654436,135.96635074446993
2020-08-13 20:11:00,3.978957155839402,13.701010007999948,29.685234204276643,12.3609506329349,10.852047420097804,6.5583434864808074,7.871535069527991,5.487383587416432,6.685095154205018,9.032635836355356,26.773247099794826,132.98643965492911
2020-08-13 20:12:00,4.259970132021452,15.964582103620405,32.86631325683845,13.48577385533767,10.646812603226046,7.292780407938262,7.1623745311915625,5.393622482890677,7.0044058954814865,8.956218240020922,27.592292671313,140.62514617987992
2020-08-13 20:13:00,4.127088184051137,15.794677727780835,33.961840421391074,14.557128083265304,11.14661191188529,6.983794610561915,6.474671603999978,5.311820680716347,7.173745459413732,9.005108805159974,28.51347516621898,143.0499626544446
2020-08-13 20:14:00,4.324731928511335,16.919229439381727,35.019756993374216,14.76821279864726,11.423362647817873,7.076338551262164,7.290214374247142,5.252883028639599,8.23664122458741,9.163174616396118,29.1297616367122,148.60430723957703
2020-08-13 20:15:00,4.1979932545714655,17.07762374702671,33.714041279911925,14.586954361635545,12.342370349984256,7.260993321186165,7.551448328988812,5.3186011056209965,8.514795642167616,9.642317334942046,30.10614013402528,150.31327886006082
2020-08-13 20:16:00,4.210705256248946,17.289390097257357,36.95396410338196,14.527418855536098,12.45226611299884,7.863925344517733,7.044273016816706,5.514218952265095,8.721956147796735,9.675457066615797,29.008752806156558,153.2623277595918
2020-08-13 20:17:00,4.192643557217203,15.615096511934324,33.30718583077713,15.014135139254446,11.68438210871173,7.484380472118414,7.575038148654157,5.6976338785994916,7.868735190620258,9.692129140567236,28.441363674544963,146.57272365299934
2020-08-13 20:18:00,4.357330414366994,15.574243393006071,33.95808381803212,14.111568496727976,11.649538453374085,7.183639254316247,7.583864443132075,5.727381399815093,7.163795483207675,9.420725212025722,28.367595430138756,145.0977657981428
2020-08-13 20:19:00,4.165482876332284,15.435879658028405,35.0077198438007,14.388431131221855,12.11217616102385,7.7719103471037085,7.7030143991764675,5.690758803201195,7.590562812698676,9.498066277119586,28.983767661723896,148.34776997143064
2020-08-13 20:20:00,4.311745077613728,15.852707298965127,35.79114239586414,15.036514482212093,12.233815155581011,8.094401773410898,8.207488264162679,5.852862529534503,8.790903197819084,9.594226100937256,29.382272986059608,153.14807926216008
2020-08-13 20:21:00,4.253234947160757,15.836891694225994,37.42951005451752,15.433906793572168,11.515578327105644,8.168792432040734,8.071602025853092,5.584516395939506,8.377417779618186,9.717511065891275,30.24131701884635,154.6302785347712
2020-08-13 20:22:00,4.3550554653796265,16.084483008574182,34.70166429488093,15.623741213617173,12.666055867128714,8.02936605359058,7.945110095999722,5.689354603752678,8.111781581335192,9.987497627072491,31.10429145251749,154.29840126384875
2020-08-13 20:23:00,4.303422457481848,14.99823525448974,35.71984053329548,14.501348696014665,11.266398998522073,8.052680358242723,7.880367009092978,5.684485882780543,7.865599782166869,10.24779990800215,31.168606935404533,151.68878581549362
2020-08-13 20:24:00,4.445225389569028,14.574748789497445,36.23877159904343,15.513271137697238,13.34360772886587,7.205766437027828,7.85410419427407,5.566056689840089,7.7259294574859325,9.935319628590284,31.036959486099075,153.4397605379903
2020-08-13 20:25:00,4.180000769532339,16.818026145805906,36.993204473867394,16.005910476588067,12.638202576783257,7.986095379894112,7.459415484065851,5.58169439138426,7.805717523401255,9.843207671628932,31.40142686702721,156.7129017599786
2020-08-13 20:26:00,4.530538830729871,16.802874217289908,37.474821404724004,16.6597946292024,12.023828895905925,7.6614054560375635,6.789018041455955,5.609041678630068,8.904625248331445,10.193955447276606,32.4918502403657,159.14175408994944
2020-08-13 20:27:00,4.485661894640356,13.708972466084447,37.84534057350223,16.239417799505777,12.442651185248108,7.4258941121103605,7.380394898618778,5.856698011705196,8.506258995226066,10.05585231668419,31.649106528322815,155.5962487816483
2020-08-13 20:28:00,4.301847315251601,15.644989710101573,37.051903500050415,16.03789979722868,12.369432583590932,7.913055859664113,8.015142759663442,5.739083710728395,8.375592909852775,10.07372300827819,31.58668925557466,157.10936040998482
2020-08-13 20:29:00,4.1712412524002245,16.64610663551812,35.18614650458681,15.74676380032652,13.009217172387865,8.313046800982637,7.795049534011071,5.87332891623295,8.956823304333266,10.580862088134529,32.52322164608749,158.80180765500148
2020-08-13 20:30:00,4.1842414393448415,16.381039712187516,37.063312588716016,15.367663907024436,13.461811431801419,8.371638536978573,7.8110184181825435,5.781481854065946,9.298743948614408,10.545698060111613,32.37453100429361,160.64118090132092
2020-08-13 20:31:00,4.37240856660603,15.512700036800222,38.87491738314567,15.805632422675293,12.417273754392529,8.701049008210356,7.973587649876733,5.516840290185495,8.98731054678283,10.579748271799103,32.741608835372055,161.4830767658463
2020-08-13 20:32:00,4.21414281660587,15.754556715319355,37.70498469568821,16.263863546002664,13.19663332461308,8.242869238014427,7.430763245019133,5.714340509012902,8.50669222000136,10.633977087113786,32.799809279269155,160.46263267665998
2020-08-13 20:33:00,4.506636264400217,15.346287280236053,38.40823899787768,15.266808601389089,12.829227406984543,8.569106481483125,8.036064152249626,5.53243427175832,7.4325746652419795,10.277492288404751,31.897622195150976,158.10249260517642
2020-08-13 20:34:00,4.453272897679132,16.505302198065017,33.79046530818947,16.420629756282924,12.13789190083261,8.291325860837826,8.008648163437613,5.302785939640916,6.896187272660272,9.980742497814447,30.734940817113138,152.52219261255337
2020-08-13 20:35:00,4.404444273316741,14.542814339926196,39.386938057013715,16.461501686573175,12.067265358402762,8.140502651491815,7.920652328398474,5.357395590676129,6.9582120489326345,9.516640338891348,30.60871582446413,155.36508249808713
2020-08-13 20:36:00,4.393471870095256,16.466384667154642,38.38189334150255,16.319313386088677,13.179730054877107,8.278211133382381,7.662558161380732,5.3657395644266135,7.660883166829463,9.378900778727651,30.923564596715387,158.01065072118047
2020-08-13 20:37:00,4.342769697760613,16.840726577573957,38.65720198891818,16.278551137044435,13.52322163776176,7.5127265628771625,7.515493536635734,5.30603214838733,8.359346823816429,9.276628175281566,30.918479599601735,158.5311778856589
2020-08-13 20:38:00,4.413748616711854,16.556515817204954,37.6037115216778,16.092207911361488,12.434735371104127,7.885149458819505,7.05672386609286,5.384169123053848,9.014928539715768,9.328596952483233,32.22856343011019,157.99905060833564
2020-08-13 20:39:00,4.369139455225957,15.40827211492735,38.23748891083167,16.21608630251535,12.27503540573036,7.239547976516337,6.829294908906414,5.565689091431843,8.654610016304503,9.192791019760447,32.39147373036537,156.3794289325156
2020-08-13 20:40:00,4.24646140568476,15.739951701309725,38.86401945566207,15.505741181877326,13.083337018947956,7.662997369158976,7.448963607170647,5.473597939478041,8.055189672527312,9.163684497032358,31.811340071847034,157.05528392069618
2020-08-13 20:41:00,4.4209603358702365,16.283984618916133,40.15786971780822,16.592813566310767,13.581961952722411,8.55996651980015,7.657763177799742,5.402180868289375,8.965388797536773,9.61982860016046,33.876361202536955,165.11907935775122
2020-08-13 20:42:00,4.332241670496404,16.123728189363362,40.449920552471795,16.953486018606338,13.674743036322193,7.894318750666647,6.790476621999972,5.345517056923905,9.876424000036376,9.672348174298358,34.082090440499556,165.19529451168492
2020-08-13 20:43:00,4.4272559535173155,16.175682899499535,41.61719039972762,16.938627746515554,13.93959555665668,8.217804830966944,7.042193306644488,5.290076785107135,9.359425226303788,9.737844371444046,34.01457533396699,166.7602724103501
2020-08-13 20:44:00,4.47871563135477,15.940332767796034,40.092288592280454,16.497547658635856,13.20328457219565,8.351496100130719,7.600164175325798,5.180345011307772,8.398091378038396,9.681201345596033,35.637197722317616,165.0606649549791
2020-08-13 20:45:00,4.419616264531802,16.501959938170152,41.498741229695746,16.94415862030965,14.049775970326431,8.435003714095748,7.6903551842905555,5.439448442421094,8.760902560568296,9.617957479611917,34.85106998953856,168.20898939355996
2020-08-13 20:46:00,4.497329109499213,16.47980825769254,42.27697280399504,16.315294709972598,13.924045452626483,8.742338563103653,7.014175813999941,5.4272526863028965,8.934717453132762,9.540693135827674,34.123072645491376,167.27570063164416
