Time,currencyservice,emailservice,checkoutservice,cartservice,recommendationservice,frontend,adservice,paymentservice,shippingservice,productcatalogservice,Total
2020-11-24 20:28:33,3.1106382978723413,3.6666666666666665,175.0,6.727272727272728,14.833333333333332,79.6875,8.035714285714285,3.5,3.0,2.633093525179856,300.1942188360392
2020-11-24 20:28:34,3.020304568527919,3.6666666666666665,175.0,6.727272727272728,14.833333333333332,79.91071428571428,8.035714285714285,3.5,3.0,2.633093525179856,300.32709939240897
2020-11-24 20:28:35,3.020304568527919,3.6666666666666665,175.0,6.727272727272728,14.833333333333332,79.91071428571428,8.035714285714285,3.5,3.0,2.633093525179856,300.32709939240897
2020-11-24 20:28:36,3.020304568527919,3.6666666666666665,175.0,6.727272727272728,14.833333333333332,79.91071428571428,6.7073170731707314,3.5,3.0,2.633093525179856,298.99870217986546
2020-11-24 20:28:37,3.020304568527919,3.6666666666666665,175.0,6.727272727272728,14.833333333333332,79.91071428571428,6.7073170731707314,3.5,3.0,2.6654275092936803,299.0310361639793
2020-11-24 20:28:38,3.020304568527919,3.6666666666666665,175.0,6.727272727272728,14.833333333333332,79.91071428571428,6.7073170731707314,3.5,3.0,2.6654275092936803,299.0310361639793
2020-11-24 20:28:39,3.020304568527919,3.6666666666666665,175.0,6.727272727272728,14.833333333333332,79.91071428571428,6.7073170731707314,3.5,2.885714285714286,2.6654275092936803,298.91675044969367
2020-11-24 20:28:40,3.020304568527919,3.6666666666666665,175.0,6.727272727272728,14.833333333333332,79.91071428571428,6.7073170731707314,3.5,2.885714285714286,2.6654275092936803,298.91675044969367
2020-11-24 20:28:41,3.020304568527919,3.6666666666666665,175.0,6.727272727272728,14.833333333333332,79.91071428571428,6.7073170731707314,3.5,2.885714285714286,2.6654275092936803,298.91675044969367
2020-11-24 20:28:42,3.020304568527919,3.6666666666666665,175.0,6.727272727272728,14.833333333333332,79.91071428571428,6.7073170731707314,3.5,2.885714285714286,2.6654275092936803,298.91675044969367
2020-11-24 20:28:43,3.020304568527919,3.6666666666666665,175.0,6.727272727272728,12.740384615384615,79.91071428571428,6.7073170731707314,3.5,2.885714285714286,2.6654275092936803,296.82380173174494
2020-11-24 20:28:44,3.020304568527919,3.6666666666666665,175.0,6.727272727272728,12.740384615384615,79.91071428571428,6.7073170731707314,3.5,2.885714285714286,2.6654275092936803,296.82380173174494
2020-11-24 20:28:45,3.020304568527919,3.6666666666666665,175.0,7.090163934426229,12.740384615384615,79.91071428571428,6.7073170731707314,3.5,2.885714285714286,2.6654275092936803,297.18669293889843
2020-11-24 20:28:46,3.020304568527919,3.6666666666666665,175.0,7.090163934426229,12.740384615384615,79.91071428571428,6.7073170731707314,3.5,2.885714285714286,2.6654275092936803,297.18669293889843
2020-11-24 20:28:47,3.020304568527919,3.6666666666666665,175.0,7.090163934426229,12.740384615384615,79.91071428571428,6.7073170731707314,3.5,2.885714285714286,2.6654275092936803,297.18669293889843
2020-11-24 20:28:48,3.020304568527919,3.6666666666666665,87.5,7.090163934426229,12.740384615384615,79.91071428571428,6.7073170731707314,3.0,2.885714285714286,2.6654275092936803,209.18669293889843
2020-11-24 20:28:49,2.925773195876288,3.6666666666666665,87.5,7.090163934426229,12.740384615384615,91.15384615384615,6.7073170731707314,3.0,2.885714285714286,2.6654275092936803,220.3352934343787
2020-11-24 20:28:50,2.925773195876288,3.6666666666666665,87.5,7.090163934426229,12.740384615384615,91.15384615384615,6.7073170731707314,3.0,2.885714285714286,2.6654275092936803,220.3352934343787
2020-11-24 20:28:51,2.925773195876288,3.6666666666666665,87.5,7.090163934426229,12.740384615384615,91.15384615384615,6.569767441860465,3.0,2.885714285714286,2.6654275092936803,220.1977438030684
2020-11-24 20:28:52,2.925773195876288,3.6666666666666665,87.5,7.090163934426229,12.740384615384615,91.15384615384615,6.569767441860465,3.0,2.885714285714286,2.4357459379615958,219.96806223173638
2020-11-24 20:28:53,2.925773195876288,3.6666666666666665,87.5,7.090163934426229,12.740384615384615,91.15384615384615,6.569767441860465,3.0,2.885714285714286,2.4357459379615958,219.96806223173638
2020-11-24 20:28:54,2.925773195876288,3.0,87.5,7.090163934426229,12.740384615384615,91.15384615384615,6.569767441860465,3.0,2.3846153846153846,2.4357459379615958,218.80029666397076
2020-11-24 20:28:55,2.925773195876288,3.0,87.5,7.090163934426229,12.740384615384615,91.15384615384615,6.569767441860465,3.0,2.3846153846153846,2.4357459379615958,218.80029666397076
2020-11-24 20:28:56,2.925773195876288,3.0,87.5,7.090163934426229,12.740384615384615,91.15384615384615,6.569767441860465,3.0,2.3846153846153846,2.4357459379615958,218.80029666397076
2020-11-24 20:28:57,2.925773195876288,3.0,87.5,7.090163934426229,12.740384615384615,91.15384615384615,6.569767441860465,3.0,2.3846153846153846,2.4357459379615958,218.80029666397076
2020-11-24 20:28:58,2.925773195876288,3.0,87.5,7.090163934426229,13.958333333333336,91.15384615384615,6.569767441860465,3.0,2.3846153846153846,2.4357459379615958,220.01824538191943
2020-11-24 20:28:59,2.925773195876288,3.0,87.5,7.090163934426229,13.958333333333336,91.15384615384615,6.569767441860465,3.0,2.3846153846153846,2.4357459379615958,220.01824538191943
2020-11-24 20:29:00,2.925773195876288,3.0,87.5,6.867469879518072,13.958333333333336,91.15384615384615,6.569767441860465,3.0,2.3846153846153846,2.4357459379615958,219.7955513270113
2020-11-24 20:29:01,2.925773195876288,3.0,87.5,6.867469879518072,13.958333333333336,91.15384615384615,6.569767441860465,3.0,2.3846153846153846,2.4357459379615958,219.7955513270113
2020-11-24 20:29:02,2.925773195876288,3.0,87.5,6.867469879518072,13.958333333333336,91.15384615384615,6.569767441860465,3.0,2.3846153846153846,2.4357459379615958,219.7955513270113
2020-11-24 20:29:03,2.925773195876288,3.0,175.0,6.867469879518072,13.958333333333336,91.15384615384615,6.569767441860465,2.0,2.3846153846153846,2.4357459379615958,306.29555132701125
2020-11-24 20:29:04,2.993231810490694,3.0,175.0,6.867469879518072,13.958333333333336,104.46428571428578,6.569767441860465,2.0,2.3846153846153846,2.4357459379615958,319.6734495020653
2020-11-24 20:29:05,2.993231810490694,3.0,175.0,6.867469879518072,13.958333333333336,104.46428571428578,6.569767441860465,2.0,2.3846153846153846,2.4357459379615958,319.6734495020653
2020-11-24 20:29:06,2.993231810490694,3.0,175.0,6.867469879518072,13.958333333333336,104.46428571428578,5.491803278688525,2.0,2.3846153846153846,2.4357459379615958,318.5954853388933
2020-11-24 20:29:07,2.993231810490694,3.0,175.0,6.867469879518072,13.958333333333336,104.46428571428578,5.491803278688525,2.0,2.3846153846153846,2.431890179514256,318.591629580446
2020-11-24 20:29:08,2.993231810490694,3.0,175.0,6.867469879518072,13.958333333333336,104.46428571428578,5.491803278688525,2.0,2.3846153846153846,2.431890179514256,318.591629580446
2020-11-24 20:29:09,2.993231810490694,4.0,175.0,6.867469879518072,13.958333333333336,104.46428571428578,5.491803278688525,2.0,2.6666666666666665,2.431890179514256,319.87368086249734
2020-11-24 20:29:10,2.993231810490694,4.0,175.0,6.867469879518072,13.958333333333336,104.46428571428578,5.491803278688525,2.0,2.6666666666666665,2.431890179514256,319.87368086249734
2020-11-24 20:29:11,2.993231810490694,4.0,175.0,6.867469879518072,13.958333333333336,104.46428571428578,5.491803278688525,2.0,2.6666666666666665,2.431890179514256,319.87368086249734
2020-11-24 20:29:12,2.993231810490694,4.0,175.0,6.867469879518072,13.958333333333336,104.46428571428578,5.491803278688525,2.0,2.6666666666666665,2.431890179514256,319.87368086249734
2020-11-24 20:29:13,2.993231810490694,4.0,175.0,6.867469879518072,14.285714285714285,104.46428571428578,5.491803278688525,2.0,2.6666666666666665,2.431890179514256,320.20106181487824
2020-11-24 20:29:14,2.993231810490694,4.0,175.0,6.867469879518072,14.285714285714285,104.46428571428578,5.491803278688525,2.0,2.6666666666666665,2.431890179514256,320.20106181487824
2020-11-24 20:29:15,2.993231810490694,4.0,175.0,7.850877192982456,14.285714285714285,104.46428571428578,5.491803278688525,2.0,2.6666666666666665,2.431890179514256,321.1844691283427
2020-11-24 20:29:16,2.993231810490694,4.0,175.0,7.850877192982456,14.285714285714285,104.46428571428578,5.491803278688525,2.0,2.6666666666666665,2.431890179514256,321.1844691283427
2020-11-24 20:29:17,2.993231810490694,4.0,175.0,7.850877192982456,14.285714285714285,104.46428571428578,5.491803278688525,2.0,2.6666666666666665,2.431890179514256,321.1844691283427
2020-11-24 20:29:18,2.993231810490694,4.0,153.57142857142856,7.850877192982456,14.285714285714285,104.46428571428578,5.491803278688525,3.0,2.6666666666666665,2.431890179514256,300.75589769977125
2020-11-24 20:29:19,3.1150442477876106,4.0,153.57142857142856,7.850877192982456,14.285714285714285,156.77570093457942,5.491803278688525,3.0,2.6666666666666665,2.431890179514256,353.18912535736183
2020-11-24 20:29:20,3.1150442477876106,4.0,153.57142857142856,7.850877192982456,14.285714285714285,156.77570093457942,5.491803278688525,3.0,2.6666666666666665,2.431890179514256,353.18912535736183
2020-11-24 20:29:21,3.1150442477876106,4.0,153.57142857142856,7.850877192982456,14.285714285714285,156.77570093457942,5.571428571428572,3.0,2.6666666666666665,2.431890179514256,353.2687506501019
2020-11-24 20:29:22,3.1150442477876106,4.0,153.57142857142856,7.850877192982456,14.285714285714285,156.77570093457942,5.571428571428572,3.0,2.6666666666666665,2.3163481953290868,353.15320866591674
2020-11-24 20:29:23,3.1150442477876106,4.0,153.57142857142856,7.850877192982456,14.285714285714285,156.77570093457942,5.571428571428572,3.0,2.6666666666666665,2.3163481953290868,353.15320866591674
2020-11-24 20:29:24,3.1150442477876106,3.25,153.57142857142856,7.850877192982456,14.285714285714285,156.77570093457942,5.571428571428572,3.0,2.689655172413793,2.3163481953290868,352.42619717166383
2020-11-24 20:29:25,3.1150442477876106,3.25,153.57142857142856,7.850877192982456,14.285714285714285,156.77570093457942,5.571428571428572,3.0,2.689655172413793,2.3163481953290868,352.42619717166383
2020-11-24 20:29:26,3.1150442477876106,3.25,153.57142857142856,7.850877192982456,14.285714285714285,156.77570093457942,5.571428571428572,3.0,2.689655172413793,2.3163481953290868,352.42619717166383
2020-11-24 20:29:27,3.1150442477876106,3.25,153.57142857142856,7.850877192982456,14.285714285714285,156.77570093457942,5.571428571428572,3.0,2.689655172413793,2.3163481953290868,352.42619717166383
2020-11-24 20:29:28,3.1150442477876106,3.25,153.57142857142856,7.850877192982456,14.468085106382976,156.77570093457942,5.571428571428572,3.0,2.689655172413793,2.3163481953290868,352.60856799233255
2020-11-24 20:29:29,3.1150442477876106,3.25,153.57142857142856,7.850877192982456,14.468085106382976,156.77570093457942,5.571428571428572,3.0,2.689655172413793,2.3163481953290868,352.60856799233255
2020-11-24 20:29:30,3.1150442477876106,3.25,153.57142857142856,7.423664122137405,14.468085106382976,156.77570093457942,5.571428571428572,3.0,2.689655172413793,2.3163481953290868,352.1813549214875
2020-11-24 20:29:31,3.1150442477876106,3.25,153.57142857142856,7.423664122137405,14.468085106382976,156.77570093457942,5.571428571428572,3.0,2.689655172413793,2.3163481953290868,352.1813549214875
2020-11-24 20:29:32,3.1150442477876106,3.25,153.57142857142856,7.423664122137405,14.468085106382976,156.77570093457942,5.571428571428572,3.0,2.689655172413793,2.3163481953290868,352.1813549214875
2020-11-24 20:29:33,3.1150442477876106,3.25,156.25,7.423664122137405,14.468085106382976,156.77570093457942,5.571428571428572,1.7999999999999998,2.689655172413793,2.3163481953290868,353.6599263500589
2020-11-24 20:29:34,3.1327014218009483,3.25,156.25,7.423664122137405,14.468085106382976,161.5234375,5.571428571428572,1.7999999999999998,2.689655172413793,2.3163481953290868,358.4253200894928
2020-11-24 20:29:35,3.1327014218009483,3.25,156.25,7.423664122137405,14.468085106382976,161.5234375,5.571428571428572,1.7999999999999998,2.689655172413793,2.3163481953290868,358.4253200894928
2020-11-24 20:29:36,3.1327014218009483,3.25,156.25,7.423664122137405,14.468085106382976,161.5234375,4.592920353982301,1.7999999999999998,2.689655172413793,2.3163481953290868,357.4468118720465
2020-11-24 20:29:37,3.1327014218009483,3.25,156.25,7.423664122137405,14.468085106382976,161.5234375,4.592920353982301,1.7999999999999998,2.689655172413793,2.6407377706495594,357.77120144736693
2020-11-24 20:29:38,3.1327014218009483,3.25,156.25,7.423664122137405,14.468085106382976,161.5234375,4.592920353982301,1.7999999999999998,2.689655172413793,2.6407377706495594,357.77120144736693
2020-11-24 20:29:39,3.1327014218009483,4.0,156.25,7.423664122137405,14.468085106382976,161.5234375,4.592920353982301,1.7999999999999998,2.9428571428571435,2.6407377706495594,358.7744034178103
2020-11-24 20:29:40,3.1327014218009483,4.0,156.25,7.423664122137405,14.468085106382976,161.5234375,4.592920353982301,1.7999999999999998,2.9428571428571435,2.6407377706495594,358.7744034178103
2020-11-24 20:29:41,3.1327014218009483,4.0,156.25,7.423664122137405,14.468085106382976,161.5234375,4.592920353982301,1.7999999999999998,2.9428571428571435,2.6407377706495594,358.7744034178103
2020-11-24 20:29:42,3.1327014218009483,4.0,156.25,7.423664122137405,14.468085106382976,161.5234375,4.592920353982301,1.7999999999999998,2.9428571428571435,2.6407377706495594,358.7744034178103
2020-11-24 20:29:43,3.1327014218009483,4.0,156.25,7.423664122137405,20.714285714285715,161.5234375,4.592920353982301,1.7999999999999998,2.9428571428571435,2.6407377706495594,365.02060402571306
2020-11-24 20:29:44,3.1327014218009483,4.0,156.25,7.423664122137405,20.714285714285715,161.5234375,4.592920353982301,1.7999999999999998,2.9428571428571435,2.6407377706495594,365.02060402571306
2020-11-24 20:29:45,3.1327014218009483,4.0,156.25,9.1869918699187,20.714285714285715,161.5234375,4.592920353982301,1.7999999999999998,2.9428571428571435,2.6407377706495594,366.7839317734943
2020-11-24 20:29:46,3.1327014218009483,4.0,156.25,9.1869918699187,20.714285714285715,161.5234375,4.592920353982301,1.7999999999999998,2.9428571428571435,2.6407377706495594,366.7839317734943
2020-11-24 20:29:47,3.1327014218009483,4.0,156.25,9.1869918699187,20.714285714285715,161.5234375,4.592920353982301,1.7999999999999998,2.9428571428571435,2.6407377706495594,366.7839317734943
2020-11-24 20:29:48,3.1327014218009483,4.0,175.0,9.1869918699187,20.714285714285715,161.5234375,4.592920353982301,4.0,2.9428571428571435,2.6407377706495594,387.73393177349436
2020-11-24 20:29:49,3.7598253275109172,4.0,175.0,9.1869918699187,20.714285714285715,334.070796460177,4.592920353982301,4.0,2.9428571428571435,2.6407377706495594,560.9084146393815
2020-11-24 20:29:50,3.7598253275109172,4.0,175.0,9.1869918699187,20.714285714285715,334.070796460177,4.592920353982301,4.0,2.9428571428571435,2.6407377706495594,560.9084146393815
2020-11-24 20:29:51,3.7598253275109172,4.0,175.0,9.1869918699187,20.714285714285715,334.070796460177,5.0,4.0,2.9428571428571435,2.6407377706495594,561.3154942853992
2020-11-24 20:29:52,3.7598253275109172,4.0,175.0,9.1869918699187,20.714285714285715,334.070796460177,5.0,4.0,2.9428571428571435,2.541358439811701,561.2161149545611
2020-11-24 20:29:53,3.7598253275109172,4.0,175.0,9.1869918699187,20.714285714285715,334.070796460177,5.0,4.0,2.9428571428571435,2.541358439811701,561.2161149545611
2020-11-24 20:29:54,3.7598253275109172,3.461538461538461,175.0,9.1869918699187,20.714285714285715,334.070796460177,5.0,4.0,2.313131313131313,2.541358439811701,560.0479275863738
2020-11-24 20:29:55,3.7598253275109172,3.461538461538461,175.0,9.1869918699187,20.714285714285715,334.070796460177,5.0,4.0,2.313131313131313,2.541358439811701,560.0479275863738
2020-11-24 20:29:56,3.7598253275109172,3.461538461538461,175.0,9.1869918699187,20.714285714285715,334.070796460177,5.0,4.0,2.313131313131313,2.541358439811701,560.0479275863738
2020-11-24 20:29:57,3.7598253275109172,3.461538461538461,175.0,9.1869918699187,20.714285714285715,334.070796460177,5.0,4.0,2.313131313131313,2.541358439811701,560.0479275863738
2020-11-24 20:29:58,3.7598253275109172,3.461538461538461,175.0,9.1869918699187,18.602941176470583,334.070796460177,5.0,4.0,2.313131313131313,2.541358439811701,557.9365830485586
2020-11-24 20:29:59,3.7598253275109172,3.461538461538461,175.0,9.1869918699187,18.602941176470583,334.070796460177,5.0,4.0,2.313131313131313,2.541358439811701,557.9365830485586
2020-11-24 20:30:00,3.7598253275109172,3.461538461538461,175.0,8.11023622047244,18.602941176470583,334.070796460177,5.0,4.0,2.313131313131313,2.541358439811701,556.8598273991124
2020-11-24 20:30:01,3.7598253275109172,3.461538461538461,175.0,8.11023622047244,18.602941176470583,334.070796460177,5.0,4.0,2.313131313131313,2.541358439811701,556.8598273991124
2020-11-24 20:30:02,3.7598253275109172,3.461538461538461,175.0,8.11023622047244,18.602941176470583,334.070796460177,5.0,4.0,2.313131313131313,2.541358439811701,556.8598273991124
2020-11-24 20:30:03,3.7598253275109172,3.461538461538461,130.0,8.11023622047244,18.602941176470583,334.070796460177,5.0,2.8666666666666663,2.313131313131313,2.541358439811701,510.7264940657791
2020-11-24 20:30:04,3.5508684863523574,3.461538461538461,130.0,8.11023622047244,18.602941176470583,239.37007874015742,5.0,2.8666666666666663,2.313131313131313,2.541358439811701,415.8168195046009
2020-11-24 20:30:05,3.5508684863523574,3.461538461538461,130.0,8.11023622047244,18.602941176470583,239.37007874015742,5.0,2.8666666666666663,2.313131313131313,2.541358439811701,415.8168195046009
2020-11-24 20:30:06,3.5508684863523574,3.461538461538461,130.0,8.11023622047244,18.602941176470583,239.37007874015742,5.3125,2.8666666666666663,2.313131313131313,2.541358439811701,416.1293195046009
2020-11-24 20:30:07,3.5508684863523574,3.461538461538461,130.0,8.11023622047244,18.602941176470583,239.37007874015742,5.3125,2.8666666666666663,2.313131313131313,3.4255874673629236,417.0135485321522
2020-11-24 20:30:08,3.5508684863523574,3.461538461538461,130.0,8.11023622047244,18.602941176470583,239.37007874015742,5.3125,2.8666666666666663,2.313131313131313,3.4255874673629236,417.0135485321522
2020-11-24 20:30:09,3.5508684863523574,3.533333333333333,130.0,8.11023622047244,18.602941176470583,239.37007874015742,5.3125,2.8666666666666663,2.5384615384615383,3.4255874673629236,417.31067362927735
2020-11-24 20:30:10,3.5508684863523574,3.533333333333333,130.0,8.11023622047244,18.602941176470583,239.37007874015742,5.3125,2.8666666666666663,2.5384615384615383,3.4255874673629236,417.31067362927735
2020-11-24 20:30:11,3.5508684863523574,3.533333333333333,130.0,8.11023622047244,18.602941176470583,239.37007874015742,5.3125,2.8666666666666663,2.5384615384615383,3.4255874673629236,417.31067362927735
2020-11-24 20:30:12,3.5508684863523574,3.533333333333333,130.0,8.11023622047244,18.602941176470583,239.37007874015742,5.3125,2.8666666666666663,2.5384615384615383,3.4255874673629236,417.31067362927735
2020-11-24 20:30:13,3.5508684863523574,3.533333333333333,130.0,8.11023622047244,23.590225563909772,239.37007874015742,5.3125,2.8666666666666663,2.5384615384615383,3.4255874673629236,422.29795801671656
2020-11-24 20:30:14,3.5508684863523574,3.533333333333333,130.0,8.11023622047244,23.590225563909772,239.37007874015742,5.3125,2.8666666666666663,2.5384615384615383,3.4255874673629236,422.29795801671656
2020-11-24 20:30:15,3.5508684863523574,3.533333333333333,130.0,12.035714285714285,23.590225563909772,239.37007874015742,5.3125,2.8666666666666663,2.5384615384615383,3.4255874673629236,426.2234360819583
2020-11-24 20:30:16,3.5508684863523574,3.533333333333333,130.0,12.035714285714285,23.590225563909772,239.37007874015742,5.3125,2.8666666666666663,2.5384615384615383,3.4255874673629236,426.2234360819583
2020-11-24 20:30:17,3.5508684863523574,3.533333333333333,130.0,12.035714285714285,23.590225563909772,239.37007874015742,5.3125,2.8666666666666663,2.5384615384615383,3.4255874673629236,426.2234360819583
2020-11-24 20:30:18,3.5508684863523574,3.533333333333333,216.66666666666669,12.035714285714285,23.590225563909772,239.37007874015742,5.3125,3.9090909090909087,2.5384615384615383,3.4255874673629236,513.9325269910494
2020-11-24 20:30:19,4.039436619718311,3.533333333333333,216.66666666666669,12.035714285714285,23.590225563909772,457.06106870229013,5.3125,3.9090909090909087,2.5384615384615383,3.4255874673629236,732.1120850865477
2020-11-24 20:30:20,4.039436619718311,3.533333333333333,216.66666666666669,12.035714285714285,23.590225563909772,457.06106870229013,5.3125,3.9090909090909087,2.5384615384615383,3.4255874673629236,732.1120850865477
2020-11-24 20:30:21,4.039436619718311,3.533333333333333,216.66666666666669,12.035714285714285,23.590225563909772,457.06106870229013,5.224358974358974,3.9090909090909087,2.5384615384615383,3.4255874673629236,732.0239440609067
2020-11-24 20:30:22,4.039436619718311,3.533333333333333,216.66666666666669,12.035714285714285,23.590225563909772,457.06106870229013,5.224358974358974,3.9090909090909087,2.5384615384615383,3.0977542932628794,731.6961108868068
2020-11-24 20:30:23,4.039436619718311,3.533333333333333,216.66666666666669,12.035714285714285,23.590225563909772,457.06106870229013,5.224358974358974,3.9090909090909087,2.5384615384615383,3.0977542932628794,731.6961108868068
2020-11-24 20:30:24,4.039436619718311,6.000000000000001,216.66666666666669,12.035714285714285,23.590225563909772,457.06106870229013,5.224358974358974,3.9090909090909087,2.8620689655172415,3.0977542932628794,734.486384980529
2020-11-24 20:30:25,4.039436619718311,6.000000000000001,216.66666666666669,12.035714285714285,23.590225563909772,457.06106870229013,5.224358974358974,3.9090909090909087,2.8620689655172415,3.0977542932628794,734.486384980529
2020-11-24 20:30:26,4.039436619718311,6.000000000000001,216.66666666666669,12.035714285714285,23.590225563909772,457.06106870229013,5.224358974358974,3.9090909090909087,2.8620689655172415,3.0977542932628794,734.486384980529
2020-11-24 20:30:27,4.039436619718311,6.000000000000001,216.66666666666669,12.035714285714285,23.590225563909772,457.06106870229013,5.224358974358974,3.9090909090909087,2.8620689655172415,3.0977542932628794,734.486384980529
2020-11-24 20:30:28,4.039436619718311,6.000000000000001,216.66666666666669,12.035714285714285,39.22413793103449,457.06106870229013,5.224358974358974,3.9090909090909087,2.8620689655172415,3.0977542932628794,750.1202973476538
2020-11-24 20:30:29,4.039436619718311,6.000000000000001,216.66666666666669,12.035714285714285,39.22413793103449,457.06106870229013,5.224358974358974,3.9090909090909087,2.8620689655172415,3.0977542932628794,750.1202973476538
2020-11-24 20:30:30,4.039436619718311,6.000000000000001,216.66666666666669,14.733606557377048,39.22413793103449,457.06106870229013,5.224358974358974,3.9090909090909087,2.8620689655172415,3.0977542932628794,752.8181896193165
2020-11-24 20:30:31,4.039436619718311,6.000000000000001,216.66666666666669,14.733606557377048,39.22413793103449,457.06106870229013,5.224358974358974,3.9090909090909087,2.8620689655172415,3.0977542932628794,752.8181896193165
2020-11-24 20:30:32,4.039436619718311,6.000000000000001,216.66666666666669,14.733606557377048,39.22413793103449,457.06106870229013,5.224358974358974,3.9090909090909087,2.8620689655172415,3.0977542932628794,752.8181896193165
2020-11-24 20:30:33,4.039436619718311,6.000000000000001,175.0,14.733606557377048,39.22413793103449,457.06106870229013,5.224358974358974,3.8,2.8620689655172415,3.0977542932628794,711.0424320435588
2020-11-24 20:30:34,4.131926121372032,6.000000000000001,175.0,14.733606557377048,39.22413793103449,447.32142857142856,5.224358974358974,3.8,2.8620689655172415,3.0977542932628794,701.3952814143512
2020-11-24 20:30:35,4.131926121372032,6.000000000000001,175.0,14.733606557377048,39.22413793103449,447.32142857142856,5.224358974358974,3.8,2.8620689655172415,3.0977542932628794,701.3952814143512
2020-11-24 20:30:36,4.131926121372032,6.000000000000001,175.0,14.733606557377048,39.22413793103449,447.32142857142856,8.382352941176471,3.8,2.8620689655172415,3.0977542932628794,704.5532753811686
2020-11-24 20:30:37,4.131926121372032,6.000000000000001,175.0,14.733606557377048,39.22413793103449,447.32142857142856,8.382352941176471,3.8,2.8620689655172415,3.695979899497487,705.1515009874032
2020-11-24 20:30:38,4.131926121372032,6.000000000000001,175.0,14.733606557377048,39.22413793103449,447.32142857142856,8.382352941176471,3.8,2.8620689655172415,3.695979899497487,705.1515009874032
2020-11-24 20:30:39,4.131926121372032,3.4000000000000004,175.0,14.733606557377048,39.22413793103449,447.32142857142856,8.382352941176471,3.8,2.9316239316239314,3.695979899497487,702.62105595351
2020-11-24 20:30:40,4.131926121372032,3.4000000000000004,175.0,14.733606557377048,39.22413793103449,447.32142857142856,8.382352941176471,3.8,2.9316239316239314,3.695979899497487,702.62105595351
2020-11-24 20:30:41,4.131926121372032,3.4000000000000004,175.0,14.733606557377048,39.22413793103449,447.32142857142856,8.382352941176471,3.8,2.9316239316239314,3.695979899497487,702.62105595351
2020-11-24 20:30:42,4.131926121372032,3.4000000000000004,175.0,14.733606557377048,39.22413793103449,447.32142857142856,8.382352941176471,3.8,2.9316239316239314,3.695979899497487,702.62105595351
2020-11-24 20:30:43,4.131926121372032,3.4000000000000004,175.0,14.733606557377048,34.151785714285715,447.32142857142856,8.382352941176471,3.8,2.9316239316239314,3.695979899497487,697.5487037367614
2020-11-24 20:30:44,4.131926121372032,3.4000000000000004,175.0,14.733606557377048,34.151785714285715,447.32142857142856,8.382352941176471,3.8,2.9316239316239314,3.695979899497487,697.5487037367614
2020-11-24 20:30:45,4.131926121372032,3.4000000000000004,175.0,15.717488789237668,34.151785714285715,447.32142857142856,8.382352941176471,3.8,2.9316239316239314,3.695979899497487,698.5325859686218
2020-11-24 20:30:46,4.131926121372032,3.4000000000000004,175.0,15.717488789237668,34.151785714285715,447.32142857142856,8.382352941176471,3.8,2.9316239316239314,3.695979899497487,698.5325859686218
2020-11-24 20:30:47,4.131926121372032,3.4000000000000004,175.0,15.717488789237668,34.151785714285715,447.32142857142856,8.382352941176471,3.8,2.9316239316239314,3.695979899497487,698.5325859686218
2020-11-24 20:30:48,4.131926121372032,3.4000000000000004,203.84615384615384,15.717488789237668,34.151785714285715,447.32142857142856,8.382352941176471,3.5,2.9316239316239314,3.695979899497487,727.0787398147756
