Time,productcatalogservice,recommendationservice,checkoutservice,paymentservice,emailservice,adservice,cartservice,shippingservice,frontend,currencyservice,Total
2020-11-24 07:38:53,1.1587301587301584,6.216216216216218,62.5,3.0,3.0,5.989583333333334,4.354166666666667,0.4274193548387096,73.13432835820895,3.095671981776765,162.87611606977086
2020-11-24 07:38:54,1.1587301587301584,6.216216216216218,62.5,3.0,3.0,3.739130434782608,4.354166666666667,0.4274193548387096,73.13432835820895,3.1992337164750952,160.72922490591841
2020-11-24 07:38:55,1.1587301587301584,6.216216216216218,62.5,3.0,3.0,3.739130434782608,4.119999999999999,0.4274193548387096,73.13432835820895,3.1992337164750952,160.49505823925173
2020-11-24 07:38:56,1.1587301587301584,6.216216216216218,62.5,3.0,3.0,3.739130434782608,4.119999999999999,0.4274193548387096,73.13432835820895,3.1992337164750952,160.49505823925173
2020-11-24 07:38:57,1.1587301587301584,6.216216216216218,62.5,3.0,3.5,3.739130434782608,4.119999999999999,0.4274193548387096,73.13432835820895,3.1992337164750952,160.99505823925173
2020-11-24 07:38:58,1.1587301587301584,6.216216216216218,62.5,3.0,3.5,3.739130434782608,4.119999999999999,0.4274193548387096,73.13432835820895,3.1992337164750952,160.99505823925173
2020-11-24 07:38:59,1.4818024263431546,6.216216216216218,81.25,3.0,3.5,3.739130434782608,4.119999999999999,0.4274193548387096,73.13432835820895,3.1992337164750952,180.06813050686478
2020-11-24 07:39:00,1.4818024263431546,6.216216216216218,81.25,3.0,3.5,3.739130434782608,4.119999999999999,0.4274193548387096,73.13432835820895,3.1992337164750952,180.06813050686478
2020-11-24 07:39:01,1.4818024263431546,6.216216216216218,81.25,3.0,3.5,3.739130434782608,4.119999999999999,0.4274193548387096,73.13432835820895,3.1992337164750952,180.06813050686478
2020-11-24 07:39:02,1.4818024263431546,6.216216216216218,81.25,3.0,3.5,3.739130434782608,4.119999999999999,0.4772727272727273,73.13432835820895,3.1992337164750952,180.11798387929878
2020-11-24 07:39:03,1.4818024263431546,6.216216216216218,81.25,3.0,3.5,3.739130434782608,4.119999999999999,0.4772727272727273,73.13432835820895,3.1992337164750952,180.11798387929878
2020-11-24 07:39:04,1.4818024263431546,6.216216216216218,81.25,3.0,3.5,3.739130434782608,4.119999999999999,0.4772727272727273,73.13432835820895,3.1992337164750952,180.11798387929878
2020-11-24 07:39:05,1.4818024263431546,7.280701754385965,81.25,3.0,3.5,3.739130434782608,4.119999999999999,0.4772727272727273,73.13432835820895,3.1992337164750952,181.18246941746844
2020-11-24 07:39:06,1.4818024263431546,7.280701754385965,81.25,3.0,3.5,3.739130434782608,4.119999999999999,0.4772727272727273,82.03125,3.1992337164750952,190.0793910592596
2020-11-24 07:39:07,1.4818024263431546,7.280701754385965,81.25,3.0,3.5,3.739130434782608,4.119999999999999,0.4772727272727273,82.03125,3.1992337164750952,190.0793910592596
2020-11-24 07:39:08,1.4818024263431546,7.280701754385965,81.25,3.0,3.5,3.739130434782608,4.119999999999999,0.4772727272727273,82.03125,3.1992337164750952,190.0793910592596
2020-11-24 07:39:09,1.4818024263431546,7.280701754385965,81.25,3.0,3.5,4.092783505154639,4.119999999999999,0.4772727272727273,82.03125,3.1709401709401708,190.4047505840967
2020-11-24 07:39:10,1.4818024263431546,7.280701754385965,81.25,3.0,3.5,4.092783505154639,4.414634146341464,0.4772727272727273,82.03125,3.1709401709401708,190.6993847304381
2020-11-24 07:39:11,1.4818024263431546,7.280701754385965,81.25,3.0,3.5,4.092783505154639,4.414634146341464,0.4772727272727273,82.03125,3.1709401709401708,190.6993847304381
2020-11-24 07:39:12,1.4818024263431546,7.280701754385965,81.25,3.0,3.4,4.092783505154639,4.414634146341464,0.4772727272727273,82.03125,3.1709401709401708,190.59938473043812
2020-11-24 07:39:13,1.4818024263431546,7.280701754385965,81.25,3.0,3.4,4.092783505154639,4.414634146341464,0.4772727272727273,82.03125,3.1709401709401708,190.59938473043812
2020-11-24 07:39:14,1.0240963855421683,7.280701754385965,50.0,3.0,3.4,4.092783505154639,4.414634146341464,0.4772727272727273,82.03125,3.1709401709401708,158.89167868963716
2020-11-24 07:39:15,1.0240963855421683,7.280701754385965,50.0,3.0,3.4,4.092783505154639,4.414634146341464,0.4772727272727273,82.03125,3.1709401709401708,158.89167868963716
2020-11-24 07:39:16,1.0240963855421683,7.280701754385965,50.0,3.0,3.4,4.092783505154639,4.414634146341464,0.4772727272727273,82.03125,3.1709401709401708,158.89167868963716
2020-11-24 07:39:17,1.0240963855421683,7.280701754385965,50.0,3.0,3.4,4.092783505154639,4.414634146341464,0.4861111111111112,82.03125,3.1709401709401708,158.90051707347553
2020-11-24 07:39:18,1.0240963855421683,7.280701754385965,50.0,3.0,3.4,4.092783505154639,4.414634146341464,0.4861111111111112,82.03125,3.1709401709401708,158.90051707347553
2020-11-24 07:39:19,1.0240963855421683,7.280701754385965,50.0,3.0,3.4,4.092783505154639,4.414634146341464,0.4861111111111112,82.03125,3.1709401709401708,158.90051707347553
2020-11-24 07:39:20,1.0240963855421683,7.211538461538463,50.0,3.0,3.4,4.092783505154639,4.414634146341464,0.4861111111111112,82.03125,3.1709401709401708,158.83135378062804
2020-11-24 07:39:21,1.0240963855421683,7.211538461538463,50.0,3.0,3.4,4.092783505154639,4.414634146341464,0.4861111111111112,89.65517241379311,3.1709401709401708,166.45527619442115
2020-11-24 07:39:22,1.0240963855421683,7.211538461538463,50.0,3.0,3.4,4.092783505154639,4.414634146341464,0.4861111111111112,89.65517241379311,3.1709401709401708,166.45527619442115
2020-11-24 07:39:23,1.0240963855421683,7.211538461538463,50.0,3.0,3.4,4.092783505154639,4.414634146341464,0.4861111111111112,89.65517241379311,3.1709401709401708,166.45527619442115
2020-11-24 07:39:24,1.0240963855421683,7.211538461538463,50.0,3.0,3.4,3.888888888888889,4.414634146341464,0.4861111111111112,89.65517241379311,3.2007722007722013,166.2812136079874
2020-11-24 07:39:25,1.0240963855421683,7.211538461538463,50.0,3.0,3.4,3.888888888888889,4.5052631578947375,0.4861111111111112,89.65517241379311,3.2007722007722013,166.3718426195407
2020-11-24 07:39:26,1.0240963855421683,7.211538461538463,50.0,3.0,3.4,3.888888888888889,4.5052631578947375,0.4861111111111112,89.65517241379311,3.2007722007722013,166.3718426195407
2020-11-24 07:39:27,1.0240963855421683,7.211538461538463,50.0,3.0,3.5454545454545463,3.888888888888889,4.5052631578947375,0.4861111111111112,89.65517241379311,3.2007722007722013,166.51729716499526
2020-11-24 07:39:28,1.0240963855421683,7.211538461538463,50.0,3.0,3.5454545454545463,3.888888888888889,4.5052631578947375,0.4861111111111112,89.65517241379311,3.2007722007722013,166.51729716499526
2020-11-24 07:39:29,1.137554585152838,7.211538461538463,142.85714285714286,3.1538461538461537,3.5454545454545463,3.888888888888889,4.5052631578947375,0.4861111111111112,89.65517241379311,3.2007722007722013,259.6417443755949
2020-11-24 07:39:30,1.137554585152838,7.211538461538463,142.85714285714286,3.1538461538461537,3.5454545454545463,3.888888888888889,4.5052631578947375,0.4861111111111112,89.65517241379311,3.2007722007722013,259.6417443755949
2020-11-24 07:39:31,1.137554585152838,7.211538461538463,142.85714285714286,3.1538461538461537,3.5454545454545463,3.888888888888889,4.5052631578947375,0.4861111111111112,89.65517241379311,3.2007722007722013,259.6417443755949
2020-11-24 07:39:32,1.137554585152838,7.211538461538463,142.85714285714286,3.1538461538461537,3.5454545454545463,3.888888888888889,4.5052631578947375,0.5,89.65517241379311,3.2007722007722013,259.6556332644838
2020-11-24 07:39:33,1.137554585152838,7.211538461538463,142.85714285714286,3.1538461538461537,3.5454545454545463,3.888888888888889,4.5052631578947375,0.5,89.65517241379311,3.2007722007722013,259.6556332644838
2020-11-24 07:39:34,1.137554585152838,7.211538461538463,142.85714285714286,3.1538461538461537,3.5454545454545463,3.888888888888889,4.5052631578947375,0.5,89.65517241379311,3.2007722007722013,259.6556332644838
2020-11-24 07:39:35,1.137554585152838,6.866197183098593,142.85714285714286,3.1538461538461537,3.5454545454545463,3.888888888888889,4.5052631578947375,0.5,89.65517241379311,3.2007722007722013,259.31029198604386
2020-11-24 07:39:36,1.137554585152838,6.866197183098593,142.85714285714286,3.1538461538461537,3.5454545454545463,3.888888888888889,4.5052631578947375,0.5,82.33695652173914,3.2007722007722013,251.99207609399
2020-11-24 07:39:37,1.137554585152838,6.866197183098593,142.85714285714286,3.1538461538461537,3.5454545454545463,3.888888888888889,4.5052631578947375,0.5,82.33695652173914,3.2007722007722013,251.99207609399
2020-11-24 07:39:38,1.137554585152838,6.866197183098593,142.85714285714286,3.1538461538461537,3.5454545454545463,3.888888888888889,4.5052631578947375,0.5,82.33695652173914,3.2007722007722013,251.99207609399
2020-11-24 07:39:39,1.137554585152838,6.866197183098593,142.85714285714286,3.1538461538461537,3.5454545454545463,3.613636363636364,4.5052631578947375,0.5,82.33695652173914,3.098360655737705,251.6144120237029
2020-11-24 07:39:40,1.137554585152838,6.866197183098593,142.85714285714286,3.1538461538461537,3.5454545454545463,3.613636363636364,4.219730941704036,0.5,82.33695652173914,3.098360655737705,251.32887980751218
2020-11-24 07:39:41,1.137554585152838,6.866197183098593,142.85714285714286,3.1538461538461537,3.5454545454545463,3.613636363636364,4.219730941704036,0.5,82.33695652173914,3.098360655737705,251.32887980751218
2020-11-24 07:39:42,1.137554585152838,6.866197183098593,142.85714285714286,3.1538461538461537,3.0,3.613636363636364,4.219730941704036,0.5,82.33695652173914,3.098360655737705,250.78342526205768
2020-11-24 07:39:43,1.137554585152838,6.866197183098593,142.85714285714286,3.1538461538461537,3.0,3.613636363636364,4.219730941704036,0.5,82.33695652173914,3.098360655737705,250.78342526205768
2020-11-24 07:39:44,1.232124352331606,6.866197183098593,62.50000000000002,2.6666666666666665,3.0,3.613636363636364,4.219730941704036,0.5,82.33695652173914,3.098360655737705,170.03367268491414
2020-11-24 07:39:45,1.232124352331606,6.866197183098593,62.50000000000002,2.6666666666666665,3.0,3.613636363636364,4.219730941704036,0.5,82.33695652173914,3.098360655737705,170.03367268491414
2020-11-24 07:39:46,1.232124352331606,6.866197183098593,62.50000000000002,2.6666666666666665,3.0,3.613636363636364,4.219730941704036,0.5,82.33695652173914,3.098360655737705,170.03367268491414
2020-11-24 07:39:47,1.232124352331606,6.866197183098593,62.50000000000002,2.6666666666666665,3.0,3.613636363636364,4.219730941704036,1.1395348837209298,82.33695652173914,3.098360655737705,170.67320756863506
2020-11-24 07:39:48,1.232124352331606,6.866197183098593,62.50000000000002,2.6666666666666665,3.0,3.613636363636364,4.219730941704036,1.1395348837209298,82.33695652173914,3.098360655737705,170.67320756863506
2020-11-24 07:39:49,1.232124352331606,6.866197183098593,62.50000000000002,2.6666666666666665,3.0,3.613636363636364,4.219730941704036,1.1395348837209298,82.33695652173914,3.098360655737705,170.67320756863506
2020-11-24 07:39:50,1.232124352331606,6.891891891891893,62.50000000000002,2.6666666666666665,3.0,3.613636363636364,4.219730941704036,1.1395348837209298,82.33695652173914,3.098360655737705,170.69890227742837
2020-11-24 07:39:51,1.232124352331606,6.891891891891893,62.50000000000002,2.6666666666666665,3.0,3.613636363636364,4.219730941704036,1.1395348837209298,92.55319148936171,3.098360655737705,180.9151372450509
2020-11-24 07:39:52,1.232124352331606,6.891891891891893,62.50000000000002,2.6666666666666665,3.0,3.613636363636364,4.219730941704036,1.1395348837209298,92.55319148936171,3.098360655737705,180.9151372450509
2020-11-24 07:39:53,1.232124352331606,6.891891891891893,62.50000000000002,2.6666666666666665,3.0,3.613636363636364,4.219730941704036,1.1395348837209298,92.55319148936171,3.098360655737705,180.9151372450509
2020-11-24 07:39:54,1.232124352331606,6.891891891891893,62.50000000000002,2.6666666666666665,3.0,3.529100529100529,4.219730941704036,1.1395348837209298,92.55319148936171,3.2295390404515523,180.9617797952289
2020-11-24 07:39:55,1.232124352331606,6.891891891891893,62.50000000000002,2.6666666666666665,3.0,3.529100529100529,4.25735294117647,1.1395348837209298,92.55319148936171,3.2295390404515523,180.99940179470138
2020-11-24 07:39:56,1.232124352331606,6.891891891891893,62.50000000000002,2.6666666666666665,3.0,3.529100529100529,4.25735294117647,1.1395348837209298,92.55319148936171,3.2295390404515523,180.99940179470138
2020-11-24 07:39:57,1.232124352331606,6.891891891891893,62.50000000000002,2.6666666666666665,3.2857142857142856,3.529100529100529,4.25735294117647,1.1395348837209298,92.55319148936171,3.2295390404515523,181.2851160804156
2020-11-24 07:39:58,1.232124352331606,6.891891891891893,62.50000000000002,2.6666666666666665,3.2857142857142856,3.529100529100529,4.25735294117647,1.1395348837209298,92.55319148936171,3.2295390404515523,181.2851160804156
2020-11-24 07:39:59,1.3720106288751106,6.891891891891893,82.14285714285714,2.8666666666666667,3.2857142857142856,3.529100529100529,4.25735294117647,1.1395348837209298,92.55319148936171,3.2295390404515523,201.2678594998163
2020-11-24 07:40:00,1.3720106288751106,6.891891891891893,82.14285714285714,2.8666666666666667,3.2857142857142856,3.529100529100529,4.25735294117647,1.1395348837209298,92.55319148936171,3.2295390404515523,201.2678594998163
2020-11-24 07:40:01,1.3720106288751106,6.891891891891893,82.14285714285714,2.8666666666666667,3.2857142857142856,3.529100529100529,4.25735294117647,1.1395348837209298,92.55319148936171,3.2295390404515523,201.2678594998163
2020-11-24 07:40:02,1.3720106288751106,6.891891891891893,82.14285714285714,2.8666666666666667,3.2857142857142856,3.529100529100529,4.25735294117647,0.44642857142857145,92.55319148936171,3.2295390404515523,200.57475318752392
2020-11-24 07:40:03,1.3720106288751106,6.891891891891893,82.14285714285714,2.8666666666666667,3.2857142857142856,3.529100529100529,4.25735294117647,0.44642857142857145,92.55319148936171,3.2295390404515523,200.57475318752392
2020-11-24 07:40:04,1.3720106288751106,6.891891891891893,82.14285714285714,2.8666666666666667,3.2857142857142856,3.529100529100529,4.25735294117647,0.44642857142857145,92.55319148936171,3.2295390404515523,200.57475318752392
2020-11-24 07:40:05,1.3720106288751106,7.6171875,82.14285714285714,2.8666666666666667,3.2857142857142856,3.529100529100529,4.25735294117647,0.44642857142857145,92.55319148936171,3.2295390404515523,201.30004879563202
2020-11-24 07:40:06,1.3720106288751106,7.6171875,82.14285714285714,2.8666666666666667,3.2857142857142856,3.529100529100529,4.25735294117647,0.44642857142857145,136.66666666666669,3.2295390404515523,245.413523972937
2020-11-24 07:40:07,1.3720106288751106,7.6171875,82.14285714285714,2.8666666666666667,3.2857142857142856,3.529100529100529,4.25735294117647,0.44642857142857145,136.66666666666669,3.2295390404515523,245.413523972937
2020-11-24 07:40:08,1.3720106288751106,7.6171875,82.14285714285714,2.8666666666666667,3.2857142857142856,3.529100529100529,4.25735294117647,0.44642857142857145,136.66666666666669,3.2295390404515523,245.413523972937
2020-11-24 07:40:09,1.3720106288751106,7.6171875,82.14285714285714,2.8666666666666667,3.2857142857142856,3.256,4.25735294117647,0.44642857142857145,136.66666666666669,3.3932980599647258,245.3041824633497
2020-11-24 07:40:10,1.3720106288751106,7.6171875,82.14285714285714,2.8666666666666667,3.2857142857142856,3.256,4.343173431734318,0.44642857142857145,136.66666666666669,3.3932980599647258,245.3900029539075
2020-11-24 07:40:11,1.3720106288751106,7.6171875,82.14285714285714,2.8666666666666667,3.2857142857142856,3.256,4.343173431734318,0.44642857142857145,136.66666666666669,3.3932980599647258,245.3900029539075
2020-11-24 07:40:12,1.3720106288751106,7.6171875,82.14285714285714,2.8666666666666667,4.0,3.256,4.343173431734318,0.44642857142857145,136.66666666666669,3.3932980599647258,246.10428866819316
2020-11-24 07:40:13,1.3720106288751106,7.6171875,82.14285714285714,2.8666666666666667,4.0,3.256,4.343173431734318,0.44642857142857145,136.66666666666669,3.3932980599647258,246.10428866819316
2020-11-24 07:40:14,2.241779497098646,7.6171875,80.0,3.0,4.0,3.256,4.343173431734318,0.44642857142857145,136.66666666666669,3.3932980599647258,244.96453372689288
2020-11-24 07:40:15,2.241779497098646,7.6171875,80.0,3.0,4.0,3.256,4.343173431734318,0.44642857142857145,136.66666666666669,3.3932980599647258,244.96453372689288
2020-11-24 07:40:16,2.241779497098646,7.6171875,80.0,3.0,4.0,3.256,4.343173431734318,0.44642857142857145,136.66666666666669,3.3932980599647258,244.96453372689288
2020-11-24 07:40:17,2.241779497098646,7.6171875,80.0,3.0,4.0,3.256,4.343173431734318,1.6268656716417909,136.66666666666669,3.3932980599647258,246.14497082710616
2020-11-24 07:40:18,2.241779497098646,7.6171875,80.0,3.0,4.0,3.256,4.343173431734318,1.6268656716417909,136.66666666666669,3.3932980599647258,246.14497082710616
2020-11-24 07:40:19,2.241779497098646,7.6171875,80.0,3.0,4.0,3.256,4.343173431734318,1.6268656716417909,136.66666666666669,3.3932980599647258,246.14497082710616
2020-11-24 07:40:20,2.241779497098646,9.896907216494846,80.0,3.0,4.0,3.256,4.343173431734318,1.6268656716417909,136.66666666666669,3.3932980599647258,248.42469054360103
2020-11-24 07:40:21,2.241779497098646,9.896907216494846,80.0,3.0,4.0,3.256,4.343173431734318,1.6268656716417909,143.1962025316456,3.3932980599647258,254.9542264085799
2020-11-24 07:40:22,2.241779497098646,9.896907216494846,80.0,3.0,4.0,3.256,4.343173431734318,1.6268656716417909,143.1962025316456,3.3932980599647258,254.9542264085799
2020-11-24 07:40:23,2.241779497098646,9.896907216494846,80.0,3.0,4.0,3.256,4.343173431734318,1.6268656716417909,143.1962025316456,3.3932980599647258,254.9542264085799
2020-11-24 07:40:24,2.241779497098646,9.896907216494846,80.0,3.0,4.0,3.6460176991150437,4.343173431734318,1.6268656716417909,143.1962025316456,3.5919191919191924,255.54286523964942
2020-11-24 07:40:25,2.241779497098646,9.896907216494846,80.0,3.0,4.0,3.6460176991150437,4.724637681159422,1.6268656716417909,143.1962025316456,3.5919191919191924,255.92432948907447
2020-11-24 07:40:26,2.241779497098646,9.896907216494846,80.0,3.0,4.0,3.6460176991150437,4.724637681159422,1.6268656716417909,143.1962025316456,3.5919191919191924,255.92432948907447
2020-11-24 07:40:27,2.241779497098646,9.896907216494846,80.0,3.0,3.4000000000000004,3.6460176991150437,4.724637681159422,1.6268656716417909,143.1962025316456,3.5919191919191924,255.32432948907453
2020-11-24 07:40:28,2.241779497098646,9.896907216494846,80.0,3.0,3.4000000000000004,3.6460176991150437,4.724637681159422,1.6268656716417909,143.1962025316456,3.5919191919191924,255.32432948907453
2020-11-24 07:40:29,2.087779690189329,9.896907216494846,100.0,2.4545454545454546,3.4000000000000004,3.6460176991150437,4.724637681159422,1.6268656716417909,143.1962025316456,3.5919191919191924,274.6248751367107
2020-11-24 07:40:30,2.087779690189329,9.896907216494846,100.0,2.4545454545454546,3.4000000000000004,3.6460176991150437,4.724637681159422,1.6268656716417909,143.1962025316456,3.5919191919191924,274.6248751367107
2020-11-24 07:40:31,2.087779690189329,9.896907216494846,100.0,2.4545454545454546,3.4000000000000004,3.6460176991150437,4.724637681159422,1.6268656716417909,143.1962025316456,3.5919191919191924,274.6248751367107
2020-11-24 07:40:32,2.087779690189329,9.896907216494846,100.0,2.4545454545454546,3.4000000000000004,3.6460176991150437,4.724637681159422,1.4054054054054053,143.1962025316456,3.5919191919191924,274.40341487047425
2020-11-24 07:40:33,2.087779690189329,9.896907216494846,100.0,2.4545454545454546,3.4000000000000004,3.6460176991150437,4.724637681159422,1.4054054054054053,143.1962025316456,3.5919191919191924,274.40341487047425
2020-11-24 07:40:34,2.087779690189329,9.896907216494846,100.0,2.4545454545454546,3.4000000000000004,3.6460176991150437,4.724637681159422,1.4054054054054053,143.1962025316456,3.5919191919191924,274.40341487047425
2020-11-24 07:40:35,2.087779690189329,12.057522123893808,100.0,2.4545454545454546,3.4000000000000004,3.6460176991150437,4.724637681159422,1.4054054054054053,143.1962025316456,3.5919191919191924,276.56402977787326
2020-11-24 07:40:36,2.087779690189329,12.057522123893808,100.0,2.4545454545454546,3.4000000000000004,3.6460176991150437,4.724637681159422,1.4054054054054053,201.14285714285708,3.5919191919191924,334.5106843890848
2020-11-24 07:40:37,2.087779690189329,12.057522123893808,100.0,2.4545454545454546,3.4000000000000004,3.6460176991150437,4.724637681159422,1.4054054054054053,201.14285714285708,3.5919191919191924,334.5106843890848
2020-11-24 07:40:38,2.087779690189329,12.057522123893808,100.0,2.4545454545454546,3.4000000000000004,3.6460176991150437,4.724637681159422,1.4054054054054053,201.14285714285708,3.5919191919191924,334.5106843890848
2020-11-24 07:40:39,2.087779690189329,12.057522123893808,100.0,2.4545454545454546,3.4000000000000004,3.45692883895131,4.724637681159422,1.4054054054054053,201.14285714285708,3.9747572815533982,334.70443361855524
2020-11-24 07:40:40,2.087779690189329,12.057522123893808,100.0,2.4545454545454546,3.4000000000000004,3.45692883895131,6.166666666666666,1.4054054054054053,201.14285714285708,3.9747572815533982,336.1464626040625
2020-11-24 07:40:41,2.087779690189329,12.057522123893808,100.0,2.4545454545454546,3.4000000000000004,3.45692883895131,6.166666666666666,1.4054054054054053,201.14285714285708,3.9747572815533982,336.1464626040625
2020-11-24 07:40:42,2.087779690189329,12.057522123893808,100.0,2.4545454545454546,2.833333333333333,3.45692883895131,6.166666666666666,1.4054054054054053,201.14285714285708,3.9747572815533982,335.57979593739583
2020-11-24 07:40:43,2.087779690189329,12.057522123893808,100.0,2.4545454545454546,2.833333333333333,3.45692883895131,6.166666666666666,1.4054054054054053,201.14285714285708,3.9747572815533982,335.57979593739583
2020-11-24 07:40:44,2.3704128440366974,12.057522123893808,146.875,3.1333333333333333,2.833333333333333,3.45692883895131,6.166666666666666,1.4054054054054053,201.14285714285708,3.9747572815533982,383.41621697003103
2020-11-24 07:40:45,2.3704128440366974,12.057522123893808,146.875,3.1333333333333333,2.833333333333333,3.45692883895131,6.166666666666666,1.4054054054054053,201.14285714285708,3.9747572815533982,383.41621697003103
2020-11-24 07:40:46,2.3704128440366974,12.057522123893808,146.875,3.1333333333333333,2.833333333333333,3.45692883895131,6.166666666666666,1.4054054054054053,201.14285714285708,3.9747572815533982,383.41621697003103
