Time,paymentservice,shippingservice,recommendationservice,currencyservice,frontend,productcatalogservice,checkoutservice,emailservice,adservice,cartservice,Total
2020-11-09 21:20:33,3.0,2.7333333333333334,12.8125,2.8209876543209877,70.27027027027027,3.0,175.0,5.0,6.666666666666666,7.272727272727272,288.5764851973185
2020-11-09 21:20:34,3.0,2.7333333333333334,12.8125,2.8209876543209877,70.27027027027027,2.632754342431761,150.0,5.0,6.666666666666666,7.272727272727272,263.20923953975034
2020-11-09 21:20:35,3.0,2.7333333333333334,12.8125,2.8209876543209877,70.27027027027027,2.632754342431761,150.0,5.0,6.666666666666666,7.272727272727272,263.20923953975034
2020-11-09 21:20:36,3.0,2.7333333333333334,12.8125,2.8209876543209877,72.1774193548387,2.632754342431761,150.0,5.0,6.666666666666666,7.272727272727272,265.11638862431874
2020-11-09 21:20:37,3.0,2.7333333333333334,12.8125,2.8209876543209877,72.1774193548387,2.632754342431761,150.0,5.0,6.666666666666666,7.272727272727272,265.11638862431874
2020-11-09 21:20:38,3.0,2.7333333333333334,12.8125,2.8209876543209877,72.1774193548387,2.632754342431761,150.0,5.0,6.666666666666666,7.272727272727272,265.11638862431874
2020-11-09 21:20:39,3.0,2.6428571428571432,12.8125,2.8209876543209877,72.1774193548387,2.632754342431761,150.0,5.0,6.968085106382978,7.272727272727272,265.3273308735588
2020-11-09 21:20:40,3.0,2.6428571428571432,12.8125,2.8209876543209877,72.1774193548387,2.632754342431761,150.0,5.0,6.968085106382978,7.272727272727272,265.3273308735588
2020-11-09 21:20:41,3.0,2.6428571428571432,12.8125,2.8209876543209877,72.1774193548387,2.632754342431761,150.0,3.6666666666666665,6.968085106382978,7.272727272727272,263.9939975402255
2020-11-09 21:20:42,3.0,2.6428571428571432,12.8125,2.8209876543209877,72.1774193548387,2.632754342431761,150.0,3.6666666666666665,6.968085106382978,6.7283950617283965,263.4496653292266
2020-11-09 21:20:43,3.0,2.6428571428571432,12.8125,2.8209876543209877,72.1774193548387,2.632754342431761,150.0,3.6666666666666665,6.968085106382978,6.7283950617283965,263.4496653292266
2020-11-09 21:20:44,3.0,2.6428571428571432,12.8125,2.8209876543209877,72.1774193548387,2.632754342431761,150.0,3.6666666666666665,6.968085106382978,6.7283950617283965,263.4496653292266
2020-11-09 21:20:45,3.0,2.6428571428571432,12.8125,2.8209876543209877,72.1774193548387,2.632754342431761,150.0,3.6666666666666665,6.968085106382978,6.7283950617283965,263.4496653292266
2020-11-09 21:20:46,3.0,2.6428571428571432,12.8125,2.8209876543209877,72.1774193548387,2.632754342431761,150.0,3.6666666666666665,6.968085106382978,6.7283950617283965,263.4496653292266
2020-11-09 21:20:47,3.0,2.6428571428571432,12.704918032786884,3.0204498977505114,72.1774193548387,2.632754342431761,150.0,3.6666666666666665,6.968085106382978,6.7283950617283965,263.54154560544305
2020-11-09 21:20:48,3.0,2.6428571428571432,12.704918032786884,3.0204498977505114,72.1774193548387,2.632754342431761,150.0,3.6666666666666665,6.968085106382978,6.7283950617283965,263.54154560544305
2020-11-09 21:20:49,3.0,2.6428571428571432,12.704918032786884,3.0204498977505114,72.1774193548387,2.9454545454545453,160.0,3.6666666666666665,6.968085106382978,6.7283950617283965,273.85424580846586
2020-11-09 21:20:50,3.0,2.6428571428571432,12.704918032786884,3.0204498977505114,72.1774193548387,2.9454545454545453,160.0,3.6666666666666665,6.968085106382978,6.7283950617283965,273.85424580846586
2020-11-09 21:20:51,3.0,2.6428571428571432,12.704918032786884,3.0204498977505114,81.32183908045977,2.9454545454545453,160.0,3.6666666666666665,6.968085106382978,6.7283950617283965,282.99866553408685
2020-11-09 21:20:52,3.0,2.6428571428571432,12.704918032786884,3.0204498977505114,81.32183908045977,2.9454545454545453,160.0,3.6666666666666665,6.968085106382978,6.7283950617283965,282.99866553408685
2020-11-09 21:20:53,3.0,2.6428571428571432,12.704918032786884,3.0204498977505114,81.32183908045977,2.9454545454545453,160.0,3.6666666666666665,6.968085106382978,6.7283950617283965,282.99866553408685
2020-11-09 21:20:54,3.0,2.6923076923076925,12.704918032786884,3.0204498977505114,81.32183908045977,2.9454545454545453,160.0,3.6666666666666665,4.928571428571429,6.7283950617283965,281.0086024057259
2020-11-09 21:20:55,3.0,2.6923076923076925,12.704918032786884,3.0204498977505114,81.32183908045977,2.9454545454545453,160.0,3.6666666666666665,4.928571428571429,6.7283950617283965,281.0086024057259
2020-11-09 21:20:56,3.4,2.6923076923076925,12.704918032786884,3.0204498977505114,81.32183908045977,2.9454545454545453,160.0,5.0,4.928571428571429,6.7283950617283965,282.7419357390593
2020-11-09 21:20:57,3.4,2.6923076923076925,12.704918032786884,3.0204498977505114,81.32183908045977,2.9454545454545453,160.0,5.0,4.928571428571429,7.252066115702479,283.26560679303327
2020-11-09 21:20:58,3.4,2.6923076923076925,12.704918032786884,3.0204498977505114,81.32183908045977,2.9454545454545453,160.0,5.0,4.928571428571429,7.252066115702479,283.26560679303327
2020-11-09 21:20:59,3.4,2.6923076923076925,12.704918032786884,3.0204498977505114,81.32183908045977,2.9454545454545453,160.0,5.0,4.928571428571429,7.252066115702479,283.26560679303327
2020-11-09 21:21:00,3.4,2.6923076923076925,12.704918032786884,3.0204498977505114,81.32183908045977,2.9454545454545453,160.0,5.0,4.928571428571429,7.252066115702479,283.26560679303327
2020-11-09 21:21:01,3.4,2.6923076923076925,12.704918032786884,3.0204498977505114,81.32183908045977,2.9454545454545453,160.0,5.0,4.928571428571429,7.252066115702479,283.26560679303327
2020-11-09 21:21:02,3.4,2.6923076923076925,13.970588235294118,3.162661737523105,81.32183908045977,2.9454545454545453,160.0,5.0,4.928571428571429,7.252066115702479,284.6734888353132
2020-11-09 21:21:03,3.4,2.6923076923076925,13.970588235294118,3.162661737523105,81.32183908045977,2.9454545454545453,160.0,5.0,4.928571428571429,7.252066115702479,284.6734888353132
2020-11-09 21:21:04,3.4,2.6923076923076925,13.970588235294118,3.162661737523105,81.32183908045977,2.5244755244755237,175.0,5.0,4.928571428571429,7.252066115702479,299.25250981433413
2020-11-09 21:21:05,3.4,2.6923076923076925,13.970588235294118,3.162661737523105,81.32183908045977,2.5244755244755237,175.0,5.0,4.928571428571429,7.252066115702479,299.25250981433413
2020-11-09 21:21:06,3.4,2.6923076923076925,13.970588235294118,3.162661737523105,111.47058823529413,2.5244755244755237,175.0,5.0,4.928571428571429,7.252066115702479,329.4012589691685
2020-11-09 21:21:07,3.4,2.6923076923076925,13.970588235294118,3.162661737523105,111.47058823529413,2.5244755244755237,175.0,5.0,4.928571428571429,7.252066115702479,329.4012589691685
2020-11-09 21:21:08,3.4,2.6923076923076925,13.970588235294118,3.162661737523105,111.47058823529413,2.5244755244755237,175.0,5.0,4.928571428571429,7.252066115702479,329.4012589691685
2020-11-09 21:21:09,3.4,2.333333333333333,13.970588235294118,3.162661737523105,111.47058823529413,2.5244755244755237,175.0,5.0,4.63855421686747,7.252066115702479,328.7522673984902
2020-11-09 21:21:10,3.4,2.333333333333333,13.970588235294118,3.162661737523105,111.47058823529413,2.5244755244755237,175.0,5.0,4.63855421686747,7.252066115702479,328.7522673984902
2020-11-09 21:21:11,2.7142857142857144,2.333333333333333,13.970588235294118,3.162661737523105,111.47058823529413,2.5244755244755237,175.0,3.2857142857142856,4.63855421686747,7.252066115702479,326.35226739849014
2020-11-09 21:21:12,2.7142857142857144,2.333333333333333,13.970588235294118,3.162661737523105,111.47058823529413,2.5244755244755237,175.0,3.2857142857142856,4.63855421686747,6.938405797101448,326.0386070798891
2020-11-09 21:21:13,2.7142857142857144,2.333333333333333,13.970588235294118,3.162661737523105,111.47058823529413,2.5244755244755237,175.0,3.2857142857142856,4.63855421686747,6.938405797101448,326.0386070798891
2020-11-09 21:21:14,2.7142857142857144,2.333333333333333,13.970588235294118,3.162661737523105,111.47058823529413,2.5244755244755237,175.0,3.2857142857142856,4.63855421686747,6.938405797101448,326.0386070798891
2020-11-09 21:21:15,2.7142857142857144,2.333333333333333,13.970588235294118,3.162661737523105,111.47058823529413,2.5244755244755237,175.0,3.2857142857142856,4.63855421686747,6.938405797101448,326.0386070798891
2020-11-09 21:21:16,2.7142857142857144,2.333333333333333,13.970588235294118,3.162661737523105,111.47058823529413,2.5244755244755237,175.0,3.2857142857142856,4.63855421686747,6.938405797101448,326.0386070798891
2020-11-09 21:21:17,2.7142857142857144,2.333333333333333,15.511363636363635,3.3926380368098163,111.47058823529413,2.5244755244755237,175.0,3.2857142857142856,4.63855421686747,6.938405797101448,327.80935878024536
2020-11-09 21:21:18,2.7142857142857144,2.333333333333333,15.511363636363635,3.3926380368098163,111.47058823529413,2.5244755244755237,175.0,3.2857142857142856,4.63855421686747,6.938405797101448,327.80935878024536
2020-11-09 21:21:19,2.7142857142857144,2.333333333333333,15.511363636363635,3.3926380368098163,111.47058823529413,2.7839555202541697,200.0,3.2857142857142856,4.63855421686747,6.938405797101448,353.068838776024
2020-11-09 21:21:20,2.7142857142857144,2.333333333333333,15.511363636363635,3.3926380368098163,111.47058823529413,2.7839555202541697,200.0,3.2857142857142856,4.63855421686747,6.938405797101448,353.068838776024
2020-11-09 21:21:21,2.7142857142857144,2.333333333333333,15.511363636363635,3.3926380368098163,194.89795918367352,2.7839555202541697,200.0,3.2857142857142856,4.63855421686747,6.938405797101448,436.4962097244034
2020-11-09 21:21:22,2.7142857142857144,2.333333333333333,15.511363636363635,3.3926380368098163,194.89795918367352,2.7839555202541697,200.0,3.2857142857142856,4.63855421686747,6.938405797101448,436.4962097244034
2020-11-09 21:21:23,2.7142857142857144,2.333333333333333,15.511363636363635,3.3926380368098163,194.89795918367352,2.7839555202541697,200.0,3.2857142857142856,4.63855421686747,6.938405797101448,436.4962097244034
2020-11-09 21:21:24,2.7142857142857144,2.8571428571428568,15.511363636363635,3.3926380368098163,194.89795918367352,2.7839555202541697,200.0,3.2857142857142856,4.795918367346938,6.938405797101448,437.17738339869237
2020-11-09 21:21:25,2.7142857142857144,2.8571428571428568,15.511363636363635,3.3926380368098163,194.89795918367352,2.7839555202541697,200.0,3.2857142857142856,4.795918367346938,6.938405797101448,437.17738339869237
2020-11-09 21:21:26,3.0,2.8571428571428568,15.511363636363635,3.3926380368098163,194.89795918367352,2.7839555202541697,200.0,4.777777777777779,4.795918367346938,6.938405797101448,438.95516117647
2020-11-09 21:21:27,3.0,2.8571428571428568,15.511363636363635,3.3926380368098163,194.89795918367352,2.7839555202541697,200.0,4.777777777777779,4.795918367346938,7.973484848484848,439.99024022785363
2020-11-09 21:21:28,3.0,2.8571428571428568,15.511363636363635,3.3926380368098163,194.89795918367352,2.7839555202541697,200.0,4.777777777777779,4.795918367346938,7.973484848484848,439.99024022785363
2020-11-09 21:21:29,3.0,2.8571428571428568,15.511363636363635,3.3926380368098163,194.89795918367352,2.7839555202541697,200.0,4.777777777777779,4.795918367346938,7.973484848484848,439.99024022785363
2020-11-09 21:21:30,3.0,2.8571428571428568,15.511363636363635,3.3926380368098163,194.89795918367352,2.7839555202541697,200.0,4.777777777777779,4.795918367346938,7.973484848484848,439.99024022785363
2020-11-09 21:21:31,3.0,2.8571428571428568,15.511363636363635,3.3926380368098163,194.89795918367352,2.7839555202541697,200.0,4.777777777777779,4.795918367346938,7.973484848484848,439.99024022785363
2020-11-09 21:21:32,3.0,2.8571428571428568,16.118421052631582,2.9423328964613367,194.89795918367352,2.7839555202541697,200.0,4.777777777777779,4.795918367346938,7.973484848484848,440.14699250377305
2020-11-09 21:21:33,3.0,2.8571428571428568,16.118421052631582,2.9423328964613367,194.89795918367352,2.7839555202541697,200.0,4.777777777777779,4.795918367346938,7.973484848484848,440.14699250377305
2020-11-09 21:21:34,3.0,2.8571428571428568,16.118421052631582,2.9423328964613367,194.89795918367352,2.622413793103448,175.0,4.777777777777779,4.795918367346938,7.973484848484848,414.9854507766223
2020-11-09 21:21:35,3.0,2.8571428571428568,16.118421052631582,2.9423328964613367,194.89795918367352,2.622413793103448,175.0,4.777777777777779,4.795918367346938,7.973484848484848,414.9854507766223
2020-11-09 21:21:36,3.0,2.8571428571428568,16.118421052631582,2.9423328964613367,178.125,2.622413793103448,175.0,4.777777777777779,4.795918367346938,7.973484848484848,398.2124915929488
2020-11-09 21:21:37,3.0,2.8571428571428568,16.118421052631582,2.9423328964613367,178.125,2.622413793103448,175.0,4.777777777777779,4.795918367346938,7.973484848484848,398.2124915929488
2020-11-09 21:21:38,3.0,2.8571428571428568,16.118421052631582,2.9423328964613367,178.125,2.622413793103448,175.0,4.777777777777779,4.795918367346938,7.973484848484848,398.2124915929488
2020-11-09 21:21:39,3.0,2.53125,16.118421052631582,2.9423328964613367,178.125,2.622413793103448,175.0,4.777777777777779,4.460869565217392,7.973484848484848,397.55154993367637
2020-11-09 21:21:40,3.0,2.53125,16.118421052631582,2.9423328964613367,178.125,2.622413793103448,175.0,4.777777777777779,4.460869565217392,7.973484848484848,397.55154993367637
2020-11-09 21:21:41,2.666666666666667,2.53125,16.118421052631582,2.9423328964613367,178.125,2.622413793103448,175.0,3.333333333333333,4.460869565217392,7.973484848484848,395.7737721558986
2020-11-09 21:21:42,2.666666666666667,2.53125,16.118421052631582,2.9423328964613367,178.125,2.622413793103448,175.0,3.333333333333333,4.460869565217392,7.465277777777778,395.2655650851915
2020-11-09 21:21:43,2.666666666666667,2.53125,16.118421052631582,2.9423328964613367,178.125,2.622413793103448,175.0,3.333333333333333,4.460869565217392,7.465277777777778,395.2655650851915
2020-11-09 21:21:44,2.666666666666667,2.53125,16.118421052631582,2.9423328964613367,178.125,2.622413793103448,175.0,3.333333333333333,4.460869565217392,7.465277777777778,395.2655650851915
2020-11-09 21:21:45,2.666666666666667,2.53125,16.118421052631582,2.9423328964613367,178.125,2.622413793103448,175.0,3.333333333333333,4.460869565217392,7.465277777777778,395.2655650851915
2020-11-09 21:21:46,2.666666666666667,2.53125,16.118421052631582,2.9423328964613367,178.125,2.622413793103448,175.0,3.333333333333333,4.460869565217392,7.465277777777778,395.2655650851915
2020-11-09 21:21:47,2.666666666666667,2.53125,15.907079646017698,3.156962025316456,178.125,2.622413793103448,175.0,3.333333333333333,4.460869565217392,7.465277777777778,395.2688528074327
2020-11-09 21:21:48,2.666666666666667,2.53125,15.907079646017698,3.156962025316456,178.125,2.622413793103448,175.0,3.333333333333333,4.460869565217392,7.465277777777778,395.2688528074327
2020-11-09 21:21:49,2.666666666666667,2.53125,15.907079646017698,3.156962025316456,178.125,2.5633802816901414,175.0,3.333333333333333,4.460869565217392,7.465277777777778,395.20981929601936
2020-11-09 21:21:50,2.666666666666667,2.53125,15.907079646017698,3.156962025316456,178.125,2.5633802816901414,175.0,3.333333333333333,4.460869565217392,7.465277777777778,395.20981929601936
2020-11-09 21:21:51,2.666666666666667,2.53125,15.907079646017698,3.156962025316456,155.5944055944056,2.5633802816901414,175.0,3.333333333333333,4.460869565217392,7.465277777777778,372.679224890425
2020-11-09 21:21:52,2.666666666666667,2.53125,15.907079646017698,3.156962025316456,155.5944055944056,2.5633802816901414,175.0,3.333333333333333,4.460869565217392,7.465277777777778,372.679224890425
2020-11-09 21:21:53,2.666666666666667,2.53125,15.907079646017698,3.156962025316456,155.5944055944056,2.5633802816901414,175.0,3.333333333333333,4.460869565217392,7.465277777777778,372.679224890425
2020-11-09 21:21:54,2.666666666666667,2.5324675324675328,15.907079646017698,3.156962025316456,155.5944055944056,2.5633802816901414,175.0,3.333333333333333,4.948275862068966,7.465277777777778,373.1678487197442
2020-11-09 21:21:55,2.666666666666667,2.5324675324675328,15.907079646017698,3.156962025316456,155.5944055944056,2.5633802816901414,175.0,3.333333333333333,4.948275862068966,7.465277777777778,373.1678487197442
2020-11-09 21:21:56,2.4,2.5324675324675328,15.907079646017698,3.156962025316456,155.5944055944056,2.5633802816901414,175.0,3.1666666666666665,4.948275862068966,7.465277777777778,372.7345153864108
2020-11-09 21:21:57,2.4,2.5324675324675328,15.907079646017698,3.156962025316456,155.5944055944056,2.5633802816901414,175.0,3.1666666666666665,4.948275862068966,7.485632183908048,372.75486979254106
2020-11-09 21:21:58,2.4,2.5324675324675328,15.907079646017698,3.156962025316456,155.5944055944056,2.5633802816901414,175.0,3.1666666666666665,4.948275862068966,7.485632183908048,372.75486979254106
2020-11-09 21:21:59,2.4,2.5324675324675328,15.907079646017698,3.156962025316456,155.5944055944056,2.5633802816901414,175.0,3.1666666666666665,4.948275862068966,7.485632183908048,372.75486979254106
2020-11-09 21:22:00,2.4,2.5324675324675328,15.907079646017698,3.156962025316456,155.5944055944056,2.5633802816901414,175.0,3.1666666666666665,4.948275862068966,7.485632183908048,372.75486979254106
2020-11-09 21:22:01,2.4,2.5324675324675328,15.907079646017698,3.156962025316456,155.5944055944056,2.5633802816901414,175.0,3.1666666666666665,4.948275862068966,7.485632183908048,372.75486979254106
2020-11-09 21:22:02,2.4,2.5324675324675328,16.61764705882353,3.2550724637681165,155.5944055944056,2.5633802816901414,175.0,3.1666666666666665,4.948275862068966,7.485632183908048,373.56354764379853
2020-11-09 21:22:03,2.4,2.5324675324675328,16.61764705882353,3.2550724637681165,155.5944055944056,2.5633802816901414,175.0,3.1666666666666665,4.948275862068966,7.485632183908048,373.56354764379853
2020-11-09 21:22:04,2.4,2.5324675324675328,16.61764705882353,3.2550724637681165,155.5944055944056,2.5853658536585367,153.57142857142856,3.1666666666666665,4.948275862068966,7.485632183908048,352.1569617871956
2020-11-09 21:22:05,2.4,2.5324675324675328,16.61764705882353,3.2550724637681165,155.5944055944056,2.5853658536585367,153.57142857142856,3.1666666666666665,4.948275862068966,7.485632183908048,352.1569617871956
2020-11-09 21:22:06,2.4,2.5324675324675328,16.61764705882353,3.2550724637681165,204.60526315789474,2.5853658536585367,153.57142857142856,3.1666666666666665,4.948275862068966,7.485632183908048,401.1678193506847
2020-11-09 21:22:07,2.4,2.5324675324675328,16.61764705882353,3.2550724637681165,204.60526315789474,2.5853658536585367,153.57142857142856,3.1666666666666665,4.948275862068966,7.485632183908048,401.1678193506847
2020-11-09 21:22:08,2.4,2.5324675324675328,16.61764705882353,3.2550724637681165,204.60526315789474,2.5853658536585367,153.57142857142856,3.1666666666666665,4.948275862068966,7.485632183908048,401.1678193506847
2020-11-09 21:22:09,2.4,2.5955056179775284,16.61764705882353,3.2550724637681165,204.60526315789474,2.5853658536585367,153.57142857142856,3.1666666666666665,4.38562091503268,7.485632183908048,400.6682024891584
2020-11-09 21:22:10,2.4,2.5955056179775284,16.61764705882353,3.2550724637681165,204.60526315789474,2.5853658536585367,153.57142857142856,3.1666666666666665,4.38562091503268,7.485632183908048,400.6682024891584
2020-11-09 21:22:11,3.666666666666667,2.5955056179775284,16.61764705882353,3.2550724637681165,204.60526315789474,2.5853658536585367,153.57142857142856,3.2857142857142856,4.38562091503268,7.485632183908048,402.0539167748727
2020-11-09 21:22:12,3.666666666666667,2.5955056179775284,16.61764705882353,3.2550724637681165,204.60526315789474,2.5853658536585367,153.57142857142856,3.2857142857142856,4.38562091503268,7.972222222222222,402.5405068131869
2020-11-09 21:22:13,3.666666666666667,2.5955056179775284,16.61764705882353,3.2550724637681165,204.60526315789474,2.5853658536585367,153.57142857142856,3.2857142857142856,4.38562091503268,7.972222222222222,402.5405068131869
2020-11-09 21:22:14,3.666666666666667,2.5955056179775284,16.61764705882353,3.2550724637681165,204.60526315789474,2.5853658536585367,153.57142857142856,3.2857142857142856,4.38562091503268,7.972222222222222,402.5405068131869
2020-11-09 21:22:15,3.666666666666667,2.5955056179775284,16.61764705882353,3.2550724637681165,204.60526315789474,2.5853658536585367,153.57142857142856,3.2857142857142856,4.38562091503268,7.972222222222222,402.5405068131869
2020-11-09 21:22:16,3.666666666666667,2.5955056179775284,16.61764705882353,3.2550724637681165,204.60526315789474,2.5853658536585367,153.57142857142856,3.2857142857142856,4.38562091503268,7.972222222222222,402.5405068131869
2020-11-09 21:22:17,3.666666666666667,2.5955056179775284,19.340490797546014,4.050847457627119,204.60526315789474,2.5853658536585367,153.57142857142856,3.2857142857142856,4.38562091503268,7.972222222222222,406.0591255457684
2020-11-09 21:22:18,3.666666666666667,2.5955056179775284,19.340490797546014,4.050847457627119,204.60526315789474,2.5853658536585367,153.57142857142856,3.2857142857142856,4.38562091503268,7.972222222222222,406.0591255457684
2020-11-09 21:22:19,3.666666666666667,2.5955056179775284,19.340490797546014,4.050847457627119,204.60526315789474,3.15235792019347,203.125,3.2857142857142856,4.38562091503268,7.972222222222222,456.1796890408748
2020-11-09 21:22:20,3.666666666666667,2.5955056179775284,19.340490797546014,4.050847457627119,204.60526315789474,3.15235792019347,203.125,3.2857142857142856,4.38562091503268,7.972222222222222,456.1796890408748
2020-11-09 21:22:21,3.666666666666667,2.5955056179775284,19.340490797546014,4.050847457627119,324.10714285714283,3.15235792019347,203.125,3.2857142857142856,4.38562091503268,7.972222222222222,575.6815687401228
2020-11-09 21:22:22,3.666666666666667,2.5955056179775284,19.340490797546014,4.050847457627119,324.10714285714283,3.15235792019347,203.125,3.2857142857142856,4.38562091503268,7.972222222222222,575.6815687401228
2020-11-09 21:22:23,3.666666666666667,2.5955056179775284,19.340490797546014,4.050847457627119,324.10714285714283,3.15235792019347,203.125,3.2857142857142856,4.38562091503268,7.972222222222222,575.6815687401228
2020-11-09 21:22:24,3.666666666666667,2.3608247422680413,19.340490797546014,4.050847457627119,324.10714285714283,3.15235792019347,203.125,3.2857142857142856,4.060975609756096,7.972222222222222,575.1222425591367
2020-11-09 21:22:25,3.666666666666667,2.3608247422680413,19.340490797546014,4.050847457627119,324.10714285714283,3.15235792019347,203.125,3.2857142857142856,4.060975609756096,7.972222222222222,575.1222425591367
2020-11-09 21:22:26,3.0,2.3608247422680413,19.340490797546014,4.050847457627119,324.10714285714283,3.15235792019347,203.125,3.307692307692308,4.060975609756096,7.972222222222222,574.477553914448
2020-11-09 21:22:27,3.0,2.3608247422680413,19.340490797546014,4.050847457627119,324.10714285714283,3.15235792019347,203.125,3.307692307692308,4.060975609756096,9.659090909090908,576.1644226013168
2020-11-09 21:22:28,3.0,2.3608247422680413,19.340490797546014,4.050847457627119,324.10714285714283,3.15235792019347,203.125,3.307692307692308,4.060975609756096,9.659090909090908,576.1644226013168
2020-11-09 21:22:29,3.0,2.3608247422680413,19.340490797546014,4.050847457627119,324.10714285714283,3.15235792019347,203.125,3.307692307692308,4.060975609756096,9.659090909090908,576.1644226013168
2020-11-09 21:22:30,3.0,2.3608247422680413,19.340490797546014,4.050847457627119,324.10714285714283,3.15235792019347,203.125,3.307692307692308,4.060975609756096,9.659090909090908,576.1644226013168
2020-11-09 21:22:31,3.0,2.3608247422680413,19.340490797546014,4.050847457627119,324.10714285714283,3.15235792019347,203.125,3.307692307692308,4.060975609756096,9.659090909090908,576.1644226013168
2020-11-09 21:22:32,3.0,2.3608247422680413,22.64705882352941,4.325925925925927,324.10714285714283,3.15235792019347,203.125,3.307692307692308,4.060975609756096,9.659090909090908,579.746069095599
2020-11-09 21:22:33,3.0,2.3608247422680413,22.64705882352941,4.325925925925927,324.10714285714283,3.15235792019347,203.125,3.307692307692308,4.060975609756096,9.659090909090908,579.746069095599
2020-11-09 21:22:34,3.0,2.3608247422680413,22.64705882352941,4.325925925925927,324.10714285714283,3.5517241379310347,197.5,3.307692307692308,4.060975609756096,9.659090909090908,574.5204353133365
2020-11-09 21:22:35,3.0,2.3608247422680413,22.64705882352941,4.325925925925927,324.10714285714283,3.5517241379310347,197.5,3.307692307692308,4.060975609756096,9.659090909090908,574.5204353133365
2020-11-09 21:22:36,3.0,2.3608247422680413,22.64705882352941,4.325925925925927,442.6369863013698,3.5517241379310347,197.5,3.307692307692308,4.060975609756096,9.659090909090908,693.0502787575634
2020-11-09 21:22:37,3.0,2.3608247422680413,22.64705882352941,4.325925925925927,442.6369863013698,3.5517241379310347,197.5,3.307692307692308,4.060975609756096,9.659090909090908,693.0502787575634
2020-11-09 21:22:38,3.0,2.3608247422680413,22.64705882352941,4.325925925925927,442.6369863013698,3.5517241379310347,197.5,3.307692307692308,4.060975609756096,9.659090909090908,693.0502787575634
2020-11-09 21:22:39,3.0,2.8582677165354333,22.64705882352941,4.325925925925927,442.6369863013698,3.5517241379310347,197.5,3.307692307692308,5.203488372093024,9.659090909090908,694.690234494168
2020-11-09 21:22:40,3.0,2.8582677165354333,22.64705882352941,4.325925925925927,442.6369863013698,3.5517241379310347,197.5,3.307692307692308,5.203488372093024,9.659090909090908,694.690234494168
2020-11-09 21:22:41,2.6,2.8582677165354333,22.64705882352941,4.325925925925927,442.6369863013698,3.5517241379310347,197.5,3.4444444444444446,5.203488372093024,9.659090909090908,694.4269866309199
2020-11-09 21:22:42,2.6,2.8582677165354333,22.64705882352941,4.325925925925927,442.6369863013698,3.5517241379310347,197.5,3.4444444444444446,5.203488372093024,9.489247311827961,694.257143033657
2020-11-09 21:22:43,2.6,2.8582677165354333,22.64705882352941,4.325925925925927,442.6369863013698,3.5517241379310347,197.5,3.4444444444444446,5.203488372093024,9.489247311827961,694.257143033657
2020-11-09 21:22:44,2.6,2.8582677165354333,22.64705882352941,4.325925925925927,442.6369863013698,3.5517241379310347,197.5,3.4444444444444446,5.203488372093024,9.489247311827961,694.257143033657
2020-11-09 21:22:45,2.6,2.8582677165354333,22.64705882352941,4.325925925925927,442.6369863013698,3.5517241379310347,197.5,3.4444444444444446,5.203488372093024,9.489247311827961,694.257143033657
