Time,cartservice,recommendationservice,emailservice,shippingservice,frontend,productcatalogservice,adservice,checkoutservice,currencyservice,paymentservice,Total
2020-11-08 21:00:35,4.466666666666667,14.0,,1.5714285714285712,79.16666666666667,2.8269230769230766,7.697368421052633,,2.993569131832797,,112.72262253457043
2020-11-08 21:00:36,4.466666666666667,14.0,,1.5714285714285712,79.16666666666667,2.8269230769230766,7.697368421052633,,2.993569131832797,,112.72262253457043
2020-11-08 21:00:37,4.466666666666667,14.0,,1.5714285714285712,79.16666666666667,2.8269230769230766,7.697368421052633,,2.993569131832797,,112.72262253457043
2020-11-08 21:00:38,4.466666666666667,14.0,,1.5714285714285712,79.16666666666667,2.8269230769230766,7.697368421052633,,2.993569131832797,,112.72262253457043
2020-11-08 21:00:39,4.466666666666667,14.0,,1.5714285714285712,79.16666666666667,2.8269230769230766,6.9318181818181825,137.5,2.993569131832797,,249.457072295336
2020-11-08 21:00:40,4.466666666666667,14.0,,1.5714285714285712,79.16666666666667,2.8269230769230766,6.9318181818181825,137.5,2.993569131832797,,249.457072295336
2020-11-08 21:00:41,4.466666666666667,14.0,,1.5714285714285712,79.16666666666667,2.8269230769230766,6.9318181818181825,137.5,2.993569131832797,,249.457072295336
2020-11-08 21:00:42,4.466666666666667,14.0,,1.5714285714285712,79.16666666666667,2.8269230769230766,6.9318181818181825,137.5,2.993569131832797,,249.457072295336
2020-11-08 21:00:43,4.466666666666667,14.0,,1.5714285714285712,79.16666666666667,2.696284329563812,6.9318181818181825,137.5,2.993569131832797,,249.32643354797676
2020-11-08 21:00:44,4.466666666666667,14.0,,1.5714285714285712,77.04918032786887,2.696284329563812,6.9318181818181825,137.5,2.993569131832797,0.5,247.70894720917892
2020-11-08 21:00:45,4.466666666666667,14.0,,1.5714285714285712,77.04918032786887,2.696284329563812,6.9318181818181825,137.5,2.8258823529411767,0.5,247.54126043028725
2020-11-08 21:00:46,4.604651162790699,14.0,3.0,2.0666666666666664,77.04918032786887,2.696284329563812,6.9318181818181825,137.5,2.8258823529411767,0.5,251.1744830216494
2020-11-08 21:00:47,4.604651162790699,14.0,3.0,2.0666666666666664,77.04918032786887,2.696284329563812,6.9318181818181825,137.5,2.8258823529411767,0.5,251.1744830216494
2020-11-08 21:00:48,4.604651162790699,13.625000000000002,3.0,2.0666666666666664,77.04918032786887,2.696284329563812,6.9318181818181825,137.5,2.8258823529411767,0.5,250.7994830216494
2020-11-08 21:00:49,4.604651162790699,13.625000000000002,3.0,2.0666666666666664,77.04918032786887,2.696284329563812,6.9318181818181825,137.5,2.8258823529411767,0.5,250.7994830216494
2020-11-08 21:00:50,4.604651162790699,13.625000000000002,3.0,2.0666666666666664,77.04918032786887,2.696284329563812,6.9318181818181825,137.5,2.8258823529411767,0.5,250.7994830216494
2020-11-08 21:00:51,4.604651162790699,13.625000000000002,3.0,2.0666666666666664,77.04918032786887,2.696284329563812,6.9318181818181825,137.5,2.8258823529411767,0.5,250.7994830216494
2020-11-08 21:00:52,4.604651162790699,13.625000000000002,3.0,2.0666666666666664,77.04918032786887,2.696284329563812,6.9318181818181825,137.5,2.8258823529411767,0.5,250.7994830216494
2020-11-08 21:00:53,4.604651162790699,13.625000000000002,3.0,2.0666666666666664,77.04918032786887,2.696284329563812,6.9318181818181825,137.5,2.8258823529411767,0.5,250.7994830216494
2020-11-08 21:00:54,4.604651162790699,13.625000000000002,3.0,2.0666666666666664,77.04918032786887,2.696284329563812,5.969387755102041,125.0,2.8258823529411767,0.5,237.33705259493325
2020-11-08 21:00:55,4.604651162790699,13.625000000000002,3.0,2.0666666666666664,77.04918032786887,2.696284329563812,5.969387755102041,125.0,2.8258823529411767,0.5,237.33705259493325
2020-11-08 21:00:56,4.604651162790699,13.625000000000002,3.0,2.0666666666666664,77.04918032786887,2.696284329563812,5.969387755102041,125.0,2.8258823529411767,0.5,237.33705259493325
2020-11-08 21:00:57,4.604651162790699,13.625000000000002,3.0,2.0666666666666664,77.04918032786887,2.696284329563812,5.969387755102041,125.0,2.8258823529411767,0.5,237.33705259493325
2020-11-08 21:00:58,4.604651162790699,13.625000000000002,3.0,2.0666666666666664,77.04918032786887,2.8665276329509912,5.969387755102041,125.0,2.8258823529411767,0.5,237.50729589832042
2020-11-08 21:00:59,4.604651162790699,13.625000000000002,3.0,2.0666666666666664,90.94202898550724,2.8665276329509912,5.969387755102041,125.0,2.8258823529411767,2.333333333333333,253.23347788929212
2020-11-08 21:01:00,4.604651162790699,13.625000000000002,3.0,2.0666666666666664,90.94202898550724,2.8665276329509912,5.969387755102041,125.0,3.104,2.333333333333333,253.51159553635102
2020-11-08 21:01:01,4.19205298013245,13.625000000000002,3.166666666666667,2.591836734693877,90.94202898550724,2.8665276329509912,5.969387755102041,125.0,3.104,2.333333333333333,253.79083408838662
2020-11-08 21:01:02,4.19205298013245,13.625000000000002,3.166666666666667,2.591836734693877,90.94202898550724,2.8665276329509912,5.969387755102041,125.0,3.104,2.333333333333333,253.79083408838662
2020-11-08 21:01:03,4.19205298013245,12.259036144578314,3.166666666666667,2.591836734693877,90.94202898550724,2.8665276329509912,5.969387755102041,125.0,3.104,2.333333333333333,252.4248702329649
2020-11-08 21:01:04,4.19205298013245,12.259036144578314,3.166666666666667,2.591836734693877,90.94202898550724,2.8665276329509912,5.969387755102041,125.0,3.104,2.333333333333333,252.4248702329649
2020-11-08 21:01:05,4.19205298013245,12.259036144578314,3.166666666666667,2.591836734693877,90.94202898550724,2.8665276329509912,5.969387755102041,125.0,3.104,2.333333333333333,252.4248702329649
2020-11-08 21:01:06,4.19205298013245,12.259036144578314,3.166666666666667,2.591836734693877,90.94202898550724,2.8665276329509912,5.969387755102041,125.0,3.104,2.333333333333333,252.4248702329649
2020-11-08 21:01:07,4.19205298013245,12.259036144578314,3.166666666666667,2.591836734693877,90.94202898550724,2.8665276329509912,5.969387755102041,125.0,3.104,2.333333333333333,252.4248702329649
2020-11-08 21:01:08,4.19205298013245,12.259036144578314,3.166666666666667,2.591836734693877,90.94202898550724,2.8665276329509912,5.969387755102041,125.0,3.104,2.333333333333333,252.4248702329649
2020-11-08 21:01:09,4.19205298013245,12.259036144578314,3.166666666666667,2.591836734693877,90.94202898550724,2.8665276329509912,5.999999999999999,225.0,3.104,2.333333333333333,352.45548247786286
2020-11-08 21:01:10,4.19205298013245,12.259036144578314,3.166666666666667,2.591836734693877,90.94202898550724,2.8665276329509912,5.999999999999999,225.0,3.104,2.333333333333333,352.45548247786286
2020-11-08 21:01:11,4.19205298013245,12.259036144578314,3.166666666666667,2.591836734693877,90.94202898550724,2.8665276329509912,5.999999999999999,225.0,3.104,2.333333333333333,352.45548247786286
2020-11-08 21:01:12,4.19205298013245,12.259036144578314,3.166666666666667,2.591836734693877,90.94202898550724,2.8665276329509912,5.999999999999999,225.0,3.104,2.333333333333333,352.45548247786286
2020-11-08 21:01:13,4.19205298013245,12.259036144578314,3.166666666666667,2.591836734693877,90.94202898550724,2.824933687002652,5.999999999999999,225.0,3.104,2.333333333333333,352.4138885319145
2020-11-08 21:01:14,4.19205298013245,12.259036144578314,3.166666666666667,2.591836734693877,147.6190476190476,2.824933687002652,5.999999999999999,225.0,3.104,3.0,409.7575738321215
2020-11-08 21:01:15,4.19205298013245,12.259036144578314,3.166666666666667,2.591836734693877,147.6190476190476,2.824933687002652,5.999999999999999,225.0,2.8899676375404537,3.0,409.54354146966205
2020-11-08 21:01:16,4.7972972972972965,12.259036144578314,3.4444444444444438,2.2,147.6190476190476,2.824933687002652,5.999999999999999,225.0,2.8899676375404537,3.0,410.03472682991065
2020-11-08 21:01:17,4.7972972972972965,12.259036144578314,3.4444444444444438,2.2,147.6190476190476,2.824933687002652,5.999999999999999,225.0,2.8899676375404537,3.0,410.03472682991065
2020-11-08 21:01:18,4.7972972972972965,13.529411764705884,3.4444444444444438,2.2,147.6190476190476,2.824933687002652,5.999999999999999,225.0,2.8899676375404537,3.0,411.3051024500383
2020-11-08 21:01:19,4.7972972972972965,13.529411764705884,3.4444444444444438,2.2,147.6190476190476,2.824933687002652,5.999999999999999,225.0,2.8899676375404537,3.0,411.3051024500383
2020-11-08 21:01:20,4.7972972972972965,13.529411764705884,3.4444444444444438,2.2,147.6190476190476,2.824933687002652,5.999999999999999,225.0,2.8899676375404537,3.0,411.3051024500383
2020-11-08 21:01:21,4.7972972972972965,13.529411764705884,3.4444444444444438,2.2,147.6190476190476,2.824933687002652,5.999999999999999,225.0,2.8899676375404537,3.0,411.3051024500383
2020-11-08 21:01:22,4.7972972972972965,13.529411764705884,3.4444444444444438,2.2,147.6190476190476,2.824933687002652,5.999999999999999,225.0,2.8899676375404537,3.0,411.3051024500383
2020-11-08 21:01:23,4.7972972972972965,13.529411764705884,3.4444444444444438,2.2,147.6190476190476,2.824933687002652,5.999999999999999,225.0,2.8899676375404537,3.0,411.3051024500383
2020-11-08 21:01:24,4.7972972972972965,13.529411764705884,3.4444444444444438,2.2,147.6190476190476,2.824933687002652,4.666666666666667,137.5,2.8899676375404537,3.0,322.471769116705
2020-11-08 21:01:25,4.7972972972972965,13.529411764705884,3.4444444444444438,2.2,147.6190476190476,2.824933687002652,4.666666666666667,137.5,2.8899676375404537,3.0,322.471769116705
2020-11-08 21:01:26,4.7972972972972965,13.529411764705884,3.4444444444444438,2.2,147.6190476190476,2.824933687002652,4.666666666666667,137.5,2.8899676375404537,3.0,322.471769116705
2020-11-08 21:01:27,4.7972972972972965,13.529411764705884,3.4444444444444438,2.2,147.6190476190476,2.824933687002652,4.666666666666667,137.5,2.8899676375404537,3.0,322.471769116705
2020-11-08 21:01:28,4.7972972972972965,13.529411764705884,3.4444444444444438,2.2,147.6190476190476,2.97550432276657,4.666666666666667,137.5,2.8899676375404537,3.0,322.62233975246886
2020-11-08 21:01:29,4.7972972972972965,13.529411764705884,3.4444444444444438,2.2,120.9302325581396,2.97550432276657,4.666666666666667,137.5,2.8899676375404537,2.833333333333333,295.76685802489425
2020-11-08 21:01:30,4.7972972972972965,13.529411764705884,3.4444444444444438,2.2,120.9302325581396,2.97550432276657,4.666666666666667,137.5,2.6204986149584495,2.833333333333333,295.4973890023122
2020-11-08 21:01:31,4.666666666666666,13.529411764705884,3.4000000000000004,1.615384615384616,120.9302325581396,2.97550432276657,4.666666666666667,137.5,2.6204986149584495,2.833333333333333,294.7376985426218
2020-11-08 21:01:32,4.666666666666666,13.529411764705884,3.4000000000000004,1.615384615384616,120.9302325581396,2.97550432276657,4.666666666666667,137.5,2.6204986149584495,2.833333333333333,294.7376985426218
2020-11-08 21:01:33,4.666666666666666,13.685344827586205,3.4000000000000004,1.615384615384616,120.9302325581396,2.97550432276657,4.666666666666667,137.5,2.6204986149584495,2.833333333333333,294.89363160550204
2020-11-08 21:01:34,4.666666666666666,13.685344827586205,3.4000000000000004,1.615384615384616,120.9302325581396,2.97550432276657,4.666666666666667,137.5,2.6204986149584495,2.833333333333333,294.89363160550204
2020-11-08 21:01:35,4.666666666666666,13.685344827586205,3.4000000000000004,1.615384615384616,120.9302325581396,2.97550432276657,4.666666666666667,137.5,2.6204986149584495,2.833333333333333,294.89363160550204
2020-11-08 21:01:36,4.666666666666666,13.685344827586205,3.4000000000000004,1.615384615384616,120.9302325581396,2.97550432276657,4.666666666666667,137.5,2.6204986149584495,2.833333333333333,294.89363160550204
2020-11-08 21:01:37,4.666666666666666,13.685344827586205,3.4000000000000004,1.615384615384616,120.9302325581396,2.97550432276657,4.666666666666667,137.5,2.6204986149584495,2.833333333333333,294.89363160550204
2020-11-08 21:01:38,4.666666666666666,13.685344827586205,3.4000000000000004,1.615384615384616,120.9302325581396,2.97550432276657,4.666666666666667,137.5,2.6204986149584495,2.833333333333333,294.89363160550204
2020-11-08 21:01:39,4.666666666666666,13.685344827586205,3.4000000000000004,1.615384615384616,120.9302325581396,2.97550432276657,6.000000000000003,175.0,2.6204986149584495,2.833333333333333,333.7269649388353
2020-11-08 21:01:40,4.666666666666666,13.685344827586205,3.4000000000000004,1.615384615384616,120.9302325581396,2.97550432276657,6.000000000000003,175.0,2.6204986149584495,2.833333333333333,333.7269649388353
2020-11-08 21:01:41,4.666666666666666,13.685344827586205,3.4000000000000004,1.615384615384616,120.9302325581396,2.97550432276657,6.000000000000003,175.0,2.6204986149584495,2.833333333333333,333.7269649388353
2020-11-08 21:01:42,4.666666666666666,13.685344827586205,3.4000000000000004,1.615384615384616,120.9302325581396,2.97550432276657,6.000000000000003,175.0,2.6204986149584495,2.833333333333333,333.7269649388353
2020-11-08 21:01:43,4.666666666666666,13.685344827586205,3.4000000000000004,1.615384615384616,120.9302325581396,2.7829691032403923,6.000000000000003,175.0,2.6204986149584495,2.833333333333333,333.5344297193092
2020-11-08 21:01:44,4.666666666666666,13.685344827586205,3.4000000000000004,1.615384615384616,147.34042553191497,2.7829691032403923,6.000000000000003,175.0,2.6204986149584495,2.7142857142857144,359.82557507403703
2020-11-08 21:01:45,4.666666666666666,13.685344827586205,3.4000000000000004,1.615384615384616,147.34042553191497,2.7829691032403923,6.000000000000003,175.0,2.8130601792573633,2.7142857142857144,360.01813663833593
2020-11-08 21:01:46,4.380281690140845,13.685344827586205,3.6,1.7272727272727275,147.34042553191497,2.7829691032403923,6.000000000000003,175.0,2.8130601792573633,2.7142857142857144,360.04363977369826
2020-11-08 21:01:47,4.380281690140845,13.685344827586205,3.6,1.7272727272727275,147.34042553191497,2.7829691032403923,6.000000000000003,175.0,2.8130601792573633,2.7142857142857144,360.04363977369826
2020-11-08 21:01:48,4.380281690140845,13.665413533834586,3.6,1.7272727272727275,147.34042553191497,2.7829691032403923,6.000000000000003,175.0,2.8130601792573633,2.7142857142857144,360.0237084799466
2020-11-08 21:01:49,4.380281690140845,13.665413533834586,3.6,1.7272727272727275,147.34042553191497,2.7829691032403923,6.000000000000003,175.0,2.8130601792573633,2.7142857142857144,360.0237084799466
2020-11-08 21:01:50,4.380281690140845,13.665413533834586,3.6,1.7272727272727275,147.34042553191497,2.7829691032403923,6.000000000000003,175.0,2.8130601792573633,2.7142857142857144,360.0237084799466
2020-11-08 21:01:51,4.380281690140845,13.665413533834586,3.6,1.7272727272727275,147.34042553191497,2.7829691032403923,6.000000000000003,175.0,2.8130601792573633,2.7142857142857144,360.0237084799466
2020-11-08 21:01:52,4.380281690140845,13.665413533834586,3.6,1.7272727272727275,147.34042553191497,2.7829691032403923,6.000000000000003,175.0,2.8130601792573633,2.7142857142857144,360.0237084799466
2020-11-08 21:01:53,4.380281690140845,13.665413533834586,3.6,1.7272727272727275,147.34042553191497,2.7829691032403923,6.000000000000003,175.0,2.8130601792573633,2.7142857142857144,360.0237084799466
2020-11-08 21:01:54,4.380281690140845,13.665413533834586,3.6,1.7272727272727275,147.34042553191497,2.7829691032403923,5.120967741935483,166.66666666666666,2.8130601792573633,2.7142857142857144,350.81134288854867
2020-11-08 21:01:55,4.380281690140845,13.665413533834586,3.6,1.7272727272727275,147.34042553191497,2.7829691032403923,5.120967741935483,166.66666666666666,2.8130601792573633,2.7142857142857144,350.81134288854867
2020-11-08 21:01:56,4.380281690140845,13.665413533834586,3.6,1.7272727272727275,147.34042553191497,2.7829691032403923,5.120967741935483,166.66666666666666,2.8130601792573633,2.7142857142857144,350.81134288854867
2020-11-08 21:01:57,4.380281690140845,13.665413533834586,3.6,1.7272727272727275,147.34042553191497,2.7829691032403923,5.120967741935483,166.66666666666666,2.8130601792573633,2.7142857142857144,350.81134288854867
2020-11-08 21:01:58,4.380281690140845,13.665413533834586,3.6,1.7272727272727275,147.34042553191497,3.1718946047678798,5.120967741935483,166.66666666666666,2.8130601792573633,2.7142857142857144,351.2002683900762
2020-11-08 21:01:59,4.380281690140845,13.665413533834586,3.6,1.7272727272727275,166.98473282442748,3.1718946047678798,5.120967741935483,166.66666666666666,2.8130601792573633,2.8461538461538463,370.97644381445684
2020-11-08 21:02:00,4.380281690140845,13.665413533834586,3.6,1.7272727272727275,166.98473282442748,3.1718946047678798,5.120967741935483,166.66666666666666,3.1609195402298846,2.8461538461538463,371.3243031754294
2020-11-08 21:02:01,4.94392523364486,13.665413533834586,3.333333333333333,1.7936507936507935,166.98473282442748,3.1718946047678798,5.120967741935483,166.66666666666666,3.1609195402298846,2.8461538461538463,371.6876581186448
2020-11-08 21:02:02,4.94392523364486,13.665413533834586,3.333333333333333,1.7936507936507935,166.98473282442748,3.1718946047678798,5.120967741935483,166.66666666666666,3.1609195402298846,2.8461538461538463,371.6876581186448
2020-11-08 21:02:03,4.94392523364486,14.114583333333332,3.333333333333333,1.7936507936507935,166.98473282442748,3.1718946047678798,5.120967741935483,166.66666666666666,3.1609195402298846,2.8461538461538463,372.13682791814364
2020-11-08 21:02:04,4.94392523364486,14.114583333333332,3.333333333333333,1.7936507936507935,166.98473282442748,3.1718946047678798,5.120967741935483,166.66666666666666,3.1609195402298846,2.8461538461538463,372.13682791814364
2020-11-08 21:02:05,4.94392523364486,14.114583333333332,3.333333333333333,1.7936507936507935,166.98473282442748,3.1718946047678798,5.120967741935483,166.66666666666666,3.1609195402298846,2.8461538461538463,372.13682791814364
2020-11-08 21:02:06,4.94392523364486,14.114583333333332,3.333333333333333,1.7936507936507935,166.98473282442748,3.1718946047678798,5.120967741935483,166.66666666666666,3.1609195402298846,2.8461538461538463,372.13682791814364
2020-11-08 21:02:07,4.94392523364486,14.114583333333332,3.333333333333333,1.7936507936507935,166.98473282442748,3.1718946047678798,5.120967741935483,166.66666666666666,3.1609195402298846,2.8461538461538463,372.13682791814364
2020-11-08 21:02:08,4.94392523364486,14.114583333333332,3.333333333333333,1.7936507936507935,166.98473282442748,3.1718946047678798,5.120967741935483,166.66666666666666,3.1609195402298846,2.8461538461538463,372.13682791814364
2020-11-08 21:02:09,4.94392523364486,14.114583333333332,3.333333333333333,1.7936507936507935,166.98473282442748,3.1718946047678798,4.251533742331288,185.7142857142857,3.1609195402298846,2.8461538461538463,390.31501296615835
2020-11-08 21:02:10,4.94392523364486,14.114583333333332,3.333333333333333,1.7936507936507935,166.98473282442748,3.1718946047678798,4.251533742331288,185.7142857142857,3.1609195402298846,2.8461538461538463,390.31501296615835
2020-11-08 21:02:11,4.94392523364486,14.114583333333332,3.333333333333333,1.7936507936507935,166.98473282442748,3.1718946047678798,4.251533742331288,185.7142857142857,3.1609195402298846,2.8461538461538463,390.31501296615835
2020-11-08 21:02:12,4.94392523364486,14.114583333333332,3.333333333333333,1.7936507936507935,166.98473282442748,3.1718946047678798,4.251533742331288,185.7142857142857,3.1609195402298846,2.8461538461538463,390.31501296615835
2020-11-08 21:02:13,4.94392523364486,14.114583333333332,3.333333333333333,1.7936507936507935,166.98473282442748,3.0309981401115933,4.251533742331288,185.7142857142857,3.1609195402298846,2.8461538461538463,390.17411650150217
2020-11-08 21:02:14,4.94392523364486,14.114583333333332,3.333333333333333,1.7936507936507935,225.59523809523807,3.0309981401115933,4.251533742331288,185.7142857142857,3.1609195402298846,2.833333333333333,448.7718012594922
2020-11-08 21:02:15,4.94392523364486,14.114583333333332,3.333333333333333,1.7936507936507935,225.59523809523807,3.0309981401115933,4.251533742331288,185.7142857142857,3.1218961625282167,2.833333333333333,448.73277788179047
2020-11-08 21:02:16,6.233108108108108,14.114583333333332,3.117647058823529,2.0123456790123457,225.59523809523807,3.0309981401115933,4.251533742331288,185.7142857142857,3.1218961625282167,2.833333333333333,450.02496936710565
2020-11-08 21:02:17,6.233108108108108,14.114583333333332,3.117647058823529,2.0123456790123457,225.59523809523807,3.0309981401115933,4.251533742331288,185.7142857142857,3.1218961625282167,2.833333333333333,450.02496936710565
2020-11-08 21:02:18,6.233108108108108,16.43581081081081,3.117647058823529,2.0123456790123457,225.59523809523807,3.0309981401115933,4.251533742331288,185.7142857142857,3.1218961625282167,2.833333333333333,452.346196844583
2020-11-08 21:02:19,6.233108108108108,16.43581081081081,3.117647058823529,2.0123456790123457,225.59523809523807,3.0309981401115933,4.251533742331288,185.7142857142857,3.1218961625282167,2.833333333333333,452.346196844583
2020-11-08 21:02:20,6.233108108108108,16.43581081081081,3.117647058823529,2.0123456790123457,225.59523809523807,3.0309981401115933,4.251533742331288,185.7142857142857,3.1218961625282167,2.833333333333333,452.346196844583
2020-11-08 21:02:21,6.233108108108108,16.43581081081081,3.117647058823529,2.0123456790123457,225.59523809523807,3.0309981401115933,4.251533742331288,185.7142857142857,3.1218961625282167,2.833333333333333,452.346196844583
2020-11-08 21:02:22,6.233108108108108,16.43581081081081,3.117647058823529,2.0123456790123457,225.59523809523807,3.0309981401115933,4.251533742331288,185.7142857142857,3.1218961625282167,2.833333333333333,452.346196844583
2020-11-08 21:02:23,6.233108108108108,16.43581081081081,3.117647058823529,2.0123456790123457,225.59523809523807,3.0309981401115933,4.251533742331288,185.7142857142857,3.1218961625282167,2.833333333333333,452.346196844583
2020-11-08 21:02:24,6.233108108108108,16.43581081081081,3.117647058823529,2.0123456790123457,225.59523809523807,3.0309981401115933,4.677852348993289,175.0,3.1218961625282167,2.833333333333333,442.0582297369593
2020-11-08 21:02:25,6.233108108108108,16.43581081081081,3.117647058823529,2.0123456790123457,225.59523809523807,3.0309981401115933,4.677852348993289,175.0,3.1218961625282167,2.833333333333333,442.0582297369593
2020-11-08 21:02:26,6.233108108108108,16.43581081081081,3.117647058823529,2.0123456790123457,225.59523809523807,3.0309981401115933,4.677852348993289,175.0,3.1218961625282167,2.833333333333333,442.0582297369593
2020-11-08 21:02:27,6.233108108108108,16.43581081081081,3.117647058823529,2.0123456790123457,225.59523809523807,3.0309981401115933,4.677852348993289,175.0,3.1218961625282167,2.833333333333333,442.0582297369593
2020-11-08 21:02:28,6.233108108108108,16.43581081081081,3.117647058823529,2.0123456790123457,225.59523809523807,3.6211401425178154,4.677852348993289,175.0,3.1218961625282167,2.833333333333333,442.6483717393655
2020-11-08 21:02:29,6.233108108108108,16.43581081081081,3.117647058823529,2.0123456790123457,253.40909090909096,3.6211401425178154,4.677852348993289,175.0,3.1218961625282167,2.9000000000000004,470.528891219885
2020-11-08 21:02:30,6.233108108108108,16.43581081081081,3.117647058823529,2.0123456790123457,253.40909090909096,3.6211401425178154,4.677852348993289,175.0,3.7226107226107215,2.9000000000000004,471.1296057799677
2020-11-08 21:02:31,6.603260869565218,16.43581081081081,3.3750000000000004,2.218390804597701,253.40909090909096,3.6211401425178154,4.677852348993289,175.0,3.7226107226107215,2.9000000000000004,471.96315660818647
2020-11-08 21:02:32,6.603260869565218,16.43581081081081,3.3750000000000004,2.218390804597701,253.40909090909096,3.6211401425178154,4.677852348993289,175.0,3.7226107226107215,2.9000000000000004,471.96315660818647
2020-11-08 21:02:33,6.603260869565218,17.678571428571427,3.3750000000000004,2.218390804597701,253.40909090909096,3.6211401425178154,4.677852348993289,175.0,3.7226107226107215,2.9000000000000004,473.20591722594713
2020-11-08 21:02:34,6.603260869565218,17.678571428571427,3.3750000000000004,2.218390804597701,253.40909090909096,3.6211401425178154,4.677852348993289,175.0,3.7226107226107215,2.9000000000000004,473.20591722594713
2020-11-08 21:02:35,6.603260869565218,17.678571428571427,3.3750000000000004,2.218390804597701,253.40909090909096,3.6211401425178154,4.677852348993289,175.0,3.7226107226107215,2.9000000000000004,473.20591722594713
2020-11-08 21:02:36,6.603260869565218,17.678571428571427,3.3750000000000004,2.218390804597701,253.40909090909096,3.6211401425178154,4.677852348993289,175.0,3.7226107226107215,2.9000000000000004,473.20591722594713
2020-11-08 21:02:37,6.603260869565218,17.678571428571427,3.3750000000000004,2.218390804597701,253.40909090909096,3.6211401425178154,4.677852348993289,175.0,3.7226107226107215,2.9000000000000004,473.20591722594713
2020-11-08 21:02:38,6.603260869565218,17.678571428571427,3.3750000000000004,2.218390804597701,253.40909090909096,3.6211401425178154,4.677852348993289,175.0,3.7226107226107215,2.9000000000000004,473.20591722594713
2020-11-08 21:02:39,6.603260869565218,17.678571428571427,3.3750000000000004,2.218390804597701,253.40909090909096,3.6211401425178154,4.4652406417112305,250.0,3.7226107226107215,2.9000000000000004,547.9933055186651
2020-11-08 21:02:40,6.603260869565218,17.678571428571427,3.3750000000000004,2.218390804597701,253.40909090909096,3.6211401425178154,4.4652406417112305,250.0,3.7226107226107215,2.9000000000000004,547.9933055186651
2020-11-08 21:02:41,6.603260869565218,17.678571428571427,3.3750000000000004,2.218390804597701,253.40909090909096,3.6211401425178154,4.4652406417112305,250.0,3.7226107226107215,2.9000000000000004,547.9933055186651
2020-11-08 21:02:42,6.603260869565218,17.678571428571427,3.3750000000000004,2.218390804597701,253.40909090909096,3.6211401425178154,4.4652406417112305,250.0,3.7226107226107215,2.9000000000000004,547.9933055186651
2020-11-08 21:02:43,6.603260869565218,17.678571428571427,3.3750000000000004,2.218390804597701,253.40909090909096,3.64293659621802,4.4652406417112305,250.0,3.7226107226107215,2.9000000000000004,548.0151019723653
