Time,shippingservice,frontend,currencyservice,emailservice,adservice,redis-cart,checkoutservice,productcatalogservice,cartservice,recommendationservice,paymentservice,Total
2020-08-06 15:16:00,24.02343105073414,265.4028159699596,131.91174638006586,12.686432289568955,29.84638852290811,12.5261552372299,64.46821743679698,163.83469815239897,41.47236220216888,106.06941997055176,8.440333842896264,860.6820010552792
2020-08-06 15:17:00,24.281743661738787,267.149663151304,131.42196963551189,12.76303873514178,30.17092443507928,12.493004475545693,64.02124718017272,165.078043180561,41.623483585305365,107.56775592500216,8.399015633829372,864.969889599192
2020-08-06 15:18:00,24.920170960145732,269.46814175946184,133.0457054662212,12.678731395062034,30.31161505459345,12.973796938541756,64.07718323573522,167.89012281325674,42.09074090438696,108.3715959218167,8.332356240969174,874.1601606901909
2020-08-06 15:19:00,24.77989437774252,270.2763794712423,132.36258366309116,12.440496368526695,30.61997176505221,12.83023627708882,61.67507046083161,167.18791520768085,42.455126592784204,109.84655473893037,8.242479335594663,872.7167082585652
2020-08-06 15:20:00,25.74968436622552,271.47895916811115,134.61346793380585,12.261228078743404,29.748914770299372,13.119666750880587,65.38610008902339,171.75214503625872,43.537267093470476,110.26431632399459,8.805037948913522,886.7167875597265
2020-08-06 15:21:00,26.46516135094923,272.42181661099863,134.77170467893686,12.369917315430296,29.292086621615272,13.042687527830243,67.6983353704278,173.3649310554295,44.08857663539936,112.85449471782356,8.684790286252019,895.0545021710927
2020-08-06 15:22:00,26.63270839714357,272.1026827484392,133.78419378278508,12.259831455469225,29.290821417566853,12.73854806941292,67.7861268726648,172.05235789129958,43.580473096607065,115.3914802966653,8.87294302072737,894.4921670487811
2020-08-06 15:23:00,26.791095828193175,273.2073195201669,133.80668328349137,12.179855221779329,29.150040699265595,12.634506798304182,70.05879778922805,171.7399398439901,44.01507953663125,116.84631648880301,9.0841525213663,899.5137875312191
2020-08-06 15:24:00,26.696322908206163,271.6079870924871,135.11157047932957,12.550550887641986,29.22659787072806,12.812755423378336,70.64747148485958,172.49002765893349,43.485916799514705,118.31123173553907,8.829817403809344,901.7702497444276
2020-08-06 15:25:00,25.909218255570632,271.46532330402687,134.03311200918603,12.801723861084376,29.983746991201468,12.292146078674454,66.15193732653564,170.88198611367434,42.444990295528115,117.47048730883488,8.550860201653611,891.9855317459703
2020-08-06 15:26:00,25.355287854028802,269.74806682027304,132.9031580384495,12.814896837165366,30.123643055932504,12.109343572264164,65.17663263198196,169.53152488848062,40.93461053971116,115.55061328920692,8.68495501671321,882.9327325442073
2020-08-06 15:27:00,24.87250874476718,269.49448346895406,132.90596412605015,12.952322270798511,29.816884221832925,12.121322577474054,65.90707403627368,169.0524103986129,40.75517465132381,114.2681380736978,8.745148146683901,880.891430716469
2020-08-06 15:28:00,24.22749279255873,268.62556934693555,131.8799065745097,12.889576978766145,29.634883811213065,11.868096135446976,65.78966677175704,168.64349130850997,40.85157271824422,114.48808070107248,8.86466947929974,877.7630066183137
2020-08-06 15:29:00,24.34917868689879,267.7919986926219,133.7683051650725,12.471247376886929,29.54528146740884,12.276633215914615,67.18537025867039,172.79678621977195,41.82264271984615,115.9319673292755,9.057321153131344,886.996732285499
2020-08-06 15:30:00,24.508132491873173,270.1983490802921,133.89960273778604,12.62942592846828,29.90353243907867,12.627500447651661,70.25731089775519,173.32705655338108,42.22776370708583,116.63760670624434,9.090512525976608,895.306793515593
2020-08-06 15:31:00,24.50746603139652,270.35353108366445,133.73908481894975,12.628929311453016,30.047760905427975,12.578520487403967,68.8276898824209,173.804893192988,42.60908556759056,117.4550677213736,9.07420338448175,895.6262323871506
2020-08-06 15:32:00,25.14159927228256,270.4140887229153,134.45813636771936,12.731199760606826,30.087477092375806,12.484868038440492,70.39220692745226,174.431282383201,42.96920054143881,118.88571761223879,9.289731287362523,901.285508006034
2020-08-06 15:33:00,25.77700612156231,263.3243113767294,134.8770496630251,12.949823805916655,30.01293847925289,12.469018181768934,72.14094512495964,175.30141925831975,43.347364766212515,118.24203403079441,9.024220381690087,897.4661311902315
2020-08-06 15:34:00,25.656953716306163,266.06379797355567,133.61157745226927,12.787701126845338,29.248707779635623,12.184597123323664,71.10219809913197,172.46801477322586,43.80722931639879,119.06614692366036,9.016024352979047,895.0129486373315
2020-08-06 15:35:00,25.70946383925611,274.1373078836505,134.1593005018569,13.095519293662367,28.918098138130286,12.276166236549287,70.07824672720795,174.48587597100556,43.26150270345001,118.079885955538,8.823750494187488,903.0251177444943
2020-08-06 15:36:00,26.283266853716164,275.853215455659,135.7355944943906,12.819449079928985,28.716323883272878,12.36415710258003,71.23494350485413,176.30152379274642,43.090045895148926,117.67657028562955,8.928247526147851,909.0033378740744
2020-08-06 15:37:00,26.508721676066337,276.76523963385534,135.58495984589044,13.00832132497389,28.93151659884953,12.335055411468222,69.49790310077965,175.55283093879726,42.375901366756636,115.85953438003851,8.801786133409298,905.2217704108854
2020-08-06 15:38:00,26.109784630749374,265.03863011421345,135.2298517317067,12.903265103927207,29.324269240280298,12.48312043854618,67.50676129366259,176.259071470588,43.0059380453803,118.3153147411745,8.886992185581645,895.0629989958104
2020-08-06 15:39:00,26.29781060529181,275.6980109410257,134.5037643890175,12.994928981534814,29.90767450154879,12.277359966903482,67.57332907326689,175.51668325163482,43.31741026314257,118.75782935041276,9.108541616627074,905.9533429404062
2020-08-06 15:40:00,25.68351775512476,273.91378585100153,131.85795464162723,12.7625349014156,29.856062729927963,12.141952200117572,68.40995550976359,173.1402068857975,42.07813309662912,118.52267823802359,8.958814502663694,897.3255963120921
2020-08-06 15:41:00,24.979692192817076,274.1069484234626,132.49688501648038,12.68903543430467,29.390126363714227,12.272433757416493,68.68821558928308,174.44716196882874,42.42616858864571,118.394401996583,9.063117994127632,898.9541873256637
2020-08-06 15:42:00,25.261242511175,274.071444467071,132.51538621437714,12.477944397614985,29.260127727621242,12.212976437478295,69.05813731213675,175.6223679619451,41.89296353470271,121.32716897861036,9.121672262788456,902.8214318055212
2020-08-06 15:43:00,25.31830765544983,272.5285075324221,133.30449414055886,12.222681962546833,29.398844533830037,12.139535143934712,67.86865368176099,177.6640695570454,41.301142887959365,120.23634752190931,9.088528072372325,901.0711126897896
2020-08-06 15:44:00,25.76566612754118,277.56338393160047,134.9183728034555,12.447830638421474,29.765051988757936,12.190832209796634,68.70211774155712,179.7623319582703,41.398665281109366,120.89601197634384,9.226868258884057,912.6371329157381
2020-08-06 15:45:00,26.047461090505962,278.3825800418905,135.93248394982083,12.646529674966516,30.107863263137283,12.098963633457165,67.10942111628529,180.49235361640876,41.77173288611708,121.72356137416378,9.041041082269123,915.3539917290224
2020-08-06 15:46:00,26.32509300876605,277.3007964725177,135.11854802075786,12.756242308563824,29.87460832815945,11.708777230263085,68.11444282392563,179.1028371073262,41.3977248966226,121.34563683306408,8.910132105006891,911.9548391349733
2020-08-06 15:47:00,26.48726797281456,276.46278098005484,135.51417091075712,12.780324036301876,29.170365199434052,11.539167756562225,70.43582844881117,180.23058096896088,41.134268196727035,121.92120582831457,9.121086675524216,914.7970469742627
2020-08-06 15:48:00,26.972591154179764,270.902893919971,137.6348147472897,12.895392968812775,29.72954880567203,11.618616111248254,73.68600732512157,181.79894165277167,42.29455037881485,124.87410470853264,9.031455662873551,921.4389174352876
2020-08-06 15:49:00,27.668357894041108,276.0025421837435,138.67661534363845,12.961366410342093,29.98142266043218,11.638558500388136,78.2339737152003,184.693842912509,42.841265374898654,127.81856399309228,9.350832768925283,939.867341757211
2020-08-06 15:50:00,27.032105700778352,278.274551682784,136.48187042319998,12.915910242201042,29.51344465531261,11.378674849575514,77.15515567836573,183.45818555720902,42.561953769714364,127.77202888451002,9.592603764310484,936.1364852079613
2020-08-06 15:51:00,26.927636895412906,278.2916666282467,136.59683988931016,13.235575477434855,29.65687962369602,11.500476978827436,75.14879576472417,183.67989000532555,42.913968438303634,128.18253517364636,9.24104641215542,935.3753112870833
2020-08-06 15:52:00,26.98538890516889,278.44672065488385,135.4824149473483,13.489634728643706,29.433579855992626,11.358607251696556,74.8169911311792,182.93691674641883,41.63597201991365,126.90246639084336,9.225250275754881,930.7139429078438
2020-08-06 15:53:00,26.526182416008247,265.9877459821854,134.67900559448788,13.69012749772541,29.033750000656163,11.563827031930233,71.34143105246505,181.12961487120842,40.76233699141998,125.97711377307846,9.167946388464806,909.8590815996301
2020-08-06 15:54:00,26.435232574483557,276.6837105622427,134.4065518001128,13.763302234823167,28.781679676325194,11.573494598372955,70.80217428468048,181.50503955723252,41.070641429564645,127.16895358352116,8.988454322724191,921.1792346240834
2020-08-06 15:55:00,26.204297383771657,277.68614437361003,134.70649292907626,13.539598410740645,28.952313603644075,11.535024845676675,72.06423339482276,182.25831920844917,40.976435918825224,128.08214994755662,8.923768666938187,924.9287786831113
2020-08-06 15:56:00,26.73030617632373,268.8088250251816,136.7392473864177,13.267117385112892,29.346294275531488,11.729607537128407,73.65463917188089,185.25552749188316,42.10365690049848,131.34560781414314,9.154325352449732,928.1351545165512
2020-08-06 15:57:00,26.31208666927799,263.0475976629821,137.0287372645286,12.908134614081987,29.67441398424161,11.272273513862885,73.04724027077636,183.7317829174427,42.151120023987005,130.06154534981312,8.953516823209434,918.1884490942036
2020-08-06 15:58:00,26.419478352439842,281.8757306900925,137.62361887018128,13.102984845088873,29.612840599213296,11.133017560928677,73.39898480041902,185.40964711759858,42.0139774790184,129.25309639823485,9.169473511539964,939.0128502247552
2020-08-06 15:59:00,26.183892859916224,282.7058773219536,137.24651100626872,12.807183780705008,29.18649319395707,11.027250223017118,70.84842446064226,185.2945887494425,40.92903308397482,128.2102455924468,8.737668980474025,933.177169252798
2020-08-06 16:00:00,26.004609305308943,284.6351854980229,137.40763641218052,12.708283101061028,29.010378072004706,10.912042330385473,72.05458056220448,183.0189384440229,41.36371149957686,128.0688444471843,9.01680408265366,934.2010137546057
2020-08-06 16:01:00,26.152085194134425,282.6000056076247,134.19589534830078,12.839032419273007,28.47474180260591,10.493246441897504,69.23855717750179,178.67463246349584,40.09048410485219,125.62264526255952,8.63394088633312,917.0152667085788
2020-08-06 16:02:00,26.024041192636695,284.9647603019945,133.53739519183006,12.817983421461403,28.233283766186503,10.669931843205417,71.30609565549875,178.6916371763984,40.694803392182386,125.6975926619573,8.905440180140841,921.5429647834924
2020-08-06 16:03:00,25.845656046873003,285.55893123629727,132.65638179338185,12.473556963024272,28.781548083081326,10.609836487328039,72.16613148236097,178.50140494631336,40.3546926582238,125.41693525241236,9.023839940940352,921.3889148902367
2020-08-06 16:04:00,26.3386098343676,283.927530990904,132.65949506454515,12.334132778179292,29.22331934438371,10.684334232978204,71.43340742600964,177.42466437310122,40.54006860692043,124.7005057806666,9.053002821270493,918.3190712533265
2020-08-06 16:05:00,25.988205071973336,282.6792912351833,133.33237316494174,12.322018478848259,29.43437282923733,10.853637255642084,71.92989352738539,178.07534385085185,40.50953714018161,124.71217529289815,9.152568257085182,918.9894161042282
2020-08-06 16:06:00,26.588491865580217,279.1686866305537,134.8770256776312,12.519100255808015,29.447270170680536,11.287640476975465,73.96270037252876,178.37793346078305,41.76343428287286,125.4079607147015,9.641022903152187,923.0412668112677
2020-08-06 16:07:00,26.97737945551704,279.8342881822349,134.0647427222999,12.623792849549725,29.14851231603269,11.509027074762225,75.19883767178865,177.70444409035355,42.05366716246389,125.32527366541014,9.684790590961137,924.1247557813738
2020-08-06 16:08:00,27.315378298998326,278.3571207143661,133.72880598891192,12.82278439710447,28.61181940092577,11.656017908415038,76.36601760928414,177.85376019619315,43.06881722431146,126.84480925092848,9.79129856371508,926.4166295531537
2020-08-06 16:09:00,27.31575515876679,279.14065976637045,134.71181256959937,13.139510300564512,28.77469141541871,11.721028794125795,77.74984231988397,179.1856541359988,42.73184799784254,127.56729648082548,9.694859150002511,931.7329580893988
2020-08-06 16:10:00,27.109035656252107,282.5865600826255,135.12209105027011,13.035188775046302,28.9973449630083,11.98236382178565,77.33852899465992,180.12102729945548,43.35167293560545,128.43086820667023,9.456673232754511,937.5313550181337
2020-08-06 16:11:00,26.646234249438205,283.00493522516274,136.29136377328908,13.038822707588976,29.42886764784533,11.807730154008908,76.5264216229875,182.0697394808081,43.749928332570505,129.37461152990153,9.048122357110593,940.9867770807117
2020-08-06 16:12:00,26.772651570049753,271.6272441410044,135.65429193432914,12.700138972777214,29.216460200736844,11.66328340156384,74.30105354203505,181.33596498182118,42.35535454178379,128.1162578121819,9.071872862737793,922.8145739610209
2020-08-06 16:13:00,27.28168539984159,277.0622553567315,136.12176518628786,13.043146204831688,29.886136271894323,11.83183520799784,76.01550187328563,182.90734077712838,43.07450255566425,129.25849047452846,9.039225521944859,935.5218848301364
2020-08-06 16:14:00,28.06577512603811,279.67984040249644,138.35205133431143,12.840211849485122,29.89641228523354,11.778309964834962,74.24527893422848,184.47749071377555,44.15253778232653,130.82829673924135,9.013237085986628,943.3294422179581
2020-08-06 16:15:00,27.92492562652905,286.16342742821644,137.55760103102105,12.473184627030955,29.50531572565535,11.524474394078393,73.43243266775468,184.73237750468368,43.924230418607074,131.10574226180398,9.012607166353453,947.356318851734
2020-08-06 16:16:00,27.92260339861113,283.8892575208141,136.92489395663148,12.7081243075759,29.384237856400308,11.502631727033153,74.1519613308013,184.5973125042634,44.22180949210615,132.4821072221484,9.05656610500661,946.8415054213921
2020-08-06 16:17:00,28.117974626329712,269.7998654486159,137.34281525435566,12.76998919150573,29.196517132263583,11.61250273442515,73.79631419959256,185.1782319142348,44.26409908078485,133.07868850012255,9.079498113847922,934.2364961960783
2020-08-06 16:18:00,27.375847310126048,274.0390872297119,135.17948220911325,12.965058316365955,28.703000683945017,11.413688306430805,73.12801386414266,182.50532084318817,43.20992550226697,131.02815482791053,9.413200140570172,928.9607792337716
2020-08-06 16:19:00,27.509151142843464,285.2166844341678,134.89734973701928,13.004533959028528,28.826303867866226,11.623875183190453,72.93893407447467,182.55104165542068,42.50703278274053,130.04820064693556,9.602013275624524,938.7251207593117
2020-08-06 16:20:00,27.47099809607465,286.3902560474601,136.05867655080021,13.261705051200307,28.715908128197732,11.640251606589356,74.39948743078753,185.08022037154203,42.67636993203725,130.98370427723975,9.52033097183487,946.1979084637636
2020-08-06 16:21:00,26.916344692119694,285.23074432515017,136.03471937041036,13.508196604830847,28.637355415244365,11.410012219300725,74.70715670387895,184.08036180762662,42.62334304293499,130.02294097651074,9.370988440092862,942.5421635981004
2020-08-06 16:22:00,27.034199520337573,285.22887138000806,136.12704672466936,13.370908347847758,28.790958163624097,11.363195091331567,76.53983914724772,185.2455058261811,41.93830906824445,129.27936090514328,9.668246703207402,944.5864408778424
2020-08-06 16:23:00,26.80773484618332,274.8281685288958,134.6868432524278,13.237696848846385,28.830619775124372,11.599681278804107,77.88556173902933,184.01870443805782,41.55520703426181,130.5343212503345,9.246216866398797,933.230755858364
2020-08-06 16:24:00,27.152512013712922,282.9146118879231,135.67801636925876,13.616192332469055,28.73609912712815,11.527948567239044,77.44114209497536,183.65548041320542,40.913047372368716,128.24815666154572,9.034909686572863,938.9181165263992
2020-08-06 16:25:00,27.104736099883443,282.63931311103374,134.18673320028623,12.81012652738415,28.92150329903993,11.529528585865025,73.66649841655146,181.95298126309208,39.844362074311455,127.26415790007252,9.09386983196496,929.013810309485
2020-08-06 16:26:00,27.244445039104786,285.3203680527172,132.6100148999875,12.87735236915124,29.29455071485492,11.6643547108529,72.7436251901465,179.4221996059979,40.56223784644504,128.92454056631834,8.91662845329091,929.5803174488672
2020-08-06 16:27:00,27.58626735501822,284.0306586588043,133.21582506860034,13.19453898222069,29.20762411201264,11.904390489816484,72.00506401306356,177.6770436596354,41.24147617741984,126.90680983834723,8.63103708001911,925.600735434958
2020-08-06 16:28:00,27.03521681151017,282.1257132252133,129.93376302597852,13.109708772462756,29.261030096420747,11.389941277354925,71.3919342303806,174.6038586213168,41.353027552479524,123.84393466701168,8.975483914641089,913.0236121947701
2020-08-06 16:29:00,26.93568215540634,281.35858451710806,129.39702012462882,12.810097352217548,29.243516573396807,11.326011029771669,72.06144684970828,173.43346997707215,40.82611130305529,123.21719626268559,9.003481919631914,909.6126180646824
2020-08-06 16:30:00,26.86641127799449,277.1355975380376,129.50505737975814,13.131315855490891,29.016813768538213,11.219258748717381,71.86585236722296,174.7569710275148,40.17258586656715,122.76381575140681,8.919897831780768,905.3535774130291
2020-08-06 16:31:00,26.046111529146238,276.2248091202233,129.90949218007268,13.05563217816443,28.510360484058005,11.068458173473411,71.57648443794578,174.48601552444674,38.91006579161269,122.02628341671443,9.121853312404047,900.9355661482621
2020-08-06 16:32:00,26.590028797914343,276.8881143577493,130.12248015217668,13.140485106824244,28.41956841062953,10.871497160985289,71.49641111849925,175.73849206732032,38.241390437381455,124.02087599998906,9.347487060244683,904.8768306697141
2020-08-06 16:33:00,27.267810708741216,278.5103585460363,131.35140554486634,13.66680829831027,28.84956500588893,11.052953957232557,73.37551428558709,178.97912143185025,40.088205597624004,126.9776370872069,9.007846442350349,919.127226905694
2020-08-06 16:34:00,27.063695722910186,268.0087940751218,130.3942905022363,13.847768143543727,29.67429603172993,11.118846789390807,72.23092861062327,178.82187123904563,40.62650357736967,127.88351466633898,8.625548638784716,908.2960579970952
2020-08-06 16:35:00,27.414212358697238,266.49564347097333,130.78560857522086,13.758820668355188,29.350939177755517,11.246511051981852,73.30972163980483,178.05947455599838,41.13047293682165,128.04562199502908,8.786570906417857,908.383597337056
2020-08-06 16:36:00,27.32417361668386,280.81631499923645,131.48194255584477,13.764309511265294,30.025236143787165,11.320830374722544,73.85440415248857,177.82034408451855,42.092390596060454,127.66145577802315,8.670048511933597,924.8314503245643
2020-08-06 16:37:00,26.906117759853636,275.65915989670617,129.84391875339242,13.743671630426366,29.84876813205472,11.252300479306683,71.1327481688504,175.4246079840613,41.17668465794475,124.78702082634895,8.480237218934674,908.2552355078799
2020-08-06 16:38:00,26.395751390266852,271.80924647175414,130.84592745951477,13.626568657350195,28.895385613830765,11.377630131670728,72.60172600514937,175.8484584368572,40.25265849620139,122.81406705665579,8.367032042034465,902.8344517612855
2020-08-06 16:39:00,26.582416348017997,284.33045369221884,132.16248797257256,13.704319661350436,29.151940350047056,11.556214339392266,75.08044289028744,176.9075005249069,40.72934149103035,124.31294962673401,8.421541876693176,922.9396087732507
2020-08-06 16:40:00,26.104473134932825,286.0793039888847,130.47772794298223,13.244301792751575,29.14739003464172,11.370451351611743,72.39059301195235,174.56636892691884,40.765964827109016,125.46756449556091,8.508993249906997,918.1231327572528
2020-08-06 16:41:00,26.563768763679253,286.6987649586114,131.82850862608407,13.343342972118265,29.628705072887676,11.505504198332114,75.34103337072305,176.59002213042203,41.67267504818445,127.49981497770844,8.598522167521615,929.2706622862725
2020-08-06 16:42:00,26.784055122168407,276.7930671612622,134.0511356004553,12.935146629613115,30.03516268163849,11.505702501877074,75.13280155137473,178.30408116123797,41.44633388025749,129.82355264919144,8.689990731385263,925.5010296704615
2020-08-06 16:43:00,27.433041202465525,286.7474907371451,135.69377458698202,13.147091981293082,30.079054995375014,11.602475956863392,75.44232338137044,179.75369204028172,42.443838494608315,131.32165361738984,8.938399006171982,942.602835999946
2020-08-06 16:44:00,27.595003767582696,282.7179957241556,137.25083333269254,13.197952942435814,29.839951161139545,11.674930650678492,75.17439736741044,181.7610450459708,41.92868216484108,129.5639734279721,8.970981403320671,939.6757469882001
2020-08-06 16:45:00,27.549215721326647,273.38736456459003,136.3959515467021,13.38999254644611,29.12056518642952,11.727786562087324,72.15998526585867,181.64559276900158,41.099263995049185,128.26434661996262,8.479590458658905,923.2196552361123
2020-08-06 16:46:00,26.676184598919463,279.5607892246412,136.4816048872299,13.550262361617019,28.929402392218442,11.63630129242002,71.62253305209819,180.8615546075916,41.9727351232029,126.29054152829599,8.468208023941513,926.0501170921763
2020-08-06 16:47:00,26.684299367603348,278.3845715072811,135.36281760918922,13.64021859738013,28.90900549482252,11.596014973743866,70.90578012106728,180.24802720188646,41.53805908474785,125.48453878420963,8.319770824741541,921.0731035666728
2020-08-06 16:48:00,26.430029228745045,275.1740250276997,133.25124023523952,13.677585253574707,28.706713982000213,11.456641460409644,70.11216527031414,178.68234004579637,40.61629149487986,123.7122625333909,8.304559519433576,910.1238540514836
2020-08-06 16:49:00,25.785259337732143,275.7980619857122,132.45519673588313,13.43324174792531,28.85788699366629,11.318818061704214,69.20886994942825,177.09435763691002,40.53804083466892,124.51323163760564,8.347788860707562,907.3507537819437
2020-08-06 16:50:00,25.671643750114022,276.74209546448,131.6846195609252,13.430804389323844,28.58803068025372,11.250819185320903,70.08996545039095,176.414261023034,40.75573418943254,124.75093091102629,8.587558795733733,907.9664634000352
2020-08-06 16:51:00,25.4993516787108,266.7067188707465,130.72378915731065,13.143239959640402,28.86202033042181,11.550160176184585,69.64886908200171,175.4955581536723,41.337550615682304,124.78061397916031,8.563449443657461,896.3113214471887
2020-08-06 16:52:00,25.309177089564084,278.47866968960443,131.40601729581718,12.82402025687131,28.45054920549757,11.37609384353796,69.7415161975741,175.89752541886355,41.57017527703167,124.84158056160904,8.712041127805598,908.6073659637764
2020-08-06 16:53:00,25.843321051778478,279.97736766131874,132.371622530561,12.89043739313793,28.777295634319426,11.749013626178648,71.75931975612119,176.70664100475696,42.21045912061657,126.06608840171718,8.618510062132218,916.9700762426382
2020-08-06 16:54:00,26.333485229899324,281.71184461331643,132.7489972211212,12.835334873409407,28.72906994412654,11.656928255891245,71.87835750643376,175.5563083772206,42.40962965059403,125.28753680674043,8.612746233532183,917.7602387122853
2020-08-06 16:55:00,26.98840858304889,282.08464680136035,133.00020998161037,13.00983747852994,29.052258229554862,11.678165889394007,74.6998023963026,177.21262400482647,42.03317274649464,127.30020662684204,8.587616516601198,925.6469492545655
2020-08-06 16:56:00,27.42485277875177,270.8925755939906,134.86758046033393,13.137584327997578,28.44164511473444,11.878149095686686,75.51892896242694,179.38043848742896,41.593337553579744,126.60022583457537,8.615726080789074,918.3510442902949
2020-08-06 16:57:00,26.914606932976078,283.0125974494356,133.5784668530359,13.597523433811547,28.970290892166535,11.531035947868485,73.37867160125519,180.5526743080741,41.235882019339755,127.28616815860308,8.726516000350374,928.7844335969166
2020-08-06 16:58:00,26.69878544723095,284.13780409909896,134.2164575926371,13.888540309619474,29.313632113656496,11.50418653070725,74.48968748064644,183.61251472434682,40.830137303813366,129.03383524490087,8.861094951872033,936.5866757985297
2020-08-06 16:59:00,26.68603306101829,284.51657129695616,134.70268737359248,14.094329234386288,29.682573804968694,11.531007243470535,72.90430998627477,184.8640456476017,40.578762504722064,129.92532394370582,8.696763170459784,938.1824072671567
2020-08-06 17:00:00,26.793900418991274,282.2456416443003,133.16492001317158,14.158078001933772,29.93588125992667,11.270881577481106,73.6034112133908,183.47767194712844,40.78149654838779,130.3982060783888,8.926870446631547,934.7569591497322
2020-08-06 17:01:00,26.78067991533055,283.44481370396414,133.91386733702112,14.43914764538124,30.103540906035093,11.443908752216684,74.84341850545181,185.10594214907826,42.34032343584867,131.05935274036534,8.899645880252551,942.3746409709454
2020-08-06 17:02:00,26.40810577747393,282.2825600385412,134.3515291477652,14.211535318683215,29.71063496162952,11.5836676455235,78.31084421513803,184.11406092576888,42.36692794371578,130.9459889210996,9.31177300520341,943.5976279005424
2020-08-06 17:03:00,26.4619973314,272.623365650936,134.4754148832259,14.137518181490321,29.102649044757708,11.596040006604445,79.65463932646068,183.5310348185885,42.11497778698021,131.03709636887922,9.43760505484784,934.1723384541707
2020-08-06 17:04:00,26.449597317206422,281.8549659671449,134.38488232183926,13.88062721644032,29.03984159872137,11.738997504282189,78.3087784665872,183.31987152144848,41.93217554878193,128.20370992434115,9.166519197633454,938.2799665844267
2020-08-06 17:05:00,26.180682882534104,269.781646409569,134.26571054132322,13.983924014307432,28.802891118497392,11.562520623366414,78.18099586750122,182.79870508106316,41.13865092437339,126.67155230944576,9.464938124132713,922.8322178961138
2020-08-06 17:06:00,26.637840335075307,278.10134582233604,133.90615292017904,13.942933402325671,28.989678699259425,11.350619402854733,77.62086911798902,181.9358058248101,39.754278991576044,124.72355462877943,9.208693485120245,926.171772630305
2020-08-06 17:07:00,26.38162647969776,269.66344536303006,132.06994363513402,13.52945534631734,28.787078702605267,11.274587486857646,73.55496040823103,180.69366798620723,38.861467365722255,124.55479038695694,8.819857024677361,908.1908801854373
2020-08-06 17:08:00,26.20387940956881,272.81340582150244,134.19576031913886,13.690359469486523,28.81119009472457,11.401694027585457,73.26513611363917,182.71083759891232,39.129672322285174,126.04271139220448,8.662973791801356,916.9276203608493
2020-08-06 17:09:00,26.92748316225961,278.5047708864274,134.72018671111442,13.845744272000653,29.10155324177077,11.376596473726337,75.04767537583109,182.00120786025022,40.23585350897561,127.09745847034395,8.785205330501354,927.6437352932016
2020-08-06 17:10:00,27.523455926419476,268.4820256545847,133.152116408801,13.857486195422213,28.71779650834269,11.304559636012154,76.14682081872246,181.3310996277704,41.286808708054636,127.98079164314228,8.980786000336828,918.7637471276088
2020-08-06 17:11:00,27.76590613522432,278.68113382501303,132.32447721546495,14.04398267882376,28.565698866124393,11.322027833546025,77.77086347863043,180.3026939172641,41.5796686079068,128.61576080100514,9.007273889503944,929.9794872485068
