Time,cartservice,paymentservice,recommendationservice,redis-cart,currencyservice,adservice,checkoutservice,shippingservice,frontend,emailservice,productcatalogservice,Total
2020-08-19 21:16:00,31.4646554781746,6.560650670154272,97.54401078322357,7.851681528323969,96.45057920078042,28.57047571701785,52.62642496926307,21.434623902328838,269.1942763574293,10.469371342359238,138.9348625769403,761.1016125259955
2020-08-19 21:17:00,32.698156437721146,6.577677370116285,98.48782528323277,7.900767301664822,96.06088341411152,27.777209909155125,50.913858052233934,21.414303756531265,270.3719377025958,10.055823981354749,140.32686806271587,762.5853112714333
2020-08-19 21:18:00,34.49964096272753,6.742734387596991,96.7645432480312,8.054449365722464,98.45672420350094,28.653861930867137,51.79959571299647,21.282367873023038,270.06031028297974,10.217942838070053,140.20264531907455,766.7348161245901
2020-08-19 21:19:00,33.27517420951068,6.593831365591942,100.19497029289816,8.338577084589664,92.7400133882505,28.211405629427954,48.30169257757373,21.36388601653241,268.961704284702,11.16539714580026,138.1792062362144,757.3258582310917
2020-08-19 21:20:00,32.469637506991184,6.584455239987644,99.46239561134225,8.265557978705695,92.12808224146038,27.971392795341504,47.439201162347544,21.36061115909933,270.3212672614467,10.233749303191297,139.8820485425996,756.1183988025133
2020-08-19 21:21:00,29.408943318739098,6.4665030767791105,99.60811712274015,8.34338490221625,90.59398658864069,28.381036479164056,47.109720789045525,21.57668800055787,269.804036031045,10.24935285587886,142.38426731453782,753.9260364793441
2020-08-19 21:22:00,31.48878550826054,6.441464601429706,98.52097340779837,7.991322071666914,93.69361564136464,28.4511560768258,49.27820906129979,21.502852237575212,269.37278003630365,10.261429054210266,140.17423887374514,757.17682657048
2020-08-19 21:23:00,32.43779473260978,6.4804131686527455,94.59100636719799,7.9588578263195995,90.28982505541929,26.183525735387363,51.462847977024495,21.81321840726596,271.29005326534667,10.138246831059805,142.25454377086788,754.9003331371516
2020-08-19 21:24:00,34.219554938973495,6.163458827101088,100.4182474134886,8.237999164239826,96.10220732384892,29.140049977287692,51.36936909713208,22.37572858117013,271.61191277729324,10.647197007145063,143.0469364937125,773.3326616013927
2020-08-19 21:25:00,32.0804254165343,6.656261318330223,94.2720724152307,8.090251811540508,92.43909859436658,28.305396166621996,52.764169446353904,21.992832375510808,273.0031920789795,10.29991730773704,142.93366340808285,762.8372803392882
2020-08-19 21:26:00,31.877901159117965,6.833486984068547,96.97690745098758,7.746343227023803,93.45945371753204,27.8290147757859,51.44656892207284,21.773085779805857,272.10217096502794,10.64618368546651,142.00941111638642,762.7005277832753
2020-08-19 21:27:00,32.35001121873888,6.711048297209772,97.19907663437128,8.020289394603305,90.74268692507832,27.41556289730557,49.18760719937355,21.84331320341617,271.3284431534098,10.21639816503512,141.84088281613953,756.8553199046812
2020-08-19 21:28:00,30.757803113980287,7.050649145621613,96.2261786203496,7.865850398466432,94.50478042633064,28.290673445018147,52.77666900169052,21.47456453520324,271.1333085874359,10.771239878313029,140.49776822645094,761.3494853788603
2020-08-19 21:29:00,35.26897660970665,7.074865519871732,95.89553637458542,7.813885623248089,93.9518679299755,28.374229561275417,53.46466039257214,21.36626693041485,270.63998553573316,10.473237674235412,137.5507391839233,761.8742513355417
2020-08-19 21:30:00,35.10378132615915,6.967856182738951,95.90550415076778,8.194186042212259,95.3157104030185,28.39047025912616,51.78544247887773,21.239960773540613,271.149633435612,10.637123018497585,136.90442767664118,761.5940957471919
2020-08-19 21:31:00,33.7633260398945,6.87007516147423,97.26940597519726,8.376450479058526,99.95978466283535,28.468049542331553,48.86251352940621,21.34327327197237,272.6346094877366,11.332236789343648,138.5555733767716,767.4352983160218
2020-08-19 21:32:00,31.977448315146347,6.542716576842422,98.80579335217311,8.301155449522081,96.75033469750272,28.41750000157682,48.32409890557393,21.2534436368109,272.80337950520266,10.872296807484616,138.84398610764129,762.8921533554768
2020-08-19 21:33:00,32.103546190897994,6.309861458675544,100.80258567409264,8.116363573486623,95.49327204261957,27.768201685543605,45.69749376231528,21.086354563805628,273.282839762799,10.567383965087018,141.26110257468684,762.4890052540097
2020-08-19 21:34:00,31.55036843414876,6.3390334522286285,99.12432628492235,8.067539259044526,96.61808195788916,28.45789533446599,46.69188889224775,21.327695271081797,273.4620016754056,9.23948273521076,141.91245758351351,762.7907708801588
2020-08-19 21:35:00,31.68019458462667,6.181835484659844,97.8475362070548,7.850681870299393,90.88454923286336,28.501560825322443,46.0478810540031,21.35823214745418,271.0867879668488,10.54801756839621,141.92250970352725,753.9097866450561
2020-08-19 21:36:00,32.08513531293789,6.183321689162942,94.73885055783012,8.411824049891267,92.60085615220389,29.368173262944914,46.588930178156346,21.571236970558637,261.58253237321867,10.023153561513746,143.88385684191672,747.0378709503349
2020-08-19 21:37:00,30.033250144989577,6.096430889184907,92.71450017771264,8.191379453362151,91.39829456551917,28.897285928329712,47.82712023577244,21.596240430614124,264.86953513689775,10.492251625736953,140.66632225633978,742.7826108444591
2020-08-19 21:38:00,30.239578883835158,6.272246813088564,98.85345954336695,8.047336514315784,92.22544532498465,28.36576142373784,46.550826982947406,21.888942858119435,262.365852514609,9.458028181806943,141.06644746013419,745.3339265009461
2020-08-19 21:39:00,28.840647100725203,6.544729822460685,91.31260791410551,8.073291678475131,94.52162739630516,28.931480625554858,43.38313111093803,21.632081802317227,264.5741616975841,9.838113170968347,140.3918131585993,738.0436854780335
2020-08-19 21:40:00,32.42738602092239,6.5266995309193,102.32483609533712,8.00594398737914,96.00214971341444,29.262593290072093,47.09919796706415,21.643300857008185,254.8704954565184,10.253618541326336,139.76313035236066,748.1793518123222
2020-08-19 21:41:00,30.66248359951048,6.605658032197847,102.94369998313158,8.070635423849758,93.64270769888121,29.135711328003502,46.55828773138835,21.413998935796293,270.5789276513451,9.794077262267152,141.2777160475436,760.6839036939148
2020-08-19 21:42:00,32.38435203489162,6.295830544795866,102.41390022538877,7.804790744223633,95.009545783002,29.348377233722573,47.41382102455317,20.88516232173855,271.0255659747629,9.648627604450297,140.04179566786857,762.271769159398
2020-08-19 21:43:00,30.82017029313879,6.571308838772774,98.20549926122924,7.968498786180289,98.38574834441003,27.500228938668165,48.266891542108105,21.326453619764308,272.438951739589,9.374070652841745,141.72150604958537,762.5793280662879
2020-08-19 21:44:00,32.8813114650855,7.028105810094154,101.02622840479849,8.068849320384718,96.12469918180008,29.03587170932952,50.81344936844947,21.617285453340006,271.041945341017,9.876206761511275,142.87788249029768,770.391835306108
2020-08-19 21:45:00,32.72195500759867,7.175678612192637,99.7709760963352,8.00769226822739,95.84326838995408,27.682208626165487,53.12631773561333,22.033483076271,271.11236653576753,10.216721141076773,143.3146186538168,771.0052861430188
2020-08-19 21:46:00,33.49665054202546,7.209264766463832,102.06623259256992,8.277415065159174,93.61794803511113,28.92139880945251,54.29028931828257,22.542132207233585,272.36661143593943,10.438779349183358,142.80184901566358,776.0285711370847
2020-08-19 21:47:00,32.59493292322412,6.913492421395005,96.86980763196364,8.003136657306094,98.31005348451004,29.007512791449933,55.4312874863541,22.932741442948785,273.6224120350721,10.234933200623546,143.2740575921897,777.1943676670372
2020-08-19 21:48:00,31.099382004066747,6.945990359044652,97.66082796097108,8.244219219520923,95.87949590026804,27.31891859540935,56.67599061419322,23.060145044625422,272.3518635605913,10.3054711599681,142.72741453767642,772.2697189563353
2020-08-19 21:49:00,31.202074493004588,6.795512881672798,90.88894543535082,7.885884134065981,94.7754013900072,28.98790554874646,53.75127722166248,23.07830873871087,273.23899157974824,10.238107836723263,143.23232803438063,764.0747372940733
2020-08-19 21:50:00,32.48744412475242,6.2512404900750855,96.9972528761824,8.136361365052183,94.65656572202698,28.543430118631182,51.69610746971665,22.672326692507426,272.38982402707046,9.634450057816368,142.48497130077288,765.949974244604
2020-08-19 21:51:00,32.342090142157176,6.2845583873001365,100.22938855927308,7.963867756387177,90.87440922274806,27.47867024789275,49.62633498422932,22.51018180910734,271.3112300423396,10.033090735793431,142.53544199794771,761.1892638851758
2020-08-19 21:52:00,32.73433112068253,6.487321122515151,102.74110919337238,7.618239831490473,89.71256164012605,29.079294484943123,48.21605230456026,22.678040819948254,270.96758595837065,9.962237332213961,142.70306879103214,762.8998425992551
2020-08-19 21:53:00,31.74789627112023,6.524574497414439,101.44376009721346,7.556672814733735,91.6039350981307,25.04513630526895,49.55262283857323,22.470123806242412,271.7134894559922,10.159103414037682,143.67664863884212,761.4939632375691
2020-08-19 21:54:00,30.63473063123697,6.976066285951275,98.6719050178943,8.156955393889985,91.94860252063795,27.99149819411656,50.3903605738221,22.458743604965356,272.6121103796728,10.48169530690123,143.58323349389912,763.9059014029876
2020-08-19 21:55:00,30.624042878154373,6.703200300121473,89.82039313972454,7.9727761345134365,91.93143635427305,28.532914521111078,49.327174106835535,22.085182717988047,275.3943857304692,9.717703662220211,143.1888837729505,755.2980933183612
2020-08-19 21:56:00,32.225774310357735,6.562652273841687,88.4590129613039,8.133857860461731,89.87945373791881,28.219958258077067,47.044230794055224,21.60606615768472,267.3501124992229,9.594431837762633,140.81601435179462,739.8915650424809
2020-08-19 21:57:00,31.907821688546093,6.59690275929313,97.00356440507649,8.123807319153595,92.01144143214542,27.36267203495168,46.141440298305255,22.067095088660153,273.9841758366793,9.775883581940683,139.7258002451197,754.7006046898714
2020-08-19 21:58:00,31.13660304188405,5.932559774408435,98.97639287957772,7.786533131585569,85.54523619889676,28.64079444662139,43.738410923525066,21.870038327408622,275.2980405948615,10.68899122791604,140.7079623586285,750.3215629053137
2020-08-19 21:59:00,32.267085362465004,6.29812824500008,100.66042310762265,7.94012452337674,87.4616255006881,28.372878985354813,46.8529783282788,21.747093850242692,273.0142376328524,10.676619080385189,140.61789076764876,755.9090853839151
2020-08-19 22:00:00,33.29854096207326,6.585947490062816,103.09382596099287,7.984232949505075,91.6806677191976,29.32017668060681,51.25963032249906,21.769880445082265,259.4914008356621,9.74199566060443,142.34248485231967,756.5687838786058
2020-08-19 22:01:00,31.754654497359123,6.3914982780564245,98.38624937365392,7.959357800783829,91.90580288172264,29.18283585289704,48.89080163573061,22.380087393270507,273.3985979520389,10.270415983324034,144.03738747031375,764.5576891191507
2020-08-19 22:02:00,30.69904654311253,6.184741867061697,98.50179891066523,7.3523420515119335,89.92108385747423,28.61150928372636,46.64266982999626,21.903706127787167,254.59454438493938,9.672132434086414,141.65131532819495,735.7348906185562
2020-08-19 22:03:00,30.395557315833894,6.078576225106762,95.76267159093204,7.260389758900193,93.78365159057888,27.13245986846217,45.22042096480974,21.360468557896574,264.32271883154567,9.385595719375358,140.73075632723246,741.4332667506739
2020-08-19 22:04:00,29.524606480763808,5.910753845755219,98.60735351952606,7.732064627718596,92.66949301695513,28.48444168818284,46.64791199236785,21.44143586569146,263.9858479887949,9.093318927022326,142.9774663595773,747.0746943123555
2020-08-19 22:05:00,30.94336973987212,5.876370923573606,101.16601979751921,7.669591675415296,91.84704376422049,28.971143344726748,45.461112377839754,20.699264538576678,261.6397839504377,9.61482731128024,142.2607592178893,746.1492866413513
2020-08-19 22:06:00,30.77680446099109,6.157773289963287,103.14006734253726,7.472959142325431,92.40331709129612,28.860594177379927,50.00853518434284,20.123861931884147,256.89474469466757,10.479583643973807,141.4199335901599,747.7381745495212
2020-08-19 22:07:00,30.066335392533965,6.097400546804191,96.14194192015177,7.537363281818053,92.12618041939491,28.159098315493154,46.769177474217216,20.579990389417947,267.28065278593647,10.327025050604172,143.89133124984016,748.976496826212
2020-08-19 22:08:00,28.671370340437328,6.138450680490433,91.64810265333207,7.488458335143854,88.95207580527122,28.32540637416505,44.28755495808901,20.326950214093262,263.8290983780444,9.752440165293676,142.12748947799028,731.5473973823505
2020-08-19 22:09:00,29.25137593086439,6.325769840687146,92.00019074507082,7.930508961822888,91.55511542974052,27.456704273440703,44.579582828106524,21.036819602023748,263.87011677940654,9.751045353593508,140.51182958499356,734.2690593297505
2020-08-19 22:10:00,30.114244671477586,6.194682503386122,98.89426534741571,7.809188666868433,89.6585755646375,27.217999090691908,44.19990069591154,21.00113830521958,263.29682852582044,9.100592426622423,138.60734030055082,736.0947560986018
2020-08-19 22:11:00,29.74083665328013,6.556290268763662,93.35505518410022,7.69680300414822,89.14309976058287,24.90023888989326,44.83673105976136,22.094126287070303,264.11144264316715,9.5841685459447,138.63223890891777,730.6510312056297
2020-08-19 22:12:00,30.380066030309887,6.6435217839297005,94.74014774606351,7.409785755525509,90.97589406011782,25.908008109771576,47.941174785109936,22.345764423535837,265.44514921218934,10.161545313753054,139.13979593041972,741.0908531507258
2020-08-19 22:13:00,31.1348939995262,6.9971994091530405,92.03402213781305,7.289814922600218,91.37222227805604,27.49999924730371,45.0801334714414,22.231703887448106,266.75773507703263,9.258039687158554,136.76042094909374,736.4161850666268
2020-08-19 22:14:00,30.67823620175548,7.037027582068441,91.7210526986212,7.496749817929717,92.49765983339485,29.20453636770672,48.10882122387212,21.856694810250268,268.81137755982286,9.891963636139502,136.4585759575408,743.762695689102
2020-08-19 22:15:00,31.278649660516148,6.756270094384491,93.84863087114849,7.4018074551001725,87.76873594598318,28.35483022226641,49.57071827750618,21.751323328439735,269.61655604159887,9.286935181889906,138.6136344765029,744.2480915553365
2020-08-19 22:16:00,30.61129167996625,6.196314947411286,87.46238749550241,7.604660354801817,90.9061257605662,27.4902390353908,47.175473198951465,21.510519959444675,271.20828462092715,9.92525971498473,141.7041152696931,741.7946720376399
2020-08-19 22:17:00,31.401852997921537,6.163331470483008,101.00634125659289,7.864134760099896,90.71345718683769,29.02785613154912,50.834624243107655,21.817103843416483,271.59567893357547,10.226262755927245,142.65701889095052,763.3076624704614
2020-08-19 22:18:00,32.386658201972864,6.264146411978801,100.1645198634148,7.926577549749735,92.88543282704072,26.001613686201388,48.88072100302805,22.28725652316401,272.64804054592184,10.17299128329993,143.03231899230784,762.6502768880798
2020-08-19 22:19:00,30.32413515695036,6.306983074921528,100.05366746889956,7.765190849310738,91.66669266217536,28.364841561606887,47.28597454585122,21.89756212391643,271.81151047968376,9.438160964166613,141.19246507960062,756.1071839670831
2020-08-19 22:20:00,30.87279880329989,6.123573258033125,96.40154373072014,7.346002517295225,92.8641886239184,28.267636209711252,47.41599450690132,21.42040789648431,271.72962862377534,10.330598316141847,139.2570805125647,752.0294529988457
2020-08-19 22:21:00,30.341475322987836,6.078003559323023,93.69419769985642,7.4624566184030545,91.23709221642879,27.053144648772093,48.081352676110676,20.889364812199773,272.17911320071846,9.80123008733158,137.2066087335987,744.0240395757304
2020-08-19 22:22:00,30.823499623851326,5.999000632798393,99.16227374101645,7.6652427009684105,92.92094502170208,25.581777563934306,48.99181094246791,20.937135858218983,274.50092329536847,10.359171441360463,139.90594944542045,756.8477302671073
2020-08-19 22:23:00,32.827319679674375,6.4833505939416725,92.35673998324276,7.654385647463684,93.70210668345476,26.975615541384805,50.7724796702283,21.258772349448734,273.5785170354058,10.050267135865537,140.36739816199787,756.0269524821083
2020-08-19 22:24:00,30.58104337425925,6.484834097703675,95.21835041734744,8.007947026341377,95.91816322336922,28.11255196310977,48.79551386030621,21.345106928270518,275.8255288007728,10.115928010973873,141.53145837519492,761.9364260776489
2020-08-19 22:25:00,31.287146721934423,6.321771464867013,98.6260871748037,7.957062858702722,91.32855476687678,28.427633131069346,48.88924396182314,21.465189819958283,273.82032476393397,10.470521954122557,142.4321040160249,761.0256406341168
2020-08-19 22:26:00,30.444544356367416,6.240949032721241,97.4792311575427,7.79124744674834,87.50267987729944,28.07226677465596,43.438406774975434,21.28599924422338,271.5257267640088,9.507843213882367,141.86101857685267,745.1499132192778
2020-08-19 22:27:00,28.213842051039737,6.1238227015475095,97.76032744120701,8.044846862879123,90.29394888245301,27.575385594632074,45.37591920117767,21.216706433631998,269.6812120073174,10.049940621892542,140.32103712529775,744.6569889230759
2020-08-19 22:28:00,30.16549484064492,5.9251457255614435,97.91510826479714,7.687961917948445,92.19394632383042,28.467433924637465,44.330843428286364,21.23369808577005,268.8049265916556,9.322529970769915,141.13769115024166,747.1847802241434
2020-08-19 22:29:00,30.512339914147525,5.961832190118343,98.3279144663425,7.884455033533483,90.57158916313541,28.41448400614242,44.78599677176612,21.01308442908963,268.83445742135683,9.804931695625617,139.2976476080342,745.4087326992923
2020-08-19 22:30:00,29.22615280050394,5.829054662592227,100.82350153713394,7.622281161661321,93.52635222475092,28.658553271592783,46.1799577025011,21.11189075582466,269.8946291526032,10.229014154649645,138.81382635838472,751.9152137821985
2020-08-19 22:31:00,30.50790387389189,6.080391061631659,100.14685858478262,7.862989612143309,94.06394747345888,28.47694279074841,44.18032696549857,21.041507575502997,272.0638517330217,9.916458160375099,140.80393008448712,755.1451079155423
2020-08-19 22:32:00,29.98345691717009,6.353766822472412,103.23378560927715,7.718230409611737,90.92897996107077,27.974711186801766,45.142240783399274,20.95468768188789,273.0182558128124,9.851432563524114,142.17052044435746,757.3300681923853
2020-08-19 22:33:00,32.64936399271062,6.215368674870239,98.18135375022744,7.857125069306703,94.74162111538244,28.658083309735343,46.06137333132158,20.678371808441533,274.0487913211549,9.026684218611225,142.31757663502648,760.4357132267885
2020-08-19 22:34:00,32.0284799043517,6.106235970090034,97.93402914955608,7.58814263516671,88.2725938730481,25.859690339259693,45.518122072715215,20.28916172032161,273.07145019577166,9.188641202222243,141.78030253773673,747.6368496002398
2020-08-19 22:35:00,30.3225904221408,6.002972592820399,97.38799319131277,7.501643211284689,90.43145404584764,29.15044031231884,47.34064103568,20.91227295468741,271.32553026999824,10.092065649429669,140.1904900961826,750.6580937817031
2020-08-19 22:36:00,32.03477843264461,6.147502589175988,95.10654176314476,7.4704506741660275,92.66901624672234,29.070887048459525,46.78510333367322,20.68193434642861,271.2578400242025,10.179895398065856,138.85635638495376,750.2603062416371
2020-08-19 22:37:00,32.595769121104624,6.1891673261663795,94.16145386983223,8.003283985092244,94.47929300790427,28.546761944848054,51.59592581297229,20.48356463971599,270.7761426850599,9.889378541630856,137.84041133721564,754.5611522715425
2020-08-19 22:38:00,33.71268636146406,6.080130987487327,90.74421309146938,7.776064883472513,93.27635521700049,27.45659775484873,49.806287782875856,21.211456735327673,271.70924230094664,9.936991004092226,137.90328182202788,749.6133079410127
2020-08-19 22:39:00,34.404113425908605,5.772900449937662,97.97080884778771,8.097640881471689,94.93090415404886,28.273559081827273,48.19076122299685,21.467091166562987,271.7586604834283,10.247038019889848,139.59723215025704,760.7107098841168
2020-08-19 22:40:00,32.872062168102225,5.733940088717383,101.4829377005293,7.787241587286603,94.29167874686922,27.96414054671282,48.218088678629215,21.85123116221648,273.79837385179246,10.45563404225585,139.5853594490111,764.0406880221228
2020-08-19 22:41:00,31.794542348765393,6.062452510315857,96.75712484466179,7.80276241193292,90.0711912997618,27.49534826662052,49.377720663790576,21.74702363297761,272.46576023870233,10.524545312054013,139.08133424930477,753.1798057788874
2020-08-19 22:42:00,29.372866320523826,6.1440737386643605,98.80105996557077,7.654952533292539,93.12465824516356,28.348311333118406,51.44290857977805,21.95023167029419,272.14742253922844,10.422747090751146,138.98018581454056,758.3894178309257
2020-08-19 22:43:00,30.36655528842893,6.019105219908632,88.19423501972194,7.760169229641084,90.76841315725036,28.33399645540852,49.36012330736565,22.32497471983282,273.52187642881967,9.693269265807952,138.6991172286605,745.0418353208463
2020-08-19 22:44:00,30.652648425296963,5.776687255224571,94.44323744495671,7.467015587149849,90.01058013291772,27.63228742078491,49.9580676539441,21.42721049413052,273.52121975100783,10.232459552608868,138.24188205589738,749.3632957739194
2020-08-19 22:45:00,30.7467768971479,6.029779964322861,98.09441670997076,7.74535780863396,89.38413270934565,28.605712520109183,49.92978247248826,21.462478596882033,273.0558299714214,10.148989652032588,138.5659997750168,753.7692570773713
2020-08-19 22:46:00,30.92268441237337,5.997948131366143,97.27100354416784,7.729214241407827,90.1159068488945,27.335763916903744,50.00587475963185,21.500849275912945,274.39576680747643,10.5296699518877,138.47976528407892,754.2844471741013
2020-08-19 22:47:00,32.32050483591401,6.522375925347542,98.20802806416799,7.586069173640213,89.07553587637906,26.84083728265551,50.851370380184186,21.64311748022498,275.05974722587456,10.873663275678663,139.32655278895172,758.3078023090186
2020-08-19 22:48:00,33.318603667445224,6.8075094849243705,99.09157115969982,7.610429263056326,90.76791583234413,29.174481259824034,53.58582793873762,21.64701938439012,273.97033903426,10.9674241635172,139.08318531867508,766.0243065068738
2020-08-19 22:49:00,32.74788664997762,6.690311587317714,89.62696206296016,8.164726440685822,94.75936542084536,28.40531681392271,53.314529386855895,21.55855735952902,272.6772589121212,10.197934626912797,136.7449643249608,754.8878135860891
2020-08-19 22:50:00,32.549379213519266,6.7322934157942615,98.46797730309771,7.855886353470657,93.82114358876427,29.90128115588727,51.54124256013289,21.633775211935614,270.312624370306,10.851437058932435,137.63399779076957,761.3010380226099
2020-08-19 22:51:00,31.958877825325036,6.620276727830063,92.43431267115132,8.037977780892126,94.8438601186275,27.87568686830115,50.59192209254155,21.69412400792668,270.331700126177,10.620653081407488,138.53243389004112,753.5418251902211
2020-08-19 22:52:00,32.055113945340906,6.718432650397783,97.54722525371548,8.1389424672756,95.23308565292696,29.703263077205648,50.31994626864476,21.66610959591053,270.5778068265296,10.391627088705345,140.08572064304917,762.4372734697017
2020-08-19 22:53:00,31.359355100574426,6.343771018643037,97.52521752593503,7.527521303091994,93.13797035660534,28.38326547766816,47.44105960314743,21.52359115596171,271.75199088457595,10.697040781368806,140.90917945703353,756.5999626646053
2020-08-19 22:54:00,33.252123698941325,6.364301068223182,101.57661340929958,7.873105245653713,93.51138625678809,25.52949651775065,51.21160423074358,21.474310155827613,273.10189662595224,11.057207672692302,140.79035403741472,765.7423989192871
2020-08-19 22:55:00,31.28785973390017,6.015965416304926,103.17504080500626,7.62865002746161,93.53985079191906,27.517394802389607,47.469498661966476,21.550054084775077,274.10888209902214,11.055109300975769,141.16569766147137,764.5140033851924
2020-08-19 22:56:00,29.84074987613605,6.234844820499475,101.49888847894769,7.8837213691679775,94.26413108025335,28.660003661084215,48.75407702636944,21.562612290565628,274.2571302285034,9.95429489162561,140.7594306639957,763.6698843871484
