Time,adservice,recommendationservice,frontend,paymentservice,currencyservice,cartservice,emailservice,productcatalogservice,checkoutservice,shippingservice,Total
2020-12-14 07:40:37,6.569767441860465,12.083333333333336,79.25531914893618,3.0,3.1575342465753424,4.344262295081967,4.0,2.636856368563685,212.5,2.7777777777777777,330.32485061212867
2020-12-14 07:40:38,6.569767441860465,12.083333333333336,79.25531914893618,3.0,3.1575342465753424,4.344262295081967,4.0,2.636856368563685,212.5,2.7777777777777777,330.32485061212867
2020-12-14 07:40:39,6.569767441860465,12.083333333333336,79.25531914893618,3.0,3.1575342465753424,4.344262295081967,4.0,2.636856368563685,212.5,2.7777777777777777,330.32485061212867
2020-12-14 07:40:40,6.569767441860465,12.083333333333336,79.25531914893618,3.0,3.1575342465753424,4.344262295081967,4.0,2.636856368563685,212.5,2.7777777777777777,330.32485061212867
2020-12-14 07:40:41,6.569767441860465,12.083333333333336,79.25531914893618,3.0,3.1575342465753424,4.344262295081967,4.0,2.636856368563685,212.5,2.7777777777777777,330.32485061212867
2020-12-14 07:40:42,6.569767441860465,12.083333333333336,79.25531914893618,3.0,2.9761904761904763,4.344262295081967,4.0,2.636856368563685,212.5,2.7777777777777777,330.1435068417439
2020-12-14 07:40:43,6.569767441860465,12.083333333333336,79.25531914893618,3.0,2.9761904761904763,4.344262295081967,4.0,2.636856368563685,212.5,2.7777777777777777,330.1435068417439
2020-12-14 07:40:44,6.569767441860465,12.083333333333336,79.25531914893618,2.6,2.9761904761904763,4.344262295081967,4.0,2.636856368563685,212.5,2.7777777777777777,329.7435068417438
2020-12-14 07:40:45,6.569767441860465,12.083333333333336,79.25531914893618,2.6,2.9761904761904763,4.344262295081967,4.0,2.636856368563685,212.5,2.7777777777777777,329.7435068417438
2020-12-14 07:40:46,6.569767441860465,12.083333333333336,79.25531914893618,2.6,2.9761904761904763,4.344262295081967,4.0,2.5975975975975976,175.0,2.7777777777777777,292.20424807077774
2020-12-14 07:40:47,6.569767441860465,12.083333333333336,79.25531914893618,2.6,2.9761904761904763,5.201612903225806,4.0,2.5975975975975976,175.0,2.7777777777777777,293.0615986789216
2020-12-14 07:40:48,5.872093023255816,15.136986301369864,120.7236842105263,2.6,2.9761904761904763,5.201612903225806,4.0,2.5975975975975976,175.0,2.7777777777777777,336.8859422899436
2020-12-14 07:40:49,5.872093023255816,15.136986301369864,120.7236842105263,2.6,2.9761904761904763,5.201612903225806,3.333333333333333,2.5975975975975976,175.0,2.7777777777777777,336.21927562327687
2020-12-14 07:40:50,5.872093023255816,15.136986301369864,120.7236842105263,2.6,2.9761904761904763,5.201612903225806,3.333333333333333,2.5975975975975976,175.0,2.7777777777777777,336.21927562327687
2020-12-14 07:40:51,5.872093023255816,15.136986301369864,120.7236842105263,2.6,2.9761904761904763,5.201612903225806,3.333333333333333,2.5975975975975976,175.0,2.7142857142857144,336.1557835597849
2020-12-14 07:40:52,5.872093023255816,15.136986301369864,120.7236842105263,2.6,2.9761904761904763,5.201612903225806,3.333333333333333,2.5975975975975976,175.0,2.7142857142857144,336.1557835597849
2020-12-14 07:40:53,5.872093023255816,15.136986301369864,120.7236842105263,2.6,2.9761904761904763,5.201612903225806,3.333333333333333,2.5975975975975976,175.0,2.7142857142857144,336.1557835597849
2020-12-14 07:40:54,5.872093023255816,15.136986301369864,120.7236842105263,2.6,2.9761904761904763,5.201612903225806,3.333333333333333,2.5975975975975976,175.0,2.7142857142857144,336.1557835597849
2020-12-14 07:40:55,5.872093023255816,15.136986301369864,120.7236842105263,2.6,2.9761904761904763,5.201612903225806,3.333333333333333,2.5975975975975976,175.0,2.7142857142857144,336.1557835597849
2020-12-14 07:40:56,5.872093023255816,15.136986301369864,120.7236842105263,2.6,2.9761904761904763,5.201612903225806,3.333333333333333,2.5975975975975976,175.0,2.7142857142857144,336.1557835597849
2020-12-14 07:40:57,5.872093023255816,15.136986301369864,120.7236842105263,2.6,2.758284600389864,5.201612903225806,3.333333333333333,2.5975975975975976,175.0,2.7142857142857144,335.93787768398425
2020-12-14 07:40:58,5.872093023255816,15.136986301369864,120.7236842105263,2.6,2.758284600389864,5.201612903225806,3.333333333333333,2.5975975975975976,175.0,2.7142857142857144,335.93787768398425
2020-12-14 07:40:59,5.872093023255816,15.136986301369864,120.7236842105263,3.0,2.758284600389864,5.201612903225806,3.333333333333333,2.5975975975975976,175.0,2.7142857142857144,336.3378776839843
2020-12-14 07:41:00,5.872093023255816,15.136986301369864,120.7236842105263,3.0,2.758284600389864,5.201612903225806,3.333333333333333,2.5975975975975976,175.0,2.7142857142857144,336.3378776839843
2020-12-14 07:41:01,5.872093023255816,15.136986301369864,120.7236842105263,3.0,2.758284600389864,5.201612903225806,3.333333333333333,2.574970484061393,164.28571428571428,2.7142857142857144,325.60096485616236
2020-12-14 07:41:02,5.872093023255816,15.136986301369864,120.7236842105263,3.0,2.758284600389864,4.909090909090908,3.333333333333333,2.574970484061393,164.28571428571428,2.7142857142857144,325.30844286202745
2020-12-14 07:41:03,5.045454545454545,14.090909090909092,99.21875,3.0,2.758284600389864,4.909090909090908,3.333333333333333,2.574970484061393,164.28571428571428,2.7142857142857144,301.9307929632391
2020-12-14 07:41:04,5.045454545454545,14.090909090909092,99.21875,3.0,2.758284600389864,4.909090909090908,3.6666666666666665,2.574970484061393,164.28571428571428,2.7142857142857144,302.26412629657244
2020-12-14 07:41:05,5.045454545454545,14.090909090909092,99.21875,3.0,2.758284600389864,4.909090909090908,3.6666666666666665,2.574970484061393,164.28571428571428,2.7142857142857144,302.26412629657244
2020-12-14 07:41:06,5.045454545454545,14.090909090909092,99.21875,3.0,2.758284600389864,4.909090909090908,3.6666666666666665,2.574970484061393,164.28571428571428,2.708333333333333,302.2581739156201
2020-12-14 07:41:07,5.045454545454545,14.090909090909092,99.21875,3.0,2.758284600389864,4.909090909090908,3.6666666666666665,2.574970484061393,164.28571428571428,2.708333333333333,302.2581739156201
2020-12-14 07:41:08,5.045454545454545,14.090909090909092,99.21875,3.0,2.758284600389864,4.909090909090908,3.6666666666666665,2.574970484061393,164.28571428571428,2.708333333333333,302.2581739156201
2020-12-14 07:41:09,5.045454545454545,14.090909090909092,99.21875,3.0,2.758284600389864,4.909090909090908,3.6666666666666665,2.574970484061393,164.28571428571428,2.708333333333333,302.2581739156201
2020-12-14 07:41:10,5.045454545454545,14.090909090909092,99.21875,3.0,2.758284600389864,4.909090909090908,3.6666666666666665,2.574970484061393,164.28571428571428,2.708333333333333,302.2581739156201
2020-12-14 07:41:11,5.045454545454545,14.090909090909092,99.21875,3.0,2.758284600389864,4.909090909090908,3.6666666666666665,2.574970484061393,164.28571428571428,2.708333333333333,302.2581739156201
2020-12-14 07:41:12,5.045454545454545,14.090909090909092,99.21875,3.0,3.292096219931272,4.909090909090908,3.6666666666666665,2.574970484061393,164.28571428571428,2.708333333333333,302.79198553516153
2020-12-14 07:41:13,5.045454545454545,14.090909090909092,99.21875,3.0,3.292096219931272,4.909090909090908,3.6666666666666665,2.574970484061393,164.28571428571428,2.708333333333333,302.79198553516153
2020-12-14 07:41:14,5.045454545454545,14.090909090909092,99.21875,3.25,3.292096219931272,4.909090909090908,3.6666666666666665,2.574970484061393,164.28571428571428,2.708333333333333,303.04198553516153
2020-12-14 07:41:15,5.045454545454545,14.090909090909092,99.21875,3.25,3.292096219931272,4.909090909090908,3.6666666666666665,2.574970484061393,164.28571428571428,2.708333333333333,303.04198553516153
2020-12-14 07:41:16,5.045454545454545,14.090909090909092,99.21875,3.25,3.292096219931272,4.909090909090908,3.6666666666666665,2.4995296331138284,150.0,2.708333333333333,288.68083039849967
2020-12-14 07:41:17,5.045454545454545,14.090909090909092,99.21875,3.25,3.292096219931272,5.973684210526315,3.6666666666666665,2.4995296331138284,150.0,2.708333333333333,289.7454236999351
2020-12-14 07:41:18,4.697674418604652,15.243362831858411,156.0869565217391,3.25,3.292096219931272,5.973684210526315,3.6666666666666665,2.4995296331138284,150.0,2.708333333333333,347.41830383577354
2020-12-14 07:41:19,4.697674418604652,15.243362831858411,156.0869565217391,3.25,3.292096219931272,5.973684210526315,3.1818181818181817,2.4995296331138284,150.0,2.708333333333333,346.93345535092504
2020-12-14 07:41:20,4.697674418604652,15.243362831858411,156.0869565217391,3.25,3.292096219931272,5.973684210526315,3.1818181818181817,2.4995296331138284,150.0,2.708333333333333,346.93345535092504
2020-12-14 07:41:21,4.697674418604652,15.243362831858411,156.0869565217391,3.25,3.292096219931272,5.973684210526315,3.1818181818181817,2.4995296331138284,150.0,2.666666666666666,346.89178868425836
2020-12-14 07:41:22,4.697674418604652,15.243362831858411,156.0869565217391,3.25,3.292096219931272,5.973684210526315,3.1818181818181817,2.4995296331138284,150.0,2.666666666666666,346.89178868425836
2020-12-14 07:41:23,4.697674418604652,15.243362831858411,156.0869565217391,3.25,3.292096219931272,5.973684210526315,3.1818181818181817,2.4995296331138284,150.0,2.666666666666666,346.89178868425836
2020-12-14 07:41:24,4.697674418604652,15.243362831858411,156.0869565217391,3.25,3.292096219931272,5.973684210526315,3.1818181818181817,2.4995296331138284,150.0,2.666666666666666,346.89178868425836
2020-12-14 07:41:25,4.697674418604652,15.243362831858411,156.0869565217391,3.25,3.292096219931272,5.973684210526315,3.1818181818181817,2.4995296331138284,150.0,2.666666666666666,346.89178868425836
2020-12-14 07:41:26,4.697674418604652,15.243362831858411,156.0869565217391,3.25,3.292096219931272,5.973684210526315,3.1818181818181817,2.4995296331138284,150.0,2.666666666666666,346.89178868425836
2020-12-14 07:41:27,4.697674418604652,15.243362831858411,156.0869565217391,3.25,3.2170542635658914,5.973684210526315,3.1818181818181817,2.4995296331138284,150.0,2.666666666666666,346.81674672789325
2020-12-14 07:41:28,4.697674418604652,15.243362831858411,156.0869565217391,3.25,3.2170542635658914,5.973684210526315,3.1818181818181817,2.4995296331138284,150.0,2.666666666666666,346.81674672789325
2020-12-14 07:41:29,4.697674418604652,15.243362831858411,156.0869565217391,3.1333333333333333,3.2170542635658914,5.973684210526315,3.1818181818181817,2.4995296331138284,150.0,2.666666666666666,346.70008006122634
2020-12-14 07:41:30,4.697674418604652,15.243362831858411,156.0869565217391,3.1333333333333333,3.2170542635658914,5.973684210526315,3.1818181818181817,2.4995296331138284,150.0,2.666666666666666,346.70008006122634
2020-12-14 07:41:31,4.697674418604652,15.243362831858411,156.0869565217391,3.1333333333333333,3.2170542635658914,5.973684210526315,3.1818181818181817,2.9032513877874706,116.66666666666666,2.666666666666666,313.7704684825667
2020-12-14 07:41:32,4.697674418604652,15.243362831858411,156.0869565217391,3.1333333333333333,3.2170542635658914,6.7557251908396925,3.1818181818181817,2.9032513877874706,116.66666666666666,2.666666666666666,314.55250946288015
2020-12-14 07:41:33,5.732758620689657,16.866883116883116,215.77669902912618,3.1333333333333333,3.2170542635658914,6.7557251908396925,3.1818181818181817,2.9032513877874706,116.66666666666666,2.666666666666666,376.90085645737685
2020-12-14 07:41:34,5.732758620689657,16.866883116883116,215.77669902912618,3.1333333333333333,3.2170542635658914,6.7557251908396925,3.0,2.9032513877874706,116.66666666666666,2.666666666666666,376.7190382755587
2020-12-14 07:41:35,5.732758620689657,16.866883116883116,215.77669902912618,3.1333333333333333,3.2170542635658914,6.7557251908396925,3.0,2.9032513877874706,116.66666666666666,2.666666666666666,376.7190382755587
2020-12-14 07:41:36,5.732758620689657,16.866883116883116,215.77669902912618,3.1333333333333333,3.2170542635658914,6.7557251908396925,3.0,2.9032513877874706,116.66666666666666,2.4871794871794872,376.5395510960715
2020-12-14 07:41:37,5.732758620689657,16.866883116883116,215.77669902912618,3.1333333333333333,3.2170542635658914,6.7557251908396925,3.0,2.9032513877874706,116.66666666666666,2.4871794871794872,376.5395510960715
2020-12-14 07:41:38,5.732758620689657,16.866883116883116,215.77669902912618,3.1333333333333333,3.2170542635658914,6.7557251908396925,3.0,2.9032513877874706,116.66666666666666,2.4871794871794872,376.5395510960715
2020-12-14 07:41:39,5.732758620689657,16.866883116883116,215.77669902912618,3.1333333333333333,3.2170542635658914,6.7557251908396925,3.0,2.9032513877874706,116.66666666666666,2.4871794871794872,376.5395510960715
2020-12-14 07:41:40,5.732758620689657,16.866883116883116,215.77669902912618,3.1333333333333333,3.2170542635658914,6.7557251908396925,3.0,2.9032513877874706,116.66666666666666,2.4871794871794872,376.5395510960715
2020-12-14 07:41:41,5.732758620689657,16.866883116883116,215.77669902912618,3.1333333333333333,3.2170542635658914,6.7557251908396925,3.0,2.9032513877874706,116.66666666666666,2.4871794871794872,376.5395510960715
2020-12-14 07:41:42,5.732758620689657,16.866883116883116,215.77669902912618,3.1333333333333333,3.6895565092989986,6.7557251908396925,3.0,2.9032513877874706,116.66666666666666,2.4871794871794872,377.01205334180463
2020-12-14 07:41:43,5.732758620689657,16.866883116883116,215.77669902912618,3.1333333333333333,3.6895565092989986,6.7557251908396925,3.0,2.9032513877874706,116.66666666666666,2.4871794871794872,377.01205334180463
2020-12-14 07:41:44,5.732758620689657,16.866883116883116,215.77669902912618,3.533333333333333,3.6895565092989986,6.7557251908396925,3.0,2.9032513877874706,116.66666666666666,2.4871794871794872,377.41205334180466
2020-12-14 07:41:45,5.732758620689657,16.866883116883116,215.77669902912618,3.533333333333333,3.6895565092989986,6.7557251908396925,3.0,2.9032513877874706,116.66666666666666,2.4871794871794872,377.41205334180466
2020-12-14 07:41:46,5.732758620689657,16.866883116883116,215.77669902912618,3.533333333333333,3.6895565092989986,6.7557251908396925,3.0,2.2711598746081503,168.75,2.4871794871794872,428.8632951619586
2020-12-14 07:41:47,5.732758620689657,16.866883116883116,215.77669902912618,3.533333333333333,3.6895565092989986,5.451127819548873,3.0,2.2711598746081503,168.75,2.4871794871794872,427.5586977906678
2020-12-14 07:41:48,3.986842105263158,17.284172661870507,184.21052631578945,3.533333333333333,3.6895565092989986,5.451127819548873,3.0,2.2711598746081503,168.75,2.4871794871794872,394.663898106892
2020-12-14 07:41:49,3.986842105263158,17.284172661870507,184.21052631578945,3.533333333333333,3.6895565092989986,5.451127819548873,3.571428571428571,2.2711598746081503,168.75,2.4871794871794872,395.23532667832063
2020-12-14 07:41:50,3.986842105263158,17.284172661870507,184.21052631578945,3.533333333333333,3.6895565092989986,5.451127819548873,3.571428571428571,2.2711598746081503,168.75,2.4871794871794872,395.23532667832063
2020-12-14 07:41:51,3.986842105263158,17.284172661870507,184.21052631578945,3.533333333333333,3.6895565092989986,5.451127819548873,3.571428571428571,2.2711598746081503,168.75,2.5581395348837206,395.3062867260248
2020-12-14 07:41:52,3.986842105263158,17.284172661870507,184.21052631578945,3.533333333333333,3.6895565092989986,5.451127819548873,3.571428571428571,2.2711598746081503,168.75,2.5581395348837206,395.3062867260248
2020-12-14 07:41:53,3.986842105263158,17.284172661870507,184.21052631578945,3.533333333333333,3.6895565092989986,5.451127819548873,3.571428571428571,2.2711598746081503,168.75,2.5581395348837206,395.3062867260248
2020-12-14 07:41:54,3.986842105263158,17.284172661870507,184.21052631578945,3.533333333333333,3.6895565092989986,5.451127819548873,3.571428571428571,2.2711598746081503,168.75,2.5581395348837206,395.3062867260248
2020-12-14 07:41:55,3.986842105263158,17.284172661870507,184.21052631578945,3.533333333333333,3.6895565092989986,5.451127819548873,3.571428571428571,2.2711598746081503,168.75,2.5581395348837206,395.3062867260248
2020-12-14 07:41:56,3.986842105263158,17.284172661870507,184.21052631578945,3.533333333333333,3.6895565092989986,5.451127819548873,3.571428571428571,2.2711598746081503,168.75,2.5581395348837206,395.3062867260248
2020-12-14 07:41:57,3.986842105263158,17.284172661870507,184.21052631578945,3.533333333333333,3.452287581699346,5.451127819548873,3.571428571428571,2.2711598746081503,168.75,2.5581395348837206,395.06901779842514
2020-12-14 07:41:58,3.986842105263158,17.284172661870507,184.21052631578945,3.533333333333333,3.452287581699346,5.451127819548873,3.571428571428571,2.2711598746081503,168.75,2.5581395348837206,395.06901779842514
2020-12-14 07:41:59,3.986842105263158,17.284172661870507,184.21052631578945,3.4615384615384612,3.452287581699346,5.451127819548873,3.571428571428571,2.2711598746081503,168.75,2.5581395348837206,394.99722292663023
2020-12-14 07:42:00,3.986842105263158,17.284172661870507,184.21052631578945,3.4615384615384612,3.452287581699346,5.451127819548873,3.571428571428571,2.2711598746081503,168.75,2.5581395348837206,394.99722292663023
2020-12-14 07:42:01,3.986842105263158,17.284172661870507,184.21052631578945,3.4615384615384612,3.452287581699346,5.451127819548873,3.571428571428571,2.8613607188703467,160.0,2.5581395348837206,386.8374237708924
2020-12-14 07:42:02,3.986842105263158,17.284172661870507,184.21052631578945,3.4615384615384612,3.452287581699346,6.994535519125682,3.571428571428571,2.8613607188703467,160.0,2.5581395348837206,388.3808314704693
2020-12-14 07:42:03,4.937984496124032,21.30434782608696,331.3492063492063,3.4615384615384612,3.452287581699346,6.994535519125682,3.571428571428571,2.8613607188703467,160.0,2.5581395348837206,540.4908290589634
2020-12-14 07:42:04,4.937984496124032,21.30434782608696,331.3492063492063,3.4615384615384612,3.452287581699346,6.994535519125682,3.5454545454545463,2.8613607188703467,160.0,2.5581395348837206,540.4648550329894
2020-12-14 07:42:05,4.937984496124032,21.30434782608696,331.3492063492063,3.4615384615384612,3.452287581699346,6.994535519125682,3.5454545454545463,2.8613607188703467,160.0,2.5581395348837206,540.4648550329894
2020-12-14 07:42:06,4.937984496124032,21.30434782608696,331.3492063492063,3.4615384615384612,3.452287581699346,6.994535519125682,3.5454545454545463,2.8613607188703467,160.0,2.688888888888889,540.5956043869945
2020-12-14 07:42:07,4.937984496124032,21.30434782608696,331.3492063492063,3.4615384615384612,3.452287581699346,6.994535519125682,3.5454545454545463,2.8613607188703467,160.0,2.688888888888889,540.5956043869945
2020-12-14 07:42:08,4.937984496124032,21.30434782608696,331.3492063492063,3.4615384615384612,3.452287581699346,6.994535519125682,3.5454545454545463,2.8613607188703467,160.0,2.688888888888889,540.5956043869945
2020-12-14 07:42:09,4.937984496124032,21.30434782608696,331.3492063492063,3.4615384615384612,3.452287581699346,6.994535519125682,3.5454545454545463,2.8613607188703467,160.0,2.688888888888889,540.5956043869945
2020-12-14 07:42:10,4.937984496124032,21.30434782608696,331.3492063492063,3.4615384615384612,3.452287581699346,6.994535519125682,3.5454545454545463,2.8613607188703467,160.0,2.688888888888889,540.5956043869945
2020-12-14 07:42:11,4.937984496124032,21.30434782608696,331.3492063492063,3.4615384615384612,3.452287581699346,6.994535519125682,3.5454545454545463,2.8613607188703467,160.0,2.688888888888889,540.5956043869945
2020-12-14 07:42:12,4.937984496124032,21.30434782608696,331.3492063492063,3.4615384615384612,4.072702331961591,6.994535519125682,3.5454545454545463,2.8613607188703467,160.0,2.688888888888889,541.2160191372568
2020-12-14 07:42:13,4.937984496124032,21.30434782608696,331.3492063492063,3.4615384615384612,4.072702331961591,6.994535519125682,3.5454545454545463,2.8613607188703467,160.0,2.688888888888889,541.2160191372568
2020-12-14 07:42:14,4.937984496124032,21.30434782608696,331.3492063492063,3.1333333333333333,4.072702331961591,6.994535519125682,3.5454545454545463,2.8613607188703467,160.0,2.688888888888889,540.8878140090517
2020-12-14 07:42:15,4.937984496124032,21.30434782608696,331.3492063492063,3.1333333333333333,4.072702331961591,6.994535519125682,3.5454545454545463,2.8613607188703467,160.0,2.688888888888889,540.8878140090517
2020-12-14 07:42:16,4.937984496124032,21.30434782608696,331.3492063492063,3.1333333333333333,4.072702331961591,6.994535519125682,3.5454545454545463,3.1386306001690616,200.0,2.688888888888889,581.1650838903504
2020-12-14 07:42:17,4.937984496124032,21.30434782608696,331.3492063492063,3.1333333333333333,4.072702331961591,7.7592592592592595,3.5454545454545463,3.1386306001690616,200.0,2.688888888888889,581.929807630484
2020-12-14 07:42:18,4.578947368421053,24.799107142857146,364.6694214876033,3.1333333333333333,4.072702331961591,7.7592592592592595,3.5454545454545463,3.1386306001690616,200.0,2.688888888888889,618.3857449579482
2020-12-14 07:42:19,4.578947368421053,24.799107142857146,364.6694214876033,3.1333333333333333,4.072702331961591,7.7592592592592595,3.4,3.1386306001690616,200.0,2.688888888888889,618.2402904124936
2020-12-14 07:42:20,4.578947368421053,24.799107142857146,364.6694214876033,3.1333333333333333,4.072702331961591,7.7592592592592595,3.4,3.1386306001690616,200.0,2.688888888888889,618.2402904124936
2020-12-14 07:42:21,4.578947368421053,24.799107142857146,364.6694214876033,3.1333333333333333,4.072702331961591,7.7592592592592595,3.4,3.1386306001690616,200.0,2.8765432098765427,618.4279447334812
2020-12-14 07:42:22,4.578947368421053,24.799107142857146,364.6694214876033,3.1333333333333333,4.072702331961591,7.7592592592592595,3.4,3.1386306001690616,200.0,2.8765432098765427,618.4279447334812
2020-12-14 07:42:23,4.578947368421053,24.799107142857146,364.6694214876033,3.1333333333333333,4.072702331961591,7.7592592592592595,3.4,3.1386306001690616,200.0,2.8765432098765427,618.4279447334812
2020-12-14 07:42:24,4.578947368421053,24.799107142857146,364.6694214876033,3.1333333333333333,4.072702331961591,7.7592592592592595,3.4,3.1386306001690616,200.0,2.8765432098765427,618.4279447334812
2020-12-14 07:42:25,4.578947368421053,24.799107142857146,364.6694214876033,3.1333333333333333,4.072702331961591,7.7592592592592595,3.4,3.1386306001690616,200.0,2.8765432098765427,618.4279447334812
2020-12-14 07:42:26,4.578947368421053,24.799107142857146,364.6694214876033,3.1333333333333333,4.072702331961591,7.7592592592592595,3.4,3.1386306001690616,200.0,2.8765432098765427,618.4279447334812
2020-12-14 07:42:27,4.578947368421053,24.799107142857146,364.6694214876033,3.1333333333333333,5.324773413897281,7.7592592592592595,3.4,3.1386306001690616,200.0,2.8765432098765427,619.680015815417
2020-12-14 07:42:28,4.578947368421053,24.799107142857146,364.6694214876033,3.1333333333333333,5.324773413897281,7.7592592592592595,3.4,3.1386306001690616,200.0,2.8765432098765427,619.680015815417
2020-12-14 07:42:29,4.578947368421053,24.799107142857146,364.6694214876033,3.8571428571428568,5.324773413897281,7.7592592592592595,3.4,3.1386306001690616,200.0,2.8765432098765427,620.4038253392265
2020-12-14 07:42:30,4.578947368421053,24.799107142857146,364.6694214876033,3.8571428571428568,5.324773413897281,7.7592592592592595,3.4,3.1386306001690616,200.0,2.8765432098765427,620.4038253392265
2020-12-14 07:42:31,4.578947368421053,24.799107142857146,364.6694214876033,3.8571428571428568,5.324773413897281,7.7592592592592595,3.4,4.0632506004803846,175.0,2.8765432098765427,596.3284453395378
2020-12-14 07:42:32,4.578947368421053,24.799107142857146,364.6694214876033,3.8571428571428568,5.324773413897281,8.81048387096774,3.4,4.0632506004803846,175.0,2.8765432098765427,597.3796699512462
2020-12-14 07:42:33,4.796178343949045,21.671597633136095,564.2201834862386,3.8571428571428568,5.324773413897281,8.81048387096774,3.4,4.0632506004803846,175.0,2.8765432098765427,794.0201534156886
2020-12-14 07:42:34,4.796178343949045,21.671597633136095,564.2201834862386,3.8571428571428568,5.324773413897281,8.81048387096774,3.4615384615384612,4.0632506004803846,175.0,2.8765432098765427,794.0816918772273
2020-12-14 07:42:35,4.796178343949045,21.671597633136095,564.2201834862386,3.8571428571428568,5.324773413897281,8.81048387096774,3.4615384615384612,4.0632506004803846,175.0,2.8765432098765427,794.0816918772273
2020-12-14 07:42:36,4.796178343949045,21.671597633136095,564.2201834862386,3.8571428571428568,5.324773413897281,8.81048387096774,3.4615384615384612,4.0632506004803846,175.0,2.272727272727273,793.4778759400779
2020-12-14 07:42:37,4.796178343949045,21.671597633136095,564.2201834862386,3.8571428571428568,5.324773413897281,8.81048387096774,3.4615384615384612,4.0632506004803846,175.0,2.272727272727273,793.4778759400779
2020-12-14 07:42:38,4.796178343949045,21.671597633136095,564.2201834862386,3.8571428571428568,5.324773413897281,8.81048387096774,3.4615384615384612,4.0632506004803846,175.0,2.272727272727273,793.4778759400779
2020-12-14 07:42:39,4.796178343949045,21.671597633136095,564.2201834862386,3.8571428571428568,5.324773413897281,8.81048387096774,3.4615384615384612,4.0632506004803846,175.0,2.272727272727273,793.4778759400779
2020-12-14 07:42:40,4.796178343949045,21.671597633136095,564.2201834862386,3.8571428571428568,5.324773413897281,8.81048387096774,3.4615384615384612,4.0632506004803846,175.0,2.272727272727273,793.4778759400779
2020-12-14 07:42:41,4.796178343949045,21.671597633136095,564.2201834862386,3.8571428571428568,5.324773413897281,8.81048387096774,3.4615384615384612,4.0632506004803846,175.0,2.272727272727273,793.4778759400779
2020-12-14 07:42:42,4.796178343949045,21.671597633136095,564.2201834862386,3.8571428571428568,5.1937984496124034,8.81048387096774,3.4615384615384612,4.0632506004803846,175.0,2.272727272727273,793.3469009757929
2020-12-14 07:42:43,4.796178343949045,21.671597633136095,564.2201834862386,3.8571428571428568,5.1937984496124034,8.81048387096774,3.4615384615384612,4.0632506004803846,175.0,2.272727272727273,793.3469009757929
2020-12-14 07:42:44,4.796178343949045,21.671597633136095,564.2201834862386,4.75,5.1937984496124034,8.81048387096774,3.4615384615384612,4.0632506004803846,175.0,2.272727272727273,794.23975811865
2020-12-14 07:42:45,4.796178343949045,21.671597633136095,564.2201834862386,4.75,5.1937984496124034,8.81048387096774,3.4615384615384612,4.0632506004803846,175.0,2.272727272727273,794.23975811865
