Time,productcatalogservice
2019-10-02 11:02:00,49.650238850986064
2019-10-02 11:03:00,47.651315997613025
2019-10-02 11:04:00,46.91556416036065
2019-10-02 11:05:00,47.46691590508133
2019-10-02 11:06:00,48.29325288847312
2019-10-02 11:07:00,50.32700707611432
2019-10-02 11:08:00,50.97818820436477
2019-10-02 11:09:00,50.290596317800805
2019-10-02 11:10:00,50.64501602715851
2019-10-02 11:11:00,50.972586048660595
2019-10-02 11:12:00,50.420353548620525
2019-10-02 11:13:00,48.80851150849399
2019-10-02 11:14:00,48.506825055654886
2019-10-02 11:15:00,47.93263069656263
2019-10-02 11:16:00,47.70783581004365
2019-10-02 11:17:00,50.8408039232389
2019-10-02 11:18:00,51.35056305642021
2019-10-02 11:19:00,51.98239014520467
2019-10-02 11:20:00,52.350744249969004
2019-10-02 11:21:00,52.263350701380574
2019-10-02 11:22:00,50.867113702624685
2019-10-02 11:23:00,48.975880397699974
2019-10-02 11:24:00,49.01800897469697
2019-10-02 11:25:00,49.14633100912771
2019-10-02 11:26:00,49.7084617248293
2019-10-02 11:27:00,52.84832528281563
2019-10-02 11:28:00,52.54499095719476
2019-10-02 11:29:00,52.99788685109716
2019-10-02 11:30:00,52.85550392080048
2019-10-02 11:31:00,52.68487616388412
2019-10-02 11:32:00,50.87060804562677
2019-10-02 11:33:00,50.245839037768754
2019-10-02 11:34:00,53.64876454700232
2019-10-02 11:35:00,57.89991267262373
2019-10-02 11:36:00,64.70126108841917
2019-10-02 11:37:00,77.01429230801547
2019-10-02 11:38:00,86.86843733120897
2019-10-02 11:39:00,63.26432964380265
2019-10-02 11:40:00,68.34278305810746
2019-10-02 11:41:00,71.4879626824923
2019-10-02 11:42:00,69.44114872148566
2019-10-02 11:43:00,64.49032202267577
2019-10-02 11:44:00,61.782534363388265
2019-10-02 11:45:00,59.83979578388178
2019-10-02 11:46:00,56.94852525807992
2019-10-02 11:47:00,59.314321245152705
2019-10-02 11:48:00,61.592439894990704
2019-10-02 11:49:00,62.602243487650966
2019-10-02 11:50:00,63.4765495756896
2019-10-02 11:51:00,65.28440835933351
2019-10-02 11:52:00,63.05257710419776
2019-10-02 11:53:00,57.85087020610692
2019-10-02 11:54:00,56.57656211858129
2019-10-02 11:55:00,57.106021000604784
2019-10-02 11:56:00,54.532748217857055
2019-10-02 11:57:00,57.83214353972464
2019-10-02 11:58:00,60.03026557375124
2019-10-02 11:59:00,60.35428981636126
2019-10-02 12:00:00,59.878314797703226
2019-10-02 12:01:00,61.422054735455106
2019-10-02 12:02:00,59.83952441675899
2019-10-02 12:03:00,53.520547654457445
2019-10-02 12:04:00,51.07839715942972
2019-10-02 12:05:00,48.798591993450366
2019-10-02 12:06:00,45.82203858878036
2019-10-02 12:07:00,47.63413878506563
2019-10-02 12:08:00,49.54863205377481
2019-10-02 12:09:00,50.34724711742515
2019-10-02 12:10:00,52.09214844380977
2019-10-02 12:11:00,54.51026346865911
2019-10-02 12:12:00,54.18302283724076
2019-10-02 12:13:00,52.34097343812554
2019-10-02 12:14:00,52.532242667271525
2019-10-02 12:15:00,53.73005740363397
2019-10-02 12:16:00,52.82874654741064
2019-10-02 12:17:00,56.40732066311666
2019-10-02 12:18:00,57.86626580193907
2019-10-02 12:19:00,56.46749061406585
2019-10-02 12:20:00,54.827726154153574
2019-10-02 12:21:00,78.47937054563558
2019-10-02 12:22:00,72.14297869687665
2019-10-02 12:23:00,63.799931832452444
2019-10-02 12:24:00,58.227946267368694
2019-10-02 12:25:00,51.68518872225011
2019-10-02 12:26:00,44.251318680070604
2019-10-02 12:27:00,45.83664851168296
2019-10-02 12:28:00,46.19633726261103
2019-10-02 12:29:00,47.827449946643064
2019-10-02 12:30:00,49.087686918596546
2019-10-02 12:31:00,50.3530554758866
2019-10-02 12:32:00,50.40613477962856
2019-10-02 12:33:00,47.90063954988869
2019-10-02 12:34:00,51.611325520281866
2019-10-02 12:35:00,56.94885796497756
2019-10-02 12:36:00,63.783125388049974
2019-10-02 12:37:00,73.72719415385778
2019-10-02 12:38:00,81.78267666619155
2019-10-02 12:39:00,84.09072244672099
2019-10-02 12:40:00,86.03083879406503
2019-10-02 12:41:00,86.97482245479077
2019-10-02 12:42:00,83.16444837867327
2019-10-02 12:43:00,72.56156076981829
2019-10-02 12:44:00,69.22953132539381
2019-10-02 12:45:00,63.67005553431934
2019-10-02 12:46:00,61.56830804751255
2019-10-02 12:47:00,65.34222817377743
2019-10-02 12:48:00,67.73547659285228
2019-10-02 12:49:00,67.6671099067327
2019-10-02 12:50:00,68.30353040860463
2019-10-02 12:51:00,69.20734154414073
2019-10-02 12:52:00,68.44203495231002
2019-10-02 12:53:00,62.51751174661673
2019-10-02 12:54:00,59.82855365106481
2019-10-02 12:55:00,55.2665730546658
2019-10-02 12:56:00,52.265313953783284
2019-10-02 12:57:00,53.97522748641442
2019-10-02 12:58:00,52.533367006809016
2019-10-02 12:59:00,51.98365569987341
2019-10-02 13:00:00,51.402428335602714
2019-10-02 13:01:00,50.87049567488711
2019-10-02 13:02:00,49.25829221985183
2019-10-02 13:03:00,48.3563062199438
2019-10-02 13:04:00,51.40528858551155
2019-10-02 13:05:00,55.30771488666225
2019-10-02 13:06:00,59.26149926996746
2019-10-02 13:07:00,65.89292345061443
2019-10-02 13:08:00,67.53347479335703
2019-10-02 13:09:00,68.04130518103864
2019-10-02 13:10:00,67.87093202938804
2019-10-02 13:11:00,68.80667928648239
2019-10-02 13:12:00,69.08682114749558
2019-10-02 13:13:00,62.04601005941553
2019-10-02 13:14:00,62.025086748179774
2019-10-02 13:15:00,65.50367462943075
2019-10-02 13:16:00,44.63169066188127
2019-10-02 13:17:00,50.604864411383055
2019-10-02 13:18:00,53.84682310608103
2019-10-02 13:19:00,54.56391284080335
2019-10-02 13:20:00,55.01292511502391
2019-10-02 13:21:00,79.64772129698066
2019-10-02 13:22:00,75.91001821075817
2019-10-02 13:23:00,69.54140223884707
2019-10-02 13:24:00,62.834384358280175
2019-10-02 13:25:00,57.42253213133988
2019-10-02 13:26:00,50.6439564883805
2019-10-02 13:27:00,50.939295830134874
2019-10-02 13:28:00,51.0374900389039
2019-10-02 13:29:00,51.1803922076112
2019-10-02 13:30:00,50.80415656898336
2019-10-02 13:31:00,50.054903174812395
2019-10-02 13:32:00,48.626861081218934
2019-10-02 13:33:00,47.994079020250076
2019-10-02 13:34:00,49.423682290722255
2019-10-02 13:35:00,53.637415430960246
2019-10-02 13:36:00,59.027115850765824
2019-10-02 13:37:00,70.54885788324545
2019-10-02 13:38:00,79.79730623074025
2019-10-02 13:39:00,86.98384337493097
2019-10-02 13:40:00,62.229536347799275
2019-10-02 13:41:00,64.06045432859024
2019-10-02 13:42:00,63.4174443435236
2019-10-02 13:43:00,58.249964570581234
2019-10-02 13:44:00,57.148682912252
2019-10-02 13:45:00,55.5345547949635
2019-10-02 13:46:00,52.268551222086856
2019-10-02 13:47:00,54.274596684835586
2019-10-02 13:48:00,56.22090014141329
2019-10-02 13:49:00,57.209228815494605
2019-10-02 13:50:00,57.32323852498497
2019-10-02 13:51:00,60.30815474729223
2019-10-02 13:52:00,60.294077141533926
2019-10-02 13:53:00,56.33378158580117
2019-10-02 13:54:00,55.71460316796471
2019-10-02 13:55:00,56.86032236030469
2019-10-02 13:56:00,56.38531723660553
2019-10-02 13:57:00,61.21757957664556
2019-10-02 13:58:00,65.20762594817855
2019-10-02 13:59:00,67.32338184575597
2019-10-02 14:00:00,69.8463623722653
2019-10-02 14:01:00,72.1859599723674
2019-10-02 14:02:00,71.02446618199207
2019-10-02 14:03:00,64.20070003964885
2019-10-02 14:04:00,59.312579845663876
2019-10-02 14:05:00,55.28055662609513
2019-10-02 14:06:00,51.37828450875588
2019-10-02 14:07:00,50.11735069525446
2019-10-02 14:08:00,51.63169340048379
2019-10-02 14:09:00,51.846726073680976
2019-10-02 14:10:00,52.2134010858646
2019-10-02 14:11:00,55.159364219668255
2019-10-02 14:12:00,56.37030226545636
2019-10-02 14:13:00,53.45345965529952
2019-10-02 14:14:00,53.80957559167776
2019-10-02 14:15:00,54.70262383675817
2019-10-02 14:16:00,51.92868694568922
2019-10-02 14:17:00,52.39701034157596
2019-10-02 14:18:00,52.71150239411501
2019-10-02 14:19:00,53.65298752224561
2019-10-02 14:20:00,53.40194753202548
2019-10-02 14:21:00,57.32894238291171
2019-10-02 14:22:00,57.52568705898928
2019-10-02 14:23:00,54.05240469826199
2019-10-02 14:24:00,52.81874079888468
2019-10-02 14:25:00,52.550900007845485
2019-10-02 14:26:00,50.69356920698734
2019-10-02 14:27:00,52.52762082002074
2019-10-02 14:28:00,55.66038407078036
2019-10-02 14:29:00,57.04632091094587
2019-10-02 14:30:00,59.174389707382275
2019-10-02 14:31:00,61.94935977669481
2019-10-02 14:32:00,63.06760195299821
2019-10-02 14:33:00,59.65227432705862
2019-10-02 14:34:00,58.9880861417776
2019-10-02 14:35:00,59.69398010034516
2019-10-02 14:36:00,57.91519652978912
2019-10-02 14:37:00,61.920468318947044
2019-10-02 14:38:00,66.38242270925993
2019-10-02 14:39:00,68.36810502768877
2019-10-02 14:40:00,69.18108690464597
2019-10-02 14:41:00,71.91855342036698
2019-10-02 14:42:00,68.96034638340541
2019-10-02 14:43:00,62.198345461185816
2019-10-02 14:44:00,58.3099284225356
2019-10-02 14:45:00,54.768077303191305
2019-10-02 14:46:00,49.545682739536645
2019-10-02 14:47:00,49.18182034444439
2019-10-02 14:48:00,48.8681063053361
2019-10-02 14:49:00,47.881982681082114
2019-10-02 14:50:00,47.32745213396189
2019-10-02 14:51:00,70.3571526313781
2019-10-02 14:52:00,67.79497547267754
2019-10-02 14:53:00,58.71517291876326
2019-10-02 14:54:00,51.48715219553601
2019-10-02 14:55:00,44.83713212272975
2019-10-02 14:56:00,40.157323712151246
2019-10-02 14:57:00,40.75137138847406
2019-10-02 14:58:00,42.05728816088754
2019-10-02 14:59:00,43.325883809723734
2019-10-02 15:00:00,44.82512794445075
2019-10-02 15:01:00,47.169748990896444
2019-10-02 15:02:00,48.63906818728752
2019-10-02 15:03:00,47.021100805798355
2019-10-02 15:04:00,50.68183326858316
2019-10-02 15:05:00,54.55452884898889
2019-10-02 15:06:00,60.00670874924828
2019-10-02 15:07:00,70.62672371701946
2019-10-02 15:08:00,76.32100722994164
2019-10-02 15:09:00,80.47266445009556
2019-10-02 15:10:00,83.85340096566284
2019-10-02 15:11:00,84.8144668526039
2019-10-02 15:12:00,81.01176469741041
2019-10-02 15:13:00,69.14554806066825
2019-10-02 15:14:00,58.74775363126437
2019-10-02 15:15:00,49.09010484573276
2019-10-02 15:16:00,40.350151203018
2019-10-02 15:17:00,40.5954922106896
2019-10-02 15:18:00,42.15938832261306
2019-10-02 15:19:00,44.04506708380093
2019-10-02 15:20:00,46.498121618861774
2019-10-02 15:21:00,49.538938632681486
2019-10-02 15:22:00,51.02585469883249
2019-10-02 15:23:00,48.57394273441375
2019-10-02 15:24:00,52.13603148482234
2019-10-02 15:25:00,57.93446690887357
2019-10-02 15:26:00,65.72082540262011
2019-10-02 15:27:00,77.34053740813613
2019-10-02 15:28:00,86.21075378817942
2019-10-02 15:29:00,63.29849219299362
2019-10-02 15:30:00,67.86347436584519
2019-10-02 15:31:00,70.85704903326537
2019-10-02 15:32:00,72.51452480763595
2019-10-02 15:33:00,65.673908246016
2019-10-02 15:34:00,63.116402717173656
2019-10-02 15:35:00,62.018325212915535
2019-10-02 15:36:00,59.650383405584876
2019-10-02 15:37:00,59.879481598566
2019-10-02 15:38:00,61.07225146868774
2019-10-02 15:39:00,58.52698410562077
2019-10-02 15:40:00,56.20146932153901
2019-10-02 15:41:00,78.7804225724946
2019-10-02 15:42:00,75.65131932398617
2019-10-02 15:43:00,66.73578282116979
2019-10-02 15:44:00,58.98793584180565
2019-10-02 15:45:00,51.21855414244876
2019-10-02 15:46:00,45.26651090578785
2019-10-02 15:47:00,45.62682262087209
2019-10-02 15:48:00,46.04026772521761
2019-10-02 15:49:00,47.73638477399714
2019-10-02 15:50:00,48.44132199251595
2019-10-02 15:51:00,49.2325236040652
2019-10-02 15:52:00,49.74876846296884
2019-10-02 15:53:00,47.949454711630494
2019-10-02 15:54:00,47.90393764511915
2019-10-02 15:55:00,47.738090991044444
2019-10-02 15:56:00,47.694559956408135
2019-10-02 15:57:00,50.65992298475476
2019-10-02 15:58:00,50.72390232192853
2019-10-02 15:59:00,51.15106429450263
2019-10-02 16:00:00,51.84429594439026
2019-10-02 16:01:00,52.203879021542406
2019-10-02 16:02:00,52.30429817468574
2019-10-02 16:03:00,49.657247451536236
2019-10-02 16:04:00,52.97158393962879
2019-10-02 16:05:00,55.85718294549734
2019-10-02 16:06:00,59.58144972288308
2019-10-02 16:07:00,71.91101540090622
2019-10-02 16:08:00,80.71720560175903
2019-10-02 16:09:00,58.03284513599167
2019-10-02 16:10:00,63.52511511569481
2019-10-02 16:11:00,66.19036790739823
2019-10-02 16:12:00,66.68710307675647
2019-10-02 16:13:00,60.432416326453385
2019-10-02 16:14:00,58.49033391745876
2019-10-02 16:15:00,56.45564525125301
2019-10-02 16:16:00,51.66460454125736
2019-10-02 16:17:00,51.09938426701866
2019-10-02 16:18:00,53.24753103838871
2019-10-02 16:19:00,53.13484167637877
2019-10-02 16:20:00,52.894824205188236
2019-10-02 16:21:00,56.37122882978059
2019-10-02 16:22:00,56.16540081156089
2019-10-02 16:23:00,51.954119595959135
2019-10-02 16:24:00,52.490813097259284
2019-10-02 16:25:00,52.12410667383703
2019-10-02 16:26:00,51.48121229638789
2019-10-02 16:27:00,53.72957927142473
2019-10-02 16:28:00,55.88326362720332
2019-10-02 16:29:00,58.03575863096824
2019-10-02 16:30:00,59.75368235536205
2019-10-02 16:31:00,63.07972469647448
2019-10-02 16:32:00,64.24056425254206
2019-10-02 16:33:00,61.17963851031969
2019-10-02 16:34:00,59.41494172936518
2019-10-02 16:35:00,60.82035803807503
2019-10-02 16:36:00,59.42221578811641
2019-10-02 16:37:00,59.01126292087499
2019-10-02 16:38:00,58.304951500246425
2019-10-02 16:39:00,54.58793120989321
2019-10-02 16:40:00,51.26300830793524
2019-10-02 16:41:00,72.5607215597577
2019-10-02 16:42:00,70.67993228890705
2019-10-02 16:43:00,61.834390673919245
2019-10-02 16:44:00,55.54557422285631
2019-10-02 16:45:00,48.42655250436164
2019-10-02 16:46:00,42.68267436250095
2019-10-02 16:47:00,42.08024159950407
2019-10-02 16:48:00,44.98424408580092
2019-10-02 16:49:00,48.95847827857805
2019-10-02 16:50:00,55.1019303597167
2019-10-02 16:51:00,40.18327563899957
2019-10-02 16:52:00,42.64107641027147
2019-10-02 16:53:00,41.84300879032953
2019-10-02 16:54:00,43.81617133236249
2019-10-02 16:55:00,47.46803275712422
2019-10-02 16:56:00,49.86267663349679
2019-10-02 16:57:00,56.802700747406746
2019-10-02 16:58:00,61.69324848200418
2019-10-02 16:59:00,67.138944925517
2019-10-02 17:00:00,71.48327284142236
2019-10-02 17:01:00,75.62240721627892
2019-10-02 17:02:00,76.77653166241346
2019-10-02 17:03:00,70.89964892318025
2019-10-02 17:04:00,67.82961315889838
2019-10-02 17:05:00,65.95329715267145
2019-10-02 17:06:00,61.11486309988522
2019-10-02 17:07:00,60.12541581785394
2019-10-02 17:08:00,62.55685985284572
2019-10-02 17:09:00,63.793333972678624
2019-10-02 17:10:00,62.93336739333429
2019-10-02 17:11:00,67.70224055501146
2019-10-02 17:12:00,68.8653964879591
2019-10-02 17:13:00,65.49957178310551
2019-10-02 17:14:00,63.746368162338115
2019-10-02 17:15:00,64.31927361209127
2019-10-02 17:16:00,61.14306663486556
2019-10-02 17:17:00,59.86064871326767
2019-10-02 17:18:00,59.700558131670775
2019-10-02 17:19:00,56.5469810191387
2019-10-02 17:20:00,52.95072715279978
2019-10-02 17:21:00,76.47046341214356
2019-10-02 17:22:00,74.03799350082079
2019-10-02 17:23:00,62.95961032713604
2019-10-02 17:24:00,54.27672102521282
2019-10-02 17:25:00,46.0164615948734
2019-10-02 17:26:00,41.34019321158112
2019-10-02 17:27:00,39.25564004612907
2019-10-02 17:28:00,41.267392115190006
2019-10-02 17:29:00,42.80455400399347
2019-10-02 17:30:00,46.167504360389074
2019-10-02 17:31:00,48.141502608292726
2019-10-02 17:32:00,50.52554286910721
2019-10-02 17:33:00,48.20307921878151
2019-10-02 17:34:00,48.64111390102666
2019-10-02 17:35:00,48.469581292174155
2019-10-02 17:36:00,48.233396328398584
2019-10-02 17:37:00,51.14642757317059
2019-10-02 17:38:00,52.122654614813584
2019-10-02 17:39:00,52.153517419114365
2019-10-02 17:40:00,51.92310017521637
2019-10-02 17:41:00,51.86827048469469
2019-10-02 17:42:00,51.560422423721114
2019-10-02 17:43:00,48.3073777013011
2019-10-02 17:44:00,50.91414129137025
2019-10-02 17:45:00,53.706813788266764
2019-10-02 17:46:00,57.98176341507232
2019-10-02 17:47:00,65.48615362521473
2019-10-02 17:48:00,68.27702915208017
2019-10-02 17:49:00,68.73087650837756
2019-10-02 17:50:00,68.94659497535166
2019-10-02 17:51:00,68.8108889931819
2019-10-02 17:52:00,68.81519765258469
2019-10-02 17:53:00,62.36090953525687
2019-10-02 17:54:00,61.187621695523376
2019-10-02 17:55:00,62.742502749064386
2019-10-02 17:56:00,65.05809433072965
2019-10-02 17:57:00,74.34340890857507
2019-10-02 17:58:00,81.8819543968519
2019-10-02 17:59:00,86.60645653101469
2019-10-02 18:00:00,89.82654717232319
2019-10-02 18:01:00,91.50091122446344
2019-10-02 18:02:00,88.80043993813969
2019-10-02 18:03:00,75.30303491094715
2019-10-02 18:04:00,65.4773227478844
2019-10-02 18:05:00,56.11866634794876
2019-10-02 18:06:00,46.48281806826971
2019-10-02 18:07:00,44.56210713111616
2019-10-02 18:08:00,46.62480720454551
2019-10-02 18:09:00,49.30850570784367
2019-10-02 18:10:00,52.63091235687246
2019-10-02 18:11:00,37.8588975592243
2019-10-02 18:12:00,39.6695795179227
2019-10-02 18:13:00,38.89020107699787
2019-10-02 18:14:00,40.82089008026401
2019-10-02 18:15:00,44.29544359765444
2019-10-02 18:16:00,48.845650620119386
2019-10-02 18:17:00,54.35736994053368
2019-10-02 18:18:00,57.891375077504996
2019-10-02 18:19:00,60.60289675376831
2019-10-02 18:20:00,61.372705085236916
2019-10-02 18:21:00,63.16506325802701
2019-10-02 18:22:00,63.22090885678408
2019-10-02 18:23:00,58.26890065024329
2019-10-02 18:24:00,56.23726057827872
2019-10-02 18:25:00,56.13140936946672
2019-10-02 18:26:00,54.75477178289988
2019-10-02 18:27:00,56.35061381028656
2019-10-02 18:28:00,60.51716727088091
2019-10-02 18:29:00,61.18624154644202
2019-10-02 18:30:00,60.751600840485935
2019-10-02 18:31:00,61.73674712328124
2019-10-02 18:32:00,59.643718599492274
2019-10-02 18:33:00,51.829230265306784
2019-10-02 18:34:00,66.85467713451197
2019-10-02 18:35:00,61.24047433670818
2019-10-02 18:36:00,57.95150340364057
2019-10-02 18:37:00,58.20618123039247
2019-10-02 18:38:00,62.04710677088527
2019-10-02 18:39:00,63.240856387422866
2019-10-02 18:40:00,65.09385280643224
2019-10-02 18:41:00,46.09351274431038
2019-10-02 18:42:00,48.65759839508794
2019-10-02 18:43:00,44.746761149811896
2019-10-02 18:44:00,44.73518925967625
2019-10-02 18:45:00,46.40871190012105
2019-10-02 18:46:00,48.253234507880094
2019-10-02 18:47:00,55.2665321652751
2019-10-02 18:48:00,60.77169443792442
2019-10-02 18:49:00,64.00705801135052
2019-10-02 18:50:00,67.2475779207536
2019-10-02 18:51:00,68.82186573885095
2019-10-02 18:52:00,67.07430059442547
2019-10-02 18:53:00,57.9398049895221
2019-10-02 18:54:00,51.65734040691261
2019-10-02 18:55:00,45.214328108863725
2019-10-02 18:56:00,41.228924567841716
2019-10-02 18:57:00,40.7094573805412
2019-10-02 18:58:00,43.639705121907966
2019-10-02 18:59:00,63.69305252226215
2019-10-02 19:00:00,66.9610392040299
2019-10-02 19:01:00,69.36437075867123
2019-10-02 19:02:00,70.86669577605032
2019-10-02 19:03:00,65.04802222998346
2019-10-02 19:04:00,63.215137080231244
2019-10-02 19:05:00,64.39029710372985
2019-10-02 19:06:00,63.90987387480665
2019-10-02 19:07:00,68.62674385085901
2019-10-02 19:08:00,71.9492389992774
2019-10-02 19:09:00,72.02775113910144
2019-10-02 19:10:00,72.25442923855505
2019-10-02 19:11:00,72.00680035009175
2019-10-02 19:12:00,71.77828455774736
2019-10-02 19:13:00,64.15457342253676
2019-10-02 19:14:00,60.15271496045965
2019-10-02 19:15:00,55.107733024022
2019-10-02 19:16:00,49.279089712725145
2019-10-02 19:17:00,49.72601411289411
2019-10-02 19:18:00,50.61644703981694
2019-10-02 19:19:00,48.91648122477356
2019-10-02 19:20:00,49.08492922145113
2019-10-02 19:21:00,50.329807494651604
2019-10-02 19:22:00,49.4446888872124
2019-10-02 19:23:00,47.3280417889961
2019-10-02 19:24:00,48.65710480789365
2019-10-02 19:25:00,48.61587679423465
2019-10-02 19:26:00,49.14550580129844
2019-10-02 19:27:00,51.479218565519076
2019-10-02 19:28:00,52.937792603655254
2019-10-02 19:29:00,55.338388677549986
2019-10-02 19:30:00,38.08553059057855
2019-10-02 19:31:00,40.2657356539461
2019-10-02 19:32:00,42.472401973715215
2019-10-02 19:33:00,41.161598770272754
2019-10-02 19:34:00,42.85885948324282
2019-10-02 19:35:00,46.436818671176106
2019-10-02 19:36:00,49.459841257726666
2019-10-02 19:37:00,54.16581320548221
2019-10-02 19:38:00,59.63911854487108
2019-10-02 19:39:00,60.58098722107205
2019-10-02 19:40:00,60.604605015578834
2019-10-02 19:41:00,62.083458549403694
2019-10-02 19:42:00,85.02468585794844
2019-10-02 19:43:00,71.93685363058333
2019-10-02 19:44:00,60.82719140130644
2019-10-02 19:45:00,52.711963334659906
2019-10-02 19:46:00,42.655391875796155
2019-10-02 19:47:00,39.417076283346
2019-10-02 19:48:00,42.80098538531286
2019-10-02 19:49:00,46.67454179551743
2019-10-02 19:50:00,34.8370267529945
2019-10-02 19:51:00,37.742562001772725
2019-10-02 19:52:00,41.562809443097215
2019-10-02 19:53:00,40.123831017093146
2019-10-02 19:54:00,42.52192585483095
2019-10-02 19:55:00,45.57889711902082
2019-10-02 19:56:00,48.82712990212174
2019-10-02 19:57:00,54.492039715196626
2019-10-02 19:58:00,59.034028196423186
2019-10-02 19:59:00,60.45097046477998
2019-10-02 20:00:00,61.419384120762
2019-10-02 20:01:00,90.53688311707101
2019-10-02 20:02:00,85.74320135805723
2019-10-02 20:03:00,73.2128531678562
2019-10-02 20:04:00,62.61389270866026
2019-10-02 20:05:00,50.50016916553383
2019-10-02 20:06:00,41.054929496944375
2019-10-02 20:07:00,38.28504841220395
2019-10-02 20:08:00,38.91759977574522
2019-10-02 20:09:00,42.31749399854743
2019-10-02 20:10:00,44.80943865890429
2019-10-02 20:11:00,48.09131782681022
2019-10-02 20:12:00,50.60676095906565
2019-10-02 20:13:00,47.88393686674577
2019-10-02 20:14:00,47.451575853249174
2019-10-02 20:15:00,47.94411129123804
2019-10-02 20:16:00,48.13205436063295
2019-10-02 20:17:00,50.09802780922505
2019-10-02 20:18:00,51.104523149028886
2019-10-02 20:19:00,51.49553190994842
2019-10-02 20:20:00,52.762274172358076
2019-10-02 20:21:00,53.21921461030357
2019-10-02 20:22:00,54.52923923829332
2019-10-02 20:23:00,50.78581139096653
2019-10-02 20:24:00,53.62399358367688
2019-10-02 20:25:00,58.81938596617077
2019-10-02 20:26:00,65.51147599953575
2019-10-02 20:27:00,72.47734633711708
2019-10-02 20:28:00,79.13781438387315
2019-10-02 20:29:00,80.40046276523258
2019-10-02 20:30:00,81.51786167227378
2019-10-02 20:31:00,82.26744135940918
2019-10-02 20:32:00,81.82310329435455
2019-10-02 20:33:00,72.67919861923069
2019-10-02 20:34:00,63.63265579523375
2019-10-02 20:35:00,55.64615014790278
2019-10-02 20:36:00,47.993429579661324
2019-10-02 20:37:00,45.25390208557168
2019-10-02 20:38:00,48.12203869013519
2019-10-02 20:39:00,49.6132520264304
2019-10-02 20:40:00,50.35852350637013
2019-10-02 20:41:00,51.39411845751759
2019-10-02 20:42:00,52.19926131586903
2019-10-02 20:43:00,48.6957942852008
2019-10-02 20:44:00,50.525412081352336
2019-10-02 20:45:00,56.62599574731119
2019-10-02 20:46:00,61.68057860206659
2019-10-02 20:47:00,69.89931344722086
