Time,currencyservice
2019-10-02 12:06:00,45.7727327872684
2019-10-02 12:07:00,47.603739046169
2019-10-02 12:08:00,49.1386604604721
2019-10-02 12:09:00,50.4313166302205
2019-10-02 12:10:00,51.6806536508161
2019-10-02 12:11:00,54.1093334824685
2019-10-02 12:12:00,52.9634695260229
2019-10-02 12:13:00,52.0030424853011
2019-10-02 12:14:00,52.4684405770432
2019-10-02 12:15:00,52.9269151584697
2019-10-02 12:16:00,55.3526423674603
2019-10-02 12:17:00,58.873997157442
2019-10-02 12:18:00,67.6649295609713
2019-10-02 12:19:00,69.043154477056
2019-10-02 12:20:00,71.3711109641149
2019-10-02 12:21:00,103.513080496543
2019-10-02 12:22:00,97.3259014984306
2019-10-02 12:23:00,84.7045947126794
2019-10-02 12:24:00,71.2050952073077
2019-10-02 12:25:00,56.3588396332987
2019-10-02 12:26:00,43.9478823914194
2019-10-02 12:27:00,44.3926116204657
2019-10-02 12:28:00,44.9173072308387
2019-10-02 12:29:00,32.6335532938933
2019-10-02 12:30:00,36.9431485420395
2019-10-02 12:31:00,41.1779666349212
2019-10-02 12:32:00,44.8504987836634
2019-10-02 12:33:00,44.0905400956179
2019-10-02 12:34:00,46.2872207946548
2019-10-02 12:35:00,50.8550194976781
2019-10-02 12:36:00,56.221259705138
2019-10-02 12:37:00,62.086632911869
2019-10-02 12:38:00,73.0781863469207
2019-10-02 12:39:00,76.6816819600727
2019-10-02 12:40:00,83.0247998294077
2019-10-02 12:41:00,86.8131217843365
2019-10-02 12:42:00,86.2982531668227
2019-10-02 12:43:00,79.6232038410233
2019-10-02 12:44:00,74.2527613227174
2019-10-02 12:45:00,66.8746308719893
2019-10-02 12:46:00,62.0138819870786
2019-10-02 12:47:00,58.4584844994022
2019-10-02 12:48:00,56.3716992773183
2019-10-02 12:49:00,55.4413278765845
2019-10-02 12:50:00,54.0417629060949
2019-10-02 12:51:00,79.1156822281165
2019-10-02 12:52:00,76.609666381086
2019-10-02 12:53:00,63.6456930178638
2019-10-02 12:54:00,56.9937349524486
2019-10-02 12:55:00,46.6832185358878
2019-10-02 12:56:00,41.2332404302342
2019-10-02 12:57:00,41.2881092520389
2019-10-02 12:58:00,39.5979421630598
2019-10-02 12:59:00,45.6939457534881
2019-10-02 13:00:00,50.2818845302117
2019-10-02 13:01:00,53.2513454036949
2019-10-02 13:02:00,56.9753068698641
2019-10-02 13:03:00,55.2813901749323
2019-10-02 13:04:00,58.78290174742
2019-10-02 13:05:00,63.7025663274548
2019-10-02 13:06:00,66.9057755474589
2019-10-02 13:07:00,72.050681898542
2019-10-02 13:08:00,77.5752559009578
2019-10-02 13:09:00,52.7879429302134
2019-10-02 13:10:00,53.2111128527483
2019-10-02 13:11:00,55.125839948602
2019-10-02 13:12:00,55.6013456994858
2019-10-02 13:13:00,46.9663165128221
2019-10-02 13:14:00,51.1764795590515
2019-10-02 13:15:00,52.2218312878374
2019-10-02 13:16:00,47.7431127597645
2019-10-02 13:17:00,56.6249161218087
2019-10-02 13:18:00,59.7369637373305
2019-10-02 13:19:00,60.0165687147173
2019-10-02 13:20:00,59.8715146097455
2019-10-02 13:21:00,87.1307355049393
2019-10-02 13:22:00,88.3108300486189
2019-10-02 13:23:00,78.0659662540613
2019-10-02 13:24:00,72.8110777495049
2019-10-02 13:25:00,65.138512577564
2019-10-02 13:26:00,56.1246533423147
2019-10-02 13:27:00,55.075677190697
2019-10-02 13:28:00,55.0188210442805
2019-10-02 13:29:00,54.0058759602158
2019-10-02 13:30:00,54.0828044266077
2019-10-02 13:31:00,54.561780313498
2019-10-02 13:32:00,55.6005783831479
2019-10-02 13:33:00,54.8092429274826
2019-10-02 13:34:00,57.6417944937902
2019-10-02 13:35:00,63.3400311007246
2019-10-02 13:36:00,67.7083668829897
2019-10-02 13:37:00,73.7146861435409
2019-10-02 13:38:00,77.5982717774109
2019-10-02 13:39:00,79.045610367826
2019-10-02 13:40:00,73.0937221009771
2019-10-02 13:41:00,71.4105077112745
2019-10-02 13:42:00,78.2017667302676
2019-10-02 13:43:00,71.3431811370111
2019-10-02 13:44:00,69.9091006039883
2019-10-02 13:45:00,71.2053368755441
2019-10-02 13:46:00,70.5046302638375
2019-10-02 13:47:00,75.0057051443932
2019-10-02 13:48:00,78.3330520794355
2019-10-02 13:49:00,53.1749504273368
2019-10-02 13:50:00,54.0501191313422
2019-10-02 13:51:00,55.3699207906579
2019-10-02 13:52:00,56.6429474525143
2019-10-02 13:53:00,52.5887646545894
2019-10-02 13:54:00,52.4817449797151
2019-10-02 13:55:00,53.1695021692528
2019-10-02 13:56:00,53.4482149383903
2019-10-02 13:57:00,59.4671643990921
2019-10-02 13:58:00,65.3242757834348
2019-10-02 13:59:00,62.6119929777916
2019-10-02 14:00:00,70.4636219164595
2019-10-02 14:01:00,71.7152124084215
2019-10-02 14:02:00,67.3432096353706
2019-10-02 14:03:00,58.9351740813468
2019-10-02 14:04:00,54.5261615866963
2019-10-02 14:05:00,49.5384886338042
2019-10-02 14:06:00,46.7315178750126
2019-10-02 14:07:00,47.3520834851655
2019-10-02 14:08:00,46.052498316858
2019-10-02 14:09:00,51.4401277006307
2019-10-02 14:10:00,52.5314261350184
2019-10-02 14:11:00,76.6500397894584
2019-10-02 14:12:00,77.8217537803141
2019-10-02 14:13:00,71.4363011703671
2019-10-02 14:14:00,69.3173559222339
2019-10-02 14:15:00,69.712602839176
2019-10-02 14:16:00,68.1791977777572
2019-10-02 14:17:00,69.6851249786119
2019-10-02 14:18:00,73.8970508954212
2019-10-02 14:19:00,74.6591332849614
2019-10-02 14:20:00,76.5961429331313
2019-10-02 14:21:00,79.1291856810401
2019-10-02 14:22:00,54.1105802603519
2019-10-02 14:23:00,50.3206597378548
2019-10-02 14:24:00,48.9344870042237
2019-10-02 14:25:00,50.3648483811386
2019-10-02 14:26:00,50.3462962363946
2019-10-02 14:27:00,52.5914830291459
2019-10-02 14:28:00,55.8734631755176
2019-10-02 14:29:00,55.8908352028921
2019-10-02 14:30:00,56.2330416474496
2019-10-02 14:31:00,56.478579615749
2019-10-02 14:32:00,55.8708523209008
2019-10-02 14:33:00,51.6796202502475
2019-10-02 14:34:00,50.5402766954859
2019-10-02 14:35:00,52.0204916367012
2019-10-02 14:36:00,53.0768936696621
2019-10-02 14:37:00,57.8569218320125
2019-10-02 14:38:00,63.0255586382508
2019-10-02 14:39:00,66.0861840672665
2019-10-02 14:40:00,66.1908679920702
2019-10-02 14:41:00,66.1947592484141
2019-10-02 14:42:00,63.8850959680159
2019-10-02 14:43:00,55.6802899474726
2019-10-02 14:44:00,51.2391253172691
2019-10-02 14:45:00,49.4097862255945
2019-10-02 14:46:00,47.0694111626876
2019-10-02 14:47:00,48.1759108534206
2019-10-02 14:48:00,51.4407650587164
2019-10-02 14:49:00,52.2913409750693
2019-10-02 14:50:00,75.9466189497802
2019-10-02 14:51:00,77.4492303703098
2019-10-02 14:52:00,78.1978673225136
2019-10-02 14:53:00,70.3685798352154
2019-10-02 14:54:00,66.0017619668474
2019-10-02 14:55:00,61.3630391650273
2019-10-02 14:56:00,56.6709760944754
2019-10-02 14:57:00,55.091627691168
2019-10-02 14:58:00,56.6525244887983
2019-10-02 14:59:00,55.7876021923324
2019-10-02 15:00:00,55.141180134986
2019-10-02 15:01:00,55.3585592822855
2019-10-02 15:02:00,55.2685632003033
2019-10-02 15:03:00,53.047092326769
2019-10-02 15:04:00,57.2808080187948
2019-10-02 15:05:00,60.2826504742322
2019-10-02 15:06:00,64.9893443843425
2019-10-02 15:07:00,77.5244242397949
2019-10-02 15:08:00,85.5818387769097
2019-10-02 15:09:00,91.8039743998753
2019-10-02 15:10:00,96.4709831806594
2019-10-02 15:11:00,100.004193903336
2019-10-02 15:12:00,94.7326855679729
2019-10-02 15:13:00,83.7383749986074
2019-10-02 15:14:00,65.2527551386993
2019-10-02 15:15:00,58.1172011007491
2019-10-02 15:16:00,47.9248013702149
2019-10-02 15:17:00,42.7763222910718
2019-10-02 15:18:00,43.9387071506161
2019-10-02 15:19:00,30.3871086917557
2019-10-02 15:20:00,36.2493095064831
2019-10-02 15:21:00,39.9614858255902
2019-10-02 15:22:00,43.5699219753911
2019-10-02 15:23:00,43.4223596780671
2019-10-02 15:24:00,46.1269221700339
2019-10-02 15:25:00,51.1100445505075
2019-10-02 15:26:00,54.236844184445
2019-10-02 15:27:00,59.5687950444503
2019-10-02 15:28:00,66.1229884832998
2019-10-02 15:29:00,72.4285078042728
2019-10-02 15:30:00,76.0532281449909
2019-10-02 15:31:00,77.6052981044382
2019-10-02 15:32:00,82.2055110837952
2019-10-02 15:33:00,75.9573251806502
2019-10-02 15:34:00,73.1180965502666
2019-10-02 15:35:00,71.9202197500924
2019-10-02 15:36:00,68.3129972843745
2019-10-02 15:37:00,68.6007091106825
2019-10-02 15:38:00,69.2442578855362
2019-10-02 15:39:00,66.1010479302338
2019-10-02 15:40:00,62.8300436500808
2019-10-02 15:41:00,90.8399824205753
2019-10-02 15:42:00,87.5463254971523
2019-10-02 15:43:00,76.6483764457636
2019-10-02 15:44:00,66.5879894178159
2019-10-02 15:45:00,56.0142583151756
2019-10-02 15:46:00,46.8870633551227
2019-10-02 15:47:00,42.7993287430405
2019-10-02 15:48:00,43.587727160923
2019-10-02 15:49:00,46.0460330604262
2019-10-02 15:50:00,48.827138398894
2019-10-02 15:51:00,52.5986455253398
2019-10-02 15:52:00,55.1126731807724
2019-10-02 15:53:00,53.3518102217689
2019-10-02 15:54:00,54.0144787414139
2019-10-02 15:55:00,51.8896062435584
2019-10-02 15:56:00,51.8770947117194
2019-10-02 15:57:00,54.0065146347626
2019-10-02 15:58:00,54.4162397262535
2019-10-02 15:59:00,55.6174409671078
2019-10-02 16:00:00,57.1629350613639
2019-10-02 16:01:00,57.5343396245153
2019-10-02 16:02:00,58.2532894713995
2019-10-02 16:03:00,55.138753042403
2019-10-02 16:04:00,57.4270528386054
2019-10-02 16:05:00,61.0175362867618
2019-10-02 16:06:00,65.1723304560742
2019-10-02 16:07:00,71.8690607675813
2019-10-02 16:08:00,80.2244019691408
2019-10-02 16:09:00,58.6923155930802
2019-10-02 16:10:00,61.8315724257102
2019-10-02 16:11:00,64.4552684924366
2019-10-02 16:12:00,64.7238669577638
2019-10-02 16:13:00,59.5475762743025
2019-10-02 16:14:00,59.0377679983798
2019-10-02 16:15:00,58.3597869580021
2019-10-02 16:16:00,56.8410357636776
2019-10-02 16:17:00,56.5078207161772
2019-10-02 16:18:00,58.7046967839164
2019-10-02 16:19:00,57.9358007450318
2019-10-02 16:20:00,58.2287428935725
2019-10-02 16:21:00,59.5345079385359
2019-10-02 16:22:00,60.0701871327093
2019-10-02 16:23:00,55.3296204356355
2019-10-02 16:24:00,54.4930640884629
2019-10-02 16:25:00,54.6319831694038
2019-10-02 16:26:00,53.8982721321393
2019-10-02 16:27:00,55.2861140850296
2019-10-02 16:28:00,57.3410335778897
2019-10-02 16:29:00,57.6530694896587
2019-10-02 16:30:00,61.832260152522
2019-10-02 16:31:00,64.5178882107684
2019-10-02 16:32:00,65.39279609043
2019-10-02 16:33:00,61.8071988639195
2019-10-02 16:34:00,59.8463077038373
2019-10-02 16:35:00,61.5410147458706
2019-10-02 16:36:00,62.7197088781493
2019-10-02 16:37:00,63.6149905140187
2019-10-02 16:38:00,66.6044713159291
2019-10-02 16:39:00,66.2623909225023
2019-10-02 16:40:00,65.4727835468095
2019-10-02 16:41:00,65.3218658370762
2019-10-02 16:42:00,90.556985344187
2019-10-02 16:43:00,79.0401017284804
2019-10-02 16:44:00,69.7946073005084
2019-10-02 16:45:00,59.3587602606884
2019-10-02 16:46:00,49.0212625110074
2019-10-02 16:47:00,45.4973353879621
2019-10-02 16:48:00,47.3840810779044
2019-10-02 16:49:00,37.1331733073429
2019-10-02 16:50:00,40.8351842713399
2019-10-02 16:51:00,46.6533362972161
2019-10-02 16:52:00,51.8147422274427
2019-10-02 16:53:00,47.1783695658358
2019-10-02 16:54:00,49.5930704432704
2019-10-02 16:55:00,54.4075126662338
2019-10-02 16:56:00,58.9846782104028
2019-10-02 16:57:00,63.976252621989
2019-10-02 16:58:00,74.1575906646134
2019-10-02 16:59:00,79.9431041072953
2019-10-02 17:00:00,82.6107493109717
2019-10-02 17:01:00,92.6138165821439
2019-10-02 17:02:00,92.9063789841385
2019-10-02 17:03:00,85.6607788397077
2019-10-02 17:04:00,77.3731185511118
2019-10-02 17:05:00,77.5093939403246
2019-10-02 17:06:00,73.0410757115998
2019-10-02 17:07:00,68.9394036789241
2019-10-02 17:08:00,72.4604947222592
2019-10-02 17:09:00,73.3349772569741
2019-10-02 17:10:00,74.1214273927142
2019-10-02 17:11:00,78.1114447830783
2019-10-02 17:12:00,80.2108011265975
2019-10-02 17:13:00,74.5941130574545
2019-10-02 17:14:00,76.1643526882822
2019-10-02 17:15:00,75.9745918892318
2019-10-02 17:16:00,72.2469548515022
2019-10-02 17:17:00,68.7368336448326
2019-10-02 17:18:00,67.4129050173434
2019-10-02 17:19:00,64.1114121394815
2019-10-02 17:20:00,60.0453165848148
2019-10-02 17:21:00,85.7029979413828
2019-10-02 17:22:00,79.496247849786
2019-10-02 17:23:00,67.8771061126328
2019-10-02 17:24:00,60.0457900478134
2019-10-02 17:25:00,50.0674594296974
2019-10-02 17:26:00,42.3595614510584
2019-10-02 17:27:00,39.7948068281686
2019-10-02 17:28:00,41.7828464048766
2019-10-02 17:29:00,43.6332076616228
2019-10-02 17:30:00,46.140001007164
2019-10-02 17:31:00,49.2652830021094
2019-10-02 17:32:00,53.4162980685316
2019-10-02 17:33:00,51.3482766079075
2019-10-02 17:34:00,52.4123611283046
2019-10-02 17:35:00,52.6700445821217
2019-10-02 17:36:00,51.8380730203967
2019-10-02 17:37:00,53.6095033852508
2019-10-02 17:38:00,55.1031371301717
2019-10-02 17:39:00,55.5562974854847
2019-10-02 17:40:00,56.9958020955337
2019-10-02 17:41:00,57.7965880063635
2019-10-02 17:42:00,58.3682473286148
2019-10-02 17:43:00,48.7174137867525
2019-10-02 17:44:00,57.172757989562
2019-10-02 17:45:00,59.8168404912985
2019-10-02 17:46:00,65.4751113741484
2019-10-02 17:47:00,70.6827935909259
2019-10-02 17:48:00,76.7479625897477
2019-10-02 17:49:00,53.4919991991949
2019-10-02 17:50:00,55.0403554573793
2019-10-02 17:51:00,55.6655106987617
2019-10-02 17:52:00,55.8065234011569
2019-10-02 17:53:00,51.0521856562646
2019-10-02 17:54:00,49.6557895267054
2019-10-02 17:55:00,51.4124201743325
2019-10-02 17:56:00,52.2006494637835
2019-10-02 17:57:00,56.4091204860883
2019-10-02 17:58:00,57.9652381752763
2019-10-02 17:59:00,63.9770270871244
2019-10-02 18:00:00,64.8098073418804
2019-10-02 18:01:00,93.2725446133984
2019-10-02 18:02:00,92.1614829162428
2019-10-02 18:03:00,82.5637812417657
2019-10-02 18:04:00,72.0274617711666
2019-10-02 18:05:00,63.132116595969
2019-10-02 18:06:00,55.9457128257864
2019-10-02 18:07:00,51.5262128036683
2019-10-02 18:08:00,52.6061484637356
2019-10-02 18:09:00,39.6403573452386
2019-10-02 18:10:00,42.4215067449057
2019-10-02 18:11:00,44.4036353314812
2019-10-02 18:12:00,47.2689923825215
2019-10-02 18:13:00,45.1170675629311
2019-10-02 18:14:00,46.3427704334826
2019-10-02 18:15:00,50.6252504949295
2019-10-02 18:16:00,50.6541788161056
2019-10-02 18:17:00,61.5120716262977
2019-10-02 18:18:00,68.791166505303
2019-10-02 18:19:00,75.6041247611422
2019-10-02 18:20:00,80.2334690982041
2019-10-02 18:21:00,86.4431944354637
2019-10-02 18:22:00,89.1393560032663
2019-10-02 18:23:00,83.1641866200099
2019-10-02 18:24:00,78.3446772909457
2019-10-02 18:25:00,76.2392311216283
2019-10-02 18:26:00,72.4905678873772
2019-10-02 18:27:00,69.9431383565235
2019-10-02 18:28:00,73.6985529218275
2019-10-02 18:29:00,70.5391371832131
2019-10-02 18:30:00,71.5585898104089
2019-10-02 18:31:00,74.6236953803574
2019-10-02 18:32:00,72.4080427992797
2019-10-02 18:33:00,67.3741465737526
2019-10-02 18:34:00,62.3230173230659
2019-10-02 18:35:00,58.487849094649
2019-10-02 18:36:00,54.1358212533981
2019-10-02 18:37:00,50.0737057455684
2019-10-02 18:38:00,54.5803967996602
2019-10-02 18:39:00,56.3683522945206
2019-10-02 18:40:00,57.2878601096046
2019-10-02 18:41:00,61.6845659721844
2019-10-02 18:42:00,63.5847926173127
2019-10-02 18:43:00,59.4385325781525
2019-10-02 18:44:00,58.4369662316809
2019-10-02 18:45:00,58.2962860472213
2019-10-02 18:46:00,61.451398341264
2019-10-02 18:47:00,62.3355042115713
2019-10-02 18:48:00,69.0034721731256
2019-10-02 18:49:00,67.6948961433394
2019-10-02 18:50:00,68.7271440070538
2019-10-02 18:51:00,70.3428785199978
2019-10-02 18:52:00,71.2252964340434
2019-10-02 18:53:00,66.1989240066452
2019-10-02 18:54:00,61.8570663288993
2019-10-02 18:55:00,57.5861236774697
2019-10-02 18:56:00,53.1437746630258
2019-10-02 18:57:00,52.3112454464627
2019-10-02 18:58:00,54.8503874144131
2019-10-02 18:59:00,57.6603062732192
2019-10-02 19:00:00,59.8016841947082
2019-10-02 19:01:00,62.3137579183885
2019-10-02 19:02:00,63.5711798713554
2019-10-02 19:03:00,59.260869222115
2019-10-02 19:04:00,57.3654862375025
2019-10-02 19:05:00,56.8842700777534
2019-10-02 19:06:00,55.9052447860245
2019-10-02 19:07:00,55.5861667042482
2019-10-02 19:08:00,56.9061364389369
2019-10-02 19:09:00,55.6550717199489
2019-10-02 19:10:00,52.7526172363006
2019-10-02 19:11:00,76.1277102325332
2019-10-02 19:12:00,74.0865914730082
2019-10-02 19:13:00,66.0507942227963
2019-10-02 19:14:00,60.5631222910356
2019-10-02 19:15:00,54.5317978669529
2019-10-02 19:16:00,49.2132245984628
2019-10-02 19:17:00,47.4228578267851
2019-10-02 19:18:00,50.2400898610187
2019-10-02 19:19:00,50.9998757731353
2019-10-02 19:20:00,51.8066614385507
2019-10-02 19:21:00,53.1998179197907
2019-10-02 19:22:00,52.8059529028433
2019-10-02 19:23:00,50.9643565127796
2019-10-02 19:24:00,51.4991896055011
2019-10-02 19:25:00,49.0438499628048
2019-10-02 19:26:00,53.4389674801996
2019-10-02 19:27:00,55.9565565806418
2019-10-02 19:28:00,53.7782284693771
2019-10-02 19:29:00,57.0300233886631
2019-10-02 19:30:00,38.5089819668258
2019-10-02 19:31:00,38.7480317301951
2019-10-02 19:32:00,39.6788234883917
2019-10-02 19:33:00,39.2563737549381
2019-10-02 19:34:00,41.2157691255253
2019-10-02 19:35:00,44.8372398178834
2019-10-02 19:36:00,49.4438350029872
2019-10-02 19:37:00,55.317466987205
2019-10-02 19:38:00,63.0808141616118
2019-10-02 19:39:00,67.095343552092
2019-10-02 19:40:00,69.2782153371258
2019-10-02 19:41:00,70.3233352924193
2019-10-02 19:42:00,99.2216766524691
2019-10-02 19:43:00,85.9621399328933
2019-10-02 19:44:00,65.6923894945435
2019-10-02 19:45:00,61.5022829932209
2019-10-02 19:46:00,39.5355692750115
2019-10-02 19:47:00,42.5449446911267
2019-10-02 19:48:00,46.4950328779862
2019-10-02 19:49:00,44.7206405970387
2019-10-02 19:50:00,34.6183530865858
2019-10-02 19:51:00,36.4087216081844
2019-10-02 19:52:00,38.7871007243357
2019-10-02 19:53:00,38.8911766122768
2019-10-02 19:54:00,41.4110878271184
2019-10-02 19:55:00,45.4841785242589
2019-10-02 19:56:00,50.3769803132241
2019-10-02 19:57:00,56.5553529703174
2019-10-02 19:58:00,62.3019471694196
2019-10-02 19:59:00,64.1232183493288
2019-10-02 20:00:00,64.0529924768063
2019-10-02 20:01:00,93.8524643118511
2019-10-02 20:02:00,91.3814239212904
2019-10-02 20:03:00,82.5474472429223
2019-10-02 20:04:00,72.2278128808549
2019-10-02 20:05:00,61.6320404593824
2019-10-02 20:06:00,52.0105889589243
2019-10-02 20:07:00,45.4606729043456
2019-10-02 20:08:00,46.9024855349021
2019-10-02 20:09:00,47.9534413993823
2019-10-02 20:10:00,49.5649746848562
2019-10-02 20:11:00,51.8275270663523
2019-10-02 20:12:00,53.5791320114014
2019-10-02 20:13:00,52.5270894745039
2019-10-02 20:14:00,53.1486246787426
2019-10-02 20:15:00,53.98430844034
2019-10-02 20:16:00,53.8821399706837
2019-10-02 20:17:00,54.3627603225107
2019-10-02 20:18:00,54.6226713981903
2019-10-02 20:19:00,54.882664388535
2019-10-02 20:20:00,38.3807203597626
2019-10-02 20:21:00,39.7526245095097
2019-10-02 20:22:00,40.4956216418649
2019-10-02 20:23:00,39.4098016516264
2019-10-02 20:24:00,40.7038273219099
2019-10-02 20:25:00,44.9345471847868
2019-10-02 20:26:00,49.4613599464544
2019-10-02 20:27:00,55.0096880455503
2019-10-02 20:28:00,62.056777684396
2019-10-02 20:29:00,65.088323947672
2019-10-02 20:30:00,66.0948801124539
2019-10-02 20:31:00,96.6937436694657
2019-10-02 20:32:00,95.3492096744453
2019-10-02 20:33:00,84.2482689734118
2019-10-02 20:34:00,73.3479076361975
2019-10-02 20:35:00,61.5896797431165
2019-10-02 20:36:00,52.4237546334671
2019-10-02 20:37:00,45.7377338445573
2019-10-02 20:38:00,48.9593406529503
2019-10-02 20:39:00,35.3694677142988
2019-10-02 20:40:00,38.7851843146818
2019-10-02 20:41:00,40.7273041189728
2019-10-02 20:42:00,43.0728866938096
2019-10-02 20:43:00,38.227911167524
2019-10-02 20:44:00,40.541148646533
2019-10-02 20:45:00,45.810268955293
2019-10-02 20:46:00,50.3923412109224
2019-10-02 20:47:00,54.4979318127543
2019-10-02 20:48:00,57.5039092837047
2019-10-02 20:49:00,62.2476729659123
2019-10-02 20:50:00,62.4331576539042
2019-10-02 20:51:00,90.1513372456691
2019-10-02 20:52:00,89.7456517680671
2019-10-02 20:53:00,83.9780427164716
2019-10-02 20:54:00,73.8931983063845
2019-10-02 20:55:00,64.5757379689613
2019-10-02 20:56:00,56.1004649677324
2019-10-02 20:57:00,50.7537053114152
2019-10-02 20:58:00,50.9911690095633
2019-10-02 20:59:00,51.3542945746983
2019-10-02 21:00:00,52.3478676677234
2019-10-02 21:01:00,54.0667292722163
2019-10-02 21:02:00,55.2055437732494
2019-10-02 21:03:00,53.2478352434723
2019-10-02 21:04:00,53.8419539576528
2019-10-02 21:05:00,58.1218509747213
2019-10-02 21:06:00,62.9344391115301
2019-10-02 21:07:00,71.5703131956698
2019-10-02 21:08:00,82.0278628135084
2019-10-02 21:09:00,59.3446157781291
2019-10-02 21:10:00,63.4180798494541
2019-10-02 21:11:00,67.4994117262914
2019-10-02 21:12:00,68.6710797704308
2019-10-02 21:13:00,63.4741901372681
2019-10-02 21:14:00,62.0576890778418
2019-10-02 21:15:00,63.0293152703824
2019-10-02 21:16:00,63.5023361700532
2019-10-02 21:17:00,60.6322206482446
2019-10-02 21:18:00,66.7731589460976
2019-10-02 21:19:00,65.9371545160976
2019-10-02 21:20:00,63.5138827897997
2019-10-02 21:21:00,63.5029083854191
2019-10-02 21:22:00,90.1483369811833
2019-10-02 21:23:00,80.7878068917084
2019-10-02 21:24:00,71.0797395932632
2019-10-02 21:25:00,64.0669768726844
2019-10-02 21:26:00,53.8746461974222
2019-10-02 21:27:00,47.263402860553
2019-10-02 21:28:00,47.378203630454
2019-10-02 21:29:00,48.7980443091424
2019-10-02 21:30:00,50.8216549717925
2019-10-02 21:31:00,53.1439669396081
2019-10-02 21:32:00,55.4119860987304
2019-10-02 21:33:00,53.0055368280701
2019-10-02 21:34:00,51.8724742546037
2019-10-02 21:35:00,51.4609874418646
2019-10-02 21:36:00,50.8761532318825
2019-10-02 21:37:00,52.0935720440751
2019-10-02 21:38:00,54.8429604029419
2019-10-02 21:39:00,55.1058743142013
2019-10-02 21:40:00,55.1218846498426
2019-10-02 21:41:00,56.0200813198955
2019-10-02 21:42:00,54.9762011502034
2019-10-02 21:43:00,51.9959368186415
2019-10-02 21:44:00,56.0886899294587
