Time,adservice
2019-10-02 11:28:00,52.2232392604103
2019-10-02 11:29:00,51.9141080943019
2019-10-02 11:30:00,51.7694113356697
2019-10-02 11:31:00,51.0455469375577
2019-10-02 11:32:00,51.0111677486375
2019-10-02 11:33:00,51.0876269843025
2019-10-02 11:34:00,52.4600824248918
2019-10-02 11:35:00,55.214007335184
2019-10-02 11:36:00,57.4893905543747
2019-10-02 11:37:00,60.6109043818638
2019-10-02 11:38:00,62.5269094485744
2019-10-02 11:39:00,63.0593000998856
2019-10-02 11:40:00,62.6440324494278
2019-10-02 11:41:00,63.3809777477344
2019-10-02 11:42:00,61.5948709024796
2019-10-02 11:43:00,59.4023954703732
2019-10-02 11:44:00,58.8614069331424
2019-10-02 11:45:00,58.9269173635103
2019-10-02 11:46:00,58.8635684182026
2019-10-02 11:47:00,61.2171480803695
2019-10-02 11:48:00,62.829472129781
2019-10-02 11:49:00,63.0038438784009
2019-10-02 11:50:00,63.4944424267552
2019-10-02 11:51:00,63.0401114423592
2019-10-02 11:52:00,62.3210251705219
2019-10-02 11:53:00,58.602203223462
2019-10-02 11:54:00,57.5360822517349
2019-10-02 11:55:00,57.7875542410017
2019-10-02 11:56:00,58.2867991138583
2019-10-02 11:57:00,61.3917597506039
2019-10-02 11:58:00,62.4773650333006
2019-10-02 11:59:00,63.2461866694865
2019-10-02 12:00:00,62.6349110461463
2019-10-02 12:01:00,62.710080694512
2019-10-02 12:02:00,62.4636146122877
2019-10-02 12:03:00,59.2200415259956
2019-10-02 12:04:00,58.1613610924448
2019-10-02 12:05:00,56.880085038761
2019-10-02 12:06:00,55.9037644915037
2019-10-02 12:07:00,57.6730129762677
2019-10-02 12:08:00,58.3197189847398
2019-10-02 12:09:00,58.487200965331
2019-10-02 12:10:00,57.8505146731674
2019-10-02 12:11:00,58.0598410041248
2019-10-02 12:12:00,56.9391275698896
2019-10-02 12:13:00,55.4497383433638
2019-10-02 12:14:00,56.1276500762222
2019-10-02 12:15:00,57.0678884297075
2019-10-02 12:16:00,59.1910038685965
2019-10-02 12:17:00,62.5594806964889
2019-10-02 12:18:00,64.1608948352527
2019-10-02 12:19:00,64.8045478062865
2019-10-02 12:20:00,65.0347348946579
2019-10-02 12:21:00,64.3288880540635
2019-10-02 12:22:00,63.3276146524641
2019-10-02 12:23:00,60.6239833537105
2019-10-02 12:24:00,58.2317264211518
2019-10-02 12:25:00,55.6958611604165
2019-10-02 12:26:00,53.097961487494
2019-10-02 12:27:00,52.895962515601
2019-10-02 12:28:00,52.270452582866
2019-10-02 12:29:00,51.7747827808015
2019-10-02 12:30:00,51.3027320105143
2019-10-02 12:31:00,51.2229708217725
2019-10-02 12:32:00,50.8799516292081
2019-10-02 12:33:00,50.5368009332189
2019-10-02 12:34:00,52.1169970559424
2019-10-02 12:35:00,54.4324172133856
2019-10-02 12:36:00,57.3115403222361
2019-10-02 12:37:00,61.3288496844691
2019-10-02 12:38:00,63.5010514316259
2019-10-02 12:39:00,63.1576426845199
2019-10-02 12:40:00,63.5029160839388
2019-10-02 12:41:00,63.2519003871842
2019-10-02 12:42:00,62.9378532460396
2019-10-02 12:43:00,59.9754256380965
2019-10-02 12:44:00,59.5650878255214
2019-10-02 12:45:00,59.0845010384404
2019-10-02 12:46:00,59.0465819982956
2019-10-02 12:47:00,60.0674504560511
2019-10-02 12:48:00,60.292112199155
2019-10-02 12:49:00,60.0172759346222
2019-10-02 12:50:00,59.363798723425
2019-10-02 12:51:00,58.9047263986759
2019-10-02 12:52:00,59.1350898417009
2019-10-02 12:53:00,56.7416154851476
2019-10-02 12:54:00,55.6801273276512
2019-10-02 12:55:00,53.9141891134262
2019-10-02 12:56:00,52.4106599512877
2019-10-02 12:57:00,52.0198598625971
2019-10-02 12:58:00,51.1827849827315
2019-10-02 12:59:00,50.4961504059365
2019-10-02 13:00:00,49.7951123371902
2019-10-02 13:01:00,49.8253103361593
2019-10-02 13:02:00,50.2116719697941
2019-10-02 13:03:00,50.4169449665056
2019-10-02 13:04:00,51.7893583071474
2019-10-02 13:05:00,53.1865701882674
2019-10-02 13:06:00,54.0494550687297
2019-10-02 13:07:00,55.5789752107547
2019-10-02 13:08:00,56.9462654420554
2019-10-02 13:09:00,57.6016273968008
2019-10-02 13:10:00,57.2821059254917
2019-10-02 13:11:00,58.5272413228817
2019-10-02 13:12:00,58.1648424054674
2019-10-02 13:13:00,55.8931193466051
2019-10-02 13:14:00,56.2456391118582
2019-10-02 13:15:00,56.8856164132331
2019-10-02 13:16:00,58.560814671851
2019-10-02 13:17:00,61.2334321696132
2019-10-02 13:18:00,63.9353432014587
2019-10-02 13:19:00,64.2300406447759
2019-10-02 13:20:00,64.6809198351814
2019-10-02 13:21:00,64.8083727577336
2019-10-02 13:22:00,63.5500098416376
2019-10-02 13:23:00,60.5549595996494
2019-10-02 13:24:00,57.5219271284943
2019-10-02 13:25:00,54.2111364155957
2019-10-02 13:26:00,51.2120070190341
2019-10-02 13:27:00,50.9302204572592
2019-10-02 13:28:00,50.4130034110561
2019-10-02 13:29:00,50.0724791763947
2019-10-02 13:30:00,50.2366638258953
2019-10-02 13:31:00,50.1119044665629
2019-10-02 13:32:00,50.0910721970271
2019-10-02 13:33:00,51.1336569786097
2019-10-02 13:34:00,52.6853862080463
2019-10-02 13:35:00,53.7502576526709
2019-10-02 13:36:00,55.9810242136155
2019-10-02 13:37:00,58.3279113428604
2019-10-02 13:38:00,58.5842986960223
2019-10-02 13:39:00,58.7433953620947
2019-10-02 13:40:00,58.3883194375046
2019-10-02 13:41:00,57.7178824625856
2019-10-02 13:42:00,57.4780506922071
2019-10-02 13:43:00,55.932804566007
2019-10-02 13:44:00,55.5172246060974
2019-10-02 13:45:00,55.4186480154591
2019-10-02 13:46:00,55.3134712824965
2019-10-02 13:47:00,57.4423862188626
2019-10-02 13:48:00,57.8634721521842
2019-10-02 13:49:00,58.032805223908
2019-10-02 13:50:00,58.2630026765634
2019-10-02 13:51:00,58.2706818473281
2019-10-02 13:52:00,58.0498817035906
2019-10-02 13:53:00,56.98431289969
2019-10-02 13:54:00,57.4631292334358
2019-10-02 13:55:00,58.8954404840737
2019-10-02 13:56:00,59.9812221918345
2019-10-02 13:57:00,62.6371239499117
2019-10-02 13:58:00,63.8453036986656
2019-10-02 13:59:00,64.1379275431726
2019-10-02 14:00:00,64.5448578206052
2019-10-02 14:01:00,64.2927440832046
2019-10-02 14:02:00,63.6012452227801
2019-10-02 14:03:00,61.8697763300801
2019-10-02 14:04:00,60.8339424026023
2019-10-02 14:05:00,59.8690313330552
2019-10-02 14:06:00,59.0554823024772
2019-10-02 14:07:00,59.943800129985
2019-10-02 14:08:00,60.7778840834717
2019-10-02 14:09:00,59.9457743465928
2019-10-02 14:10:00,60.1694114584523
2019-10-02 14:11:00,59.337218166633
2019-10-02 14:12:00,57.7616300195486
2019-10-02 14:13:00,55.9677141972389
2019-10-02 14:14:00,55.1985238692875
2019-10-02 14:15:00,54.3849432055169
2019-10-02 14:16:00,54.8369883905279
2019-10-02 14:17:00,56.0395601868398
2019-10-02 14:18:00,56.7634173621762
2019-10-02 14:19:00,56.8940231943095
2019-10-02 14:20:00,57.0284106201316
2019-10-02 14:21:00,58.1052695366365
2019-10-02 14:22:00,58.503211104441
2019-10-02 14:23:00,56.1345055626778
2019-10-02 14:24:00,55.2828981232595
2019-10-02 14:25:00,55.1444999362418
2019-10-02 14:26:00,55.5951012070672
2019-10-02 14:27:00,57.938738438799
2019-10-02 14:28:00,59.7789929493263
2019-10-02 14:29:00,59.7237968258755
2019-10-02 14:30:00,59.6568561491419
2019-10-02 14:31:00,59.4437411058407
2019-10-02 14:32:00,58.5478382550911
2019-10-02 14:33:00,56.3063141287448
2019-10-02 14:34:00,56.419579945056
2019-10-02 14:35:00,57.6659834425709
2019-10-02 14:36:00,58.2375433962981
2019-10-02 14:37:00,60.8601136279816
2019-10-02 14:38:00,63.1004379885094
2019-10-02 14:39:00,63.3112552698621
2019-10-02 14:40:00,63.3116509607152
2019-10-02 14:41:00,63.3259894730891
2019-10-02 14:42:00,62.2412162027888
2019-10-02 14:43:00,59.2438779734008
2019-10-02 14:44:00,58.0474436488037
2019-10-02 14:45:00,56.7419175298656
2019-10-02 14:46:00,56.2584711839815
2019-10-02 14:47:00,57.5617979857738
2019-10-02 14:48:00,58.3373917102283
2019-10-02 14:49:00,57.9998987305016
2019-10-02 14:50:00,58.3153694419224
2019-10-02 14:51:00,59.0475851442454
2019-10-02 14:52:00,58.9974565997828
2019-10-02 14:53:00,57.2782480404186
2019-10-02 14:54:00,55.8701552438806
2019-10-02 14:55:00,53.6043278996265
2019-10-02 14:56:00,52.3293803494123
2019-10-02 14:57:00,51.7277384945133
2019-10-02 14:58:00,51.6316253298429
2019-10-02 14:59:00,51.0360333742036
2019-10-02 15:00:00,50.9658721704373
2019-10-02 15:01:00,50.1428547304992
2019-10-02 15:02:00,50.1415430402198
2019-10-02 15:03:00,49.4784613932142
2019-10-02 15:04:00,50.9310077360105
2019-10-02 15:05:00,52.0058532979653
2019-10-02 15:06:00,53.4068502255357
2019-10-02 15:07:00,55.4201529434834
2019-10-02 15:08:00,56.5060150484097
2019-10-02 15:09:00,56.9110561265369
2019-10-02 15:10:00,57.244919713489
2019-10-02 15:11:00,57.3282942793551
2019-10-02 15:12:00,57.4238157761288
2019-10-02 15:13:00,55.5197307726136
2019-10-02 15:14:00,54.3345779346779
2019-10-02 15:15:00,53.0072985138331
2019-10-02 15:16:00,51.5105145123666
2019-10-02 15:17:00,51.3728210590313
2019-10-02 15:18:00,51.8282877253379
2019-10-02 15:19:00,51.3958849866796
2019-10-02 15:20:00,51.1584108340825
2019-10-02 15:21:00,50.9637597013042
2019-10-02 15:22:00,50.5444483072554
2019-10-02 15:23:00,49.9241067948562
2019-10-02 15:24:00,51.506920423086
2019-10-02 15:25:00,54.8313028094486
2019-10-02 15:26:00,58.2056050825114
2019-10-02 15:27:00,61.8674082288623
2019-10-02 15:28:00,63.1915254824548
2019-10-02 15:29:00,63.8484806654099
2019-10-02 15:30:00,62.99693668711
2019-10-02 15:31:00,63.7138172838036
2019-10-02 15:32:00,64.1670193060598
2019-10-02 15:33:00,60.4956775684974
2019-10-02 15:34:00,59.9431771229103
2019-10-02 15:35:00,60.2851725002468
2019-10-02 15:36:00,60.4716730336183
2019-10-02 15:37:00,63.2849248514814
2019-10-02 15:38:00,66.0039971997241
2019-10-02 15:39:00,65.5763131829877
2019-10-02 15:40:00,65.7905959655597
2019-10-02 15:41:00,65.7075728399309
2019-10-02 15:42:00,65.061614336309
2019-10-02 15:43:00,61.5910480085037
2019-10-02 15:44:00,59.177145801912
2019-10-02 15:45:00,55.8148015243212
2019-10-02 15:46:00,52.9435382215397
2019-10-02 15:47:00,53.1090783685647
2019-10-02 15:48:00,52.388445612392
2019-10-02 15:49:00,51.9920685914881
2019-10-02 15:50:00,51.1343157370921
2019-10-02 15:51:00,50.6483812570942
2019-10-02 15:52:00,50.6374960325966
2019-10-02 15:53:00,50.0585333585179
2019-10-02 15:54:00,50.6835860896224
2019-10-02 15:55:00,50.2323006670609
2019-10-02 15:56:00,50.250434439294
2019-10-02 15:57:00,51.1382443380825
2019-10-02 15:58:00,51.2494511724192
2019-10-02 15:59:00,51.2933732304752
2019-10-02 16:00:00,51.3075857882867
2019-10-02 16:01:00,51.6606256879498
2019-10-02 16:02:00,51.3552401140115
2019-10-02 16:03:00,50.7867888173226
2019-10-02 16:04:00,52.2336419582039
2019-10-02 16:05:00,53.5149553275968
2019-10-02 16:06:00,54.7308563196608
2019-10-02 16:07:00,57.1996923178777
2019-10-02 16:08:00,58.1982448011977
2019-10-02 16:09:00,58.9756464851124
2019-10-02 16:10:00,58.8478451753118
2019-10-02 16:11:00,58.7114416932587
2019-10-02 16:12:00,58.0069884562668
2019-10-02 16:13:00,55.566547553633
2019-10-02 16:14:00,54.7661408370009
2019-10-02 16:15:00,54.8177078577251
2019-10-02 16:16:00,54.7372581753464
2019-10-02 16:17:00,55.905909400096
2019-10-02 16:18:00,56.5664847644485
2019-10-02 16:19:00,57.0772660299071
2019-10-02 16:20:00,56.8328676972068
2019-10-02 16:21:00,56.9028985061034
2019-10-02 16:22:00,56.8860744975621
2019-10-02 16:23:00,54.5361404247354
2019-10-02 16:24:00,54.7343047550163
2019-10-02 16:25:00,55.0658866680377
2019-10-02 16:26:00,55.5758727363036
2019-10-02 16:27:00,57.1201522445343
2019-10-02 16:28:00,58.8079195471858
2019-10-02 16:29:00,58.2573384984509
2019-10-02 16:30:00,57.9434319262387
2019-10-02 16:31:00,57.771642152037
2019-10-02 16:32:00,57.411542700573
2019-10-02 16:33:00,55.9313600229516
2019-10-02 16:34:00,55.8024504846173
2019-10-02 16:35:00,57.3703678962876
2019-10-02 16:36:00,59.653636004389
2019-10-02 16:37:00,61.3553719233979
2019-10-02 16:38:00,63.9546386821021
2019-10-02 16:39:00,64.4184009386248
2019-10-02 16:40:00,63.3021462824871
2019-10-02 16:41:00,63.5947756558387
2019-10-02 16:42:00,63.5419316474543
2019-10-02 16:43:00,60.0101241682977
2019-10-02 16:44:00,58.0180081011954
2019-10-02 16:45:00,54.9437393478191
2019-10-02 16:46:00,51.7545761400194
2019-10-02 16:47:00,50.8765121621553
2019-10-02 16:48:00,50.5743584441404
2019-10-02 16:49:00,50.0645342290763
2019-10-02 16:50:00,50.0515765579527
2019-10-02 16:51:00,49.7496532284591
2019-10-02 16:52:00,49.6375262634377
2019-10-02 16:53:00,49.3269422812081
2019-10-02 16:54:00,50.8597928861748
2019-10-02 16:55:00,53.7191417167507
2019-10-02 16:56:00,56.039835160299
2019-10-02 16:57:00,58.6634324989816
2019-10-02 16:58:00,61.3151051096116
2019-10-02 16:59:00,61.7320547503805
2019-10-02 17:00:00,62.7427554829122
2019-10-02 17:01:00,62.4856816185029
2019-10-02 17:02:00,63.1983010287039
2019-10-02 17:03:00,60.9378390333139
2019-10-02 17:04:00,59.8461061356997
2019-10-02 17:05:00,60.3738430394103
2019-10-02 17:06:00,60.7498327451244
2019-10-02 17:07:00,62.8857669085772
2019-10-02 17:08:00,65.4111424805654
2019-10-02 17:09:00,65.488394143846
2019-10-02 17:10:00,64.5640867348407
2019-10-02 17:11:00,64.8118531651939
2019-10-02 17:12:00,64.3412254661288
2019-10-02 17:13:00,61.8449177436806
2019-10-02 17:14:00,60.8879565327783
2019-10-02 17:15:00,61.7306417770794
2019-10-02 17:16:00,61.386867580367
2019-10-02 17:17:00,63.2984521487093
2019-10-02 17:18:00,65.6017621723953
2019-10-02 17:19:00,66.9003842449337
2019-10-02 17:20:00,66.8088498541574
2019-10-02 17:21:00,67.2806735441889
2019-10-02 17:22:00,67.5716677765477
2019-10-02 17:23:00,63.9529357257422
2019-10-02 17:24:00,60.0644399362776
2019-10-02 17:25:00,56.7559513166098
2019-10-02 17:26:00,53.7991432120424
2019-10-02 17:27:00,53.0083463514124
2019-10-02 17:28:00,53.2230891439909
2019-10-02 17:29:00,52.7759287243282
2019-10-02 17:30:00,52.6101828204755
2019-10-02 17:31:00,51.4235504555606
2019-10-02 17:32:00,50.9834047262754
2019-10-02 17:33:00,50.0820791438627
2019-10-02 17:34:00,50.2836089692565
2019-10-02 17:35:00,50.0894961659498
2019-10-02 17:36:00,49.8945842756967
2019-10-02 17:37:00,51.0270594730826
2019-10-02 17:38:00,50.7069181094397
2019-10-02 17:39:00,50.8692234218818
2019-10-02 17:40:00,51.0400572631681
2019-10-02 17:41:00,51.0060101107758
2019-10-02 17:42:00,50.62111227536
2019-10-02 17:43:00,49.7918754961534
2019-10-02 17:44:00,50.748163379395
2019-10-02 17:45:00,52.297774160634
2019-10-02 17:46:00,53.8476804035676
2019-10-02 17:47:00,56.2457970009712
2019-10-02 17:48:00,57.3570071176061
2019-10-02 17:49:00,57.5537140251019
2019-10-02 17:50:00,58.2529091680749
2019-10-02 17:51:00,58.1282161174101
2019-10-02 17:52:00,58.1629951974157
2019-10-02 17:53:00,55.9629935232326
2019-10-02 17:54:00,55.4957222061317
2019-10-02 17:55:00,56.2739344510585
2019-10-02 17:56:00,57.4245047187637
2019-10-02 17:57:00,59.2754130210895
2019-10-02 17:58:00,61.7141765835579
2019-10-02 17:59:00,62.2930555157987
2019-10-02 18:00:00,62.5536658641879
2019-10-02 18:01:00,62.4603465546022
2019-10-02 18:02:00,62.4378776592773
2019-10-02 18:03:00,59.2239804216833
2019-10-02 18:04:00,56.4325011937794
2019-10-02 18:05:00,53.5234481056676
2019-10-02 18:06:00,51.1441321910085
2019-10-02 18:07:00,50.208933836253
2019-10-02 18:08:00,50.3794587622566
2019-10-02 18:09:00,50.1847042741477
2019-10-02 18:10:00,50.0376372824964
2019-10-02 18:11:00,49.8943161528177
2019-10-02 18:12:00,49.681792248299
2019-10-02 18:13:00,49.1558188002939
2019-10-02 18:14:00,51.4424718713897
2019-10-02 18:15:00,53.8139191477987
2019-10-02 18:16:00,56.5109509325442
2019-10-02 18:17:00,60.4689207111741
2019-10-02 18:18:00,63.5893080325553
2019-10-02 18:19:00,63.6043556522009
2019-10-02 18:20:00,64.2145974682259
2019-10-02 18:21:00,64.1284709772145
2019-10-02 18:22:00,63.431082545869
2019-10-02 18:23:00,60.2785820176506
2019-10-02 18:24:00,58.97267969744
2019-10-02 18:25:00,58.8896912768502
2019-10-02 18:26:00,59.3152244165353
2019-10-02 18:27:00,61.7954139363211
2019-10-02 18:28:00,64.4459235768372
2019-10-02 18:29:00,65.205351951059
2019-10-02 18:30:00,65.041418132327
2019-10-02 18:31:00,65.3489788978032
2019-10-02 18:32:00,65.080037984003
2019-10-02 18:33:00,61.537314897394
2019-10-02 18:34:00,59.3276745284101
2019-10-02 18:35:00,57.0856628861418
2019-10-02 18:36:00,55.4165600639345
2019-10-02 18:37:00,55.3175799078312
2019-10-02 18:38:00,57.2527392426487
2019-10-02 18:39:00,57.099736449933
2019-10-02 18:40:00,57.8153005162657
2019-10-02 18:41:00,58.5125900190678
2019-10-02 18:42:00,59.0159778011237
2019-10-02 18:43:00,57.0282305566592
2019-10-02 18:44:00,57.0727243129198
2019-10-02 18:45:00,56.9896650495206
2019-10-02 18:46:00,58.2146858657329
2019-10-02 18:47:00,60.1964174620746
2019-10-02 18:48:00,62.6574797219237
2019-10-02 18:49:00,63.5584699037549
2019-10-02 18:50:00,64.8955810750611
2019-10-02 18:51:00,65.6293773096304
2019-10-02 18:52:00,66.8899666689915
2019-10-02 18:53:00,63.0990345977651
2019-10-02 18:54:00,60.9111092613242
2019-10-02 18:55:00,58.781586936212
2019-10-02 18:56:00,56.3744580618883
2019-10-02 18:57:00,56.7572977744783
2019-10-02 18:58:00,58.171064218937
2019-10-02 18:59:00,58.5570660028562
2019-10-02 19:00:00,58.6400034137286
2019-10-02 19:01:00,59.1812109313044
2019-10-02 19:02:00,58.2684592676848
2019-10-02 19:03:00,56.275964830005
2019-10-02 19:04:00,55.6818504670297
2019-10-02 19:05:00,56.5691885857343
2019-10-02 19:06:00,57.3814971716013
2019-10-02 19:07:00,58.9750107074917
2019-10-02 19:08:00,60.0310891532917
2019-10-02 19:09:00,59.8096283223568
2019-10-02 19:10:00,60.3481802328419
2019-10-02 19:11:00,59.6181237715131
2019-10-02 19:12:00,60.0033576114668
2019-10-02 19:13:00,57.3651791189551
2019-10-02 19:14:00,55.5513725335794
2019-10-02 19:15:00,53.2851578399426
2019-10-02 19:16:00,51.3422392193417
2019-10-02 19:17:00,50.6537432822427
2019-10-02 19:18:00,50.7197404436122
2019-10-02 19:19:00,49.9161642650677
2019-10-02 19:20:00,50.304860002822
2019-10-02 19:21:00,50.5285566126942
2019-10-02 19:22:00,50.9022743270962
2019-10-02 19:23:00,50.3712093984162
2019-10-02 19:24:00,51.4859866900292
2019-10-02 19:25:00,51.3634523306139
2019-10-02 19:26:00,51.1452039155711
2019-10-02 19:27:00,51.0399957780355
2019-10-02 19:28:00,51.1476501449727
2019-10-02 19:29:00,50.7170893546613
2019-10-02 19:30:00,50.9302193547451
2019-10-02 19:31:00,50.4314828377419
2019-10-02 19:32:00,50.0620964494167
2019-10-02 19:33:00,49.1555001599156
2019-10-02 19:34:00,49.7430775026469
2019-10-02 19:35:00,52.2493756695812
2019-10-02 19:36:00,54.9993386135954
2019-10-02 19:37:00,57.8393877587436
2019-10-02 19:38:00,60.7249116852566
2019-10-02 19:39:00,61.9598710195356
2019-10-02 19:40:00,62.6555158248924
2019-10-02 19:41:00,63.3529652430864
2019-10-02 19:42:00,63.2258769238299
2019-10-02 19:43:00,60.3657039033658
2019-10-02 19:44:00,57.8561251035388
2019-10-02 19:45:00,55.3294884641545
2019-10-02 19:46:00,52.2936017217796
2019-10-02 19:47:00,51.5338644923181
2019-10-02 19:48:00,50.9090522706975
2019-10-02 19:49:00,50.6747073776284
2019-10-02 19:50:00,50.3415753526343
2019-10-02 19:51:00,49.550100785641
2019-10-02 19:52:00,49.6111627715453
2019-10-02 19:53:00,49.1337971400556
2019-10-02 19:54:00,50.4211387278349
2019-10-02 19:55:00,53.457858209396
2019-10-02 19:56:00,56.7990958180486
2019-10-02 19:57:00,59.8272269734018
2019-10-02 19:58:00,62.4471458410389
2019-10-02 19:59:00,62.9671666555042
2019-10-02 20:00:00,62.5764325362038
2019-10-02 20:01:00,61.6285292376265
2019-10-02 20:02:00,61.0528572954279
2019-10-02 20:03:00,58.1531567572137
2019-10-02 20:04:00,55.9595524924915
2019-10-02 20:05:00,53.2283744963651
2019-10-02 20:06:00,50.8452805370128
2019-10-02 20:07:00,50.0915443300226
2019-10-02 20:08:00,49.7662241855274
2019-10-02 20:09:00,49.8478787005861
2019-10-02 20:10:00,50.0409157774568
2019-10-02 20:11:00,50.7718480266591
2019-10-02 20:12:00,50.8797213680886
2019-10-02 20:13:00,50.2111644207893
2019-10-02 20:14:00,50.0214236488857
2019-10-02 20:15:00,49.9132001226675
2019-10-02 20:16:00,50.1572732145719
2019-10-02 20:17:00,50.5858688996411
2019-10-02 20:18:00,50.8057683001966
2019-10-02 20:19:00,50.5836535389157
2019-10-02 20:20:00,50.822011638135
2019-10-02 20:21:00,50.5422064604697
2019-10-02 20:22:00,50.538843447619
2019-10-02 20:23:00,49.3091669325011
2019-10-02 20:24:00,50.9665613599844
2019-10-02 20:25:00,52.9035429961711
2019-10-02 20:26:00,57.0174258732776
2019-10-02 20:27:00,59.4550837057535
2019-10-02 20:28:00,61.667352225424
2019-10-02 20:29:00,62.6695906815844
2019-10-02 20:30:00,62.6773927397334
2019-10-02 20:31:00,62.1104435373437
2019-10-02 20:32:00,62.8563450476384
2019-10-02 20:33:00,60.1509722202382
2019-10-02 20:34:00,57.61747779445
2019-10-02 20:35:00,54.7941219624478
2019-10-02 20:36:00,52.5496819288369
2019-10-02 20:37:00,51.1827244728793
2019-10-02 20:38:00,51.4414147242524
2019-10-02 20:39:00,50.9687007053392
2019-10-02 20:40:00,51.1617519468182
2019-10-02 20:41:00,51.0678682406397
2019-10-02 20:42:00,51.1323783660858
2019-10-02 20:43:00,49.9606715771571
2019-10-02 20:44:00,51.2466176086084
2019-10-02 20:45:00,53.0442633846871
2019-10-02 20:46:00,56.5726189826567
2019-10-02 20:47:00,60.0777363694524
2019-10-02 20:48:00,61.9457868656806
2019-10-02 20:49:00,63.1390200113215
2019-10-02 20:50:00,63.2105772342838
2019-10-02 20:51:00,62.9860899667555
2019-10-02 20:52:00,63.4585931594697
2019-10-02 20:53:00,60.7468600553314
2019-10-02 20:54:00,58.2558069413427
2019-10-02 20:55:00,55.5684212838933
2019-10-02 20:56:00,52.1960180098961
2019-10-02 20:57:00,50.6123247233109
2019-10-02 20:58:00,50.1443262251444
2019-10-02 20:59:00,49.959122206855
2019-10-02 21:00:00,49.9433302580859
2019-10-02 21:01:00,49.5741258827932
2019-10-02 21:02:00,50.0348553401826
2019-10-02 21:03:00,49.3454067097156
2019-10-02 21:04:00,50.6086278019669
2019-10-02 21:05:00,52.0910086562351
2019-10-02 21:06:00,53.5954171503739
2019-10-02 21:07:00,54.8447465967362
2019-10-02 21:08:00,57.3150914401329
2019-10-02 21:09:00,57.3723128002558
2019-10-02 21:10:00,57.6193355727273
2019-10-02 21:11:00,57.6348373331025
2019-10-02 21:12:00,57.2397420465364
2019-10-02 21:13:00,55.6289277505646
2019-10-02 21:14:00,55.2672962465531
2019-10-02 21:15:00,56.1081318980083
2019-10-02 21:16:00,57.6151237981012
2019-10-02 21:17:00,59.9311245769575
2019-10-02 21:18:00,62.7962855382246
2019-10-02 21:19:00,63.9609944767003
2019-10-02 21:20:00,64.5638763163989
2019-10-02 21:21:00,63.9543559208504
2019-10-02 21:22:00,63.6990983706588
2019-10-02 21:23:00,60.5653601963437
2019-10-02 21:24:00,57.8399220797786
2019-10-02 21:25:00,55.1101656345506
2019-10-02 21:26:00,52.8227436566868
2019-10-02 21:27:00,51.9184096401915
2019-10-02 21:28:00,51.7885035929912
2019-10-02 21:29:00,52.0369885972569
2019-10-02 21:30:00,51.3355038477561
2019-10-02 21:31:00,50.4431104891076
2019-10-02 21:32:00,49.5759351472583
2019-10-02 21:33:00,48.9383900413181
2019-10-02 21:34:00,48.2460156867276
2019-10-02 21:35:00,49.3190414660894
2019-10-02 21:36:00,49.8501286580745
2019-10-02 21:37:00,50.9773286257188
2019-10-02 21:38:00,51.2988324537606
2019-10-02 21:39:00,51.4082640979071
2019-10-02 21:40:00,51.3554214099237
2019-10-02 21:41:00,51.2574021052926
2019-10-02 21:42:00,51.0988622685585
2019-10-02 21:43:00,51.0880654452591
2019-10-02 21:44:00,51.743629479479
2019-10-02 21:45:00,53.194627465998
