Time,cartservice
2019-10-02 12:14:00,92.1945213032644
2019-10-02 12:15:00,92.96247604489
2019-10-02 12:16:00,94.6879783733562
2019-10-02 12:17:00,107.177103310207
2019-10-02 12:18:00,117.192184470887
2019-10-02 12:19:00,118.038945244175
2019-10-02 12:20:00,116.361347856379
2019-10-02 12:21:00,112.905267909367
2019-10-02 12:22:00,111.54847918716
2019-10-02 12:23:00,96.3336065196971
2019-10-02 12:24:00,90.5671278877119
2019-10-02 12:25:00,83.0313768659625
2019-10-02 12:26:00,73.9208046640219
2019-10-02 12:27:00,71.7721259633935
2019-10-02 12:28:00,72.3154325387259
2019-10-02 12:29:00,71.4970373831777
2019-10-02 12:30:00,73.8207679365217
2019-10-02 12:31:00,74.753193055417
2019-10-02 12:32:00,73.2211275296586
2019-10-02 12:33:00,69.0606916826385
2019-10-02 12:34:00,73.6312142506
2019-10-02 12:35:00,73.8188209715256
2019-10-02 12:36:00,92.7992888303617
2019-10-02 12:37:00,104.579270417648
2019-10-02 12:38:00,112.842975672758
2019-10-02 12:39:00,111.963441679659
2019-10-02 12:40:00,112.303284365192
2019-10-02 12:41:00,112.546945247865
2019-10-02 12:42:00,113.696805080418
2019-10-02 12:43:00,104.634160970908
2019-10-02 12:44:00,101.471954559603
2019-10-02 12:45:00,99.609362570521
2019-10-02 12:46:00,98.2945753994209
2019-10-02 12:47:00,101.127553067496
2019-10-02 12:48:00,107.435720597813
2019-10-02 12:49:00,105.731321120653
2019-10-02 12:50:00,105.472136546271
2019-10-02 12:51:00,103.431188130165
2019-10-02 12:52:00,104.927982946577
2019-10-02 12:53:00,89.926706306777
2019-10-02 12:54:00,90.8684197846422
2019-10-02 12:55:00,83.1138720511967
2019-10-02 12:56:00,77.840346140873
2019-10-02 12:57:00,75.3463709510231
2019-10-02 12:58:00,72.8870471183227
2019-10-02 12:59:00,71.6091628714334
2019-10-02 13:00:00,72.7626901072682
2019-10-02 13:01:00,72.4070972028729
2019-10-02 13:02:00,73.6948955614079
2019-10-02 13:03:00,70.7976146839728
2019-10-02 13:04:00,75.6875651092932
2019-10-02 13:05:00,80.795819134326
2019-10-02 13:06:00,86.512653297962
2019-10-02 13:07:00,92.6371655483781
2019-10-02 13:08:00,98.7827717391608
2019-10-02 13:09:00,101.063350559751
2019-10-02 13:10:00,100.562418083182
2019-10-02 13:11:00,101.476348844011
2019-10-02 13:12:00,101.446307162098
2019-10-02 13:13:00,89.4914396604321
2019-10-02 13:14:00,87.9451333444448
2019-10-02 13:15:00,91.8133559746758
2019-10-02 13:16:00,94.9570190378852
2019-10-02 13:17:00,104.249733635613
2019-10-02 13:18:00,113.729702735364
2019-10-02 13:19:00,115.469373011771
2019-10-02 13:20:00,116.858408254083
2019-10-02 13:21:00,107.919302468897
2019-10-02 13:22:00,117.426823716254
2019-10-02 13:23:00,103.480442064437
2019-10-02 13:24:00,93.8660396772872
2019-10-02 13:25:00,82.8434339719063
2019-10-02 13:26:00,71.427382574553
2019-10-02 13:27:00,71.3124535483066
2019-10-02 13:28:00,71.7186539505551
2019-10-02 13:29:00,71.3765171448069
2019-10-02 13:30:00,71.0560377902762
2019-10-02 13:31:00,69.8746794579928
2019-10-02 13:32:00,70.0169147333524
2019-10-02 13:33:00,68.7123133321932
2019-10-02 13:34:00,71.4114421509274
2019-10-02 13:35:00,80.4489960614736
2019-10-02 13:36:00,86.5102608046053
2019-10-02 13:37:00,94.2625997019465
2019-10-02 13:38:00,99.3543179475581
2019-10-02 13:39:00,102.162856618121
2019-10-02 13:40:00,90.6563463016762
2019-10-02 13:41:00,100.880509947605
2019-10-02 13:42:00,99.7553079930151
2019-10-02 13:43:00,89.2727752635966
2019-10-02 13:44:00,86.885289004544
2019-10-02 13:45:00,90.5245241534963
2019-10-02 13:46:00,90.3734774001644
2019-10-02 13:47:00,99.6211798918102
2019-10-02 13:48:00,103.83728665189
2019-10-02 13:49:00,103.706581647503
2019-10-02 13:50:00,102.126096813469
2019-10-02 13:51:00,102.984362228368
2019-10-02 13:52:00,102.568649942212
2019-10-02 13:53:00,96.8345678013694
2019-10-02 13:54:00,96.8992080098674
2019-10-02 13:55:00,100.944367759393
2019-10-02 13:56:00,100.918762767769
2019-10-02 13:57:00,110.867499463771
2019-10-02 13:58:00,117.944466817836
2019-10-02 13:59:00,118.117178156998
2019-10-02 14:00:00,118.865299198164
2019-10-02 14:01:00,119.835102901069
2019-10-02 14:02:00,117.085640256897
2019-10-02 14:03:00,104.869768868674
2019-10-02 14:04:00,101.419034881639
2019-10-02 14:05:00,100.800919766981
2019-10-02 14:06:00,99.2079647366449
2019-10-02 14:07:00,102.20263289603
2019-10-02 14:08:00,110.39730773391
2019-10-02 14:09:00,99.3848745699959
2019-10-02 14:10:00,107.202949728382
2019-10-02 14:11:00,105.329402978299
2019-10-02 14:12:00,104.050111371132
2019-10-02 14:13:00,92.8566116148822
2019-10-02 14:14:00,90.3967727817616
2019-10-02 14:15:00,90.4553410405262
2019-10-02 14:16:00,86.9295400062564
2019-10-02 14:17:00,89.2299327869638
2019-10-02 14:18:00,93.9066325479528
2019-10-02 14:19:00,96.4639240643188
2019-10-02 14:20:00,101.915144380685
2019-10-02 14:21:00,108.232059824464
2019-10-02 14:22:00,110.581753617798
2019-10-02 14:23:00,96.8906719900396
2019-10-02 14:24:00,93.1876536416913
2019-10-02 14:25:00,92.0167123831659
2019-10-02 14:26:00,91.779954154847
2019-10-02 14:27:00,97.9243858296726
2019-10-02 14:28:00,98.4049894669706
2019-10-02 14:29:00,104.616702920098
2019-10-02 14:30:00,90.7417401676204
2019-10-02 14:31:00,99.7098677096066
2019-10-02 14:32:00,98.1590514853231
2019-10-02 14:33:00,90.0197972191251
2019-10-02 14:34:00,88.4567847256089
2019-10-02 14:35:00,93.9143384285161
2019-10-02 14:36:00,96.4196864341335
2019-10-02 14:37:00,98.4847172333031
2019-10-02 14:38:00,115.083786031568
2019-10-02 14:39:00,116.870589931788
2019-10-02 14:40:00,115.483452280348
2019-10-02 14:41:00,116.5682108103
2019-10-02 14:42:00,112.645252680529
2019-10-02 14:43:00,103.738314881296
2019-10-02 14:44:00,96.9728777767656
2019-10-02 14:45:00,94.4216906634923
2019-10-02 14:46:00,94.820440891198
2019-10-02 14:47:00,99.6228744186124
2019-10-02 14:48:00,101.401105489492
2019-10-02 14:49:00,101.16832172071
2019-10-02 14:50:00,100.391057533157
2019-10-02 14:51:00,104.119956360574
2019-10-02 14:52:00,104.313258738981
2019-10-02 14:53:00,95.7638460545806
2019-10-02 14:54:00,87.0913215294436
2019-10-02 14:55:00,79.5636024627106
2019-10-02 14:56:00,73.760096783848
2019-10-02 14:57:00,72.397955753979
2019-10-02 14:58:00,73.4073231745117
2019-10-02 14:59:00,71.8276067806995
2019-10-02 15:00:00,69.5679106314103
2019-10-02 15:01:00,67.742819791625
2019-10-02 15:02:00,67.270036642463
2019-10-02 15:03:00,63.2437436193246
2019-10-02 15:04:00,69.2103746665882
2019-10-02 15:05:00,76.4763152450265
2019-10-02 15:06:00,81.764537438612
2019-10-02 15:07:00,93.4544839709048
2019-10-02 15:08:00,98.5564618347188
2019-10-02 15:09:00,98.9197910241998
2019-10-02 15:10:00,98.9504309724003
2019-10-02 15:11:00,100.186692909784
2019-10-02 15:12:00,100.493762506233
2019-10-02 15:13:00,92.5925777568395
2019-10-02 15:14:00,86.5288318857887
2019-10-02 15:15:00,80.2581860061006
2019-10-02 15:16:00,74.755758006388
2019-10-02 15:17:00,72.427529953682
2019-10-02 15:18:00,71.6255669961556
2019-10-02 15:19:00,71.3269535061922
2019-10-02 15:20:00,66.5974422891003
2019-10-02 15:21:00,74.309003032872
2019-10-02 15:22:00,73.3542520919731
2019-10-02 15:23:00,68.4931276048933
2019-10-02 15:24:00,76.530321720095
2019-10-02 15:25:00,85.7329545613688
2019-10-02 15:26:00,94.2895201536489
2019-10-02 15:27:00,108.622313572031
2019-10-02 15:28:00,115.897882288112
2019-10-02 15:29:00,118.274306964668
2019-10-02 15:30:00,116.238856725089
2019-10-02 15:31:00,117.168077815524
2019-10-02 15:32:00,108.565623193519
2019-10-02 15:33:00,102.091277229483
2019-10-02 15:34:00,99.9429469659107
2019-10-02 15:35:00,102.311022796755
2019-10-02 15:36:00,104.293528391292
2019-10-02 15:37:00,120.104303824591
2019-10-02 15:38:00,127.354708019634
2019-10-02 15:39:00,129.687650977918
2019-10-02 15:40:00,126.609709329827
2019-10-02 15:41:00,126.014720860247
2019-10-02 15:42:00,122.114964288658
2019-10-02 15:43:00,105.124814256437
2019-10-02 15:44:00,97.2071284384518
2019-10-02 15:45:00,84.8315223338469
2019-10-02 15:46:00,74.0986641229885
2019-10-02 15:47:00,72.1471545861033
2019-10-02 15:48:00,75.1007068514636
2019-10-02 15:49:00,74.4124038056487
2019-10-02 15:50:00,74.9541889522768
2019-10-02 15:51:00,75.8905981756217
2019-10-02 15:52:00,76.2569590203782
2019-10-02 15:53:00,72.32710980721
2019-10-02 15:54:00,73.1931010719534
2019-10-02 15:55:00,71.5040810329881
2019-10-02 15:56:00,69.8444215752989
2019-10-02 15:57:00,73.2489728287648
2019-10-02 15:58:00,71.8992783986385
2019-10-02 15:59:00,64.4779035282225
2019-10-02 16:00:00,73.1180733133535
2019-10-02 16:01:00,70.4766021506233
2019-10-02 16:02:00,71.6460548439626
2019-10-02 16:03:00,69.6256425350742
2019-10-02 16:04:00,75.293091906032
2019-10-02 16:05:00,80.945024689729
2019-10-02 16:06:00,85.85562397649
2019-10-02 16:07:00,93.8827046343495
2019-10-02 16:08:00,97.5274367499581
2019-10-02 16:09:00,97.5286415197963
2019-10-02 16:10:00,100.853566177614
2019-10-02 16:11:00,101.703113691322
2019-10-02 16:12:00,100.878550317611
2019-10-02 16:13:00,91.0160125219532
2019-10-02 16:14:00,87.7769883069149
2019-10-02 16:15:00,86.4492593177695
2019-10-02 16:16:00,87.2995179232309
2019-10-02 16:17:00,95.3140855742785
2019-10-02 16:18:00,102.790137993799
2019-10-02 16:19:00,102.75205527991
2019-10-02 16:20:00,105.185032197459
2019-10-02 16:21:00,104.953289968168
2019-10-02 16:22:00,104.857542118449
2019-10-02 16:23:00,92.6373973784614
2019-10-02 16:24:00,94.3270310203265
2019-10-02 16:25:00,92.8960828781209
2019-10-02 16:26:00,93.2081539027593
2019-10-02 16:27:00,99.1247777309806
2019-10-02 16:28:00,104.860522726927
2019-10-02 16:29:00,102.393951714561
2019-10-02 16:30:00,102.755103760778
2019-10-02 16:31:00,102.520509950748
2019-10-02 16:32:00,100.649045516353
2019-10-02 16:33:00,93.086822245256
2019-10-02 16:34:00,85.2225004121471
2019-10-02 16:35:00,95.0597090219918
2019-10-02 16:36:00,103.361649161407
2019-10-02 16:37:00,112.630387816236
2019-10-02 16:38:00,121.636121337177
2019-10-02 16:39:00,123.58560212496
2019-10-02 16:40:00,120.985796220378
2019-10-02 16:41:00,122.270675032056
2019-10-02 16:42:00,123.163791958374
2019-10-02 16:43:00,112.757486396166
2019-10-02 16:44:00,103.128261527988
2019-10-02 16:45:00,78.0995249953041
2019-10-02 16:46:00,75.5785365935803
2019-10-02 16:47:00,72.2738213814156
2019-10-02 16:48:00,72.5433507295506
2019-10-02 16:49:00,70.490715281028
2019-10-02 16:50:00,71.292704299319
2019-10-02 16:51:00,71.642724938244
2019-10-02 16:52:00,70.6226790973562
2019-10-02 16:53:00,66.5251262154924
2019-10-02 16:54:00,72.6235181174098
2019-10-02 16:55:00,78.455748782969
2019-10-02 16:56:00,91.469415775048
2019-10-02 16:57:00,98.3488227324221
2019-10-02 16:58:00,107.557035852899
2019-10-02 16:59:00,107.453598859025
2019-10-02 17:00:00,99.8241914906641
2019-10-02 17:01:00,112.994017187466
2019-10-02 17:02:00,114.423998138737
2019-10-02 17:03:00,102.344701979216
2019-10-02 17:04:00,100.219028297523
2019-10-02 17:05:00,99.935836238303
2019-10-02 17:06:00,103.724617298458
2019-10-02 17:07:00,112.260698390239
2019-10-02 17:08:00,120.298178683989
2019-10-02 17:09:00,123.882906145552
2019-10-02 17:10:00,119.947308471922
2019-10-02 17:11:00,122.246885007145
2019-10-02 17:12:00,119.261637307096
2019-10-02 17:13:00,110.513281324487
2019-10-02 17:14:00,104.956207732765
2019-10-02 17:15:00,108.763543897962
2019-10-02 17:16:00,110.78264908314
2019-10-02 17:17:00,114.346530514148
2019-10-02 17:18:00,128.96796768507
2019-10-02 17:19:00,131.803496691334
2019-10-02 17:20:00,134.05236648069
2019-10-02 17:21:00,129.768564204825
2019-10-02 17:22:00,130.962160625919
2019-10-02 17:23:00,118.274979859213
2019-10-02 17:24:00,103.052323000166
2019-10-02 17:25:00,91.8975455933636
2019-10-02 17:26:00,81.1072955579907
2019-10-02 17:27:00,75.4903566994304
2019-10-02 17:28:00,74.155437471424
2019-10-02 17:29:00,73.2931908356914
2019-10-02 17:30:00,72.3154364864232
2019-10-02 17:31:00,71.149923482114
2019-10-02 17:32:00,72.1617194875091
2019-10-02 17:33:00,67.9002356098033
2019-10-02 17:34:00,71.2344155646774
2019-10-02 17:35:00,71.8683191153883
2019-10-02 17:36:00,71.860291458322
2019-10-02 17:37:00,73.9802352956234
2019-10-02 17:38:00,77.4280646834503
2019-10-02 17:39:00,74.8020584005867
2019-10-02 17:40:00,73.860891647648
2019-10-02 17:41:00,73.6339675757
2019-10-02 17:42:00,71.7105048759315
2019-10-02 17:43:00,67.0161385510941
2019-10-02 17:44:00,70.8148599889475
2019-10-02 17:45:00,75.8707160728831
2019-10-02 17:46:00,81.679918845928
2019-10-02 17:47:00,92.9651765204319
2019-10-02 17:48:00,101.89424724321
2019-10-02 17:49:00,103.412390956569
2019-10-02 17:50:00,105.395618412904
2019-10-02 17:51:00,103.124789365542
2019-10-02 17:52:00,99.4820689589514
2019-10-02 17:53:00,90.4791884653736
2019-10-02 17:54:00,87.0604225063339
2019-10-02 17:55:00,88.808737865061
2019-10-02 17:56:00,91.1340786385305
2019-10-02 17:57:00,97.6273822584838
2019-10-02 17:58:00,109.070343012952
2019-10-02 17:59:00,112.201280474839
2019-10-02 18:00:00,114.757425506762
2019-10-02 18:01:00,118.210174056288
2019-10-02 18:02:00,113.57829454789
2019-10-02 18:03:00,101.628781742209
2019-10-02 18:04:00,92.1983191425348
2019-10-02 18:05:00,81.1489461331222
2019-10-02 18:06:00,73.1904760117891
2019-10-02 18:07:00,67.5379034854222
2019-10-02 18:08:00,75.8435255148881
2019-10-02 18:09:00,75.1935189162616
2019-10-02 18:10:00,76.2969941795607
2019-10-02 18:11:00,75.6029055763488
2019-10-02 18:12:00,72.9184008741886
2019-10-02 18:13:00,69.515665057343
2019-10-02 18:14:00,72.2912652442499
2019-10-02 18:15:00,77.6477793337111
2019-10-02 18:16:00,88.4925176676525
2019-10-02 18:17:00,103.013510474643
2019-10-02 18:18:00,113.539847528481
2019-10-02 18:19:00,115.378657984063
2019-10-02 18:20:00,115.848368768786
2019-10-02 18:21:00,113.241575835328
2019-10-02 18:22:00,113.155841841037
2019-10-02 18:23:00,98.8968697508025
2019-10-02 18:24:00,95.6801488717623
2019-10-02 18:25:00,97.1718935728797
2019-10-02 18:26:00,103.157834380298
2019-10-02 18:27:00,115.356871168246
2019-10-02 18:28:00,126.276017477839
2019-10-02 18:29:00,127.703605848941
2019-10-02 18:30:00,126.649874778028
2019-10-02 18:31:00,125.932929602379
2019-10-02 18:32:00,121.972658415062
2019-10-02 18:33:00,110.689507935712
2019-10-02 18:34:00,102.715109645957
2019-10-02 18:35:00,100.436811199132
2019-10-02 18:36:00,83.7095225179007
2019-10-02 18:37:00,92.8087458059739
2019-10-02 18:38:00,99.6240825682023
2019-10-02 18:39:00,98.2770001084061
2019-10-02 18:40:00,91.4385378302415
2019-10-02 18:41:00,102.122958784061
2019-10-02 18:42:00,106.182589656352
2019-10-02 18:43:00,99.6130114215268
2019-10-02 18:44:00,95.5970400570511
2019-10-02 18:45:00,99.3958242313475
2019-10-02 18:46:00,101.426767166147
2019-10-02 18:47:00,106.718681040257
2019-10-02 18:48:00,117.85822355865
2019-10-02 18:49:00,118.803215651354
2019-10-02 18:50:00,118.530808814362
2019-10-02 18:51:00,119.954841229863
2019-10-02 18:52:00,119.946451746837
2019-10-02 18:53:00,109.108801872143
2019-10-02 18:54:00,106.816835160616
2019-10-02 18:55:00,104.853170675271
2019-10-02 18:56:00,99.1364499941425
2019-10-02 18:57:00,98.1757605219536
2019-10-02 18:58:00,97.3545105214563
2019-10-02 18:59:00,104.948525078424
2019-10-02 19:00:00,105.258124918534
2019-10-02 19:01:00,104.540419081105
2019-10-02 19:02:00,104.901662204748
2019-10-02 19:03:00,94.8686513163704
2019-10-02 19:04:00,89.92735328234
2019-10-02 19:05:00,92.7133275991518
2019-10-02 19:06:00,91.9461618458798
2019-10-02 19:07:00,93.4734855958939
2019-10-02 19:08:00,103.299570822354
2019-10-02 19:09:00,103.869738059761
2019-10-02 19:10:00,105.677546221167
2019-10-02 19:11:00,105.181560763471
2019-10-02 19:12:00,105.556043544125
2019-10-02 19:13:00,96.4579097063071
2019-10-02 19:14:00,89.0934546122253
2019-10-02 19:15:00,83.3613353998809
2019-10-02 19:16:00,71.621996979629
2019-10-02 19:17:00,68.5182961945697
2019-10-02 19:18:00,71.0727453791124
2019-10-02 19:19:00,67.7183815017779
2019-10-02 19:20:00,65.71836769111
2019-10-02 19:21:00,68.4540313741519
2019-10-02 19:22:00,66.7137443200409
2019-10-02 19:23:00,66.065422297014
2019-10-02 19:24:00,71.0566737223841
2019-10-02 19:25:00,72.2665986620442
2019-10-02 19:26:00,74.9768472134118
2019-10-02 19:27:00,77.7628463238418
2019-10-02 19:28:00,77.7769832530256
2019-10-02 19:29:00,75.8664132854883
2019-10-02 19:30:00,72.8264842171136
2019-10-02 19:31:00,71.0602651227454
2019-10-02 19:32:00,71.9360849897965
2019-10-02 19:33:00,68.5109540023186
2019-10-02 19:34:00,72.6295590970618
2019-10-02 19:35:00,78.221641070214
2019-10-02 19:36:00,86.9368092320266
2019-10-02 19:37:00,95.680365016872
2019-10-02 19:38:00,108.374853658623
2019-10-02 19:39:00,110.095332713415
2019-10-02 19:40:00,110.410507145209
2019-10-02 19:41:00,110.649163840724
2019-10-02 19:42:00,111.528379877646
2019-10-02 19:43:00,101.369904383674
2019-10-02 19:44:00,92.3068032787532
2019-10-02 19:45:00,86.7415756725772
2019-10-02 19:46:00,73.2369750204715
2019-10-02 19:47:00,69.5782638755297
2019-10-02 19:48:00,73.770501614014
2019-10-02 19:49:00,74.2552278058272
2019-10-02 19:50:00,75.2051294047533
2019-10-02 19:51:00,72.1507072050339
2019-10-02 19:52:00,70.6581803083328
2019-10-02 19:53:00,64.7288680300989
2019-10-02 19:54:00,66.5689622049069
2019-10-02 19:55:00,75.6974116589464
2019-10-02 19:56:00,89.193889366489
2019-10-02 19:57:00,102.17376767967
2019-10-02 19:58:00,113.087637042206
2019-10-02 19:59:00,114.052658495599
2019-10-02 20:00:00,115.58815975261
2019-10-02 20:01:00,115.225472868858
2019-10-02 20:02:00,113.371780058448
2019-10-02 20:03:00,102.793352980549
2019-10-02 20:04:00,93.4427657810273
2019-10-02 20:05:00,83.9737042419906
2019-10-02 20:06:00,72.3496563635431
2019-10-02 20:07:00,69.6312244456344
2019-10-02 20:08:00,71.8575063898936
2019-10-02 20:09:00,71.0390307448742
2019-10-02 20:10:00,70.2687043380109
2019-10-02 20:11:00,71.1979595902706
2019-10-02 20:12:00,71.924967353648
2019-10-02 20:13:00,67.1134383546108
2019-10-02 20:14:00,68.5279388380335
2019-10-02 20:15:00,67.795124342712
2019-10-02 20:16:00,69.3436259960374
2019-10-02 20:17:00,70.016973401745
2019-10-02 20:18:00,73.1541022162929
2019-10-02 20:19:00,73.6039398771557
2019-10-02 20:20:00,73.4624991783599
2019-10-02 20:21:00,72.4539467581604
2019-10-02 20:22:00,71.1264778346998
2019-10-02 20:23:00,67.0655997929812
2019-10-02 20:24:00,70.9509931378288
2019-10-02 20:25:00,80.5279990411755
2019-10-02 20:26:00,90.7644503270766
2019-10-02 20:27:00,100.722870538699
2019-10-02 20:28:00,111.612239262666
2019-10-02 20:29:00,111.464862585672
2019-10-02 20:30:00,112.130539576807
2019-10-02 20:31:00,108.841375811344
2019-10-02 20:32:00,112.892522342205
2019-10-02 20:33:00,103.009785310837
2019-10-02 20:34:00,94.8292374739613
2019-10-02 20:35:00,76.3795228288495
2019-10-02 20:36:00,77.2580221549713
2019-10-02 20:37:00,69.6618770336427
2019-10-02 20:38:00,72.9051555106138
2019-10-02 20:39:00,73.2642514613643
2019-10-02 20:40:00,72.9984115043886
2019-10-02 20:41:00,72.5275168570845
2019-10-02 20:42:00,72.6278489234746
2019-10-02 20:43:00,68.0164243800825
2019-10-02 20:44:00,68.1978643552494
2019-10-02 20:45:00,78.9900657381834
2019-10-02 20:46:00,85.8914744208928
2019-10-02 20:47:00,95.905459972017
2019-10-02 20:48:00,104.843532185764
2019-10-02 20:49:00,106.47652525985
2019-10-02 20:50:00,106.818351281603
2019-10-02 20:51:00,107.745639311999
2019-10-02 20:52:00,111.832896705645
2019-10-02 20:53:00,105.951332541943
2019-10-02 20:54:00,94.8481468829802
2019-10-02 20:55:00,86.7113900970545
2019-10-02 20:56:00,76.5367048262648
2019-10-02 20:57:00,66.5006952857222
2019-10-02 20:58:00,71.4107611740567
2019-10-02 20:59:00,71.2719103233276
2019-10-02 21:00:00,70.604680577121
2019-10-02 21:01:00,70.6922660706522
2019-10-02 21:02:00,70.8595847103173
2019-10-02 21:03:00,66.045630552813
2019-10-02 21:04:00,68.5512570688119
2019-10-02 21:05:00,72.998028252226
2019-10-02 21:06:00,80.0931134129738
2019-10-02 21:07:00,90.0030401220843
2019-10-02 21:08:00,98.9978748074935
2019-10-02 21:09:00,101.363876880352
2019-10-02 21:10:00,102.155773605369
2019-10-02 21:11:00,104.039411003381
2019-10-02 21:12:00,102.970497731519
2019-10-02 21:13:00,95.8373377664101
2019-10-02 21:14:00,94.1869992431494
2019-10-02 21:15:00,96.8011717336769
2019-10-02 21:16:00,98.0632384375096
2019-10-02 21:17:00,105.021020183216
2019-10-02 21:18:00,117.512775595277
2019-10-02 21:19:00,121.056214616873
2019-10-02 21:20:00,118.630776062781
2019-10-02 21:21:00,118.942590541997
2019-10-02 21:22:00,119.254396213804
2019-10-02 21:23:00,106.590832416696
2019-10-02 21:24:00,98.3667001714374
2019-10-02 21:25:00,88.6593899247953
2019-10-02 21:26:00,78.2822007210838
2019-10-02 21:27:00,69.4569212720334
2019-10-02 21:28:00,72.2244325358122
2019-10-02 21:29:00,72.2254511453554
2019-10-02 21:30:00,72.7262083454273
2019-10-02 21:31:00,73.687680102847
2019-10-02 21:32:00,73.0790068494626
2019-10-02 21:33:00,69.8269368060774
2019-10-02 21:34:00,69.1293946255118
2019-10-02 21:35:00,69.7104889162143
2019-10-02 21:36:00,69.9146317458833
2019-10-02 21:37:00,69.5583250003574
2019-10-02 21:38:00,74.1246894898121
2019-10-02 21:39:00,70.3584586372565
2019-10-02 21:40:00,69.7916949929513
2019-10-02 21:41:00,69.9435350933217
2019-10-02 21:42:00,70.3228878223284
2019-10-02 21:43:00,66.0549637521535
2019-10-02 21:44:00,72.9092365114599
2019-10-02 21:45:00,79.2571745413386
2019-10-02 21:46:00,83.5153943215174
2019-10-02 21:47:00,91.9117182420737
2019-10-02 21:48:00,97.2343443738879
2019-10-02 21:49:00,98.2712814625236
2019-10-02 21:50:00,100.888879613654
2019-10-02 21:51:00,96.7774880291973
2019-10-02 21:52:00,98.5297908359409
2019-10-02 21:53:00,88.8893790714915
2019-10-02 21:54:00,83.3925380017983
2019-10-02 21:55:00,79.2044899391935
2019-10-02 21:56:00,77.4415955221621
