Time,checkoutservice
2019-10-02 16:52:00,33.9533011724087
2019-10-02 16:53:00,32.5338832050148
2019-10-02 16:54:00,19.2092723075618
2019-10-02 16:55:00,23.4857408396111
2019-10-02 16:56:00,28.4016465082835
2019-10-02 16:57:00,34.4318847759445
2019-10-02 16:58:00,38.2095021700426
2019-10-02 16:59:00,39.788825627827
2019-10-02 17:00:00,40.4672371691896
2019-10-02 17:01:00,41.4386591469417
2019-10-02 17:02:00,40.9833526067155
2019-10-02 17:03:00,35.6732487813658
2019-10-02 17:04:00,32.5867643851648
2019-10-02 17:05:00,32.5004654284818
2019-10-02 17:06:00,33.2158900062593
2019-10-02 17:07:00,35.2155318504773
2019-10-02 17:08:00,41.2155461138179
2019-10-02 17:09:00,42.4319542084814
2019-10-02 17:10:00,41.1840313983747
2019-10-02 17:11:00,41.5485309483972
2019-10-02 17:12:00,40.2547982333919
2019-10-02 17:13:00,35.0189164829625
2019-10-02 17:14:00,32.5625389966068
2019-10-02 17:15:00,31.627282230296
2019-10-02 17:16:00,31.1871427634226
2019-10-02 17:17:00,35.5461047094081
2019-10-02 17:18:00,40.3253994553023
2019-10-02 17:19:00,41.8080668302206
2019-10-02 17:20:00,41.5587442438551
2019-10-02 17:21:00,77.2651702783661
2019-10-02 17:22:00,75.8292629525873
2019-10-02 17:23:00,66.2735210595523
2019-10-02 17:24:00,58.7940047000674
2019-10-02 17:25:00,47.1032365830199
2019-10-02 17:26:00,39.8349686716141
2019-10-02 17:27:00,37.5296409854592
2019-10-02 17:28:00,37.717713472132
2019-10-02 17:29:00,37.2174828103985
2019-10-02 17:30:00,36.4686643865953
2019-10-02 17:31:00,36.0087442676945
2019-10-02 17:32:00,37.4439573373809
2019-10-02 17:33:00,34.6800251118723
2019-10-02 17:34:00,33.5893173203715
2019-10-02 17:35:00,34.174122251695
2019-10-02 17:36:00,36.4732921093406
2019-10-02 17:37:00,37.7417545663206
2019-10-02 17:38:00,38.3916696093239
2019-10-02 17:39:00,38.0093640717361
2019-10-02 17:40:00,36.8121999825705
2019-10-02 17:41:00,34.8863528847807
2019-10-02 17:42:00,35.0000245013143
2019-10-02 17:43:00,32.9711886706636
2019-10-02 17:44:00,36.462038844529
2019-10-02 17:45:00,42.5102495732531
2019-10-02 17:46:00,48.5415007147297
2019-10-02 17:47:00,55.9096624218174
2019-10-02 17:48:00,61.281009902311
2019-10-02 17:49:00,59.9335088034426
2019-10-02 17:50:00,61.2982622191179
2019-10-02 17:51:00,59.8124733360212
2019-10-02 17:52:00,60.4870001158477
2019-10-02 17:53:00,54.8754585460887
2019-10-02 17:54:00,24.7430308771302
2019-10-02 17:55:00,27.6324510197959
2019-10-02 17:56:00,30.3247217946512
2019-10-02 17:57:00,34.2305499480916
2019-10-02 17:58:00,40.0699907644102
2019-10-02 17:59:00,41.4357992115121
2019-10-02 18:00:00,42.5682077644254
2019-10-02 18:01:00,80.0230858107204
2019-10-02 18:02:00,78.2591672290695
2019-10-02 18:03:00,68.7934887097336
2019-10-02 18:04:00,57.0067416023861
2019-10-02 18:05:00,47.9074979673557
2019-10-02 18:06:00,40.9336108939043
2019-10-02 18:07:00,35.8843584151835
2019-10-02 18:08:00,36.1771328968861
2019-10-02 18:09:00,37.2745393514177
2019-10-02 18:10:00,36.2621719055769
2019-10-02 18:11:00,34.6262725413533
2019-10-02 18:12:00,33.535018014165
2019-10-02 18:13:00,16.6644233968079
2019-10-02 18:14:00,18.796441650818
2019-10-02 18:15:00,22.7871511412364
2019-10-02 18:16:00,28.8877804219691
2019-10-02 18:17:00,34.4488667475189
2019-10-02 18:18:00,38.7927604117826
2019-10-02 18:19:00,40.272577623036
2019-10-02 18:20:00,39.7216758614247
2019-10-02 18:21:00,39.9751563302721
2019-10-02 18:22:00,39.5249482912247
2019-10-02 18:23:00,33.9340319528672
2019-10-02 18:24:00,31.8499041162503
2019-10-02 18:25:00,32.437907765941
2019-10-02 18:26:00,32.363038085554
2019-10-02 18:27:00,36.9300713171291
2019-10-02 18:28:00,41.1269253100091
2019-10-02 18:29:00,42.6660383551317
2019-10-02 18:30:00,42.0716124700863
2019-10-02 18:31:00,41.3641010146239
2019-10-02 18:32:00,78.0844772785371
2019-10-02 18:33:00,69.541751791294
2019-10-02 18:34:00,61.334338589148
2019-10-02 18:35:00,56.643285295665
2019-10-02 18:36:00,53.5782166297612
2019-10-02 18:37:00,54.3720742029566
2019-10-02 18:38:00,56.2475241514643
2019-10-02 18:39:00,58.0324973021145
2019-10-02 18:40:00,29.981034468929
2019-10-02 18:41:00,30.0413085503081
2019-10-02 18:42:00,31.9307425767186
2019-10-02 18:43:00,29.8934743942171
2019-10-02 18:44:00,29.6247283080293
2019-10-02 18:45:00,30.8878500546963
2019-10-02 18:46:00,32.9526948645563
2019-10-02 18:47:00,36.7665226186644
2019-10-02 18:48:00,41.2385272508507
2019-10-02 18:49:00,41.4980813982563
2019-10-02 18:50:00,74.8761536267503
2019-10-02 18:51:00,77.803094823476
2019-10-02 18:52:00,76.3011032449983
2019-10-02 18:53:00,68.2827858354446
2019-10-02 18:54:00,63.9251977863923
2019-10-02 18:55:00,59.8861761265831
2019-10-02 18:56:00,53.4871392362008
2019-10-02 18:57:00,55.3505499931502
2019-10-02 18:58:00,60.0246316705606
2019-10-02 18:59:00,58.5265007004315
2019-10-02 19:00:00,61.8021387312951
2019-10-02 19:01:00,60.5429219752308
2019-10-02 19:02:00,60.5711827850037
2019-10-02 19:03:00,54.4578255599489
2019-10-02 19:04:00,52.120465706494
2019-10-02 19:05:00,52.30988360438
2019-10-02 19:06:00,50.5451969423842
2019-10-02 19:07:00,55.6388776510935
2019-10-02 19:08:00,59.3203286453757
2019-10-02 19:09:00,60.0673614627763
2019-10-02 19:10:00,61.3148230479786
2019-10-02 19:11:00,59.0890407138969
2019-10-02 19:12:00,57.6720436053306
2019-10-02 19:13:00,49.9747777088737
2019-10-02 19:14:00,44.3875216671316
2019-10-02 19:15:00,38.1663319770307
2019-10-02 19:16:00,34.024914942351
2019-10-02 19:17:00,34.3679031615797
2019-10-02 19:18:00,34.7553630101292
2019-10-02 19:19:00,35.7408606462742
2019-10-02 19:20:00,35.6115747329618
2019-10-02 19:21:00,36.8432417622051
2019-10-02 19:22:00,36.4785125559739
2019-10-02 19:23:00,34.9075060874834
2019-10-02 19:24:00,37.1182334865555
2019-10-02 19:25:00,35.2384935819695
2019-10-02 19:26:00,34.5054740867688
2019-10-02 19:27:00,35.4811470535369
2019-10-02 19:28:00,33.7260172771024
2019-10-02 19:29:00,33.0128592566336
2019-10-02 19:30:00,31.7446131670126
2019-10-02 19:31:00,32.5759035619452
2019-10-02 19:32:00,34.7503122981085
2019-10-02 19:33:00,17.3242715578472
2019-10-02 19:34:00,18.8720554982448
2019-10-02 19:35:00,23.4986252521162
2019-10-02 19:36:00,28.5451348822328
2019-10-02 19:37:00,33.9041673062396
2019-10-02 19:38:00,37.6507938370231
2019-10-02 19:39:00,40.4911004757585
2019-10-02 19:40:00,74.687503933985
2019-10-02 19:41:00,76.7551713890708
2019-10-02 19:42:00,76.042847803765
2019-10-02 19:43:00,63.4643803755003
2019-10-02 19:44:00,55.4118130437391
2019-10-02 19:45:00,48.6743050414271
2019-10-02 19:46:00,38.4720577014525
2019-10-02 19:47:00,35.374746107934
2019-10-02 19:48:00,36.2608125614098
2019-10-02 19:49:00,37.1002216071512
2019-10-02 19:50:00,35.3680716843892
2019-10-02 19:51:00,35.0125365922298
2019-10-02 19:52:00,34.3131152575053
2019-10-02 19:53:00,31.6034824968442
2019-10-02 19:54:00,17.3505998372471
2019-10-02 19:55:00,22.1213149962672
2019-10-02 19:56:00,27.0946978065129
2019-10-02 19:57:00,33.1087881290568
2019-10-02 19:58:00,38.7673911956783
2019-10-02 19:59:00,75.3172289589519
2019-10-02 20:00:00,74.7149304458396
2019-10-02 20:01:00,74.0068250650713
2019-10-02 20:02:00,72.3442311944928
2019-10-02 20:03:00,64.4554995542416
2019-10-02 20:04:00,56.2718929374064
2019-10-02 20:05:00,49.2085659023185
2019-10-02 20:06:00,37.9569272154039
2019-10-02 20:07:00,35.8736296236545
2019-10-02 20:08:00,35.6455548292699
2019-10-02 20:09:00,37.5040904515961
2019-10-02 20:10:00,38.9572092566977
2019-10-02 20:11:00,40.3849533206034
2019-10-02 20:12:00,38.2650507497982
2019-10-02 20:13:00,36.28823167247
2019-10-02 20:14:00,35.0974159343155
2019-10-02 20:15:00,35.8738307702384
2019-10-02 20:16:00,36.4322992692013
2019-10-02 20:17:00,39.1150777651472
2019-10-02 20:18:00,40.1470165526997
2019-10-02 20:19:00,39.843681431098
2019-10-02 20:20:00,38.4642734150757
2019-10-02 20:21:00,36.9142388366735
2019-10-02 20:22:00,35.5909740144337
2019-10-02 20:23:00,34.459106628408
2019-10-02 20:24:00,37.5936398934904
2019-10-02 20:25:00,44.4764775508817
2019-10-02 20:26:00,54.6009300588443
2019-10-02 20:27:00,61.4785042166549
2019-10-02 20:28:00,69.525637714755
2019-10-02 20:29:00,72.7661586617541
2019-10-02 20:30:00,72.9913489547411
2019-10-02 20:31:00,73.6966116057672
2019-10-02 20:32:00,73.0208567439222
2019-10-02 20:33:00,64.8320305322553
2019-10-02 20:34:00,54.7463443479914
2019-10-02 20:35:00,46.7714965924668
2019-10-02 20:36:00,35.9333195563551
2019-10-02 20:37:00,33.9974028362228
2019-10-02 20:38:00,34.7072653305211
2019-10-02 20:39:00,37.0241291470212
2019-10-02 20:40:00,38.4413242516911
2019-10-02 20:41:00,38.8452604701033
2019-10-02 20:42:00,37.8732216469834
2019-10-02 20:43:00,18.3716291039891
2019-10-02 20:44:00,19.117158292512
2019-10-02 20:45:00,22.762575930541
2019-10-02 20:46:00,27.1050140444963
2019-10-02 20:47:00,31.8656629097959
2019-10-02 20:48:00,36.6214170903992
2019-10-02 20:49:00,40.1698268475317
2019-10-02 20:50:00,74.48895033408
2019-10-02 20:51:00,76.3711235723317
2019-10-02 20:52:00,78.54616013978
2019-10-02 20:53:00,67.2384671582625
2019-10-02 20:54:00,57.3265124704733
2019-10-02 20:55:00,50.4947314185651
2019-10-02 20:56:00,39.5137382679344
2019-10-02 20:57:00,33.2575630009648
2019-10-02 20:58:00,34.8917558686774
2019-10-02 20:59:00,34.9916966569852
2019-10-02 21:00:00,34.3937477438729
2019-10-02 21:01:00,33.387156540888
2019-10-02 21:02:00,33.235336495905
2019-10-02 21:03:00,31.4730880696361
2019-10-02 21:04:00,34.4822367405372
2019-10-02 21:05:00,39.3704302503185
2019-10-02 21:06:00,48.0130328105554
2019-10-02 21:07:00,53.7768480454254
2019-10-02 21:08:00,60.0113990342142
2019-10-02 21:09:00,30.5687845512099
2019-10-02 21:10:00,31.6880376586534
2019-10-02 21:11:00,32.2060049307176
2019-10-02 21:12:00,32.8575525343718
2019-10-02 21:13:00,29.7316656426648
2019-10-02 21:14:00,28.5905286701669
2019-10-02 21:15:00,30.9146090138617
2019-10-02 21:16:00,32.4579260288971
2019-10-02 21:17:00,35.3677493825993
2019-10-02 21:18:00,40.5364409491037
2019-10-02 21:19:00,42.2256374697422
2019-10-02 21:20:00,41.5151648496071
2019-10-02 21:21:00,77.7309918797873
2019-10-02 21:22:00,77.6328231595361
2019-10-02 21:23:00,67.1383771314647
2019-10-02 21:24:00,59.0118986540458
2019-10-02 21:25:00,45.5243400666804
2019-10-02 21:26:00,38.1279255094951
2019-10-02 21:27:00,33.17502375444
2019-10-02 21:28:00,32.301404996359
2019-10-02 21:29:00,32.7420828966091
2019-10-02 21:30:00,32.8111495425575
2019-10-02 21:31:00,33.7929039262113
2019-10-02 21:32:00,34.4547808450668
2019-10-02 21:33:00,33.8496292659082
2019-10-02 21:34:00,35.6396997694505
2019-10-02 21:35:00,35.9052940912633
2019-10-02 21:36:00,36.2242614970464
2019-10-02 21:37:00,35.7597810809784
2019-10-02 21:38:00,36.0904477697499
2019-10-02 21:39:00,35.7244605314525
2019-10-02 21:40:00,34.3070501580841
2019-10-02 21:41:00,36.2513978684611
2019-10-02 21:42:00,36.9114474678803
2019-10-02 21:43:00,33.7058278106568
2019-10-02 21:44:00,34.9517525991003
2019-10-02 21:45:00,42.328154588911
