Time,emailservice
2019-10-02 11:50:00,17.2932401659261
2019-10-02 11:51:00,17.0949052349228
2019-10-02 11:52:00,17.6249178900071
2019-10-02 11:53:00,16.365370815791
2019-10-02 11:54:00,15.2741339231274
2019-10-02 11:55:00,15.236360354139
2019-10-02 11:56:00,15.1345225290079
2019-10-02 11:57:00,14.9179530186002
2019-10-02 11:58:00,15.86808865236
2019-10-02 11:59:00,16.5899271599971
2019-10-02 12:00:00,16.7440779196554
2019-10-02 12:01:00,16.6413841056864
2019-10-02 12:02:00,17.1196668860869
2019-10-02 12:03:00,16.8893162874114
2019-10-02 12:04:00,16.8915740930232
2019-10-02 12:05:00,16.6339532449569
2019-10-02 12:06:00,15.9491555670524
2019-10-02 12:07:00,16.3198976156764
2019-10-02 12:08:00,16.3353688352882
2019-10-02 12:09:00,15.8959801752918
2019-10-02 12:10:00,15.8956696214896
2019-10-02 12:11:00,15.7697971455691
2019-10-02 12:12:00,15.4475997993702
2019-10-02 12:13:00,15.8490535118881
2019-10-02 12:14:00,15.8251061802517
2019-10-02 12:15:00,16.4075957880143
2019-10-02 12:16:00,16.7575541974322
2019-10-02 12:17:00,17.9639918621327
2019-10-02 12:18:00,17.7494366171513
2019-10-02 12:19:00,17.474245329456
2019-10-02 12:20:00,17.8802144019021
2019-10-02 12:21:00,17.4890986807752
2019-10-02 12:22:00,17.1971764101031
2019-10-02 12:23:00,14.9915623069695
2019-10-02 12:24:00,15.6539643573047
2019-10-02 12:25:00,14.4631097627648
2019-10-02 12:26:00,13.9173633483028
2019-10-02 12:27:00,12.8126587904052
2019-10-02 12:28:00,12.7693002090677
2019-10-02 12:29:00,13.4076809340003
2019-10-02 12:30:00,14.068699534097
2019-10-02 12:31:00,14.3921068858176
2019-10-02 12:32:00,14.8966187742194
2019-10-02 12:33:00,15.3544855366545
2019-10-02 12:34:00,15.7195664551058
2019-10-02 12:35:00,15.3514317220226
2019-10-02 12:36:00,15.6710803388685
2019-10-02 12:37:00,15.6899434592914
2019-10-02 12:38:00,16.6112031441496
2019-10-02 12:39:00,17.4537262178024
2019-10-02 12:40:00,17.4696398105693
2019-10-02 12:41:00,17.6159162322778
2019-10-02 12:42:00,17.3982637859943
2019-10-02 12:43:00,15.947290651459
2019-10-02 12:44:00,13.8452511787739
2019-10-02 12:45:00,15.2718161858015
2019-10-02 12:46:00,15.4268227452296
2019-10-02 12:47:00,15.6274684442968
2019-10-02 12:48:00,17.0199910482042
2019-10-02 12:49:00,16.5177074508555
2019-10-02 12:50:00,16.2688988253995
2019-10-02 12:51:00,16.1432152048178
2019-10-02 12:52:00,16.2579359922823
2019-10-02 12:53:00,17.0132582176696
2019-10-02 12:54:00,17.3851224917163
2019-10-02 12:55:00,15.901623854842
2019-10-02 12:56:00,15.8697648558585
2019-10-02 12:57:00,15.0050035370508
2019-10-02 12:58:00,14.7478020159006
2019-10-02 12:59:00,14.1863228694204
2019-10-02 13:00:00,13.9688361669817
2019-10-02 13:01:00,12.5272421843075
2019-10-02 13:02:00,13.6263888357292
2019-10-02 13:03:00,13.354869871252
2019-10-02 13:04:00,13.4321264580432
2019-10-02 13:05:00,15.39195738136
2019-10-02 13:06:00,15.7768931875167
2019-10-02 13:07:00,16.2051159207115
2019-10-02 13:08:00,17.0591150960762
2019-10-02 13:09:00,16.1364958903673
2019-10-02 13:10:00,15.3171838653297
2019-10-02 13:11:00,16.3773572222738
2019-10-02 13:12:00,16.11950472202
2019-10-02 13:13:00,15.7053735772501
2019-10-02 13:14:00,16.131211303819
2019-10-02 13:15:00,16.7769802807628
2019-10-02 13:16:00,17.4398736572318
2019-10-02 13:17:00,17.8001350539913
2019-10-02 13:18:00,18.3156191964003
2019-10-02 13:19:00,17.9909308978448
2019-10-02 13:20:00,17.8787977923371
2019-10-02 13:21:00,17.1428383352228
2019-10-02 13:22:00,16.8368705505055
2019-10-02 13:23:00,16.1425696650204
2019-10-02 13:24:00,15.51051255892
2019-10-02 13:25:00,14.6801481191277
2019-10-02 13:26:00,14.4448388003535
2019-10-02 13:27:00,14.6254322290534
2019-10-02 13:28:00,15.3299725506741
2019-10-02 13:29:00,14.796074931492
2019-10-02 13:30:00,15.3353883318014
2019-10-02 13:31:00,14.8498568833602
2019-10-02 13:32:00,14.7865840247496
2019-10-02 13:33:00,15.0453780537603
2019-10-02 13:34:00,15.2713618780043
2019-10-02 13:35:00,15.3978539828567
2019-10-02 13:36:00,15.6622243379854
2019-10-02 13:37:00,16.377637709629
2019-10-02 13:38:00,16.2478240305031
2019-10-02 13:39:00,16.4419184288956
2019-10-02 13:40:00,16.9714989516982
2019-10-02 13:41:00,16.4805133125707
2019-10-02 13:42:00,16.386559313604
2019-10-02 13:43:00,15.3622604815069
2019-10-02 13:44:00,15.1590451556931
2019-10-02 13:45:00,15.5320716430175
2019-10-02 13:46:00,14.5148682868443
2019-10-02 13:47:00,15.5841743181788
2019-10-02 13:48:00,15.5203498835523
2019-10-02 13:49:00,16.2898695189178
2019-10-02 13:50:00,17.1245912038602
2019-10-02 13:51:00,17.2164725103676
2019-10-02 13:52:00,16.6583235135465
2019-10-02 13:53:00,15.5250838534339
2019-10-02 13:54:00,15.0819915617999
2019-10-02 13:55:00,14.9372998303821
2019-10-02 13:56:00,15.2557169937052
2019-10-02 13:57:00,16.2860677483505
2019-10-02 13:58:00,16.7310178559932
2019-10-02 13:59:00,17.2143755981111
2019-10-02 14:00:00,17.3542754563181
2019-10-02 14:01:00,17.0894893800205
2019-10-02 14:02:00,17.1674692463104
2019-10-02 14:03:00,17.1069632341716
2019-10-02 14:04:00,16.2796335733646
2019-10-02 14:05:00,16.1491349316907
2019-10-02 14:06:00,16.1121822241164
2019-10-02 14:07:00,15.7669783093767
2019-10-02 14:08:00,15.7844643637858
2019-10-02 14:09:00,15.2567716766007
2019-10-02 14:10:00,15.364688017374
2019-10-02 14:11:00,14.7083135572593
2019-10-02 14:12:00,14.9280980686276
2019-10-02 14:13:00,15.306398923756
2019-10-02 14:14:00,14.7775907653556
2019-10-02 14:15:00,14.6359357585634
2019-10-02 14:16:00,15.513460920703
2019-10-02 14:17:00,15.2639321574893
2019-10-02 14:18:00,16.2081026490311
2019-10-02 14:19:00,15.9784946649316
2019-10-02 14:20:00,16.6180597646996
2019-10-02 14:21:00,16.6010044707414
2019-10-02 14:22:00,15.8531956140039
2019-10-02 14:23:00,15.1911981929358
2019-10-02 14:24:00,14.7573847473271
2019-10-02 14:25:00,15.0557066489991
2019-10-02 14:26:00,15.3197886782898
2019-10-02 14:27:00,15.8776695201874
2019-10-02 14:28:00,15.6185748550181
2019-10-02 14:29:00,15.6373618855096
2019-10-02 14:30:00,15.7618170007692
2019-10-02 14:31:00,15.9871666660661
2019-10-02 14:32:00,15.5314455894726
2019-10-02 14:33:00,16.7851152385072
2019-10-02 14:34:00,16.6627032012144
2019-10-02 14:35:00,16.3093161535155
2019-10-02 14:36:00,17.0999072090703
2019-10-02 14:37:00,17.0833701778798
2019-10-02 14:38:00,17.7306782736676
2019-10-02 14:39:00,16.3848841151629
2019-10-02 14:40:00,17.5776994804393
2019-10-02 14:41:00,16.6080123977421
2019-10-02 14:42:00,16.9073745139292
2019-10-02 14:43:00,15.3152357536751
2019-10-02 14:44:00,15.2148080484053
2019-10-02 14:45:00,15.0859336358344
2019-10-02 14:46:00,14.7541600016432
2019-10-02 14:47:00,14.5512503473953
2019-10-02 14:48:00,14.8657529203622
2019-10-02 14:49:00,14.8785183988986
2019-10-02 14:50:00,15.4035233056173
2019-10-02 14:51:00,16.2322989194562
2019-10-02 14:52:00,17.3030624090623
2019-10-02 14:53:00,16.6987983945713
2019-10-02 14:54:00,16.2359408482085
2019-10-02 14:55:00,15.8285855460373
2019-10-02 14:56:00,15.8446067933681
2019-10-02 14:57:00,15.0734127544762
2019-10-02 14:58:00,15.4681406329887
2019-10-02 14:59:00,15.4126372398664
2019-10-02 15:00:00,14.2689504540371
2019-10-02 15:01:00,13.9086199640949
2019-10-02 15:02:00,13.9665847907595
2019-10-02 15:03:00,11.766639773731
2019-10-02 15:04:00,13.2204368578537
2019-10-02 15:05:00,13.4345711569464
2019-10-02 15:06:00,13.1832289496623
2019-10-02 15:07:00,13.8965840771785
2019-10-02 15:08:00,14.0289803251035
2019-10-02 15:09:00,14.5792014440322
2019-10-02 15:10:00,14.5704243074996
2019-10-02 15:11:00,15.0728839791596
2019-10-02 15:12:00,14.9247245538657
2019-10-02 15:13:00,14.397424933213
2019-10-02 15:14:00,13.8166012112422
2019-10-02 15:15:00,14.475746423438
2019-10-02 15:16:00,14.430783810203
2019-10-02 15:17:00,14.4235538876362
2019-10-02 15:18:00,13.9674888590423
2019-10-02 15:19:00,13.8435597821387
2019-10-02 15:20:00,13.3744571323202
2019-10-02 15:21:00,12.8850794614961
2019-10-02 15:22:00,12.8162328309832
2019-10-02 15:23:00,13.5329306819066
2019-10-02 15:24:00,12.5374500000979
2019-10-02 15:25:00,15.1935334575492
2019-10-02 15:26:00,15.7040823361973
2019-10-02 15:27:00,17.1056658264591
2019-10-02 15:28:00,17.4398957686048
2019-10-02 15:29:00,17.2679401629654
2019-10-02 15:30:00,17.86398733731
2019-10-02 15:31:00,17.6387387574743
2019-10-02 15:32:00,17.5401288170302
2019-10-02 15:33:00,17.6494728706939
2019-10-02 15:34:00,17.1758503444116
2019-10-02 15:35:00,17.0703284571063
2019-10-02 15:36:00,17.6676270755753
2019-10-02 15:37:00,17.1822244672901
2019-10-02 15:38:00,16.7506812302363
2019-10-02 15:39:00,17.3569085192568
2019-10-02 15:40:00,17.4598373027132
2019-10-02 15:41:00,17.3073882523693
2019-10-02 15:42:00,17.0446800134774
2019-10-02 15:43:00,15.6408955215439
2019-10-02 15:44:00,14.8201251382649
2019-10-02 15:45:00,14.25407121581
2019-10-02 15:46:00,14.0530005170544
2019-10-02 15:47:00,13.3019611687805
2019-10-02 15:48:00,13.7792583178551
2019-10-02 15:49:00,13.7615869757673
2019-10-02 15:50:00,14.5825990197546
2019-10-02 15:51:00,14.7381923824605
2019-10-02 15:52:00,14.5168310488174
2019-10-02 15:53:00,13.8672816441213
2019-10-02 15:54:00,14.3011201049962
2019-10-02 15:55:00,13.6049530935306
2019-10-02 15:56:00,13.3967016871629
2019-10-02 15:57:00,12.9837393488815
2019-10-02 15:58:00,13.1345903821058
2019-10-02 15:59:00,12.6973241999053
2019-10-02 16:00:00,12.9777542819205
2019-10-02 16:01:00,13.1773291057302
2019-10-02 16:02:00,13.2474318409526
2019-10-02 16:03:00,12.9107388377709
2019-10-02 16:04:00,13.2695223566665
2019-10-02 16:05:00,14.302884387038
2019-10-02 16:06:00,14.7177868679458
2019-10-02 16:07:00,15.3122269541212
2019-10-02 16:08:00,14.5718201840604
2019-10-02 16:09:00,15.7753988885445
2019-10-02 16:10:00,15.6367870468969
2019-10-02 16:11:00,15.4429497486713
2019-10-02 16:12:00,16.1521866160442
2019-10-02 16:13:00,15.2556448361695
2019-10-02 16:14:00,14.687298543272
2019-10-02 16:15:00,13.9035124811467
2019-10-02 16:16:00,13.3780211959034
2019-10-02 16:17:00,14.1306983352912
2019-10-02 16:18:00,14.2771257261113
2019-10-02 16:19:00,14.3821007238409
2019-10-02 16:20:00,13.7872233957382
2019-10-02 16:21:00,15.1445835851314
2019-10-02 16:22:00,15.2032854193593
2019-10-02 16:23:00,15.3175765560826
2019-10-02 16:24:00,14.8117824433735
2019-10-02 16:25:00,15.3534651803615
2019-10-02 16:26:00,15.184082203838
2019-10-02 16:27:00,15.6094987764302
2019-10-02 16:28:00,15.018448621179
2019-10-02 16:29:00,14.9020388382058
2019-10-02 16:30:00,15.1304161625786
2019-10-02 16:31:00,13.4581288391674
2019-10-02 16:32:00,14.5895808301983
2019-10-02 16:33:00,14.7403732518068
2019-10-02 16:34:00,13.5262041570866
2019-10-02 16:35:00,15.2196191194967
2019-10-02 16:36:00,15.9760083637519
2019-10-02 16:37:00,14.902047637518
2019-10-02 16:38:00,16.2225918812544
2019-10-02 16:39:00,16.7340420798245
2019-10-02 16:40:00,16.8734239218647
2019-10-02 16:41:00,15.0384546947013
2019-10-02 16:42:00,16.7644701380872
2019-10-02 16:43:00,16.0556318192976
2019-10-02 16:44:00,14.8534242847079
2019-10-02 16:45:00,14.3338148699846
2019-10-02 16:46:00,13.4106253101378
2019-10-02 16:47:00,12.7736753159014
2019-10-02 16:48:00,12.4478433040144
2019-10-02 16:49:00,12.7678131675981
2019-10-02 16:50:00,12.7533140286304
2019-10-02 16:51:00,13.4768355557837
2019-10-02 16:52:00,13.71524545509
2019-10-02 16:53:00,13.8088967789533
2019-10-02 16:54:00,13.9854902608462
2019-10-02 16:55:00,14.3565884500236
2019-10-02 16:56:00,15.1101651850205
2019-10-02 16:57:00,16.0757429424706
2019-10-02 16:58:00,17.2442780678996
2019-10-02 16:59:00,17.37967499798
2019-10-02 17:00:00,17.119170669477
2019-10-02 17:01:00,17.2899127237847
2019-10-02 17:02:00,16.3991755602053
2019-10-02 17:03:00,15.8174525360964
2019-10-02 17:04:00,15.8182184440845
2019-10-02 17:05:00,15.2411909919655
2019-10-02 17:06:00,15.2683519986911
2019-10-02 17:07:00,14.8678174852617
2019-10-02 17:08:00,15.7629902823494
2019-10-02 17:09:00,15.9084153848262
2019-10-02 17:10:00,14.4390564699864
2019-10-02 17:11:00,15.9835776756608
2019-10-02 17:12:00,16.3732299089185
2019-10-02 17:13:00,15.7917989635875
2019-10-02 17:14:00,13.9690652524607
2019-10-02 17:15:00,15.997015180833
2019-10-02 17:16:00,16.0650914232388
2019-10-02 17:17:00,16.2065436268822
2019-10-02 17:18:00,16.8308746418639
2019-10-02 17:19:00,16.8397060244012
2019-10-02 17:20:00,16.469885311401
2019-10-02 17:21:00,16.0414671853744
2019-10-02 17:22:00,15.6998424536397
2019-10-02 17:23:00,15.5472820277332
2019-10-02 17:24:00,15.071713841251
2019-10-02 17:25:00,14.7226471849872
2019-10-02 17:26:00,13.8429638752934
2019-10-02 17:27:00,13.7072784316191
2019-10-02 17:28:00,13.9426612215432
2019-10-02 17:29:00,13.936762928019
2019-10-02 17:30:00,14.6126259301271
2019-10-02 17:31:00,14.6112142909546
2019-10-02 17:32:00,14.4146111627871
2019-10-02 17:33:00,14.9153442085092
2019-10-02 17:34:00,14.7135646892294
2019-10-02 17:35:00,13.5519918783813
2019-10-02 17:36:00,14.3665708074067
2019-10-02 17:37:00,13.5130338583784
2019-10-02 17:38:00,13.58200377121
2019-10-02 17:39:00,13.643559906143
2019-10-02 17:40:00,13.6482504343619
2019-10-02 17:41:00,13.4068806209702
2019-10-02 17:42:00,13.0403951725094
2019-10-02 17:43:00,12.8693392747979
2019-10-02 17:44:00,13.3941800733299
2019-10-02 17:45:00,14.01253083947
2019-10-02 17:46:00,14.67948889629
2019-10-02 17:47:00,15.504715385462
2019-10-02 17:48:00,16.1777298801162
2019-10-02 17:49:00,14.7195109812765
2019-10-02 17:50:00,15.8660692695012
2019-10-02 17:51:00,15.9354318986861
2019-10-02 17:52:00,15.7887678467257
2019-10-02 17:53:00,15.3102870772779
2019-10-02 17:54:00,15.2328480056868
2019-10-02 17:55:00,15.7289540676427
2019-10-02 17:56:00,16.061338637613
2019-10-02 17:57:00,16.1927077050934
2019-10-02 17:58:00,17.061239959175
2019-10-02 17:59:00,16.9861340583771
2019-10-02 18:00:00,16.6136954493101
2019-10-02 18:01:00,16.6752130424783
2019-10-02 18:02:00,16.8915629586211
2019-10-02 18:03:00,16.5575842331641
2019-10-02 18:04:00,15.3978831238589
2019-10-02 18:05:00,15.017473255912
2019-10-02 18:06:00,14.1080601709342
2019-10-02 18:07:00,13.7313316370129
2019-10-02 18:08:00,12.9726639142082
2019-10-02 18:09:00,12.9969828768466
2019-10-02 18:10:00,13.1290299797608
2019-10-02 18:11:00,13.8976885034859
2019-10-02 18:12:00,12.4821791626186
2019-10-02 18:13:00,14.145987757967
2019-10-02 18:14:00,14.0588947993345
2019-10-02 18:15:00,14.0481199181485
2019-10-02 18:16:00,15.4384067474764
2019-10-02 18:17:00,16.0221590455196
2019-10-02 18:18:00,15.67534589426
2019-10-02 18:19:00,16.7857115935017
2019-10-02 18:20:00,16.7070891093063
2019-10-02 18:21:00,16.9531327473312
2019-10-02 18:22:00,17.1154600955446
2019-10-02 18:23:00,16.5226747487208
2019-10-02 18:24:00,15.5908374363304
2019-10-02 18:25:00,14.9899840356522
2019-10-02 18:26:00,15.5384468239441
2019-10-02 18:27:00,15.5057805310618
2019-10-02 18:28:00,16.9903580971347
2019-10-02 18:29:00,17.2977507372892
2019-10-02 18:30:00,17.1694939814743
2019-10-02 18:31:00,16.8645231102908
2019-10-02 18:32:00,17.4826888112044
2019-10-02 18:33:00,17.7115676744032
2019-10-02 18:34:00,17.177163651293
2019-10-02 18:35:00,17.2563429029558
2019-10-02 18:36:00,16.7197239200376
2019-10-02 18:37:00,16.4087152587679
2019-10-02 18:38:00,16.6100366136995
2019-10-02 18:39:00,17.1646252698743
2019-10-02 18:40:00,16.3967921508023
2019-10-02 18:41:00,16.3222923938978
2019-10-02 18:42:00,16.3320563458096
2019-10-02 18:43:00,15.7867140352012
2019-10-02 18:44:00,15.5408407334266
2019-10-02 18:45:00,16.0368260854767
2019-10-02 18:46:00,15.6610261083893
2019-10-02 18:47:00,15.8675723544868
2019-10-02 18:48:00,16.6476731068455
2019-10-02 18:49:00,16.8073293386973
2019-10-02 18:50:00,16.3623568344619
2019-10-02 18:51:00,16.5076793726691
2019-10-02 18:52:00,16.4457186821603
2019-10-02 18:53:00,16.291889782546
2019-10-02 18:54:00,15.7238263466819
2019-10-02 18:55:00,15.1401139757146
2019-10-02 18:56:00,14.4104878628399
2019-10-02 18:57:00,14.196984507629
2019-10-02 18:58:00,14.5769787177113
2019-10-02 18:59:00,14.9643922235573
2019-10-02 19:00:00,15.4166215268609
2019-10-02 19:01:00,16.0119047373911
2019-10-02 19:02:00,16.1479518440729
2019-10-02 19:03:00,15.6888084732111
2019-10-02 19:04:00,15.3788087250669
2019-10-02 19:05:00,15.6826618169399
2019-10-02 19:06:00,15.1546595768788
2019-10-02 19:07:00,15.2941076479147
2019-10-02 19:08:00,15.883955300641
2019-10-02 19:09:00,16.2350832626358
2019-10-02 19:10:00,16.0434422412625
2019-10-02 19:11:00,16.3136782656976
2019-10-02 19:12:00,15.3148548849253
2019-10-02 19:13:00,14.5153182920484
2019-10-02 19:14:00,14.2343014259632
2019-10-02 19:15:00,13.7313896408766
2019-10-02 19:16:00,13.7309268300348
2019-10-02 19:17:00,13.7004061636876
2019-10-02 19:18:00,14.3224160873405
2019-10-02 19:19:00,15.3430045975192
2019-10-02 19:20:00,14.911617211447
2019-10-02 19:21:00,13.7046571482902
2019-10-02 19:22:00,14.1577386303006
2019-10-02 19:23:00,13.2297147788336
2019-10-02 19:24:00,13.2201242712146
2019-10-02 19:25:00,13.861114178382
2019-10-02 19:26:00,13.1074075747743
2019-10-02 19:27:00,13.884824615546
2019-10-02 19:28:00,13.8318649710416
2019-10-02 19:29:00,13.60875589903
2019-10-02 19:30:00,14.2498535209517
2019-10-02 19:31:00,13.5721457801741
2019-10-02 19:32:00,13.1706659570176
2019-10-02 19:33:00,13.5195679777268
2019-10-02 19:34:00,13.8979087580517
2019-10-02 19:35:00,14.5227111149695
2019-10-02 19:36:00,15.0045299195176
2019-10-02 19:37:00,16.6974226023536
2019-10-02 19:38:00,16.95344261725
2019-10-02 19:39:00,17.4839808447412
2019-10-02 19:40:00,17.0606521145074
2019-10-02 19:41:00,17.2794411050426
2019-10-02 19:42:00,16.9002686393794
2019-10-02 19:43:00,16.3015909905542
2019-10-02 19:44:00,15.2004000879697
2019-10-02 19:45:00,15.0234403582754
2019-10-02 19:46:00,14.7226324225587
2019-10-02 19:47:00,15.4387661429657
2019-10-02 19:48:00,15.4565988469065
2019-10-02 19:49:00,14.8977734540186
2019-10-02 19:50:00,14.3454186368144
2019-10-02 19:51:00,13.7876710414002
2019-10-02 19:52:00,13.5844533727696
2019-10-02 19:53:00,13.9565413220399
2019-10-02 19:54:00,13.9551393558569
2019-10-02 19:55:00,13.9909686614475
2019-10-02 19:56:00,14.4371311580377
2019-10-02 19:57:00,15.3836975704743
2019-10-02 19:58:00,16.3228856354409
2019-10-02 19:59:00,16.6785152248414
2019-10-02 20:00:00,17.0869048359249
2019-10-02 20:01:00,16.9270839161373
2019-10-02 20:02:00,16.3802446332259
2019-10-02 20:03:00,15.6832135672583
2019-10-02 20:04:00,14.7777782706749
2019-10-02 20:05:00,14.5427355970776
2019-10-02 20:06:00,14.0128808172539
2019-10-02 20:07:00,14.9895014867771
2019-10-02 20:08:00,15.1406415982496
2019-10-02 20:09:00,15.1959595335051
2019-10-02 20:10:00,15.4515610881226
2019-10-02 20:11:00,14.989552262389
2019-10-02 20:12:00,14.4931954440699
2019-10-02 20:13:00,14.4344658818966
2019-10-02 20:14:00,14.067527966197
2019-10-02 20:15:00,13.9927010930903
2019-10-02 20:16:00,15.4589562591148
2019-10-02 20:17:00,15.2857499951349
2019-10-02 20:18:00,15.1583889771046
2019-10-02 20:19:00,14.4349242556038
2019-10-02 20:20:00,13.1817304047694
2019-10-02 20:21:00,13.0636349709566
2019-10-02 20:22:00,12.76080385893
2019-10-02 20:23:00,14.4147813091127
2019-10-02 20:24:00,15.1567510606927
2019-10-02 20:25:00,15.7127569167479
2019-10-02 20:26:00,16.6928269893216
2019-10-02 20:27:00,17.3151843154867
2019-10-02 20:28:00,16.9706753123614
2019-10-02 20:29:00,17.5468315148703
2019-10-02 20:30:00,17.4701315936617
2019-10-02 20:31:00,17.850484523101
2019-10-02 20:32:00,17.9985499534025
2019-10-02 20:33:00,17.7075957406674
2019-10-02 20:34:00,16.2403022122034
2019-10-02 20:35:00,15.4029632108477
2019-10-02 20:36:00,15.1576733015214
2019-10-02 20:37:00,14.400071671284
2019-10-02 20:38:00,14.2069902139263
2019-10-02 20:39:00,14.8144694939327
2019-10-02 20:40:00,14.1188248284015
2019-10-02 20:41:00,13.8678428777078
2019-10-02 20:42:00,13.6859737426304
2019-10-02 20:43:00,13.588867568254
2019-10-02 20:44:00,13.9850960005951
2019-10-02 20:45:00,15.0295215649594
2019-10-02 20:46:00,16.2032250176305
2019-10-02 20:47:00,17.1419416362593
2019-10-02 20:48:00,17.8567285072993
2019-10-02 20:49:00,17.9779676584216
2019-10-02 20:50:00,17.9613930634129
2019-10-02 20:51:00,18.3890019381729
2019-10-02 20:52:00,18.0120540463108
2019-10-02 20:53:00,17.506891310062
2019-10-02 20:54:00,16.5964781619018
2019-10-02 20:55:00,15.60882993928
2019-10-02 20:56:00,15.3282503638883
2019-10-02 20:57:00,14.8397563493038
2019-10-02 20:58:00,15.1405037614878
2019-10-02 20:59:00,14.5853270271206
2019-10-02 21:00:00,13.6272579933668
2019-10-02 21:01:00,14.585968979785
2019-10-02 21:02:00,14.5094957974777
2019-10-02 21:03:00,14.3444276365306
2019-10-02 21:04:00,14.9891473051055
2019-10-02 21:05:00,15.0140866031345
2019-10-02 21:06:00,15.1265956635267
2019-10-02 21:07:00,15.9437184224259
2019-10-02 21:08:00,16.002415916274
2019-10-02 21:09:00,16.3444891252976
2019-10-02 21:10:00,16.5362651728278
2019-10-02 21:11:00,16.5022596069693
2019-10-02 21:12:00,15.9802239654777
2019-10-02 21:13:00,15.5090543658185
2019-10-02 21:14:00,15.7430139542812
2019-10-02 21:15:00,15.1694536896618
2019-10-02 21:16:00,16.1083058343599
2019-10-02 21:17:00,16.3949929181211
2019-10-02 21:18:00,17.0575011038362
2019-10-02 21:19:00,17.1833201121185
2019-10-02 21:20:00,17.1284193924538
2019-10-02 21:21:00,16.8150434691319
2019-10-02 21:22:00,17.4875074970811
2019-10-02 21:23:00,17.163887718778
2019-10-02 21:24:00,16.5681299320302
2019-10-02 21:25:00,15.7451693756318
2019-10-02 21:26:00,15.695585754783
2019-10-02 21:27:00,14.747072780851
2019-10-02 21:28:00,14.6890304546605
2019-10-02 21:29:00,14.0355543032711
2019-10-02 21:30:00,13.6123859708488
2019-10-02 21:31:00,13.775461654272
2019-10-02 21:32:00,13.2665270309518
2019-10-02 21:33:00,13.9130380841582
2019-10-02 21:34:00,14.6327887491236
2019-10-02 21:35:00,14.9840504890097
2019-10-02 21:36:00,15.9751628393687
2019-10-02 21:37:00,15.4326535323831
2019-10-02 21:38:00,15.4959404634684
2019-10-02 21:39:00,15.2914867062078
2019-10-02 21:40:00,14.6634183100645
2019-10-02 21:41:00,14.5732353887882
2019-10-02 21:42:00,14.9198372789039
2019-10-02 21:43:00,15.440663184253
2019-10-02 21:44:00,15.0924747329452
2019-10-02 21:45:00,15.6460228110791
