Time,frontend
2019-10-02 11:59:00,59.9128964478459
2019-10-02 12:00:00,59.1028394712266
2019-10-02 12:01:00,63.4472239366124
2019-10-02 12:02:00,65.5596561388289
2019-10-02 12:03:00,67.900927679108
2019-10-02 12:04:00,70.2014014712512
2019-10-02 12:05:00,74.5777188916608
2019-10-02 12:06:00,68.7692409602833
2019-10-02 12:07:00,64.7445722445721
2019-10-02 12:08:00,68.604178649648
2019-10-02 12:09:00,72.9074985126763
2019-10-02 12:10:00,68.6496068725733
2019-10-02 12:11:00,79.0352487468569
2019-10-02 12:12:00,82.3723303913837
2019-10-02 12:13:00,81.8556358686542
2019-10-02 12:14:00,80.8034591354186
2019-10-02 12:15:00,80.6961169554404
2019-10-02 12:16:00,62.8201852919096
2019-10-02 12:17:00,56.7285076242787
2019-10-02 12:18:00,49.9845382837229
2019-10-02 12:19:00,42.4670785989445
2019-10-02 12:20:00,36.1615849298234
2019-10-02 12:21:00,43.2784322585981
2019-10-02 12:22:00,49.312637096145
2019-10-02 12:23:00,54.9240260875676
2019-10-02 12:24:00,58.8681537545176
2019-10-02 12:25:00,63.8324996475081
2019-10-02 12:26:00,59.3901729569244
2019-10-02 12:27:00,64.9096481384289
2019-10-02 12:28:00,59.94659204171
2019-10-02 12:29:00,53.0887746099036
2019-10-02 12:30:00,63.658951775247
2019-10-02 12:31:00,70.5258214511119
2019-10-02 12:32:00,74.1641146862051
2019-10-02 12:33:00,71.3176864425374
2019-10-02 12:34:00,72.6125400411383
2019-10-02 12:35:00,63.2642032144131
2019-10-02 12:36:00,60.0332620670644
2019-10-02 12:37:00,66.8761904016423
2019-10-02 12:38:00,67.1574415758678
2019-10-02 12:39:00,66.1332730920436
2019-10-02 12:40:00,69.1460847575723
2019-10-02 12:41:00,80.4572645723374
2019-10-02 12:42:00,82.9470798316373
2019-10-02 12:43:00,83.8984392232241
2019-10-02 12:44:00,85.0658397773749
2019-10-02 12:45:00,85.1261162341335
2019-10-02 12:46:00,75.6003028822126
2019-10-02 12:47:00,68.2649991497449
2019-10-02 12:48:00,60.7358394414106
2019-10-02 12:49:00,53.2073562309219
2019-10-02 12:50:00,49.0613943010759
2019-10-02 12:51:00,46.7652341199407
2019-10-02 12:52:00,51.2592041027142
2019-10-02 12:53:00,56.4460777178803
2019-10-02 12:54:00,62.374261135205
2019-10-02 12:55:00,66.6934681032294
2019-10-02 12:56:00,66.2832267897421
2019-10-02 12:57:00,71.2612338807363
2019-10-02 12:58:00,62.8503307363031
2019-10-02 12:59:00,69.2196277112436
2019-10-02 13:00:00,76.1035340636648
2019-10-02 13:01:00,84.7468952286629
2019-10-02 13:02:00,86.6930597225011
2019-10-02 13:03:00,87.2960318620254
2019-10-02 13:04:00,88.2150708040254
2019-10-02 13:05:00,74.1704613715898
2019-10-02 13:06:00,66.7405506400683
2019-10-02 13:07:00,64.8166088349706
2019-10-02 13:08:00,66.5226343564051
2019-10-02 13:09:00,51.9610168239185
2019-10-02 13:10:00,54.8044409852243
2019-10-02 13:11:00,63.4447953935413
2019-10-02 13:12:00,65.457641651023
2019-10-02 13:13:00,65.6404357884988
2019-10-02 13:14:00,68.4500117806857
2019-10-02 13:15:00,69.0962952421549
2019-10-02 13:16:00,65.1177612416301
2019-10-02 13:17:00,61.0482254746111
2019-10-02 13:18:00,57.6123852666996
2019-10-02 13:19:00,50.3440157849705
2019-10-02 13:20:00,46.1661602196904
2019-10-02 13:21:00,52.5312373074666
2019-10-02 13:22:00,57.7211732185677
2019-10-02 13:23:00,61.9877890252162
2019-10-02 13:24:00,65.4038987028471
2019-10-02 13:25:00,69.0360858361811
2019-10-02 13:26:00,65.7722004385029
2019-10-02 13:27:00,69.694082771759
2019-10-02 13:28:00,62.5472612960023
2019-10-02 13:29:00,70.5787873053299
2019-10-02 13:30:00,79.6158764718016
2019-10-02 13:31:00,89.2384075620645
2019-10-02 13:32:00,92.4128669478244
2019-10-02 13:33:00,92.3648627145096
2019-10-02 13:34:00,91.9754568920496
2019-10-02 13:35:00,76.7553165243084
2019-10-02 13:36:00,69.3557539841911
2019-10-02 13:37:00,63.6420895760999
2019-10-02 13:38:00,61.1657131604968
2019-10-02 13:39:00,57.8847834839353
2019-10-02 13:40:00,58.4010245526828
2019-10-02 13:41:00,64.5041442952144
2019-10-02 13:42:00,64.0646369899583
2019-10-02 13:43:00,64.8229878603172
2019-10-02 13:44:00,67.3793445664034
2019-10-02 13:45:00,69.6975892707031
2019-10-02 13:46:00,69.0164512813054
2019-10-02 13:47:00,69.5801985304938
2019-10-02 13:48:00,74.1819547375271
2019-10-02 13:49:00,57.9768123515531
2019-10-02 13:50:00,60.9509440582325
2019-10-02 13:51:00,66.1363787384368
2019-10-02 13:52:00,67.7972854660646
2019-10-02 13:53:00,64.9714456876685
2019-10-02 13:54:00,71.9303913987892
2019-10-02 13:55:00,72.2949010076134
2019-10-02 13:56:00,64.8560471647778
2019-10-02 13:57:00,61.9627232109525
2019-10-02 13:58:00,62.7033024697517
2019-10-02 13:59:00,60.7417605578313
2019-10-02 14:00:00,60.1737495129625
2019-10-02 14:01:00,66.6720457617812
2019-10-02 14:02:00,69.6321690014924
2019-10-02 14:03:00,70.2637952769307
2019-10-02 14:04:00,71.1851535276198
2019-10-02 14:05:00,72.437662982564
2019-10-02 14:06:00,66.0834524562552
2019-10-02 14:07:00,65.3830614239128
2019-10-02 14:08:00,65.9280548884247
2019-10-02 14:09:00,66.4522869280789
2019-10-02 14:10:00,67.2098219489597
2019-10-02 14:11:00,73.1221160494185
2019-10-02 14:12:00,75.159584456686
2019-10-02 14:13:00,71.9701783148828
2019-10-02 14:14:00,74.2846431357387
2019-10-02 14:15:00,74.2667971781347
2019-10-02 14:16:00,70.8094694344935
2019-10-02 14:17:00,69.5595100758673
2019-10-02 14:18:00,72.3273849070671
2019-10-02 14:19:00,74.0968736191097
2019-10-02 14:20:00,77.8936844762888
2019-10-02 14:21:00,85.3621387595229
2019-10-02 14:22:00,85.9589575173857
2019-10-02 14:23:00,83.0055398011362
2019-10-02 14:24:00,79.6093809043984
2019-10-02 14:25:00,76.9795240647767
2019-10-02 14:26:00,68.7398020719923
2019-10-02 14:27:00,66.1553982211628
2019-10-02 14:28:00,69.1236733524988
2019-10-02 14:29:00,61.0524506637697
2019-10-02 14:30:00,64.2785168627885
2019-10-02 14:31:00,72.4794286114471
2019-10-02 14:32:00,75.4696584285316
2019-10-02 14:33:00,74.2643837117427
2019-10-02 14:34:00,74.5317456420684
2019-10-02 14:35:00,75.1530486381775
2019-10-02 14:36:00,61.2609545942228
2019-10-02 14:37:00,57.2020244889799
2019-10-02 14:38:00,57.6042625740474
2019-10-02 14:39:00,63.9971784164426
2019-10-02 14:40:00,64.2599446842971
2019-10-02 14:41:00,72.895494497629
2019-10-02 14:42:00,75.8147305489572
2019-10-02 14:43:00,74.9453591572098
2019-10-02 14:44:00,74.9424030602742
2019-10-02 14:45:00,73.3825767938202
2019-10-02 14:46:00,66.863823160663
2019-10-02 14:47:00,59.8632758334183
2019-10-02 14:48:00,54.4131295536741
2019-10-02 14:49:00,47.5804823682059
2019-10-02 14:50:00,46.0073290480448
2019-10-02 14:51:00,44.2411827927804
2019-10-02 14:52:00,47.819838829111
2019-10-02 14:53:00,52.9301434850872
2019-10-02 14:54:00,57.3214233786332
2019-10-02 14:55:00,62.0925166097445
2019-10-02 14:56:00,62.2894475504549
2019-10-02 14:57:00,68.6222299887564
2019-10-02 14:58:00,61.7313821375315
2019-10-02 14:59:00,67.9737265777873
2019-10-02 15:00:00,76.3841077355789
2019-10-02 15:01:00,85.3781095338344
2019-10-02 15:02:00,85.7952506807978
2019-10-02 15:03:00,85.7744324352615
2019-10-02 15:04:00,87.2066690825504
2019-10-02 15:05:00,73.6319350117607
2019-10-02 15:06:00,68.1927859110451
2019-10-02 15:07:00,64.3957565086145
2019-10-02 15:08:00,58.5723387544296
2019-10-02 15:09:00,52.4467165734137
2019-10-02 15:10:00,46.7883186452409
2019-10-02 15:11:00,47.0371438995589
2019-10-02 15:12:00,62.8999825189168
2019-10-02 15:13:00,64.7779913970451
2019-10-02 15:14:00,67.9884614855969
2019-10-02 15:15:00,69.7072863089649
2019-10-02 15:16:00,67.1884167926808
2019-10-02 15:17:00,69.5516093399416
2019-10-02 15:18:00,64.7360782822173
2019-10-02 15:19:00,61.8300143098268
2019-10-02 15:20:00,69.6036198881942
2019-10-02 15:21:00,79.196425083407
2019-10-02 15:22:00,81.3298342994743
2019-10-02 15:23:00,78.4952964854047
2019-10-02 15:24:00,80.8311178504312
2019-10-02 15:25:00,69.9357741852489
2019-10-02 15:26:00,58.7199926460226
2019-10-02 15:27:00,56.1520312411237
2019-10-02 15:28:00,56.8212916179239
2019-10-02 15:29:00,57.6525485814768
2019-10-02 15:30:00,58.4010141308154
2019-10-02 15:31:00,65.379892691279
2019-10-02 15:32:00,66.2835762312595
2019-10-02 15:33:00,64.0093613103189
2019-10-02 15:34:00,63.3643557031303
2019-10-02 15:35:00,64.1534136694351
2019-10-02 15:36:00,60.0445317551872
2019-10-02 15:37:00,57.816481287772
2019-10-02 15:38:00,53.2184725088748
2019-10-02 15:39:00,48.0048023309718
2019-10-02 15:40:00,44.5920878082782
2019-10-02 15:41:00,47.5879171249206
2019-10-02 15:42:00,53.7361424653494
2019-10-02 15:43:00,58.764474431999
2019-10-02 15:44:00,63.9360925472404
2019-10-02 15:45:00,70.3312948225128
2019-10-02 15:46:00,66.8916330237661
2019-10-02 15:47:00,65.2003739259556
2019-10-02 15:48:00,64.8151643123328
2019-10-02 15:49:00,63.5359855971335
2019-10-02 15:50:00,62.8908576138991
2019-10-02 15:51:00,67.5332274632838
2019-10-02 15:52:00,67.8460827520703
2019-10-02 15:53:00,69.9548679794791
2019-10-02 15:54:00,71.1057438313255
2019-10-02 15:55:00,72.4711817154958
2019-10-02 15:56:00,70.3595190376521
2019-10-02 15:57:00,73.7078983545756
2019-10-02 15:58:00,80.8066061509582
2019-10-02 15:59:00,73.2044487962885
2019-10-02 16:00:00,79.0909815450234
2019-10-02 16:01:00,88.8861595971675
2019-10-02 16:02:00,90.3660829205645
2019-10-02 16:03:00,90.370738577027
2019-10-02 16:04:00,90.7270803893893
2019-10-02 16:05:00,75.8430360568025
2019-10-02 16:06:00,69.2833896362204
2019-10-02 16:07:00,63.6125717497419
2019-10-02 16:08:00,62.4397676374022
2019-10-02 16:09:00,59.9217502595359
2019-10-02 16:10:00,58.6240593087755
2019-10-02 16:11:00,65.5300657341473
2019-10-02 16:12:00,65.439240058313
2019-10-02 16:13:00,65.1378350276717
2019-10-02 16:14:00,67.4836704617716
2019-10-02 16:15:00,69.2733501498866
2019-10-02 16:16:00,64.4655029147026
2019-10-02 16:17:00,65.7530640653328
2019-10-02 16:18:00,66.747647200646
2019-10-02 16:19:00,67.4397387905636
2019-10-02 16:20:00,68.1298529795025
2019-10-02 16:21:00,76.5438983819245
2019-10-02 16:22:00,77.0071842634868
2019-10-02 16:23:00,74.7558044422231
2019-10-02 16:24:00,73.2332223219538
2019-10-02 16:25:00,72.4728604564381
2019-10-02 16:26:00,67.2700362752888
2019-10-02 16:27:00,63.7892496781294
2019-10-02 16:28:00,67.5189401882047
2019-10-02 16:29:00,59.8854743659939
2019-10-02 16:30:00,64.0435201003198
2019-10-02 16:31:00,72.6712647885761
2019-10-02 16:32:00,74.0754964010515
2019-10-02 16:33:00,73.8911137533175
2019-10-02 16:34:00,73.123243458686
2019-10-02 16:35:00,72.4876814783818
2019-10-02 16:36:00,68.9420888550014
2019-10-02 16:37:00,64.8030004631877
2019-10-02 16:38:00,59.6333584055668
2019-10-02 16:39:00,54.3629352946602
2019-10-02 16:40:00,47.5005840183168
2019-10-02 16:41:00,57.9127703274695
2019-10-02 16:42:00,54.6844239217215
2019-10-02 16:43:00,58.9872759658666
2019-10-02 16:44:00,62.9378867807989
2019-10-02 16:45:00,67.0387397312881
2019-10-02 16:46:00,65.6333498681966
2019-10-02 16:47:00,68.3793286256662
2019-10-02 16:48:00,61.2162881971873
2019-10-02 16:49:00,70.8233532038723
2019-10-02 16:50:00,79.5672088653344
2019-10-02 16:51:00,75.8804717470566
2019-10-02 16:52:00,76.3384663735988
2019-10-02 16:53:00,77.1478255762452
2019-10-02 16:54:00,77.6914424025441
2019-10-02 16:55:00,69.1613621144274
2019-10-02 16:56:00,67.0919255433504
2019-10-02 16:57:00,64.1211328759582
2019-10-02 16:58:00,64.3016526968386
2019-10-02 16:59:00,65.215538285967
2019-10-02 17:00:00,66.6176484590762
2019-10-02 17:01:00,75.3563601070774
2019-10-02 17:02:00,78.537404614399
2019-10-02 17:03:00,75.3246912155846
2019-10-02 17:04:00,74.9602121104828
2019-10-02 17:05:00,73.5645646230521
2019-10-02 17:06:00,69.9586933928265
2019-10-02 17:07:00,64.6996403588016
2019-10-02 17:08:00,64.859649736308
2019-10-02 17:09:00,67.3782407710709
2019-10-02 17:10:00,67.8174358921663
2019-10-02 17:11:00,75.9996533194645
2019-10-02 17:12:00,79.9766592690749
2019-10-02 17:13:00,78.7461750759909
2019-10-02 17:14:00,77.7273929187453
2019-10-02 17:15:00,78.1709130290574
2019-10-02 17:16:00,73.4709366769226
2019-10-02 17:17:00,66.6036916545304
2019-10-02 17:18:00,61.3117882295277
2019-10-02 17:19:00,54.9466557102384
2019-10-02 17:20:00,49.1038473093239
2019-10-02 17:21:00,52.6420477392617
2019-10-02 17:22:00,58.0574153803092
2019-10-02 17:23:00,60.8498200547472
2019-10-02 17:24:00,64.8091325439712
2019-10-02 17:25:00,68.5313297439993
2019-10-02 17:26:00,63.9012055123109
2019-10-02 17:27:00,63.4405208705745
2019-10-02 17:28:00,63.8219097947613
2019-10-02 17:29:00,65.2917034437997
2019-10-02 17:30:00,66.90000378299
2019-10-02 17:31:00,73.6176321097012
2019-10-02 17:32:00,75.4946412553951
2019-10-02 17:33:00,74.3077992005979
2019-10-02 17:34:00,73.8080220921329
2019-10-02 17:35:00,73.4105264945316
2019-10-02 17:36:00,68.5142131638415
2019-10-02 17:37:00,70.3492723574987
2019-10-02 17:38:00,77.4927890324959
2019-10-02 17:39:00,67.9778109278251
2019-10-02 17:40:00,74.1110760087498
2019-10-02 17:41:00,83.8855324256005
2019-10-02 17:42:00,87.0818629229663
2019-10-02 17:43:00,86.9782411962629
2019-10-02 17:44:00,87.2445530006524
2019-10-02 17:45:00,73.6266308147976
2019-10-02 17:46:00,69.15332978899
2019-10-02 17:47:00,65.9456332104242
2019-10-02 17:48:00,64.8113303555072
2019-10-02 17:49:00,58.7051931409569
2019-10-02 17:50:00,59.7801440345534
2019-10-02 17:51:00,68.6992235190603
2019-10-02 17:52:00,71.8337680935174
2019-10-02 17:53:00,70.5143374079084
2019-10-02 17:54:00,71.5645053244146
2019-10-02 17:55:00,72.5157899405385
2019-10-02 17:56:00,61.4427615279518
2019-10-02 17:57:00,56.635139154727
2019-10-02 17:58:00,53.4871139662699
2019-10-02 17:59:00,49.3006807051331
2019-10-02 18:00:00,43.1925875923661
2019-10-02 18:01:00,54.2963041193711
2019-10-02 18:02:00,49.4763197799746
2019-10-02 18:03:00,52.1726953374504
2019-10-02 18:04:00,56.8098270053869
2019-10-02 18:05:00,58.8785164714954
2019-10-02 18:06:00,58.3608089956581
2019-10-02 18:07:00,61.2790675911891
2019-10-02 18:08:00,60.1939860944106
2019-10-02 18:09:00,60.166420328997
2019-10-02 18:10:00,71.3306545394728
2019-10-02 18:11:00,82.1333727635022
2019-10-02 18:12:00,85.9952147426861
2019-10-02 18:13:00,84.2499852813689
2019-10-02 18:14:00,82.5895248721999
2019-10-02 18:15:00,71.3684325570304
2019-10-02 18:16:00,67.8788994655352
2019-10-02 18:17:00,64.9052749191552
2019-10-02 18:18:00,68.446947693842
2019-10-02 18:19:00,72.449903053757
2019-10-02 18:20:00,75.0032051397404
2019-10-02 18:21:00,84.9194605548995
2019-10-02 18:22:00,89.5004263134629
2019-10-02 18:23:00,87.4470472607819
2019-10-02 18:24:00,83.5746543226921
2019-10-02 18:25:00,84.4337682964735
2019-10-02 18:26:00,77.7588713229001
2019-10-02 18:27:00,69.3846709584278
2019-10-02 18:28:00,66.2865601669845
2019-10-02 18:29:00,60.5750510280746
2019-10-02 18:30:00,55.9567162003359
2019-10-02 18:31:00,60.1748966769257
2019-10-02 18:32:00,62.5785897814221
2019-10-02 18:33:00,64.9190002311509
2019-10-02 18:34:00,69.1500281048795
2019-10-02 18:35:00,74.2941530334211
2019-10-02 18:36:00,73.050805933659
2019-10-02 18:37:00,69.2548001253998
2019-10-02 18:38:00,71.8884973562036
2019-10-02 18:39:00,75.7179003868764
2019-10-02 18:40:00,77.7911205047107
2019-10-02 18:41:00,89.1646698231725
2019-10-02 18:42:00,91.7963230481214
2019-10-02 18:43:00,89.4846338260547
2019-10-02 18:44:00,88.0028530349518
2019-10-02 18:45:00,87.9299906552428
2019-10-02 18:46:00,62.9969642809128
2019-10-02 18:47:00,55.881993607276
2019-10-02 18:48:00,51.7809592099878
2019-10-02 18:49:00,46.1582055121
2019-10-02 18:50:00,47.6016630457217
2019-10-02 18:51:00,52.4621922590866
2019-10-02 18:52:00,66.951725023026
2019-10-02 18:53:00,70.1774662925297
2019-10-02 18:54:00,71.6545735058368
2019-10-02 18:55:00,74.0473804733696
2019-10-02 18:56:00,68.8738281782813
2019-10-02 18:57:00,61.8889348550984
2019-10-02 18:58:00,61.6655775833494
2019-10-02 18:59:00,64.414189752506
2019-10-02 19:00:00,67.4019846368216
2019-10-02 19:01:00,77.8293428934148
2019-10-02 19:02:00,80.3570604148407
2019-10-02 19:03:00,80.1238277887437
2019-10-02 19:04:00,80.1353836201076
2019-10-02 19:05:00,79.9529542127402
2019-10-02 19:06:00,75.444311762894
2019-10-02 19:07:00,67.6274441362764
2019-10-02 19:08:00,62.7731899489138
2019-10-02 19:09:00,57.0994678959094
2019-10-02 19:10:00,50.3611436316622
2019-10-02 19:11:00,61.6930879355731
2019-10-02 19:12:00,63.6208309911927
2019-10-02 19:13:00,63.4465382581153
2019-10-02 19:14:00,66.715731852425
2019-10-02 19:15:00,68.4832717176743
2019-10-02 19:16:00,66.2188394259522
2019-10-02 19:17:00,67.3629091105009
2019-10-02 19:18:00,68.8691837746524
2019-10-02 19:19:00,68.8078089428913
2019-10-02 19:20:00,69.3510767164059
2019-10-02 19:21:00,75.1406683187481
2019-10-02 19:22:00,74.6566700542721
2019-10-02 19:23:00,71.9844537220806
2019-10-02 19:24:00,74.149845733128
2019-10-02 19:25:00,73.9179565295214
2019-10-02 19:26:00,70.8222976637197
2019-10-02 19:27:00,70.2366672276526
2019-10-02 19:28:00,78.1353045247365
2019-10-02 19:29:00,70.1934097128641
2019-10-02 19:30:00,63.3421884024715
2019-10-02 19:31:00,71.9846286166608
2019-10-02 19:32:00,73.9282829254602
2019-10-02 19:33:00,74.0796619655155
2019-10-02 19:34:00,74.2038116197051
2019-10-02 19:35:00,66.6554120143084
2019-10-02 19:36:00,64.7278001498571
2019-10-02 19:37:00,60.3048653715967
2019-10-02 19:38:00,56.503606707696
2019-10-02 19:39:00,52.2610881573375
2019-10-02 19:40:00,46.5002477720719
2019-10-02 19:41:00,49.1781260194244
2019-10-02 19:42:00,58.7154331982366
2019-10-02 19:43:00,60.8514017199394
2019-10-02 19:44:00,60.6964770267399
2019-10-02 19:45:00,63.7321765719292
2019-10-02 19:46:00,59.9681182726584
2019-10-02 19:47:00,60.4600737974962
2019-10-02 19:48:00,70.6683466795815
2019-10-02 19:49:00,56.7479409362949
2019-10-02 19:50:00,64.5352251884084
2019-10-02 19:51:00,75.1969986299732
2019-10-02 19:52:00,78.9165655419836
2019-10-02 19:53:00,77.8056581477637
2019-10-02 19:54:00,78.0616832836191
2019-10-02 19:55:00,68.69209567717
2019-10-02 19:56:00,67.020959966365
2019-10-02 19:57:00,63.7049150000729
2019-10-02 19:58:00,61.2280523971228
2019-10-02 19:59:00,57.0380602389388
2019-10-02 20:00:00,52.8151913489603
2019-10-02 20:01:00,69.4591857259423
2019-10-02 20:02:00,74.5557276537211
2019-10-02 20:03:00,74.8275173393549
2019-10-02 20:04:00,74.5280990481229
2019-10-02 20:05:00,73.4233211671149
2019-10-02 20:06:00,68.7068008501229
2019-10-02 20:07:00,63.1440170688457
2019-10-02 20:08:00,65.6878490102652
2019-10-02 20:09:00,67.2154080320235
2019-10-02 20:10:00,65.7279696273784
2019-10-02 20:11:00,73.5680313001916
2019-10-02 20:12:00,72.0883211169453
2019-10-02 20:13:00,73.3543384350855
2019-10-02 20:14:00,73.717559880663
2019-10-02 20:15:00,73.2101694997861
2019-10-02 20:16:00,69.5764459772528
2019-10-02 20:17:00,68.8604407935529
2019-10-02 20:18:00,78.2810970257478
2019-10-02 20:19:00,58.8123282634668
2019-10-02 20:20:00,66.571795664916
2019-10-02 20:21:00,75.3880288041494
2019-10-02 20:22:00,79.019379316827
2019-10-02 20:23:00,78.5094256102858
2019-10-02 20:24:00,79.1999641714922
2019-10-02 20:25:00,70.7019579456057
2019-10-02 20:26:00,66.9934937778563
2019-10-02 20:27:00,63.6012119550849
2019-10-02 20:28:00,58.7211154475954
2019-10-02 20:29:00,53.3187625855121
2019-10-02 20:30:00,47.0826908030996
2019-10-02 20:31:00,48.8745978161059
2019-10-02 20:32:00,64.2189223012961
2019-10-02 20:33:00,67.0758194365504
2019-10-02 20:34:00,68.7721648179998
2019-10-02 20:35:00,71.1526170816064
2019-10-02 20:36:00,68.1488613877102
2019-10-02 20:37:00,63.5900064976951
2019-10-02 20:38:00,73.281582986499
2019-10-02 20:39:00,55.4523232137868
2019-10-02 20:40:00,62.7163129707372
2019-10-02 20:41:00,72.4970187087541
2019-10-02 20:42:00,77.3786261793837
2019-10-02 20:43:00,76.17631515395
2019-10-02 20:44:00,76.9806437588023
2019-10-02 20:45:00,67.8686808548773
2019-10-02 20:46:00,67.3270569083335
2019-10-02 20:47:00,61.9152733108293
2019-10-02 20:48:00,56.1979471443718
2019-10-02 20:49:00,48.7671085664321
2019-10-02 20:50:00,43.7397045257272
2019-10-02 20:51:00,57.1710381563107
2019-10-02 20:52:00,62.0935189530536
2019-10-02 20:53:00,63.5963905448531
2019-10-02 20:54:00,64.0841825477753
2019-10-02 20:55:00,64.6694835830511
2019-10-02 20:56:00,62.42160331894
2019-10-02 20:57:00,59.6848893112809
2019-10-02 20:58:00,69.6842327883889
2019-10-02 20:59:00,64.7884181809639
2019-10-02 21:00:00,74.5344063303544
2019-10-02 21:01:00,85.5589413023606
2019-10-02 21:02:00,90.4978206911445
2019-10-02 21:03:00,89.581694299437
2019-10-02 21:04:00,88.8714663247584
2019-10-02 21:05:00,91.0137237429573
2019-10-02 21:06:00,73.086962920002
2019-10-02 21:07:00,65.3986520738373
2019-10-02 21:08:00,68.2434306165543
2019-10-02 21:09:00,53.4222005237754
2019-10-02 21:10:00,54.5602702135198
2019-10-02 21:11:00,61.86198149073
2019-10-02 21:12:00,66.2230559643095
2019-10-02 21:13:00,64.3738923385641
2019-10-02 21:14:00,64.6706909239259
2019-10-02 21:15:00,65.6123902375056
2019-10-02 21:16:00,64.3057770994306
2019-10-02 21:17:00,58.5269980777043
2019-10-02 21:18:00,55.9453147445521
2019-10-02 21:19:00,50.3499070431479
2019-10-02 21:20:00,43.7412247119723
2019-10-02 21:21:00,42.7106001331191
2019-10-02 21:22:00,50.6521214022503
2019-10-02 21:23:00,55.7517001861876
2019-10-02 21:24:00,60.6450193189841
2019-10-02 21:25:00,65.9090851762147
2019-10-02 21:26:00,66.3199067033497
2019-10-02 21:27:00,62.7724016545933
2019-10-02 21:28:00,64.0503337522403
2019-10-02 21:29:00,64.8450471590697
2019-10-02 21:30:00,64.0981106370659
2019-10-02 21:31:00,71.8839067694044
2019-10-02 21:32:00,72.7975683805011
2019-10-02 21:33:00,71.7356221642724
2019-10-02 21:34:00,70.9867552905102
2019-10-02 21:35:00,72.2056318154033
2019-10-02 21:36:00,68.793913498978
2019-10-02 21:37:00,67.8307504180564
2019-10-02 21:38:00,73.6501407839439
2019-10-02 21:39:00,63.4476310962789
2019-10-02 21:40:00,71.7756758922391
2019-10-02 21:41:00,82.1628956243723
2019-10-02 21:42:00,85.0708114856608
2019-10-02 21:43:00,83.009787302548
2019-10-02 21:44:00,85.8453375801076
2019-10-02 21:45:00,87.1846222819193
