Time,recommendationservice
2019-10-02 13:58:00,60.675257368061175
2019-10-02 13:59:00,62.326558102179675
2019-10-02 14:00:00,65.51014761835805
2019-10-02 14:01:00,96.18163322937501
2019-10-02 14:02:00,94.2876276702403
2019-10-02 14:03:00,85.87724387025298
2019-10-02 14:04:00,77.78264979953059
2019-10-02 14:05:00,70.97239792166138
2019-10-02 14:06:00,64.14164116789078
2019-10-02 14:07:00,59.9156088625481
2019-10-02 14:08:00,63.48435340166146
2019-10-02 14:09:00,63.83382336732575
2019-10-02 14:10:00,64.68091197836775
2019-10-02 14:11:00,68.65564313932467
2019-10-02 14:12:00,70.8740058706767
2019-10-02 14:13:00,63.91316794378948
2019-10-02 14:14:00,65.61486448239134
2019-10-02 14:15:00,66.4350997038339
2019-10-02 14:16:00,63.19938204290634
2019-10-02 14:17:00,61.4490511764357
2019-10-02 14:18:00,63.14655619261267
2019-10-02 14:19:00,63.665047268475575
2019-10-02 14:20:00,63.79460311571218
2019-10-02 14:21:00,69.08289335548983
2019-10-02 14:22:00,68.38279319359086
2019-10-02 14:23:00,65.63889562434323
2019-10-02 14:24:00,64.41824380468313
2019-10-02 14:25:00,64.15320500199435
2019-10-02 14:26:00,61.90553347261487
2019-10-02 14:27:00,61.486927516230836
2019-10-02 14:28:00,67.54915694270068
2019-10-02 14:29:00,68.36081328451579
2019-10-02 14:30:00,71.52170705641703
2019-10-02 14:31:00,77.13636162236797
2019-10-02 14:32:00,75.62572450296963
2019-10-02 14:33:00,74.92913366339236
2019-10-02 14:34:00,71.39693797930222
2019-10-02 14:35:00,75.76184042109494
2019-10-02 14:36:00,74.68001721910666
2019-10-02 14:37:00,52.15056948544522
2019-10-02 14:38:00,55.135793562084324
2019-10-02 14:39:00,57.977964447453935
2019-10-02 14:40:00,58.92205528422825
2019-10-02 14:41:00,88.45651809272462
2019-10-02 14:42:00,87.92122217161072
2019-10-02 14:43:00,77.53888496441007
2019-10-02 14:44:00,74.9258563329622
2019-10-02 14:45:00,70.19640704967468
2019-10-02 14:46:00,61.27565646201182
2019-10-02 14:47:00,59.91727154961681
2019-10-02 14:48:00,59.923053000962874
2019-10-02 14:49:00,57.4690144658629
2019-10-02 14:50:00,54.49135167065295
2019-10-02 14:51:00,56.69773472142897
2019-10-02 14:52:00,57.030941046268005
2019-10-02 14:53:00,50.809886616124764
2019-10-02 14:54:00,40.744880655365755
2019-10-02 14:55:00,39.36761161129906
2019-10-02 14:56:00,34.949905738653364
2019-10-02 14:57:00,34.17209232918114
2019-10-02 14:58:00,34.580870342249675
2019-10-02 14:59:00,35.815036740391726
2019-10-02 15:00:00,37.15708428163594
2019-10-02 15:01:00,38.07647940134048
2019-10-02 15:02:00,40.63269607793689
2019-10-02 15:03:00,38.598509116037704
2019-10-02 15:04:00,42.10200937060327
2019-10-02 15:05:00,46.69623621349687
2019-10-02 15:06:00,51.80816563498427
2019-10-02 15:07:00,59.536771074984316
2019-10-02 15:08:00,64.44205314603208
2019-10-02 15:09:00,67.1907187858934
2019-10-02 15:10:00,69.23493258304423
2019-10-02 15:11:00,69.79490560992467
2019-10-02 15:12:00,67.38725239233644
2019-10-02 15:13:00,60.67986334569198
2019-10-02 15:14:00,50.61200017305847
2019-10-02 15:15:00,45.31050360274137
2019-10-02 15:16:00,38.32676679581207
2019-10-02 15:17:00,33.437028741886266
2019-10-02 15:18:00,37.706848546398035
2019-10-02 15:19:00,41.29653036852578
2019-10-02 15:20:00,45.22563616331214
2019-10-02 15:21:00,48.560077424004994
2019-10-02 15:22:00,51.251521332416864
2019-10-02 15:23:00,48.1323103398876
2019-10-02 15:24:00,53.08832606991334
2019-10-02 15:25:00,58.20844751245637
2019-10-02 15:26:00,65.24144769390978
2019-10-02 15:27:00,74.36894198367608
2019-10-02 15:28:00,84.08965639650326
2019-10-02 15:29:00,92.76729501640285
2019-10-02 15:30:00,66.47787257055552
2019-10-02 15:31:00,70.87098888239807
2019-10-02 15:32:00,72.87362700040752
2019-10-02 15:33:00,67.19020590588825
2019-10-02 15:34:00,58.16274931377976
2019-10-02 15:35:00,60.27058735901025
2019-10-02 15:36:00,56.09884501411262
2019-10-02 15:37:00,54.031984284503025
2019-10-02 15:38:00,53.89244236803911
2019-10-02 15:39:00,52.06735184441642
2019-10-02 15:40:00,49.09300457765963
2019-10-02 15:41:00,67.98117399758607
2019-10-02 15:42:00,65.48496141080776
2019-10-02 15:43:00,57.85611147291296
2019-10-02 15:44:00,50.18391780202612
2019-10-02 15:45:00,43.17541484739655
2019-10-02 15:46:00,36.63121940228824
2019-10-02 15:47:00,33.446201804259296
2019-10-02 15:48:00,34.31883659378021
2019-10-02 15:49:00,35.74527723816029
2019-10-02 15:50:00,37.87956226947573
2019-10-02 15:51:00,40.04508543563687
2019-10-02 15:52:00,42.435728901924655
2019-10-02 15:53:00,40.17677869708299
2019-10-02 15:54:00,37.57837104134356
2019-10-02 15:55:00,39.89061945483699
2019-10-02 15:56:00,39.820150256841764
2019-10-02 15:57:00,42.02714587757598
2019-10-02 15:58:00,42.27659459817115
2019-10-02 15:59:00,42.22998189554625
2019-10-02 16:00:00,42.052835838580854
2019-10-02 16:01:00,41.76915903938342
2019-10-02 16:02:00,41.75653526197118
2019-10-02 16:03:00,39.66137493706878
2019-10-02 16:04:00,43.27486875797589
2019-10-02 16:05:00,48.467647470819855
2019-10-02 16:06:00,52.56165847423087
2019-10-02 16:07:00,61.017272731631394
2019-10-02 16:08:00,66.35922305181003
2019-10-02 16:09:00,71.43188564718406
2019-10-02 16:10:00,73.93118636587096
2019-10-02 16:11:00,76.34722143197578
2019-10-02 16:12:00,76.49225142236324
2019-10-02 16:13:00,69.42493719252379
2019-10-02 16:14:00,58.88197896949908
2019-10-02 16:15:00,64.04530118380804
2019-10-02 16:16:00,59.47646371713244
2019-10-02 16:17:00,58.34525218798863
2019-10-02 16:18:00,63.16012383812929
2019-10-02 16:19:00,62.65142245532568
2019-10-02 16:20:00,62.54991494100815
2019-10-02 16:21:00,63.126577158282984
2019-10-02 16:22:00,64.95181935770427
2019-10-02 16:23:00,60.93140563859052
2019-10-02 16:24:00,59.770621230506414
2019-10-02 16:25:00,60.08814636123394
2019-10-02 16:26:00,60.24151119415728
2019-10-02 16:27:00,63.30253099097983
2019-10-02 16:28:00,67.36755091979366
2019-10-02 16:29:00,46.21676646491713
2019-10-02 16:30:00,47.507479432086896
2019-10-02 16:31:00,49.6424158443458
2019-10-02 16:32:00,50.92583014027857
2019-10-02 16:33:00,48.940900287053296
2019-10-02 16:34:00,47.01677949009898
2019-10-02 16:35:00,48.18885991970749
2019-10-02 16:36:00,48.89104028886017
2019-10-02 16:37:00,51.903439009215845
2019-10-02 16:38:00,53.39543458545084
2019-10-02 16:39:00,52.62505324204321
2019-10-02 16:40:00,52.0426825677181
2019-10-02 16:41:00,52.152097780322926
2019-10-02 16:42:00,71.7895138937045
2019-10-02 16:43:00,63.997524161914484
2019-10-02 16:44:00,55.30688375660928
2019-10-02 16:45:00,48.188951490082204
2019-10-02 16:46:00,40.47788390184953
2019-10-02 16:47:00,38.40427146635572
2019-10-02 16:48:00,39.8668591812116
2019-10-02 16:49:00,42.41863912332085
2019-10-02 16:50:00,46.360286809355166
2019-10-02 16:51:00,49.36711052835626
2019-10-02 16:52:00,51.301409227171305
2019-10-02 16:53:00,49.78686688328349
2019-10-02 16:54:00,52.46317449374945
2019-10-02 16:55:00,57.93606057679397
2019-10-02 16:56:00,62.98699022177977
2019-10-02 16:57:00,71.21619029748032
2019-10-02 16:58:00,80.0499017301563
2019-10-02 16:59:00,84.9807878567698
2019-10-02 17:00:00,89.31400285575558
2019-10-02 17:01:00,63.68065602688338
2019-10-02 17:02:00,66.50435574279182
2019-10-02 17:03:00,62.63960514792652
2019-10-02 17:04:00,57.930715974651754
2019-10-02 17:05:00,56.447917178915574
2019-10-02 17:06:00,53.44277565898575
2019-10-02 17:07:00,51.14817251803995
2019-10-02 17:08:00,53.274053955712375
2019-10-02 17:09:00,55.19775645595182
2019-10-02 17:10:00,56.10524051079591
2019-10-02 17:11:00,57.388592578028586
2019-10-02 17:12:00,59.09993575180324
2019-10-02 17:13:00,55.387443626432564
2019-10-02 17:14:00,51.469086806503725
2019-10-02 17:15:00,53.02860265050226
2019-10-02 17:16:00,52.5293020065296
2019-10-02 17:17:00,51.77813508895109
2019-10-02 17:18:00,52.785298619984225
2019-10-02 17:19:00,53.77531999286368
2019-10-02 17:20:00,51.156605437652175
2019-10-02 17:21:00,50.18383767557126
2019-10-02 17:22:00,68.14245473768602
2019-10-02 17:23:00,60.420398731843214
2019-10-02 17:24:00,51.29880111160424
2019-10-02 17:25:00,44.876354946723104
2019-10-02 17:26:00,39.490385949956384
2019-10-02 17:27:00,36.16317765728977
2019-10-02 17:28:00,37.33687741074285
2019-10-02 17:29:00,38.43456581811116
2019-10-02 17:30:00,39.330035715905474
2019-10-02 17:31:00,40.45787150704286
2019-10-02 17:32:00,42.06392201265615
2019-10-02 17:33:00,40.330159644470285
2019-10-02 17:34:00,41.594842422852786
2019-10-02 17:35:00,41.75306163895372
2019-10-02 17:36:00,41.27279641460729
2019-10-02 17:37:00,42.363564597602384
2019-10-02 17:38:00,43.25903031864332
2019-10-02 17:39:00,42.8462480442488
2019-10-02 17:40:00,42.42590693667355
2019-10-02 17:41:00,42.54495174187339
2019-10-02 17:42:00,42.69377362732307
2019-10-02 17:43:00,40.33062733064431
2019-10-02 17:44:00,42.19614235074229
2019-10-02 17:45:00,47.17089205565578
2019-10-02 17:46:00,52.289591468863655
2019-10-02 17:47:00,58.88705534771985
2019-10-02 17:48:00,68.99598534932132
2019-10-02 17:49:00,49.61379428054197
2019-10-02 17:50:00,53.0769622997494
2019-10-02 17:51:00,56.037635473586406
2019-10-02 17:52:00,57.7434594424505
2019-10-02 17:53:00,55.08436391868074
2019-10-02 17:54:00,52.534436292307305
2019-10-02 17:55:00,53.10855125743859
2019-10-02 17:56:00,51.75388597100306
2019-10-02 17:57:00,52.73080913557694
2019-10-02 17:58:00,56.781504099717075
2019-10-02 17:59:00,58.06361196844826
2019-10-02 18:00:00,57.185851672351646
2019-10-02 18:01:00,57.41111909517282
2019-10-02 18:02:00,77.23264256062404
2019-10-02 18:03:00,66.34162174796684
2019-10-02 18:04:00,55.24391343741609
2019-10-02 18:05:00,44.30774906078643
2019-10-02 18:06:00,36.87600961364919
2019-10-02 18:07:00,31.489314015031265
2019-10-02 18:08:00,33.23898910257065
2019-10-02 18:09:00,37.99509123518781
2019-10-02 18:10:00,42.92212198704331
2019-10-02 18:11:00,47.18691772296581
2019-10-02 18:12:00,52.2914967447291
2019-10-02 18:13:00,51.1085239613197
2019-10-02 18:14:00,52.54388251293021
2019-10-02 18:15:00,58.69841179989765
2019-10-02 18:16:00,64.65683334357809
2019-10-02 18:17:00,72.19477000786603
2019-10-02 18:18:00,81.90507718667934
2019-10-02 18:19:00,87.80485245133751
2019-10-02 18:20:00,90.44627831170152
2019-10-02 18:21:00,94.97451978302898
2019-10-02 18:22:00,96.30995248436503
2019-10-02 18:23:00,89.52884323850121
2019-10-02 18:24:00,82.42213976505505
2019-10-02 18:25:00,80.06245095832392
2019-10-02 18:26:00,78.57147918305667
2019-10-02 18:27:00,50.54570783501773
2019-10-02 18:28:00,53.406457182153794
2019-10-02 18:29:00,53.70332520922315
2019-10-02 18:30:00,52.06623210493563
2019-10-02 18:31:00,54.037741606076814
2019-10-02 18:32:00,75.35809862184776
2019-10-02 18:33:00,69.7130776078769
2019-10-02 18:34:00,64.22962348833843
2019-10-02 18:35:00,61.26323121078177
2019-10-02 18:36:00,56.56984323892124
2019-10-02 18:37:00,55.68039404734403
2019-10-02 18:38:00,58.64027702719495
2019-10-02 18:39:00,41.38596228105164
2019-10-02 18:40:00,43.35303086633598
2019-10-02 18:41:00,46.03770297507809
2019-10-02 18:42:00,47.483818874143395
2019-10-02 18:43:00,45.02542471118765
2019-10-02 18:44:00,43.15183537340724
2019-10-02 18:45:00,45.460893200130286
2019-10-02 18:46:00,47.996437144628274
2019-10-02 18:47:00,49.82363701407459
2019-10-02 18:48:00,55.88083494585712
2019-10-02 18:49:00,58.82541456909962
2019-10-02 18:50:00,59.42553211658743
2019-10-02 18:51:00,85.7256828955705
2019-10-02 18:52:00,85.09692809503925
2019-10-02 18:53:00,75.51989705620379
2019-10-02 18:54:00,68.47776706115476
2019-10-02 18:55:00,61.22509434818624
2019-10-02 18:56:00,53.69729239125424
2019-10-02 18:57:00,51.15562558344236
2019-10-02 18:58:00,56.851929864265976
2019-10-02 18:59:00,60.45905887362474
2019-10-02 19:00:00,62.935594873790635
2019-10-02 19:01:00,65.8388768899334
2019-10-02 19:02:00,68.21715729664302
2019-10-02 19:03:00,63.92603350494923
2019-10-02 19:04:00,61.387284819150466
2019-10-02 19:05:00,62.45043956578698
2019-10-02 19:06:00,61.92919105857922
2019-10-02 19:07:00,62.08344053458145
2019-10-02 19:08:00,63.30295691194859
2019-10-02 19:09:00,61.14107777032972
2019-10-02 19:10:00,59.4583334213876
2019-10-02 19:11:00,58.08239632232248
2019-10-02 19:12:00,56.38707987836138
2019-10-02 19:13:00,51.663963043329936
2019-10-02 19:14:00,47.34455878535491
2019-10-02 19:15:00,42.04352234832908
2019-10-02 19:16:00,37.98160171301995
2019-10-02 19:17:00,35.29190215614991
2019-10-02 19:18:00,37.81486841919103
2019-10-02 19:19:00,38.45362486243489
2019-10-02 19:20:00,38.56730206573483
2019-10-02 19:21:00,39.45954968286331
2019-10-02 19:22:00,40.80532271334051
2019-10-02 19:23:00,38.92551282749587
2019-10-02 19:24:00,40.322534191296334
2019-10-02 19:25:00,41.01638938482662
2019-10-02 19:26:00,41.92557327314757
2019-10-02 19:27:00,42.27688752352939
2019-10-02 19:28:00,43.09097725702108
2019-10-02 19:29:00,42.123575612190834
2019-10-02 19:30:00,41.71373975577632
2019-10-02 19:31:00,41.47711997261371
2019-10-02 19:32:00,42.05086321931105
2019-10-02 19:33:00,40.21472548782827
2019-10-02 19:34:00,41.43917264796508
2019-10-02 19:35:00,47.98124501922975
2019-10-02 19:36:00,54.564521680616494
2019-10-02 19:37:00,65.61614264882282
2019-10-02 19:38:00,75.04520373042156
2019-10-02 19:39:00,79.90060176526417
2019-10-02 19:40:00,81.48405396681498
2019-10-02 19:41:00,81.64791528077204
2019-10-02 19:42:00,79.77847459648676
2019-10-02 19:43:00,72.6948981553482
2019-10-02 19:44:00,61.42492042370965
2019-10-02 19:45:00,52.24659394640089
2019-10-02 19:46:00,43.536045393664196
2019-10-02 19:47:00,39.12422839843094
2019-10-02 19:48:00,40.59124375172374
2019-10-02 19:49:00,42.47653976989783
2019-10-02 19:50:00,45.196457300299045
2019-10-02 19:51:00,46.808377031850924
2019-10-02 19:52:00,48.534858628954865
2019-10-02 19:53:00,46.962883131966954
2019-10-02 19:54:00,48.625932314621714
2019-10-02 19:55:00,55.444049344069505
2019-10-02 19:56:00,61.81729478633126
2019-10-02 19:57:00,70.62652464974708
2019-10-02 19:58:00,80.03234792063284
2019-10-02 19:59:00,56.01696858462531
2019-10-02 20:00:00,56.94656876836271
2019-10-02 20:01:00,58.520657625257684
2019-10-02 20:02:00,79.47282183824184
2019-10-02 20:03:00,71.70152310661814
2019-10-02 20:04:00,59.71829345865433
2019-10-02 20:05:00,48.06387043064038
2019-10-02 20:06:00,38.140659013434224
2019-10-02 20:07:00,31.45418329501299
2019-10-02 20:08:00,32.945600803349755
2019-10-02 20:09:00,35.25567064899759
2019-10-02 20:10:00,37.624537046521326
2019-10-02 20:11:00,39.355116029289064
2019-10-02 20:12:00,41.455162748427476
2019-10-02 20:13:00,39.52965959293196
2019-10-02 20:14:00,40.28007540652783
2019-10-02 20:15:00,36.60485177709311
2019-10-02 20:16:00,40.130552752245
2019-10-02 20:17:00,40.362340401407515
2019-10-02 20:18:00,42.267920202789696
2019-10-02 20:19:00,42.85177068829926
2019-10-02 20:20:00,43.24355532604364
2019-10-02 20:21:00,44.20236408833387
2019-10-02 20:22:00,43.57327094502873
2019-10-02 20:23:00,41.59106940109206
2019-10-02 20:24:00,43.596123325074124
2019-10-02 20:25:00,51.827706306475484
2019-10-02 20:26:00,57.3498729108839
2019-10-02 20:27:00,65.21081864477598
2019-10-02 20:28:00,75.14675637919655
2019-10-02 20:29:00,79.24022202689417
2019-10-02 20:30:00,75.5843969136335
2019-10-02 20:31:00,80.82751391606494
2019-10-02 20:32:00,81.19626382661158
2019-10-02 20:33:00,71.39498272900934
2019-10-02 20:34:00,60.40295425043362
2019-10-02 20:35:00,52.098447477265225
2019-10-02 20:36:00,43.6276382824434
2019-10-02 20:37:00,37.01894091538373
2019-10-02 20:38:00,37.3432328793732
2019-10-02 20:39:00,37.06559817658682
2019-10-02 20:40:00,40.57754606365618
2019-10-02 20:41:00,40.849449603993826
2019-10-02 20:42:00,41.7559594095669
2019-10-02 20:43:00,39.55175393722367
2019-10-02 20:44:00,40.09340530254819
2019-10-02 20:45:00,47.277115546440655
2019-10-02 20:46:00,55.0325480066388
