Time,paymentservice
2019-10-02 12:35:00,7.000285184314847
2019-10-02 12:36:00,7.858505021726442
2019-10-02 12:37:00,7.774673346750822
2019-10-02 12:38:00,8.55418897597728
2019-10-02 12:39:00,8.631697161162888
2019-10-02 12:40:00,8.277930352556531
2019-10-02 12:41:00,8.573688187158142
2019-10-02 12:42:00,8.58684940459931
2019-10-02 12:43:00,8.104480281077725
2019-10-02 12:44:00,7.726375653173092
2019-10-02 12:45:00,7.813773818902936
2019-10-02 12:46:00,7.774388788583441
2019-10-02 12:47:00,7.868335071283518
2019-10-02 12:48:00,8.378025836954585
2019-10-02 12:49:00,8.110983450790323
2019-10-02 12:50:00,8.003357141838453
2019-10-02 12:51:00,8.097567625704574
2019-10-02 12:52:00,8.114177821487733
2019-10-02 12:53:00,7.696927929349056
2019-10-02 12:54:00,7.538964964010588
2019-10-02 12:55:00,7.285038606340057
2019-10-02 12:56:00,7.0451900250577175
2019-10-02 12:57:00,6.657692556398612
2019-10-02 12:58:00,6.767435403661342
2019-10-02 12:59:00,6.731751389481594
2019-10-02 13:00:00,7.0034861534716555
2019-10-02 13:01:00,6.601427870983408
2019-10-02 13:02:00,6.453373479946397
2019-10-02 13:03:00,6.734359431979938
2019-10-02 13:04:00,6.784706675142216
2019-10-02 13:05:00,7.236816713417136
2019-10-02 13:06:00,7.610606876393894
2019-10-02 13:07:00,7.838940043629258
2019-10-02 13:08:00,8.403902378976332
2019-10-02 13:09:00,8.15922042685463
2019-10-02 13:10:00,8.159809284390834
2019-10-02 13:11:00,8.34856367685041
2019-10-02 13:12:00,8.251956729667999
2019-10-02 13:13:00,7.979827451021716
2019-10-02 13:14:00,7.860527649029041
2019-10-02 13:15:00,8.130779533892822
2019-10-02 13:16:00,8.467714780697793
2019-10-02 13:17:00,8.794530963270967
2019-10-02 13:18:00,9.000598047616828
2019-10-02 13:19:00,9.821411777168935
2019-10-02 13:20:00,9.658529747471926
2019-10-02 13:21:00,9.579396558397633
2019-10-02 13:22:00,9.74136108667256
2019-10-02 13:23:00,8.506948640898674
2019-10-02 13:24:00,7.696902305100352
2019-10-02 13:25:00,7.484940415887527
2019-10-02 13:26:00,7.939464318679429
2019-10-02 13:27:00,7.750069941531406
2019-10-02 13:28:00,8.01014357335106
2019-10-02 13:29:00,8.31950302494746
2019-10-02 13:30:00,7.4742780650426255
2019-10-02 13:31:00,7.0546500051526255
2019-10-02 13:32:00,7.104456723917115
2019-10-02 13:33:00,6.590448082406373
2019-10-02 13:34:00,6.855810835440697
2019-10-02 13:35:00,7.481935679431832
2019-10-02 13:36:00,7.91713152839239
2019-10-02 13:37:00,8.15453336206311
2019-10-02 13:38:00,8.433310610770677
2019-10-02 13:39:00,8.410525654198139
2019-10-02 13:40:00,8.630893043537315
2019-10-02 13:41:00,8.410214860938732
2019-10-02 13:42:00,8.619558265757911
2019-10-02 13:43:00,8.665793899129172
2019-10-02 13:44:00,8.377443966817298
2019-10-02 13:45:00,8.406901320219875
2019-10-02 13:46:00,8.610567659579326
2019-10-02 13:47:00,8.572423576258798
2019-10-02 13:48:00,8.577998201986192
2019-10-02 13:49:00,8.292965484608521
2019-10-02 13:50:00,7.968315842676123
2019-10-02 13:51:00,8.205379282723847
2019-10-02 13:52:00,7.935686686329378
2019-10-02 13:53:00,7.652468125219551
2019-10-02 13:54:00,7.804661374059496
2019-10-02 13:55:00,7.596807792859143
2019-10-02 13:56:00,7.750917928187106
2019-10-02 13:57:00,8.315402522229766
2019-10-02 13:58:00,9.044892917217789
2019-10-02 13:59:00,9.281509358600713
2019-10-02 14:00:00,9.339068723656252
2019-10-02 14:01:00,9.668017035822961
2019-10-02 14:02:00,9.260445889351422
2019-10-02 14:03:00,8.495747167568508
2019-10-02 14:04:00,8.020983670488475
2019-10-02 14:05:00,8.019306589377779
2019-10-02 14:06:00,7.957312944000242
2019-10-02 14:07:00,7.854125510263365
2019-10-02 14:08:00,8.08388969971374
2019-10-02 14:09:00,7.70754649865671
2019-10-02 14:10:00,7.757266460828136
2019-10-02 14:11:00,7.640433387515534
2019-10-02 14:12:00,8.085380830306915
2019-10-02 14:13:00,8.239000731368215
2019-10-02 14:14:00,8.308267335516632
2019-10-02 14:15:00,8.664005236674956
2019-10-02 14:16:00,8.531188351553102
2019-10-02 14:17:00,8.429168857288134
2019-10-02 14:18:00,8.291279446616826
2019-10-02 14:19:00,8.027761502032261
2019-10-02 14:20:00,7.682199565246051
2019-10-02 14:21:00,7.885991749432282
2019-10-02 14:22:00,8.08074364510851
2019-10-02 14:23:00,7.647348069442437
2019-10-02 14:24:00,7.615118990843481
2019-10-02 14:25:00,7.589151470688375
2019-10-02 14:26:00,7.608892666846285
2019-10-02 14:27:00,7.986196603432659
2019-10-02 14:28:00,7.896109086425475
2019-10-02 14:29:00,7.7521988164438405
2019-10-02 14:30:00,7.6599172481837305
2019-10-02 14:31:00,7.909277047501349
2019-10-02 14:32:00,8.332783050512473
2019-10-02 14:33:00,8.219302040908438
2019-10-02 14:34:00,8.214594286427793
2019-10-02 14:35:00,8.048670609952357
2019-10-02 14:36:00,8.278791467025343
2019-10-02 14:37:00,8.141953841094686
2019-10-02 14:38:00,8.418750082449076
2019-10-02 14:39:00,8.509171988804185
2019-10-02 14:40:00,8.808763919535359
2019-10-02 14:41:00,8.52561761541244
2019-10-02 14:42:00,8.99806645645415
2019-10-02 14:43:00,8.935698013722613
2019-10-02 14:44:00,8.591835764278981
2019-10-02 14:45:00,8.38794976004132
2019-10-02 14:46:00,8.413108818580104
2019-10-02 14:47:00,8.270154921219435
2019-10-02 14:48:00,8.156858727781659
2019-10-02 14:49:00,7.960481489801819
2019-10-02 14:50:00,8.098947562810993
2019-10-02 14:51:00,7.779034013706507
2019-10-02 14:52:00,7.753470880995087
2019-10-02 14:53:00,7.564488145850796
2019-10-02 14:54:00,7.183766143547734
2019-10-02 14:55:00,7.278768048732919
2019-10-02 14:56:00,6.890877492758129
2019-10-02 14:57:00,6.799403450197364
2019-10-02 14:58:00,6.094331038744759
2019-10-02 14:59:00,6.350316632385238
2019-10-02 15:00:00,6.239828641014063
2019-10-02 15:01:00,6.068448676183241
2019-10-02 15:02:00,6.1357018718293315
2019-10-02 15:03:00,6.278185063605588
2019-10-02 15:04:00,6.59918685067192
2019-10-02 15:05:00,7.030392680658723
2019-10-02 15:06:00,7.062377092364875
2019-10-02 15:07:00,8.053004312333877
2019-10-02 15:08:00,8.29319247875659
2019-10-02 15:09:00,8.109345264967141
2019-10-02 15:10:00,8.02977395956312
2019-10-02 15:11:00,7.977162749599485
2019-10-02 15:12:00,7.828208394557584
2019-10-02 15:13:00,6.821600808897938
2019-10-02 15:14:00,6.8070724418509805
2019-10-02 15:15:00,6.615732203234984
2019-10-02 15:16:00,6.48314671468812
2019-10-02 15:17:00,6.349081275063164
2019-10-02 15:18:00,6.488011382115496
2019-10-02 15:19:00,6.903924546731868
2019-10-02 15:20:00,6.850473867808171
2019-10-02 15:21:00,6.874135480838919
2019-10-02 15:22:00,7.0973443248927675
2019-10-02 15:23:00,6.820919311171942
2019-10-02 15:24:00,7.148179192898272
2019-10-02 15:25:00,7.5737320878772
2019-10-02 15:26:00,7.738831979727708
2019-10-02 15:27:00,8.664667437618217
2019-10-02 15:28:00,9.279639131051114
2019-10-02 15:29:00,9.448620086364567
2019-10-02 15:30:00,9.89411003519201
2019-10-02 15:31:00,9.788114111907346
2019-10-02 15:32:00,8.812017547979309
2019-10-02 15:33:00,9.009346859037972
2019-10-02 15:34:00,8.523989300547498
2019-10-02 15:35:00,8.348979345515884
2019-10-02 15:36:00,8.324314792597708
2019-10-02 15:37:00,8.684517299958365
2019-10-02 15:38:00,9.03285728025336
2019-10-02 15:39:00,9.23499113525669
2019-10-02 15:40:00,8.971356435904445
2019-10-02 15:41:00,8.931112237883426
2019-10-02 15:42:00,8.940041675405304
2019-10-02 15:43:00,8.63487015250354
2019-10-02 15:44:00,8.077769194488852
2019-10-02 15:45:00,7.5579343675109065
2019-10-02 15:46:00,7.474160095822109
2019-10-02 15:47:00,7.299416947638266
2019-10-02 15:48:00,7.312569406335923
2019-10-02 15:49:00,6.887076560715686
2019-10-02 15:50:00,6.498802000087025
2019-10-02 15:51:00,7.300711589378822
2019-10-02 15:52:00,6.979573375079025
2019-10-02 15:53:00,6.930931434328681
2019-10-02 15:54:00,6.599307130864707
2019-10-02 15:55:00,6.350395868951331
2019-10-02 15:56:00,6.43229071872517
2019-10-02 15:57:00,6.417962636280007
2019-10-02 15:58:00,6.517849284488032
2019-10-02 15:59:00,6.720291274488173
2019-10-02 16:00:00,6.533147540554701
2019-10-02 16:01:00,6.733480029624923
2019-10-02 16:02:00,6.535802409735809
2019-10-02 16:03:00,6.489011374704039
2019-10-02 16:04:00,6.606979716494884
2019-10-02 16:05:00,6.785946313373279
2019-10-02 16:06:00,7.0422544187101295
2019-10-02 16:07:00,7.790032440905615
2019-10-02 16:08:00,7.949004563562437
2019-10-02 16:09:00,7.8931460570465415
2019-10-02 16:10:00,8.032229027406807
2019-10-02 16:11:00,8.027901808056061
2019-10-02 16:12:00,7.81145344556872
2019-10-02 16:13:00,6.81222266149617
2019-10-02 16:14:00,7.291175931213637
2019-10-02 16:15:00,7.230296015911205
2019-10-02 16:16:00,7.236725213546378
2019-10-02 16:17:00,7.492745035521473
2019-10-02 16:18:00,7.568268824742746
2019-10-02 16:19:00,7.6677930997771275
2019-10-02 16:20:00,7.885602843311936
2019-10-02 16:21:00,8.024631283111134
2019-10-02 16:22:00,7.789798578381784
2019-10-02 16:23:00,7.5361814694585165
2019-10-02 16:24:00,7.3952044657675
2019-10-02 16:25:00,7.470147802501819
2019-10-02 16:26:00,6.632865171932635
2019-10-02 16:27:00,7.41154707155669
2019-10-02 16:28:00,7.548381745725041
2019-10-02 16:29:00,7.5103589139386955
2019-10-02 16:30:00,7.748390463200061
2019-10-02 16:31:00,7.472222071011702
2019-10-02 16:32:00,7.608917342643333
2019-10-02 16:33:00,7.616516409766385
2019-10-02 16:34:00,7.4304991316853215
2019-10-02 16:35:00,7.65481646399393
2019-10-02 16:36:00,7.891920786536829
2019-10-02 16:37:00,8.061059728853113
2019-10-02 16:38:00,8.714101897680486
2019-10-02 16:39:00,9.016882769771307
2019-10-02 16:40:00,8.741947453943233
2019-10-02 16:41:00,8.616556718839329
2019-10-02 16:42:00,8.586415574215518
2019-10-02 16:43:00,8.342062797901953
2019-10-02 16:44:00,7.828322764499167
2019-10-02 16:45:00,7.782218104737794
2019-10-02 16:46:00,7.048715036424233
2019-10-02 16:47:00,6.400943674584715
2019-10-02 16:48:00,6.3828773268978845
2019-10-02 16:49:00,6.634155934201697
2019-10-02 16:50:00,6.578513966157921
2019-10-02 16:51:00,6.697372076826273
2019-10-02 16:52:00,6.398712842962328
2019-10-02 16:53:00,6.3258036919135785
2019-10-02 16:54:00,6.701417151866527
2019-10-02 16:55:00,7.244211808963738
2019-10-02 16:56:00,7.913649749828743
2019-10-02 16:57:00,8.511526048131465
2019-10-02 16:58:00,8.783227867471064
2019-10-02 16:59:00,8.683228335122493
2019-10-02 17:00:00,8.672793258983873
2019-10-02 17:01:00,8.889198432174833
2019-10-02 17:02:00,8.843476009850043
2019-10-02 17:03:00,8.532618675110623
2019-10-02 17:04:00,8.053027196438164
2019-10-02 17:05:00,8.09305580459715
2019-10-02 17:06:00,7.919328680542988
2019-10-02 17:07:00,7.68403309078582
2019-10-02 17:08:00,8.80446782726434
2019-10-02 17:09:00,8.413894170808224
2019-10-02 17:10:00,8.86870942160573
2019-10-02 17:11:00,8.821708489267454
2019-10-02 17:12:00,8.738712095815373
2019-10-02 17:13:00,8.384816095247665
2019-10-02 17:14:00,7.9073858087938875
2019-10-02 17:15:00,8.373979828944508
2019-10-02 17:16:00,8.237064566497285
2019-10-02 17:17:00,8.574190355262315
2019-10-02 17:18:00,8.653270285863883
2019-10-02 17:19:00,9.026149724898495
2019-10-02 17:20:00,9.10032157359892
2019-10-02 17:21:00,8.8223779401628
2019-10-02 17:22:00,8.537113615435029
2019-10-02 17:23:00,8.096929623559726
2019-10-02 17:24:00,7.32035451066934
2019-10-02 17:25:00,6.815409294545708
2019-10-02 17:26:00,6.218934702894214
2019-10-02 17:27:00,6.029731007304933
2019-10-02 17:28:00,6.222958816576426
2019-10-02 17:29:00,6.735784476901826
2019-10-02 17:30:00,6.459597067608639
2019-10-02 17:31:00,7.293170051434041
2019-10-02 17:32:00,7.036249092727345
2019-10-02 17:33:00,7.490644681915253
2019-10-02 17:34:00,6.955617730614261
2019-10-02 17:35:00,7.294317435123606
2019-10-02 17:36:00,7.234418557491919
2019-10-02 17:37:00,7.247376378230439
2019-10-02 17:38:00,7.255972539135655
2019-10-02 17:39:00,6.755246647088153
2019-10-02 17:40:00,7.057951858414446
2019-10-02 17:41:00,6.72869582716765
2019-10-02 17:42:00,6.624389106341694
2019-10-02 17:43:00,6.483003243833804
2019-10-02 17:44:00,6.475377665841368
2019-10-02 17:45:00,6.663323367186192
2019-10-02 17:46:00,7.131355189427397
2019-10-02 17:47:00,7.696790406089926
2019-10-02 17:48:00,8.359424658929708
2019-10-02 17:49:00,7.791743509275132
2019-10-02 17:50:00,7.9823064082566555
2019-10-02 17:51:00,7.8656810509685675
2019-10-02 17:52:00,7.904325688225739
2019-10-02 17:53:00,7.575459349196672
2019-10-02 17:54:00,7.386125231011623
2019-10-02 17:55:00,7.823024469984537
2019-10-02 17:56:00,8.134631476095315
2019-10-02 17:57:00,8.322232669163652
2019-10-02 17:58:00,8.784287850331873
2019-10-02 17:59:00,8.715263559880492
2019-10-02 18:00:00,8.615376853523296
2019-10-02 18:01:00,8.41580763177052
2019-10-02 18:02:00,8.258823787782656
2019-10-02 18:03:00,7.9537335346506595
2019-10-02 18:04:00,7.416673052262201
2019-10-02 18:05:00,7.01451224304831
2019-10-02 18:06:00,6.4614114753875285
2019-10-02 18:07:00,6.14114791951234
2019-10-02 18:08:00,6.32026917398663
2019-10-02 18:09:00,6.372230806749038
2019-10-02 18:10:00,6.235911737045087
2019-10-02 18:11:00,6.75501797135648
2019-10-02 18:12:00,6.310917450012453
2019-10-02 18:13:00,6.36980238428853
2019-10-02 18:14:00,6.373839308176801
2019-10-02 18:15:00,6.8201951636143905
2019-10-02 18:16:00,7.300987543877219
2019-10-02 18:17:00,7.712814476062378
2019-10-02 18:18:00,8.145895731372505
2019-10-02 18:19:00,8.488504332532711
2019-10-02 18:20:00,8.466865196326673
2019-10-02 18:21:00,8.569117007055427
2019-10-02 18:22:00,8.669817015132306
2019-10-02 18:23:00,8.355739585670749
2019-10-02 18:24:00,8.105624960002322
2019-10-02 18:25:00,8.50214734305724
2019-10-02 18:26:00,8.671620637347674
2019-10-02 18:27:00,8.806897259723108
2019-10-02 18:28:00,9.161983698654767
2019-10-02 18:29:00,8.886227007272215
2019-10-02 18:30:00,8.512604597884568
2019-10-02 18:31:00,8.34102735141664
2019-10-02 18:32:00,8.287575578638119
2019-10-02 18:33:00,8.40960838505179
2019-10-02 18:34:00,8.38204097731677
2019-10-02 18:35:00,8.298982620750392
2019-10-02 18:36:00,8.07305629197002
2019-10-02 18:37:00,7.346489471114984
2019-10-02 18:38:00,7.965031552450078
2019-10-02 18:39:00,7.89945930546238
2019-10-02 18:40:00,8.010149979667148
2019-10-02 18:41:00,8.203886227201835
2019-10-02 18:42:00,7.956370033230263
2019-10-02 18:43:00,8.04321512888178
2019-10-02 18:44:00,7.730369433539529
2019-10-02 18:45:00,8.18378631919047
2019-10-02 18:46:00,8.851938820713375
2019-10-02 18:47:00,8.835514441967424
2019-10-02 18:48:00,9.42268339131428
2019-10-02 18:49:00,9.637769927109103
2019-10-02 18:50:00,9.387446913250558
2019-10-02 18:51:00,9.509838416530771
2019-10-02 18:52:00,9.152497641547
2019-10-02 18:53:00,8.670026390448111
2019-10-02 18:54:00,8.23179633276973
2019-10-02 18:55:00,8.007509474685794
2019-10-02 18:56:00,7.659007375939954
2019-10-02 18:57:00,8.065148446801006
2019-10-02 18:58:00,8.260422617389276
2019-10-02 18:59:00,8.043618131399391
2019-10-02 19:00:00,8.310502421548458
2019-10-02 19:01:00,8.326427605519429
2019-10-02 19:02:00,8.298053781816117
2019-10-02 19:03:00,8.384627628518246
2019-10-02 19:04:00,8.12647147148338
2019-10-02 19:05:00,8.151758050199579
2019-10-02 19:06:00,8.541491977663892
2019-10-02 19:07:00,8.357436584300952
2019-10-02 19:08:00,8.579983144969196
2019-10-02 19:09:00,8.542968234956454
2019-10-02 19:10:00,7.745824452543181
2019-10-02 19:11:00,7.7972828510596655
2019-10-02 19:12:00,7.759499663920621
2019-10-02 19:13:00,7.21299194608531
2019-10-02 19:14:00,7.297950749169858
2019-10-02 19:15:00,7.0738885621399294
2019-10-02 19:16:00,6.857103470168871
2019-10-02 19:17:00,6.491179731145617
2019-10-02 19:18:00,6.536589031575715
2019-10-02 19:19:00,6.516043769904714
2019-10-02 19:20:00,6.193071079946269
2019-10-02 19:21:00,5.782511690977038
2019-10-02 19:22:00,6.500439172620863
2019-10-02 19:23:00,7.476815086827907
2019-10-02 19:24:00,7.628049652207289
2019-10-02 19:25:00,8.050488495309502
2019-10-02 19:26:00,7.767422455695675
2019-10-02 19:27:00,7.275274799722696
2019-10-02 19:28:00,7.055770858010929
2019-10-02 19:29:00,7.16260067338809
2019-10-02 19:30:00,6.9259442411450705
2019-10-02 19:31:00,6.736278218740134
2019-10-02 19:32:00,6.837520410409592
2019-10-02 19:33:00,6.810761948909154
2019-10-02 19:34:00,6.756152881107235
2019-10-02 19:35:00,7.368480000440938
2019-10-02 19:36:00,7.953248917771164
2019-10-02 19:37:00,8.504361892679496
2019-10-02 19:38:00,8.991568923229568
2019-10-02 19:39:00,9.5326291242277
2019-10-02 19:40:00,9.541611536880271
2019-10-02 19:41:00,9.747417111343516
2019-10-02 19:42:00,9.52008354007513
2019-10-02 19:43:00,8.627506466071162
2019-10-02 19:44:00,6.8012246334413975
2019-10-02 19:45:00,6.654320427821777
2019-10-02 19:46:00,6.657588318194672
2019-10-02 19:47:00,6.491556290134188
2019-10-02 19:48:00,6.496601055587018
2019-10-02 19:49:00,6.812817555342634
2019-10-02 19:50:00,6.991643520910776
2019-10-02 19:51:00,6.712822176040091
2019-10-02 19:52:00,7.0261789905860965
2019-10-02 19:53:00,6.968200951682124
2019-10-02 19:54:00,6.9407296179557845
2019-10-02 19:55:00,7.324547513771113
2019-10-02 19:56:00,8.075051587535222
2019-10-02 19:57:00,8.381764443512925
2019-10-02 19:58:00,8.963459252712534
2019-10-02 19:59:00,8.827025525930647
2019-10-02 20:00:00,8.36803559565876
2019-10-02 20:01:00,7.840304077132106
2019-10-02 20:02:00,7.699599048731353
2019-10-02 20:03:00,8.069279312261738
2019-10-02 20:04:00,7.951002874283984
2019-10-02 20:05:00,7.99775828311378
2019-10-02 20:06:00,7.462294966287512
2019-10-02 20:07:00,7.381236930672546
2019-10-02 20:08:00,7.078152657960935
2019-10-02 20:09:00,7.021618739378281
2019-10-02 20:10:00,7.354167743026554
2019-10-02 20:11:00,6.93242284915177
2019-10-02 20:12:00,6.707778749197542
2019-10-02 20:13:00,7.307650203164173
2019-10-02 20:14:00,7.252206357378738
2019-10-02 20:15:00,6.725261733512156
2019-10-02 20:16:00,7.504435078282158
2019-10-02 20:17:00,7.23020950016648
2019-10-02 20:18:00,7.538284647705702
2019-10-02 20:19:00,7.051873625914924
2019-10-02 20:20:00,7.106746911496946
2019-10-02 20:21:00,6.82102178541775
2019-10-02 20:22:00,6.811033506964577
2019-10-02 20:23:00,6.842313368032406
2019-10-02 20:24:00,6.8009022711596945
2019-10-02 20:25:00,7.392675673758057
2019-10-02 20:26:00,7.880375370580233
2019-10-02 20:27:00,8.282734640351942
2019-10-02 20:28:00,8.929813932513548
2019-10-02 20:29:00,8.64987248176463
2019-10-02 20:30:00,8.734560721823833
2019-10-02 20:31:00,8.939880925039649
2019-10-02 20:32:00,8.86708357281669
2019-10-02 20:33:00,8.593639758646065
2019-10-02 20:34:00,7.989004794945967
2019-10-02 20:35:00,7.723454427942045
2019-10-02 20:36:00,7.4035837528317865
2019-10-02 20:37:00,7.013339297894735
2019-10-02 20:38:00,7.131464125637364
2019-10-02 20:39:00,7.714660521921723
2019-10-02 20:40:00,7.221365763490513
2019-10-02 20:41:00,7.077984488739961
2019-10-02 20:42:00,7.049030663347076
2019-10-02 20:43:00,6.804263643036543
2019-10-02 20:44:00,6.562799551328276
