Time,adservice,productcatalogservice,checkoutservice,currencyservice,recommendationservice,paymentservice,emailservice,shippingservice,frontend,cartservice,Total
2020-12-12 07:56:43,4.185185185185185,1.0972222222222223,160.0,2.9770642201834865,8.157894736842106,3.0,3.0,1.3999999999999997,65.95744680851064,3.6279069767441854,253.40272014968784
2020-12-12 07:56:44,4.185185185185185,1.0972222222222223,160.0,2.9770642201834865,8.157894736842106,3.0,3.0,1.3999999999999997,65.95744680851064,3.6279069767441854,253.40272014968784
2020-12-12 07:56:45,4.185185185185185,1.0972222222222223,160.0,2.9770642201834865,8.157894736842106,3.0,3.0,0.4761904761904763,65.95744680851064,3.6279069767441854,252.47891062587829
2020-12-12 07:56:46,4.185185185185185,1.0972222222222223,160.0,2.9770642201834865,8.157894736842106,3.0,3.0,0.4761904761904763,65.95744680851064,3.6279069767441854,252.47891062587829
2020-12-12 07:56:47,4.185185185185185,1.0972222222222223,160.0,2.9770642201834865,8.157894736842106,3.0,3.0,0.4761904761904763,65.95744680851064,3.6279069767441854,252.47891062587829
2020-12-12 07:56:48,4.185185185185185,1.0972222222222223,160.0,2.9770642201834865,8.157894736842106,3.0,3.0,0.4761904761904763,65.95744680851064,3.6279069767441854,252.47891062587829
2020-12-12 07:56:49,4.185185185185185,1.0972222222222223,160.0,2.9770642201834865,8.157894736842106,3.0,3.0,0.4761904761904763,65.95744680851064,4.727272727272727,253.57827637640685
2020-12-12 07:56:50,4.185185185185185,1.9726962457337884,160.0,2.9770642201834865,8.157894736842106,2.0,3.0,0.4761904761904763,65.95744680851064,4.727272727272727,253.4537503999184
2020-12-12 07:56:51,4.185185185185185,1.9726962457337884,190.0,2.9770642201834865,11.05,2.0,3.0,0.4761904761904763,65.95744680851064,4.727272727272727,286.34585566307635
2020-12-12 07:56:52,4.185185185185185,1.9726962457337884,190.0,2.9770642201834865,11.05,2.0,3.0,0.4761904761904763,65.95744680851064,4.727272727272727,286.34585566307635
2020-12-12 07:56:53,4.185185185185185,1.9726962457337884,190.0,3.112084063047285,11.05,2.0,3.0,0.4761904761904763,65.95744680851064,4.727272727272727,286.4808755059401
2020-12-12 07:56:54,4.185185185185185,1.9726962457337884,190.0,3.112084063047285,11.05,2.0,3.0,0.4761904761904763,65.95744680851064,4.727272727272727,286.4808755059401
2020-12-12 07:56:55,4.185185185185185,1.9726962457337884,190.0,3.112084063047285,11.05,2.0,3.0,0.4761904761904763,65.95744680851064,4.727272727272727,286.4808755059401
2020-12-12 07:56:56,4.185185185185185,1.9726962457337884,190.0,3.112084063047285,11.05,2.0,3.0,0.4761904761904763,65.95744680851064,4.727272727272727,286.4808755059401
2020-12-12 07:56:57,4.25,1.9726962457337884,190.0,3.112084063047285,11.05,2.0,3.0,0.4761904761904763,65.95744680851064,4.727272727272727,286.54569032075494
2020-12-12 07:56:58,4.25,1.9726962457337884,190.0,3.112084063047285,11.05,2.0,3.0,0.4761904761904763,84.61538461538461,4.727272727272727,305.20362812762886
2020-12-12 07:56:59,4.25,1.9726962457337884,190.0,3.112084063047285,11.05,2.0,3.0,0.4761904761904763,84.61538461538461,4.727272727272727,305.20362812762886
2020-12-12 07:57:00,4.25,1.9726962457337884,190.0,3.112084063047285,11.05,2.0,3.0,1.258064516129032,84.61538461538461,4.727272727272727,305.98550216756746
2020-12-12 07:57:01,4.25,1.9726962457337884,190.0,3.112084063047285,11.05,2.0,3.0,1.258064516129032,84.61538461538461,4.727272727272727,305.98550216756746
2020-12-12 07:57:02,4.25,1.9726962457337884,190.0,3.112084063047285,11.05,2.0,3.0,1.258064516129032,84.61538461538461,4.727272727272727,305.98550216756746
2020-12-12 07:57:03,4.25,1.9726962457337884,190.0,3.112084063047285,11.05,2.0,3.0,1.258064516129032,84.61538461538461,4.727272727272727,305.98550216756746
2020-12-12 07:57:04,4.25,1.9726962457337884,190.0,3.112084063047285,11.05,2.0,3.0,1.258064516129032,84.61538461538461,4.274074074074076,305.53230351436883
2020-12-12 07:57:05,4.25,1.5263157894736847,190.0,3.112084063047285,11.05,3.5,3.0,1.258064516129032,84.61538461538461,4.274074074074076,306.58592305810873
2020-12-12 07:57:06,4.25,1.5263157894736847,156.25,3.112084063047285,8.881578947368421,3.5,3.0,1.258064516129032,84.61538461538461,4.274074074074076,270.6675020054771
2020-12-12 07:57:07,4.25,1.5263157894736847,156.25,3.112084063047285,8.881578947368421,3.5,3.6666666666666665,1.258064516129032,84.61538461538461,4.274074074074076,271.33416867214385
2020-12-12 07:57:08,4.25,1.5263157894736847,156.25,3.2553191489361697,8.881578947368421,3.5,3.6666666666666665,1.258064516129032,84.61538461538461,4.274074074074076,271.4774037580326
2020-12-12 07:57:09,4.25,1.5263157894736847,156.25,3.2553191489361697,8.881578947368421,3.5,3.6666666666666665,1.258064516129032,84.61538461538461,4.274074074074076,271.4774037580326
2020-12-12 07:57:10,4.25,1.5263157894736847,156.25,3.2553191489361697,8.881578947368421,3.5,3.6666666666666665,1.258064516129032,84.61538461538461,4.274074074074076,271.4774037580326
2020-12-12 07:57:11,4.25,1.5263157894736847,156.25,3.2553191489361697,8.881578947368421,3.5,3.6666666666666665,1.258064516129032,84.61538461538461,4.274074074074076,271.4774037580326
2020-12-12 07:57:12,3.714285714285714,1.5263157894736847,156.25,3.2553191489361697,8.881578947368421,3.5,3.6666666666666665,1.258064516129032,84.61538461538461,4.274074074074076,270.94168947231844
2020-12-12 07:57:13,3.714285714285714,1.5263157894736847,156.25,3.2553191489361697,8.881578947368421,3.5,3.6666666666666665,1.258064516129032,91.66666666666669,4.274074074074076,277.99297152360043
2020-12-12 07:57:14,3.714285714285714,1.5263157894736847,156.25,3.2553191489361697,8.881578947368421,3.5,3.6666666666666665,1.258064516129032,91.66666666666669,4.274074074074076,277.99297152360043
2020-12-12 07:57:15,3.714285714285714,1.5263157894736847,156.25,3.2553191489361697,8.881578947368421,3.5,3.6666666666666665,1.5128205128205126,91.66666666666669,4.274074074074076,278.2477275202919
2020-12-12 07:57:16,3.714285714285714,1.5263157894736847,156.25,3.2553191489361697,8.881578947368421,3.5,3.6666666666666665,1.5128205128205126,91.66666666666669,4.274074074074076,278.2477275202919
2020-12-12 07:57:17,3.714285714285714,1.5263157894736847,156.25,3.2553191489361697,8.881578947368421,3.5,3.6666666666666665,1.5128205128205126,91.66666666666669,4.274074074074076,278.2477275202919
2020-12-12 07:57:18,3.714285714285714,1.5263157894736847,156.25,3.2553191489361697,8.881578947368421,3.5,3.6666666666666665,1.5128205128205126,91.66666666666669,4.274074074074076,278.2477275202919
2020-12-12 07:57:19,3.714285714285714,1.5263157894736847,156.25,3.2553191489361697,8.881578947368421,3.5,3.6666666666666665,1.5128205128205126,91.66666666666669,4.463414634146341,278.43706808036416
2020-12-12 07:57:20,3.714285714285714,1.6343195266272197,156.25,3.2553191489361697,8.881578947368421,2.875,3.6666666666666665,1.5128205128205126,91.66666666666669,4.463414634146341,277.9200718175177
2020-12-12 07:57:21,3.714285714285714,1.6343195266272197,240.625,3.2553191489361697,9.326923076923077,2.875,3.6666666666666665,1.5128205128205126,91.66666666666669,4.463414634146341,362.7404159470724
2020-12-12 07:57:22,3.714285714285714,1.6343195266272197,240.625,3.2553191489361697,9.326923076923077,2.875,3.666666666666667,1.5128205128205126,91.66666666666669,4.463414634146341,362.7404159470724
2020-12-12 07:57:23,3.714285714285714,1.6343195266272197,240.625,3.3159173754556504,9.326923076923077,2.875,3.666666666666667,1.5128205128205126,91.66666666666669,4.463414634146341,362.8010141735919
2020-12-12 07:57:24,3.714285714285714,1.6343195266272197,240.625,3.3159173754556504,9.326923076923077,2.875,3.666666666666667,1.5128205128205126,91.66666666666669,4.463414634146341,362.8010141735919
2020-12-12 07:57:25,3.714285714285714,1.6343195266272197,240.625,3.3159173754556504,9.326923076923077,2.875,3.666666666666667,1.5128205128205126,91.66666666666669,4.463414634146341,362.8010141735919
2020-12-12 07:57:26,3.714285714285714,1.6343195266272197,240.625,3.3159173754556504,9.326923076923077,2.875,3.666666666666667,1.5128205128205126,91.66666666666669,4.463414634146341,362.8010141735919
2020-12-12 07:57:27,4.048387096774194,1.6343195266272197,240.625,3.3159173754556504,9.326923076923077,2.875,3.666666666666667,1.5128205128205126,91.66666666666669,4.463414634146341,363.13511555608034
2020-12-12 07:57:28,4.048387096774194,1.6343195266272197,240.625,3.3159173754556504,9.326923076923077,2.875,3.666666666666667,1.5128205128205126,99.37500000000004,4.463414634146341,370.8434488894137
2020-12-12 07:57:29,4.048387096774194,1.6343195266272197,240.625,3.3159173754556504,9.326923076923077,2.875,3.666666666666667,1.5128205128205126,99.37500000000004,4.463414634146341,370.8434488894137
2020-12-12 07:57:30,4.048387096774194,1.6343195266272197,240.625,3.3159173754556504,9.326923076923077,2.875,3.666666666666667,1.5957446808510638,99.37500000000004,4.463414634146341,370.92637305744415
2020-12-12 07:57:31,4.048387096774194,1.6343195266272197,240.625,3.3159173754556504,9.326923076923077,2.875,3.666666666666667,1.5957446808510638,99.37500000000004,4.463414634146341,370.92637305744415
2020-12-12 07:57:32,4.048387096774194,1.6343195266272197,240.625,3.3159173754556504,9.326923076923077,2.875,3.666666666666667,1.5957446808510638,99.37500000000004,4.463414634146341,370.92637305744415
2020-12-12 07:57:33,4.048387096774194,1.6343195266272197,240.625,3.3159173754556504,9.326923076923077,2.875,3.666666666666667,1.5957446808510638,99.37500000000004,4.463414634146341,370.92637305744415
2020-12-12 07:57:34,4.048387096774194,1.6343195266272197,240.625,3.3159173754556504,9.326923076923077,2.875,3.666666666666667,1.5957446808510638,99.37500000000004,4.449438202247192,370.91239662554506
2020-12-12 07:57:35,4.048387096774194,1.4643288996372423,240.625,3.3159173754556504,9.326923076923077,3.0,3.666666666666667,1.5957446808510638,99.37500000000004,4.449438202247192,370.8674059985552
2020-12-12 07:57:36,4.048387096774194,1.4643288996372423,185.7142857142857,3.3159173754556504,10.82191780821918,3.0,3.666666666666667,1.5957446808510638,99.37500000000004,4.449438202247192,317.4516864441369
2020-12-12 07:57:37,4.048387096774194,1.4643288996372423,185.7142857142857,3.3159173754556504,10.82191780821918,3.0,4.714285714285714,1.5957446808510638,99.37500000000004,4.449438202247192,318.499305491756
2020-12-12 07:57:38,4.048387096774194,1.4643288996372423,185.7142857142857,3.4707233065442016,10.82191780821918,3.0,4.714285714285714,1.5957446808510638,99.37500000000004,4.449438202247192,318.6541114228445
2020-12-12 07:57:39,4.048387096774194,1.4643288996372423,185.7142857142857,3.4707233065442016,10.82191780821918,3.0,4.714285714285714,1.5957446808510638,99.37500000000004,4.449438202247192,318.6541114228445
2020-12-12 07:57:40,4.048387096774194,1.4643288996372423,185.7142857142857,3.4707233065442016,10.82191780821918,3.0,4.714285714285714,1.5957446808510638,99.37500000000004,4.449438202247192,318.6541114228445
2020-12-12 07:57:41,4.048387096774194,1.4643288996372423,185.7142857142857,3.4707233065442016,10.82191780821918,3.0,4.714285714285714,1.5957446808510638,99.37500000000004,4.449438202247192,318.6541114228445
2020-12-12 07:57:42,4.0,1.4643288996372423,185.7142857142857,3.4707233065442016,10.82191780821918,3.0,4.714285714285714,1.5957446808510638,99.37500000000004,4.449438202247192,318.60572432607034
2020-12-12 07:57:43,4.0,1.4643288996372423,185.7142857142857,3.4707233065442016,10.82191780821918,3.0,4.714285714285714,1.5957446808510638,107.94117647058823,4.449438202247192,327.1719007966585
2020-12-12 07:57:44,4.0,1.4643288996372423,185.7142857142857,3.4707233065442016,10.82191780821918,3.0,4.714285714285714,1.5957446808510638,107.94117647058823,4.449438202247192,327.1719007966585
2020-12-12 07:57:45,4.0,1.4643288996372423,185.7142857142857,3.4707233065442016,10.82191780821918,3.0,4.714285714285714,1.5098039215686274,107.94117647058823,4.449438202247192,327.08596003737614
2020-12-12 07:57:46,4.0,1.4643288996372423,185.7142857142857,3.4707233065442016,10.82191780821918,3.0,4.714285714285714,1.5098039215686274,107.94117647058823,4.449438202247192,327.08596003737614
2020-12-12 07:57:47,4.0,1.4643288996372423,185.7142857142857,3.4707233065442016,10.82191780821918,3.0,4.714285714285714,1.5098039215686274,107.94117647058823,4.449438202247192,327.08596003737614
2020-12-12 07:57:48,4.0,1.4643288996372423,185.7142857142857,3.4707233065442016,10.82191780821918,3.0,4.714285714285714,1.5098039215686274,107.94117647058823,4.449438202247192,327.08596003737614
2020-12-12 07:57:49,4.0,1.4643288996372423,185.7142857142857,3.4707233065442016,10.82191780821918,3.0,4.714285714285714,1.5098039215686274,107.94117647058823,4.7142857142857135,327.3508075494147
2020-12-12 07:57:50,4.0,2.1270207852194,185.7142857142857,3.4707233065442016,10.82191780821918,3.3076923076923075,4.714285714285714,1.5098039215686274,107.94117647058823,4.7142857142857135,328.3211917426891
2020-12-12 07:57:51,4.0,2.1270207852194,205.0,3.4707233065442016,12.884615384615385,3.3076923076923075,4.714285714285714,1.5098039215686274,107.94117647058823,4.7142857142857135,349.66960360479965
2020-12-12 07:57:52,4.0,2.1270207852194,205.0,3.4707233065442016,12.884615384615385,3.3076923076923075,3.9230769230769225,1.5098039215686274,107.94117647058823,4.7142857142857135,348.8783948135908
2020-12-12 07:57:53,4.0,2.1270207852194,205.0,3.379182156133828,12.884615384615385,3.3076923076923075,3.9230769230769225,1.5098039215686274,107.94117647058823,4.7142857142857135,348.7868536631804
2020-12-12 07:57:54,4.0,2.1270207852194,205.0,3.379182156133828,12.884615384615385,3.3076923076923075,3.9230769230769225,1.5098039215686274,107.94117647058823,4.7142857142857135,348.7868536631804
2020-12-12 07:57:55,4.0,2.1270207852194,205.0,3.379182156133828,12.884615384615385,3.3076923076923075,3.9230769230769225,1.5098039215686274,107.94117647058823,4.7142857142857135,348.7868536631804
2020-12-12 07:57:56,4.0,2.1270207852194,205.0,3.379182156133828,12.884615384615385,3.3076923076923075,3.9230769230769225,1.5098039215686274,107.94117647058823,4.7142857142857135,348.7868536631804
2020-12-12 07:57:57,4.323943661971832,2.1270207852194,205.0,3.379182156133828,12.884615384615385,3.3076923076923075,3.9230769230769225,1.5098039215686274,107.94117647058823,4.7142857142857135,349.1107973251522
2020-12-12 07:57:58,4.323943661971832,2.1270207852194,205.0,3.379182156133828,12.884615384615385,3.3076923076923075,3.9230769230769225,1.5098039215686274,155.45774647887322,4.7142857142857135,396.6273673334372
2020-12-12 07:57:59,4.323943661971832,2.1270207852194,205.0,3.379182156133828,12.884615384615385,3.3076923076923075,3.9230769230769225,1.5098039215686274,155.45774647887322,4.7142857142857135,396.6273673334372
2020-12-12 07:58:00,4.323943661971832,2.1270207852194,205.0,3.379182156133828,12.884615384615385,3.3076923076923075,3.9230769230769225,2.1807228915662646,155.45774647887322,4.7142857142857135,397.2982863034349
2020-12-12 07:58:01,4.323943661971832,2.1270207852194,205.0,3.379182156133828,12.884615384615385,3.3076923076923075,3.9230769230769225,2.1807228915662646,155.45774647887322,4.7142857142857135,397.2982863034349
2020-12-12 07:58:02,4.323943661971832,2.1270207852194,205.0,3.379182156133828,12.884615384615385,3.3076923076923075,3.9230769230769225,2.1807228915662646,155.45774647887322,4.7142857142857135,397.2982863034349
2020-12-12 07:58:03,4.323943661971832,2.1270207852194,205.0,3.379182156133828,12.884615384615385,3.3076923076923075,3.9230769230769225,2.1807228915662646,155.45774647887322,4.7142857142857135,397.2982863034349
2020-12-12 07:58:04,4.323943661971832,2.1270207852194,205.0,3.379182156133828,12.884615384615385,3.3076923076923075,3.9230769230769225,2.1807228915662646,155.45774647887322,4.412698412698413,396.9966990018476
2020-12-12 07:58:05,4.323943661971832,2.075949367088608,205.0,3.379182156133828,12.884615384615385,3.125,3.9230769230769225,2.1807228915662646,155.45774647887322,4.412698412698413,396.76293527602445
2020-12-12 07:58:06,4.323943661971832,2.075949367088608,263.8888888888889,3.379182156133828,12.475,3.125,3.9230769230769225,2.1807228915662646,155.45774647887322,4.412698412698413,455.24220878029803
2020-12-12 07:58:07,4.323943661971832,2.075949367088608,263.8888888888889,3.379182156133828,12.475,3.125,4.5,2.1807228915662646,155.45774647887322,4.412698412698413,455.81913185722107
2020-12-12 07:58:08,4.323943661971832,2.075949367088608,263.8888888888889,3.832085561497327,12.475,3.125,4.5,2.1807228915662646,155.45774647887322,4.412698412698413,456.27203526258455
2020-12-12 07:58:09,4.323943661971832,2.075949367088608,263.8888888888889,3.832085561497327,12.475,3.125,4.5,2.1807228915662646,155.45774647887322,4.412698412698413,456.27203526258455
2020-12-12 07:58:10,4.323943661971832,2.075949367088608,263.8888888888889,3.832085561497327,12.475,3.125,4.5,2.1807228915662646,155.45774647887322,4.412698412698413,456.27203526258455
2020-12-12 07:58:11,4.323943661971832,2.075949367088608,263.8888888888889,3.832085561497327,12.475,3.125,4.5,2.1807228915662646,155.45774647887322,4.412698412698413,456.27203526258455
2020-12-12 07:58:12,3.6358974358974363,2.075949367088608,263.8888888888889,3.832085561497327,12.475,3.125,4.5,2.1807228915662646,155.45774647887322,4.412698412698413,455.58398903651016
2020-12-12 07:58:13,3.6358974358974363,2.075949367088608,263.8888888888889,3.832085561497327,12.475,3.125,4.5,2.1807228915662646,176.6917293233083,4.412698412698413,476.8179718809452
2020-12-12 07:58:14,3.6358974358974363,2.075949367088608,263.8888888888889,3.832085561497327,12.475,3.125,4.5,2.1807228915662646,176.6917293233083,4.412698412698413,476.8179718809452
2020-12-12 07:58:15,3.6358974358974363,2.075949367088608,263.8888888888889,3.832085561497327,12.475,3.125,4.5,2.1250000000000004,176.6917293233083,4.412698412698413,476.7622489893789
2020-12-12 07:58:16,3.6358974358974363,2.075949367088608,263.8888888888889,3.832085561497327,12.475,3.125,4.5,2.1250000000000004,176.6917293233083,4.412698412698413,476.7622489893789
2020-12-12 07:58:17,3.6358974358974363,2.075949367088608,263.8888888888889,3.832085561497327,12.475,3.125,4.5,2.1250000000000004,176.6917293233083,4.412698412698413,476.7622489893789
2020-12-12 07:58:18,3.6358974358974363,2.075949367088608,263.8888888888889,3.832085561497327,12.475,3.125,4.5,2.1250000000000004,176.6917293233083,4.412698412698413,476.7622489893789
2020-12-12 07:58:19,3.6358974358974363,2.075949367088608,263.8888888888889,3.832085561497327,12.475,3.125,4.5,2.1250000000000004,176.6917293233083,4.821011673151752,477.17056224983213
2020-12-12 07:58:20,3.6358974358974363,1.7907894736842112,263.8888888888889,3.832085561497327,12.475,3.3076923076923075,4.5,2.1250000000000004,176.6917293233083,4.821011673151752,477.0680946641201
2020-12-12 07:58:21,3.6358974358974363,1.7907894736842112,240.625,3.832085561497327,9.956521739130435,3.3076923076923075,4.5,2.1250000000000004,176.6917293233083,4.821011673151752,451.2857275143618
2020-12-12 07:58:22,3.6358974358974363,1.7907894736842112,240.625,3.832085561497327,9.956521739130435,3.3076923076923075,3.3076923076923075,2.1250000000000004,176.6917293233083,4.821011673151752,450.09341982205405
2020-12-12 07:58:23,3.6358974358974363,1.7907894736842112,240.625,3.6639072847682113,9.956521739130435,3.3076923076923075,3.3076923076923075,2.1250000000000004,176.6917293233083,4.821011673151752,449.92524154532487
2020-12-12 07:58:24,3.6358974358974363,1.7907894736842112,240.625,3.6639072847682113,9.956521739130435,3.3076923076923075,3.3076923076923075,2.1250000000000004,176.6917293233083,4.821011673151752,449.92524154532487
2020-12-12 07:58:25,3.6358974358974363,1.7907894736842112,240.625,3.6639072847682113,9.956521739130435,3.3076923076923075,3.3076923076923075,2.1250000000000004,176.6917293233083,4.821011673151752,449.92524154532487
2020-12-12 07:58:26,3.6358974358974363,1.7907894736842112,240.625,3.6639072847682113,9.956521739130435,3.3076923076923075,3.3076923076923075,2.1250000000000004,176.6917293233083,4.821011673151752,449.92524154532487
2020-12-12 07:58:27,3.582159624413145,1.7907894736842112,240.625,3.6639072847682113,9.956521739130435,3.3076923076923075,3.3076923076923075,2.1250000000000004,176.6917293233083,4.821011673151752,449.8715037338407
2020-12-12 07:58:28,3.582159624413145,1.7907894736842112,240.625,3.6639072847682113,9.956521739130435,3.3076923076923075,3.3076923076923075,2.1250000000000004,195.45454545454544,4.821011673151752,468.6343198650778
2020-12-12 07:58:29,3.582159624413145,1.7907894736842112,240.625,3.6639072847682113,9.956521739130435,3.3076923076923075,3.3076923076923075,2.1250000000000004,195.45454545454544,4.821011673151752,468.6343198650778
2020-12-12 07:58:30,3.582159624413145,1.7907894736842112,240.625,3.6639072847682113,9.956521739130435,3.3076923076923075,3.3076923076923075,2.0,195.45454545454544,4.821011673151752,468.5093198650778
2020-12-12 07:58:31,3.582159624413145,1.7907894736842112,240.625,3.6639072847682113,9.956521739130435,3.3076923076923075,3.3076923076923075,2.0,195.45454545454544,4.821011673151752,468.5093198650778
2020-12-12 07:58:32,3.582159624413145,1.7907894736842112,240.625,3.6639072847682113,9.956521739130435,3.3076923076923075,3.3076923076923075,2.0,195.45454545454544,4.821011673151752,468.5093198650778
2020-12-12 07:58:33,3.582159624413145,1.7907894736842112,240.625,3.6639072847682113,9.956521739130435,3.3076923076923075,3.3076923076923075,2.0,195.45454545454544,4.821011673151752,468.5093198650778
2020-12-12 07:58:34,3.582159624413145,1.7907894736842112,240.625,3.6639072847682113,9.956521739130435,3.3076923076923075,3.3076923076923075,2.0,195.45454545454544,4.053571428571429,467.7418796204975
2020-12-12 07:58:35,3.582159624413145,1.8711111111111118,240.625,3.6639072847682113,9.956521739130435,3.3076923076923075,3.3076923076923075,2.0,195.45454545454544,4.053571428571429,467.82220125792435
2020-12-12 07:58:36,3.582159624413145,1.8711111111111118,208.3333333333333,3.6639072847682113,9.774774774774773,3.3076923076923075,3.3076923076923075,2.0,195.45454545454544,4.053571428571429,435.34878762690215
2020-12-12 07:58:37,3.582159624413145,1.8711111111111118,208.3333333333333,3.6639072847682113,9.774774774774773,3.3076923076923075,3.615384615384616,2.0,195.45454545454544,4.053571428571429,435.65647993459436
2020-12-12 07:58:38,3.582159624413145,1.8711111111111118,208.3333333333333,3.631663974151858,9.774774774774773,3.3076923076923075,3.615384615384616,2.0,195.45454545454544,4.053571428571429,435.624236623978
2020-12-12 07:58:39,3.582159624413145,1.8711111111111118,208.3333333333333,3.631663974151858,9.774774774774773,3.3076923076923075,3.615384615384616,2.0,195.45454545454544,4.053571428571429,435.624236623978
2020-12-12 07:58:40,3.582159624413145,1.8711111111111118,208.3333333333333,3.631663974151858,9.774774774774773,3.3076923076923075,3.615384615384616,2.0,195.45454545454544,4.053571428571429,435.624236623978
2020-12-12 07:58:41,3.582159624413145,1.8711111111111118,208.3333333333333,3.631663974151858,9.774774774774773,3.3076923076923075,3.615384615384616,2.0,195.45454545454544,4.053571428571429,435.624236623978
2020-12-12 07:58:42,3.7860262008733616,1.8711111111111118,208.3333333333333,3.631663974151858,9.774774774774773,3.3076923076923075,3.615384615384616,2.0,195.45454545454544,4.053571428571429,435.8281032004383
2020-12-12 07:58:43,3.7860262008733616,1.8711111111111118,208.3333333333333,3.631663974151858,9.774774774774773,3.3076923076923075,3.615384615384616,2.0,207.876712328767,4.053571428571429,448.25027007465997
2020-12-12 07:58:44,3.7860262008733616,1.8711111111111118,208.3333333333333,3.631663974151858,9.774774774774773,3.3076923076923075,3.615384615384616,2.0,207.876712328767,4.053571428571429,448.25027007465997
2020-12-12 07:58:45,3.7860262008733616,1.8711111111111118,208.3333333333333,3.631663974151858,9.774774774774773,3.3076923076923075,3.615384615384616,1.7999999999999998,207.876712328767,4.053571428571429,448.0502700746598
2020-12-12 07:58:46,3.7860262008733616,1.8711111111111118,208.3333333333333,3.631663974151858,9.774774774774773,3.3076923076923075,3.615384615384616,1.7999999999999998,207.876712328767,4.053571428571429,448.0502700746598
2020-12-12 07:58:47,3.7860262008733616,1.8711111111111118,208.3333333333333,3.631663974151858,9.774774774774773,3.3076923076923075,3.615384615384616,1.7999999999999998,207.876712328767,4.053571428571429,448.0502700746598
