Time,paymentservice,emailservice,checkoutservice,cartservice,shippingservice,adservice,currencyservice,frontend,recommendationservice,productcatalogservice,Total
2020-12-01 07:57:10,3.0,3.0,190.0,4.932584269662922,2.7586206896551717,5.601851851851852,3.2792607802874736,110.48387096774192,15.277777777777775,2.6614745586708195,340.9954408956479
2020-12-01 07:57:11,2.6,3.0,190.0,6.189320388349514,2.7586206896551717,5.601851851851852,3.2792607802874736,110.48387096774192,15.277777777777775,2.6614745586708195,341.8521770143345
2020-12-01 07:57:12,2.6,3.0,190.0,6.189320388349514,2.7586206896551717,5.601851851851852,3.2792607802874736,110.48387096774192,15.277777777777775,2.6614745586708195,341.8521770143345
2020-12-01 07:57:13,2.6,3.0,190.0,6.189320388349514,2.7586206896551717,5.601851851851852,3.2792607802874736,110.48387096774192,15.277777777777775,2.6614745586708195,341.8521770143345
2020-12-01 07:57:14,2.6,3.0,190.0,6.189320388349514,2.7586206896551717,5.601851851851852,3.2792607802874736,110.48387096774192,14.318181818181818,2.6614745586708195,340.89258105473857
2020-12-01 07:57:15,2.6,3.0,190.0,6.189320388349514,2.7586206896551717,5.601851851851852,3.2792607802874736,110.48387096774192,14.318181818181818,2.6614745586708195,340.89258105473857
2020-12-01 07:57:16,2.6,3.0,190.0,6.189320388349514,2.7586206896551717,5.601851851851852,3.1845688350983363,110.48387096774192,14.318181818181818,2.6614745586708195,340.7978891095494
2020-12-01 07:57:17,2.6,3.0,162.5,6.189320388349514,2.875,5.601851851851852,3.1845688350983363,110.48387096774192,14.318181818181818,2.6614745586708195,313.41426841989426
2020-12-01 07:57:18,2.6,3.0,162.5,6.189320388349514,2.875,5.601851851851852,3.1845688350983363,110.48387096774192,14.318181818181818,2.6614745586708195,313.41426841989426
2020-12-01 07:57:19,2.6,3.0,162.5,6.189320388349514,2.875,5.601851851851852,3.1845688350983363,110.48387096774192,14.318181818181818,2.6614745586708195,313.41426841989426
2020-12-01 07:57:20,2.6,3.0,162.5,6.189320388349514,2.875,5.601851851851852,3.1845688350983363,171.21212121212125,14.318181818181818,2.514257620452311,373.9953017260551
2020-12-01 07:57:21,2.6,3.0,162.5,6.189320388349514,2.875,5.601851851851852,3.1845688350983363,171.21212121212125,14.318181818181818,2.514257620452311,373.9953017260551
2020-12-01 07:57:22,2.6,3.0,162.5,6.189320388349514,2.875,5.601851851851852,3.1845688350983363,171.21212121212125,14.318181818181818,2.514257620452311,373.9953017260551
2020-12-01 07:57:23,2.6,3.8571428571428568,162.5,6.189320388349514,2.875,5.601851851851852,3.1845688350983363,171.21212121212125,14.318181818181818,2.514257620452311,374.852444583198
2020-12-01 07:57:24,2.6,3.8571428571428568,162.5,6.189320388349514,2.875,5.624999999999999,3.1845688350983363,171.21212121212125,14.318181818181818,2.514257620452311,374.8755927313461
2020-12-01 07:57:25,2.6,3.8571428571428568,162.5,6.189320388349514,2.875,5.624999999999999,3.1845688350983363,171.21212121212125,14.318181818181818,2.514257620452311,374.8755927313461
2020-12-01 07:57:26,2.7777777777777777,3.8571428571428568,162.5,7.0049504950495045,2.875,5.624999999999999,3.1845688350983363,171.21212121212125,14.318181818181818,2.514257620452311,375.86900061582384
2020-12-01 07:57:27,2.7777777777777777,3.8571428571428568,162.5,7.0049504950495045,2.875,5.624999999999999,3.1845688350983363,171.21212121212125,14.318181818181818,2.514257620452311,375.86900061582384
2020-12-01 07:57:28,2.7777777777777777,3.8571428571428568,162.5,7.0049504950495045,2.875,5.624999999999999,3.1845688350983363,171.21212121212125,14.318181818181818,2.514257620452311,375.86900061582384
2020-12-01 07:57:29,2.7777777777777777,3.8571428571428568,162.5,7.0049504950495045,2.875,5.624999999999999,3.1845688350983363,171.21212121212125,18.208661417322837,2.514257620452311,379.7594802149649
2020-12-01 07:57:30,2.7777777777777777,3.8571428571428568,162.5,7.0049504950495045,2.875,5.624999999999999,3.1845688350983363,171.21212121212125,18.208661417322837,2.514257620452311,379.7594802149649
2020-12-01 07:57:31,2.7777777777777777,3.8571428571428568,162.5,7.0049504950495045,2.875,5.624999999999999,3.7422680412371134,171.21212121212125,18.208661417322837,2.514257620452311,380.3171794211037
2020-12-01 07:57:32,2.7777777777777777,3.8571428571428568,221.875,7.0049504950495045,2.90625,5.624999999999999,3.7422680412371134,171.21212121212125,18.208661417322837,2.514257620452311,439.7234294211037
2020-12-01 07:57:33,2.7777777777777777,3.8571428571428568,221.875,7.0049504950495045,2.90625,5.624999999999999,3.7422680412371134,171.21212121212125,18.208661417322837,2.514257620452311,439.7234294211037
2020-12-01 07:57:34,2.7777777777777777,3.8571428571428568,221.875,7.0049504950495045,2.90625,5.624999999999999,3.7422680412371134,171.21212121212125,18.208661417322837,2.514257620452311,439.7234294211037
2020-12-01 07:57:35,2.7777777777777777,3.8571428571428568,221.875,7.0049504950495045,2.90625,5.624999999999999,3.7422680412371134,241.3157894736842,18.208661417322837,2.7770382695507485,510.08987833176514
2020-12-01 07:57:36,2.7777777777777777,3.8571428571428568,221.875,7.0049504950495045,2.90625,5.624999999999999,3.7422680412371134,241.3157894736842,18.208661417322837,2.7770382695507485,510.08987833176514
2020-12-01 07:57:37,2.7777777777777777,3.8571428571428568,221.875,7.0049504950495045,2.90625,5.624999999999999,3.7422680412371134,241.3157894736842,18.208661417322837,2.7770382695507485,510.08987833176514
2020-12-01 07:57:38,2.7777777777777777,3.4,221.875,7.0049504950495045,2.90625,5.624999999999999,3.7422680412371134,241.3157894736842,18.208661417322837,2.7770382695507485,509.63273547462217
2020-12-01 07:57:39,2.7777777777777777,3.4,221.875,7.0049504950495045,2.90625,5.580357142857144,3.7422680412371134,241.3157894736842,18.208661417322837,2.7770382695507485,509.5880926174793
2020-12-01 07:57:40,2.7777777777777777,3.4,221.875,7.0049504950495045,2.90625,5.580357142857144,3.7422680412371134,241.3157894736842,18.208661417322837,2.7770382695507485,509.5880926174793
2020-12-01 07:57:41,3.1818181818181817,3.4,221.875,7.748226950354611,2.90625,5.580357142857144,3.7422680412371134,241.3157894736842,18.208661417322837,2.7770382695507485,510.73540947682477
2020-12-01 07:57:42,3.1818181818181817,3.4,221.875,7.748226950354611,2.90625,5.580357142857144,3.7422680412371134,241.3157894736842,18.208661417322837,2.7770382695507485,510.73540947682477
2020-12-01 07:57:43,3.1818181818181817,3.4,221.875,7.748226950354611,2.90625,5.580357142857144,3.7422680412371134,241.3157894736842,18.208661417322837,2.7770382695507485,510.73540947682477
2020-12-01 07:57:44,3.1818181818181817,3.4,221.875,7.748226950354611,2.90625,5.580357142857144,3.7422680412371134,241.3157894736842,18.84328358208955,2.7770382695507485,511.3700316415915
2020-12-01 07:57:45,3.1818181818181817,3.4,221.875,7.748226950354611,2.90625,5.580357142857144,3.7422680412371134,241.3157894736842,18.84328358208955,2.7770382695507485,511.3700316415915
2020-12-01 07:57:46,3.1818181818181817,3.4,221.875,7.748226950354611,2.90625,5.580357142857144,3.722962962962963,241.3157894736842,18.84328358208955,2.7770382695507485,511.35072656331744
2020-12-01 07:57:47,3.1818181818181817,3.4,162.50000000000003,7.748226950354611,3.17948717948718,5.580357142857144,3.722962962962963,241.3157894736842,18.84328358208955,2.7770382695507485,452.2489637428046
2020-12-01 07:57:48,3.1818181818181817,3.4,162.50000000000003,7.748226950354611,3.17948717948718,5.580357142857144,3.722962962962963,241.3157894736842,18.84328358208955,2.7770382695507485,452.2489637428046
2020-12-01 07:57:49,3.1818181818181817,3.4,162.50000000000003,7.748226950354611,3.17948717948718,5.580357142857144,3.722962962962963,241.3157894736842,18.84328358208955,2.7770382695507485,452.2489637428046
2020-12-01 07:57:50,3.1818181818181817,3.4,162.50000000000003,7.748226950354611,3.17948717948718,5.580357142857144,3.722962962962963,242.13709677419362,18.84328358208955,2.6678966789667893,452.96112945272995
2020-12-01 07:57:51,3.1818181818181817,3.4,162.50000000000003,7.748226950354611,3.17948717948718,5.580357142857144,3.722962962962963,242.13709677419362,18.84328358208955,2.6678966789667893,452.96112945272995
2020-12-01 07:57:52,3.1818181818181817,3.4,162.50000000000003,7.748226950354611,3.17948717948718,5.580357142857144,3.722962962962963,242.13709677419362,18.84328358208955,2.6678966789667893,452.96112945272995
2020-12-01 07:57:53,3.1818181818181817,3.363636363636364,162.50000000000003,7.748226950354611,3.17948717948718,5.580357142857144,3.722962962962963,242.13709677419362,18.84328358208955,2.6678966789667893,452.92476581636635
2020-12-01 07:57:54,3.1818181818181817,3.363636363636364,162.50000000000003,7.748226950354611,3.17948717948718,4.62962962962963,3.722962962962963,242.13709677419362,18.84328358208955,2.6678966789667893,451.9740383031389
2020-12-01 07:57:55,3.1818181818181817,3.363636363636364,162.50000000000003,7.748226950354611,3.17948717948718,4.62962962962963,3.722962962962963,242.13709677419362,18.84328358208955,2.6678966789667893,451.9740383031389
2020-12-01 07:57:56,3.166666666666667,3.363636363636364,162.50000000000003,8.101503759398495,3.17948717948718,4.62962962962963,3.722962962962963,242.13709677419362,18.84328358208955,2.6678966789667893,452.3121635970312
2020-12-01 07:57:57,3.166666666666667,3.363636363636364,162.50000000000003,8.101503759398495,3.17948717948718,4.62962962962963,3.722962962962963,242.13709677419362,18.84328358208955,2.6678966789667893,452.3121635970312
2020-12-01 07:57:58,3.166666666666667,3.363636363636364,162.50000000000003,8.101503759398495,3.17948717948718,4.62962962962963,3.722962962962963,242.13709677419362,18.84328358208955,2.6678966789667893,452.3121635970312
2020-12-01 07:57:59,3.166666666666667,3.363636363636364,162.50000000000003,8.101503759398495,3.17948717948718,4.62962962962963,3.722962962962963,242.13709677419362,18.158783783783786,2.6678966789667893,451.6276637987255
2020-12-01 07:58:00,3.166666666666667,3.363636363636364,162.50000000000003,8.101503759398495,3.17948717948718,4.62962962962963,3.722962962962963,242.13709677419362,18.158783783783786,2.6678966789667893,451.6276637987255
2020-12-01 07:58:01,3.166666666666667,3.363636363636364,162.50000000000003,8.101503759398495,3.17948717948718,4.62962962962963,3.530892448512585,242.13709677419362,18.158783783783786,2.6678966789667893,451.4355932842751
2020-12-01 07:58:02,3.166666666666667,3.363636363636364,181.25,8.101503759398495,2.8684210526315788,4.62962962962963,3.530892448512585,242.13709677419362,18.158783783783786,2.6678966789667893,469.8745271574195
2020-12-01 07:58:03,3.166666666666667,3.363636363636364,181.25,8.101503759398495,2.8684210526315788,4.62962962962963,3.530892448512585,242.13709677419362,18.158783783783786,2.6678966789667893,469.8745271574195
2020-12-01 07:58:04,3.166666666666667,3.363636363636364,181.25,8.101503759398495,2.8684210526315788,4.62962962962963,3.530892448512585,242.13709677419362,18.158783783783786,2.6678966789667893,469.8745271574195
2020-12-01 07:58:05,3.166666666666667,3.363636363636364,181.25,8.101503759398495,2.8684210526315788,4.62962962962963,3.530892448512585,336.23417721518985,18.158783783783786,3.1938775510204085,564.4975884704693
2020-12-01 07:58:06,3.166666666666667,3.363636363636364,181.25,8.101503759398495,2.8684210526315788,4.62962962962963,3.530892448512585,336.23417721518985,18.158783783783786,3.1938775510204085,564.4975884704693
2020-12-01 07:58:07,3.166666666666667,3.363636363636364,181.25,8.101503759398495,2.8684210526315788,4.62962962962963,3.530892448512585,336.23417721518985,18.158783783783786,3.1938775510204085,564.4975884704693
2020-12-01 07:58:08,3.166666666666667,3.1428571428571432,181.25,8.101503759398495,2.8684210526315788,4.62962962962963,3.530892448512585,336.23417721518985,18.158783783783786,3.1938775510204085,564.27680924969
2020-12-01 07:58:09,3.166666666666667,3.1428571428571432,181.25,8.101503759398495,2.8684210526315788,4.381818181818183,3.530892448512585,336.23417721518985,18.158783783783786,3.1938775510204085,564.0289978018785
2020-12-01 07:58:10,3.166666666666667,3.1428571428571432,181.25,8.101503759398495,2.8684210526315788,4.381818181818183,3.530892448512585,336.23417721518985,18.158783783783786,3.1938775510204085,564.0289978018785
2020-12-01 07:58:11,3.266666666666667,3.1428571428571432,181.25,8.630573248407643,2.8684210526315788,4.381818181818183,3.530892448512585,336.23417721518985,18.158783783783786,3.1938775510204085,564.6580672908877
2020-12-01 07:58:12,3.266666666666667,3.1428571428571432,181.25,8.630573248407643,2.8684210526315788,4.381818181818183,3.530892448512585,336.23417721518985,18.158783783783786,3.1938775510204085,564.6580672908877
2020-12-01 07:58:13,3.266666666666667,3.1428571428571432,181.25,8.630573248407643,2.8684210526315788,4.381818181818183,3.530892448512585,336.23417721518985,18.158783783783786,3.1938775510204085,564.6580672908877
2020-12-01 07:58:14,3.266666666666667,3.1428571428571432,181.25,8.630573248407643,2.8684210526315788,4.381818181818183,3.530892448512585,336.23417721518985,21.201923076923073,3.1938775510204085,567.7012065840271
2020-12-01 07:58:15,3.266666666666667,3.1428571428571432,181.25,8.630573248407643,2.8684210526315788,4.381818181818183,3.530892448512585,336.23417721518985,21.201923076923073,3.1938775510204085,567.7012065840271
2020-12-01 07:58:16,3.266666666666667,3.1428571428571432,181.25,8.630573248407643,2.8684210526315788,4.381818181818183,5.191218130311613,336.23417721518985,21.201923076923073,3.1938775510204085,569.361532265826
2020-12-01 07:58:17,3.266666666666667,3.1428571428571432,207.14285714285717,8.630573248407643,3.1162790697674416,4.381818181818183,5.191218130311613,336.23417721518985,21.201923076923073,3.1938775510204085,595.5022474258191
2020-12-01 07:58:18,3.266666666666667,3.1428571428571432,207.14285714285717,8.630573248407643,3.1162790697674416,4.381818181818183,5.191218130311613,336.23417721518985,21.201923076923073,3.1938775510204085,595.5022474258191
2020-12-01 07:58:19,3.266666666666667,3.1428571428571432,207.14285714285717,8.630573248407643,3.1162790697674416,4.381818181818183,5.191218130311613,336.23417721518985,21.201923076923073,3.1938775510204085,595.5022474258191
2020-12-01 07:58:20,3.266666666666667,3.1428571428571432,207.14285714285717,8.630573248407643,3.1162790697674416,4.381818181818183,5.191218130311613,424.0196078431373,21.201923076923073,3.314814814814815,683.4086153175609
2020-12-01 07:58:21,3.266666666666667,3.1428571428571432,207.14285714285717,8.630573248407643,3.1162790697674416,4.381818181818183,5.191218130311613,424.0196078431373,21.201923076923073,3.314814814814815,683.4086153175609
2020-12-01 07:58:22,3.266666666666667,3.1428571428571432,207.14285714285717,8.630573248407643,3.1162790697674416,4.381818181818183,5.191218130311613,424.0196078431373,21.201923076923073,3.314814814814815,683.4086153175609
2020-12-01 07:58:23,3.266666666666667,3.6666666666666665,207.14285714285717,8.630573248407643,3.1162790697674416,4.381818181818183,5.191218130311613,424.0196078431373,21.201923076923073,3.314814814814815,683.9324248413704
2020-12-01 07:58:24,3.266666666666667,3.6666666666666665,207.14285714285717,8.630573248407643,3.1162790697674416,4.398692810457517,5.191218130311613,424.0196078431373,21.201923076923073,3.314814814814815,683.9492994700098
2020-12-01 07:58:25,3.266666666666667,3.6666666666666665,207.14285714285717,8.630573248407643,3.1162790697674416,4.398692810457517,5.191218130311613,424.0196078431373,21.201923076923073,3.314814814814815,683.9492994700098
2020-12-01 07:58:26,2.833333333333333,3.6666666666666665,207.14285714285717,9.764150943396226,3.1162790697674416,4.398692810457517,5.191218130311613,424.0196078431373,21.201923076923073,3.314814814814815,684.6495438316649
2020-12-01 07:58:27,2.833333333333333,3.6666666666666665,207.14285714285717,9.764150943396226,3.1162790697674416,4.398692810457517,5.191218130311613,424.0196078431373,21.201923076923073,3.314814814814815,684.6495438316649
2020-12-01 07:58:28,2.833333333333333,3.6666666666666665,207.14285714285717,9.764150943396226,3.1162790697674416,4.398692810457517,5.191218130311613,424.0196078431373,21.201923076923073,3.314814814814815,684.6495438316649
2020-12-01 07:58:29,2.833333333333333,3.6666666666666665,207.14285714285717,9.764150943396226,3.1162790697674416,4.398692810457517,5.191218130311613,424.0196078431373,31.41891891891891,3.314814814814815,694.8665396736609
2020-12-01 07:58:30,2.833333333333333,3.6666666666666665,207.14285714285717,9.764150943396226,3.1162790697674416,4.398692810457517,5.191218130311613,424.0196078431373,31.41891891891891,3.314814814814815,694.8665396736609
2020-12-01 07:58:31,2.833333333333333,3.6666666666666665,207.14285714285717,9.764150943396226,3.1162790697674416,4.398692810457517,4.892638036809816,424.0196078431373,31.41891891891891,3.314814814814815,694.5679595801591
2020-12-01 07:58:32,2.833333333333333,3.6666666666666665,250.0,9.764150943396226,3.303030303030303,4.398692810457517,4.892638036809816,424.0196078431373,31.41891891891891,3.314814814814815,737.6118536705649
2020-12-01 07:58:33,2.833333333333333,3.6666666666666665,250.0,9.764150943396226,3.303030303030303,4.398692810457517,4.892638036809816,424.0196078431373,31.41891891891891,3.314814814814815,737.6118536705649
2020-12-01 07:58:34,2.833333333333333,3.6666666666666665,250.0,9.764150943396226,3.303030303030303,4.398692810457517,4.892638036809816,424.0196078431373,31.41891891891891,3.314814814814815,737.6118536705649
2020-12-01 07:58:35,2.833333333333333,3.6666666666666665,250.0,9.764150943396226,3.303030303030303,4.398692810457517,4.892638036809816,456.6326530612245,31.41891891891891,3.6278906797477215,770.5379747535851
2020-12-01 07:58:36,2.833333333333333,3.6666666666666665,250.0,9.764150943396226,3.303030303030303,4.398692810457517,4.892638036809816,456.6326530612245,31.41891891891891,3.6278906797477215,770.5379747535851
2020-12-01 07:58:37,2.833333333333333,3.6666666666666665,250.0,9.764150943396226,3.303030303030303,4.398692810457517,4.892638036809816,456.6326530612245,31.41891891891891,3.6278906797477215,770.5379747535851
2020-12-01 07:58:38,2.833333333333333,3.210526315789473,250.0,9.764150943396226,3.303030303030303,4.398692810457517,4.892638036809816,456.6326530612245,31.41891891891891,3.6278906797477215,770.0818344027078
2020-12-01 07:58:39,2.833333333333333,3.210526315789473,250.0,9.764150943396226,3.303030303030303,4.321839080459768,4.892638036809816,456.6326530612245,31.41891891891891,3.6278906797477215,770.00498067271
2020-12-01 07:58:40,2.833333333333333,3.210526315789473,250.0,9.764150943396226,3.303030303030303,4.321839080459768,4.892638036809816,456.6326530612245,31.41891891891891,3.6278906797477215,770.00498067271
2020-12-01 07:58:41,2.88235294117647,3.210526315789473,250.0,8.048780487804878,3.303030303030303,4.321839080459768,4.892638036809816,456.6326530612245,31.41891891891891,3.6278906797477215,768.3386298249617
2020-12-01 07:58:42,2.88235294117647,3.210526315789473,250.0,8.048780487804878,3.303030303030303,4.321839080459768,4.892638036809816,456.6326530612245,31.41891891891891,3.6278906797477215,768.3386298249617
2020-12-01 07:58:43,2.88235294117647,3.210526315789473,250.0,8.048780487804878,3.303030303030303,4.321839080459768,4.892638036809816,456.6326530612245,31.41891891891891,3.6278906797477215,768.3386298249617
2020-12-01 07:58:44,2.88235294117647,3.210526315789473,250.0,8.048780487804878,3.303030303030303,4.321839080459768,4.892638036809816,456.6326530612245,22.34756097560976,3.6278906797477215,759.2672718816527
2020-12-01 07:58:45,2.88235294117647,3.210526315789473,250.0,8.048780487804878,3.303030303030303,4.321839080459768,4.892638036809816,456.6326530612245,22.34756097560976,3.6278906797477215,759.2672718816527
2020-12-01 07:58:46,2.88235294117647,3.210526315789473,250.0,8.048780487804878,3.303030303030303,4.321839080459768,6.639344262295082,456.6326530612245,22.34756097560976,3.6278906797477215,761.0139781071379
2020-12-01 07:58:47,2.88235294117647,3.210526315789473,250.0,8.048780487804878,3.7291666666666665,4.321839080459768,6.639344262295082,456.6326530612245,22.34756097560976,3.6278906797477215,761.4401144707742
2020-12-01 07:58:48,2.88235294117647,3.210526315789473,250.0,8.048780487804878,3.7291666666666665,4.321839080459768,6.639344262295082,456.6326530612245,22.34756097560976,3.6278906797477215,761.4401144707742
