Time,productcatalogservice,recommendationservice,frontend,shippingservice,emailservice,adservice,paymentservice,cartservice,checkoutservice,currencyservice,Total
2020-11-04 15:00:56,2.741029641185648,14.212328767123287,109.12162162162164,2.2,5.0,6.206896551724138,3.0,5.181818181818182,62.50000000000001,3.1115879828326167,213.27528274630555
2020-11-04 15:00:57,2.741029641185648,14.212328767123287,109.12162162162164,2.2,5.0,6.206896551724138,3.8,5.181818181818182,62.50000000000001,3.1115879828326167,214.0752827463056
2020-11-04 15:00:58,2.741029641185648,14.212328767123287,109.12162162162164,2.2,5.0,6.206896551724138,3.8,5.181818181818182,62.50000000000001,3.1115879828326167,214.0752827463056
2020-11-04 15:00:59,2.741029641185648,14.212328767123287,109.12162162162164,2.2,5.0,4.435897435897437,3.8,5.181818181818182,62.50000000000001,3.1115879828326167,212.3042836304788
2020-11-04 15:01:00,2.741029641185648,14.212328767123287,109.12162162162164,2.2,5.0,4.435897435897437,3.8,5.181818181818182,62.50000000000001,3.1115879828326167,212.3042836304788
2020-11-04 15:01:01,2.741029641185648,14.212328767123287,109.12162162162164,2.2,5.0,4.435897435897437,3.8,5.181818181818182,62.50000000000001,3.1115879828326167,212.3042836304788
2020-11-04 15:01:02,2.741029641185648,14.212328767123287,109.12162162162164,2.2,5.0,4.435897435897437,3.8,5.181818181818182,62.50000000000001,3.1115879828326167,212.3042836304788
2020-11-04 15:01:03,2.741029641185648,14.212328767123287,109.12162162162164,2.2,5.0,4.435897435897437,3.8,5.181818181818182,62.50000000000001,3.1115879828326167,212.3042836304788
2020-11-04 15:01:04,2.741029641185648,14.212328767123287,109.12162162162164,2.2,3.333333333333333,4.435897435897437,3.8,4.3500000000000005,62.50000000000001,3.1115879828326167,209.805798781994
2020-11-04 15:01:05,2.2205438066465257,9.593023255813952,109.12162162162164,2.2,3.333333333333333,4.435897435897437,3.8,4.3500000000000005,62.50000000000001,3.0428015564202333,204.59722100973318
2020-11-04 15:01:06,2.2205438066465257,9.593023255813952,109.12162162162164,2.2,3.333333333333333,4.435897435897437,3.8,4.3500000000000005,62.50000000000001,3.0428015564202333,204.59722100973318
2020-11-04 15:01:07,2.2205438066465257,9.593023255813952,109.12162162162164,2.2,3.333333333333333,4.435897435897437,3.8,4.3500000000000005,100.0,3.0428015564202333,242.09722100973318
2020-11-04 15:01:08,2.2205438066465257,9.593023255813952,109.12162162162164,2.2,3.333333333333333,4.435897435897437,3.8,4.3500000000000005,100.0,3.0428015564202333,242.09722100973318
2020-11-04 15:01:09,2.2205438066465257,9.593023255813952,139.54545454545453,2.2,3.333333333333333,4.435897435897437,3.8,4.3500000000000005,100.0,3.0428015564202333,272.52105393356595
2020-11-04 15:01:10,2.2205438066465257,9.593023255813952,139.54545454545453,2.3846153846153846,3.333333333333333,4.435897435897437,3.8,4.3500000000000005,100.0,3.0428015564202333,272.70566931818144
2020-11-04 15:01:11,2.2205438066465257,9.593023255813952,139.54545454545453,2.3846153846153846,3.333333333333333,4.435897435897437,3.8,4.3500000000000005,100.0,3.0428015564202333,272.70566931818144
2020-11-04 15:01:12,2.2205438066465257,9.593023255813952,139.54545454545453,2.3846153846153846,3.333333333333333,4.435897435897437,3.25,4.3500000000000005,100.0,3.0428015564202333,272.1556693181814
2020-11-04 15:01:13,2.2205438066465257,9.593023255813952,139.54545454545453,2.3846153846153846,3.333333333333333,4.435897435897437,3.25,4.3500000000000005,100.0,3.0428015564202333,272.1556693181814
2020-11-04 15:01:14,2.2205438066465257,9.593023255813952,139.54545454545453,2.3846153846153846,3.333333333333333,4.815789473684211,3.25,4.3500000000000005,100.0,3.0428015564202333,272.5355613559682
2020-11-04 15:01:15,2.2205438066465257,9.593023255813952,139.54545454545453,2.3846153846153846,3.333333333333333,4.815789473684211,3.25,4.3500000000000005,100.0,3.0428015564202333,272.5355613559682
2020-11-04 15:01:16,2.2205438066465257,9.593023255813952,139.54545454545453,2.3846153846153846,3.333333333333333,4.815789473684211,3.25,4.3500000000000005,100.0,3.0428015564202333,272.5355613559682
2020-11-04 15:01:17,2.2205438066465257,9.593023255813952,139.54545454545453,2.3846153846153846,3.333333333333333,4.815789473684211,3.25,4.3500000000000005,100.0,3.0428015564202333,272.5355613559682
2020-11-04 15:01:18,2.2205438066465257,9.593023255813952,139.54545454545453,2.3846153846153846,3.333333333333333,4.815789473684211,3.25,4.3500000000000005,100.0,3.0428015564202333,272.5355613559682
2020-11-04 15:01:19,2.2205438066465257,9.593023255813952,139.54545454545453,2.3846153846153846,3.6666666666666665,4.815789473684211,3.25,6.1734693877551035,100.0,3.0428015564202333,274.6923640770566
2020-11-04 15:01:20,2.4181818181818184,13.117977528089886,139.54545454545453,2.3846153846153846,3.6666666666666665,4.815789473684211,3.25,6.1734693877551035,100.0,3.414762741652021,278.78691754609963
2020-11-04 15:01:21,2.4181818181818184,13.117977528089886,139.54545454545453,2.3846153846153846,3.6666666666666665,4.815789473684211,3.25,6.1734693877551035,100.0,3.414762741652021,278.78691754609963
2020-11-04 15:01:22,2.4181818181818184,13.117977528089886,139.54545454545453,2.3846153846153846,3.6666666666666665,4.815789473684211,3.25,6.1734693877551035,100.0,3.414762741652021,278.78691754609963
2020-11-04 15:01:23,2.4181818181818184,13.117977528089886,139.54545454545453,2.3846153846153846,3.6666666666666665,4.815789473684211,3.25,6.1734693877551035,100.0,3.414762741652021,278.78691754609963
2020-11-04 15:01:24,2.4181818181818184,13.117977528089886,177.14285714285717,2.3846153846153846,3.6666666666666665,4.815789473684211,3.25,6.1734693877551035,100.0,3.414762741652021,316.38432014350224
2020-11-04 15:01:25,2.4181818181818184,13.117977528089886,177.14285714285717,2.24,3.6666666666666665,4.815789473684211,3.25,6.1734693877551035,100.0,3.414762741652021,316.2397047588869
2020-11-04 15:01:26,2.4181818181818184,13.117977528089886,177.14285714285717,2.24,3.6666666666666665,4.815789473684211,3.25,6.1734693877551035,100.0,3.414762741652021,316.2397047588869
2020-11-04 15:01:27,2.4181818181818184,13.117977528089886,177.14285714285717,2.24,3.6666666666666665,4.815789473684211,3.0,6.1734693877551035,100.0,3.414762741652021,315.9897047588869
2020-11-04 15:01:28,2.4181818181818184,13.117977528089886,177.14285714285717,2.24,3.6666666666666665,4.815789473684211,3.0,6.1734693877551035,100.0,3.414762741652021,315.9897047588869
2020-11-04 15:01:29,2.4181818181818184,13.117977528089886,177.14285714285717,2.24,3.6666666666666665,4.584905660377358,3.0,6.1734693877551035,100.0,3.414762741652021,315.75882094558006
2020-11-04 15:01:30,2.4181818181818184,13.117977528089886,177.14285714285717,2.24,3.6666666666666665,4.584905660377358,3.0,6.1734693877551035,100.0,3.414762741652021,315.75882094558006
2020-11-04 15:01:31,2.4181818181818184,13.117977528089886,177.14285714285717,2.24,3.6666666666666665,4.584905660377358,3.0,6.1734693877551035,100.0,3.414762741652021,315.75882094558006
2020-11-04 15:01:32,2.4181818181818184,13.117977528089886,177.14285714285717,2.24,3.6666666666666665,4.584905660377358,3.0,6.1734693877551035,100.0,3.414762741652021,315.75882094558006
2020-11-04 15:01:33,2.4181818181818184,13.117977528089886,177.14285714285717,2.24,3.6666666666666665,4.584905660377358,3.0,6.1734693877551035,100.0,3.414762741652021,315.75882094558006
2020-11-04 15:01:34,2.4181818181818184,13.117977528089886,177.14285714285717,2.24,4.2,4.584905660377358,3.0,6.875,100.0,3.414762741652021,316.99368489115824
2020-11-04 15:01:35,2.6958443854995577,12.163461538461535,177.14285714285717,2.24,4.2,4.584905660377358,3.0,6.875,100.0,3.2381596752368065,316.1402284024325
2020-11-04 15:01:36,2.6958443854995577,12.163461538461535,177.14285714285717,2.24,4.2,4.584905660377358,3.0,6.875,100.0,3.2381596752368065,316.1402284024325
2020-11-04 15:01:37,2.6958443854995577,12.163461538461535,177.14285714285717,2.24,4.2,4.584905660377358,3.0,6.875,175.0,3.2381596752368065,391.14022840243246
2020-11-04 15:01:38,2.6958443854995577,12.163461538461535,177.14285714285717,2.24,4.2,4.584905660377358,3.0,6.875,175.0,3.2381596752368065,391.14022840243246
2020-11-04 15:01:39,2.6958443854995577,12.163461538461535,179.34782608695647,2.24,4.2,4.584905660377358,3.0,6.875,175.0,3.2381596752368065,393.34519734653185
2020-11-04 15:01:40,2.6958443854995577,12.163461538461535,179.34782608695647,2.649122807017544,4.2,4.584905660377358,3.0,6.875,175.0,3.2381596752368065,393.7543201535494
2020-11-04 15:01:41,2.6958443854995577,12.163461538461535,179.34782608695647,2.649122807017544,4.2,4.584905660377358,3.0,6.875,175.0,3.2381596752368065,393.7543201535494
2020-11-04 15:01:42,2.6958443854995577,12.163461538461535,179.34782608695647,2.649122807017544,4.2,4.584905660377358,3.0,6.875,175.0,3.2381596752368065,393.7543201535494
2020-11-04 15:01:43,2.6958443854995577,12.163461538461535,179.34782608695647,2.649122807017544,4.2,4.584905660377358,3.0,6.875,175.0,3.2381596752368065,393.7543201535494
2020-11-04 15:01:44,2.6958443854995577,12.163461538461535,179.34782608695647,2.649122807017544,4.2,3.9659863945578238,3.0,6.875,175.0,3.2381596752368065,393.1354008877298
2020-11-04 15:01:45,2.6958443854995577,12.163461538461535,179.34782608695647,2.649122807017544,4.2,3.9659863945578238,3.0,6.875,175.0,3.2381596752368065,393.1354008877298
2020-11-04 15:01:46,2.6958443854995577,12.163461538461535,179.34782608695647,2.649122807017544,4.2,3.9659863945578238,3.0,6.875,175.0,3.2381596752368065,393.1354008877298
2020-11-04 15:01:47,2.6958443854995577,12.163461538461535,179.34782608695647,2.649122807017544,4.2,3.9659863945578238,3.0,6.875,175.0,3.2381596752368065,393.1354008877298
2020-11-04 15:01:48,2.6958443854995577,12.163461538461535,179.34782608695647,2.649122807017544,4.2,3.9659863945578238,3.0,6.875,175.0,3.2381596752368065,393.1354008877298
2020-11-04 15:01:49,2.6958443854995577,12.163461538461535,179.34782608695647,2.649122807017544,3.5,3.9659863945578238,3.0,6.296296296296296,175.0,3.2381596752368065,391.85669718402613
2020-11-04 15:01:50,2.693998309382925,13.722222222222221,179.34782608695647,2.649122807017544,3.5,3.9659863945578238,3.0,6.296296296296296,175.0,3.6318758815232717,393.80732799795663
2020-11-04 15:01:51,2.693998309382925,13.722222222222221,179.34782608695647,2.649122807017544,3.5,3.9659863945578238,3.0,6.296296296296296,175.0,3.6318758815232717,393.80732799795663
2020-11-04 15:01:52,2.693998309382925,13.722222222222221,179.34782608695647,2.649122807017544,3.5,3.9659863945578238,3.0,6.296296296296296,50.0,3.6318758815232717,268.8073279979566
2020-11-04 15:01:53,2.693998309382925,13.722222222222221,179.34782608695647,2.649122807017544,3.5,3.9659863945578238,3.0,6.296296296296296,50.0,3.6318758815232717,268.8073279979566
2020-11-04 15:01:54,2.693998309382925,13.722222222222221,228.03030303030303,2.649122807017544,3.5,3.9659863945578238,3.0,6.296296296296296,50.0,3.6318758815232717,317.4898049413032
2020-11-04 15:01:55,2.693998309382925,13.722222222222221,228.03030303030303,2.171428571428572,3.5,3.9659863945578238,3.0,6.296296296296296,50.0,3.6318758815232717,317.0121107057142
2020-11-04 15:01:56,2.693998309382925,13.722222222222221,228.03030303030303,2.171428571428572,3.5,3.9659863945578238,3.0,6.296296296296296,50.0,3.6318758815232717,317.0121107057142
2020-11-04 15:01:57,2.693998309382925,13.722222222222221,228.03030303030303,2.171428571428572,3.5,3.9659863945578238,3.3636363636363638,6.296296296296296,50.0,3.6318758815232717,317.3757470693505
2020-11-04 15:01:58,2.693998309382925,13.722222222222221,228.03030303030303,2.171428571428572,3.5,3.9659863945578238,3.3636363636363638,6.296296296296296,50.0,3.6318758815232717,317.3757470693505
2020-11-04 15:01:59,2.693998309382925,13.722222222222221,228.03030303030303,2.171428571428572,3.5,3.987179487179487,3.3636363636363638,6.296296296296296,50.0,3.6318758815232717,317.3969401619722
2020-11-04 15:02:00,2.693998309382925,13.722222222222221,228.03030303030303,2.171428571428572,3.5,3.987179487179487,3.3636363636363638,6.296296296296296,50.0,3.6318758815232717,317.3969401619722
2020-11-04 15:02:01,2.693998309382925,13.722222222222221,228.03030303030303,2.171428571428572,3.5,3.987179487179487,3.3636363636363638,6.296296296296296,50.0,3.6318758815232717,317.3969401619722
2020-11-04 15:02:02,2.693998309382925,13.722222222222221,228.03030303030303,2.171428571428572,3.5,3.987179487179487,3.3636363636363638,6.296296296296296,50.0,3.6318758815232717,317.3969401619722
2020-11-04 15:02:03,2.693998309382925,13.722222222222221,228.03030303030303,2.171428571428572,3.5,3.987179487179487,3.3636363636363638,6.296296296296296,50.0,3.6318758815232717,317.3969401619722
2020-11-04 15:02:04,2.693998309382925,13.722222222222221,228.03030303030303,2.171428571428572,3.2857142857142856,3.987179487179487,3.3636363636363638,7.676991150442477,50.0,3.6318758815232717,318.5633493018326
2020-11-04 15:02:05,3.0078186082877254,14.5,228.03030303030303,2.171428571428572,3.2857142857142856,3.987179487179487,3.3636363636363638,7.676991150442477,50.0,3.611111111111111,319.63418260810306
2020-11-04 15:02:06,3.0078186082877254,14.5,228.03030303030303,2.171428571428572,3.2857142857142856,3.987179487179487,3.3636363636363638,7.676991150442477,50.0,3.611111111111111,319.63418260810306
2020-11-04 15:02:07,3.0078186082877254,14.5,228.03030303030303,2.171428571428572,3.2857142857142856,3.987179487179487,3.3636363636363638,7.676991150442477,185.7142857142857,3.611111111111111,455.34846832238884
2020-11-04 15:02:08,3.0078186082877254,14.5,228.03030303030303,2.171428571428572,3.2857142857142856,3.987179487179487,3.3636363636363638,7.676991150442477,185.7142857142857,3.611111111111111,455.34846832238884
2020-11-04 15:02:09,3.0078186082877254,14.5,407.65765765765775,2.171428571428572,3.2857142857142856,3.987179487179487,3.3636363636363638,7.676991150442477,185.7142857142857,3.611111111111111,634.9758229497435
2020-11-04 15:02:10,3.0078186082877254,14.5,407.65765765765775,2.4177215189873418,3.2857142857142856,3.987179487179487,3.3636363636363638,7.676991150442477,185.7142857142857,3.611111111111111,635.2221158973023
2020-11-04 15:02:11,3.0078186082877254,14.5,407.65765765765775,2.4177215189873418,3.2857142857142856,3.987179487179487,3.3636363636363638,7.676991150442477,185.7142857142857,3.611111111111111,635.2221158973023
2020-11-04 15:02:12,3.0078186082877254,14.5,407.65765765765775,2.4177215189873418,3.2857142857142856,3.987179487179487,3.2666666666666666,7.676991150442477,185.7142857142857,3.611111111111111,635.1251462003324
2020-11-04 15:02:13,3.0078186082877254,14.5,407.65765765765775,2.4177215189873418,3.2857142857142856,3.987179487179487,3.2666666666666666,7.676991150442477,185.7142857142857,3.611111111111111,635.1251462003324
2020-11-04 15:02:14,3.0078186082877254,14.5,407.65765765765775,2.4177215189873418,3.2857142857142856,3.913978494623656,3.2666666666666666,7.676991150442477,185.7142857142857,3.611111111111111,635.0519452077767
2020-11-04 15:02:15,3.0078186082877254,14.5,407.65765765765775,2.4177215189873418,3.2857142857142856,3.913978494623656,3.2666666666666666,7.676991150442477,185.7142857142857,3.611111111111111,635.0519452077767
2020-11-04 15:02:16,3.0078186082877254,14.5,407.65765765765775,2.4177215189873418,3.2857142857142856,3.913978494623656,3.2666666666666666,7.676991150442477,185.7142857142857,3.611111111111111,635.0519452077767
2020-11-04 15:02:17,3.0078186082877254,14.5,407.65765765765775,2.4177215189873418,3.2857142857142856,3.913978494623656,3.2666666666666666,7.676991150442477,185.7142857142857,3.611111111111111,635.0519452077767
2020-11-04 15:02:18,3.0078186082877254,14.5,407.65765765765775,2.4177215189873418,3.2857142857142856,3.913978494623656,3.2666666666666666,7.676991150442477,185.7142857142857,3.611111111111111,635.0519452077767
2020-11-04 15:02:19,3.0078186082877254,14.5,407.65765765765775,2.4177215189873418,3.461538461538461,3.913978494623656,3.2666666666666666,9.864341085271317,185.7142857142857,3.611111111111111,637.4151193184297
2020-11-04 15:02:20,4.233009708737865,18.20175438596491,407.65765765765775,2.4177215189873418,3.461538461538461,3.913978494623656,3.2666666666666666,9.864341085271317,185.7142857142857,5.8125,644.5434536937338
2020-11-04 15:02:21,4.233009708737865,18.20175438596491,407.65765765765775,2.4177215189873418,3.461538461538461,3.913978494623656,3.2666666666666666,9.864341085271317,185.7142857142857,5.8125,644.5434536937338
2020-11-04 15:02:22,4.233009708737865,18.20175438596491,407.65765765765775,2.4177215189873418,3.461538461538461,3.913978494623656,3.2666666666666666,9.864341085271317,132.14285714285714,5.8125,590.972025122305
2020-11-04 15:02:23,4.233009708737865,18.20175438596491,407.65765765765775,2.4177215189873418,3.461538461538461,3.913978494623656,3.2666666666666666,9.864341085271317,132.14285714285714,5.8125,590.972025122305
2020-11-04 15:02:24,4.233009708737865,18.20175438596491,494.0944881889763,2.4177215189873418,3.461538461538461,3.913978494623656,3.2666666666666666,9.864341085271317,132.14285714285714,5.8125,677.4088556536236
2020-11-04 15:02:25,4.233009708737865,18.20175438596491,494.0944881889763,3.1728395061728394,3.461538461538461,3.913978494623656,3.2666666666666666,9.864341085271317,132.14285714285714,5.8125,678.1639736408091
2020-11-04 15:02:26,4.233009708737865,18.20175438596491,494.0944881889763,3.1728395061728394,3.461538461538461,3.913978494623656,3.2666666666666666,9.864341085271317,132.14285714285714,5.8125,678.1639736408091
2020-11-04 15:02:27,4.233009708737865,18.20175438596491,494.0944881889763,3.1728395061728394,3.461538461538461,3.913978494623656,3.0,9.864341085271317,132.14285714285714,5.8125,677.8973069741426
2020-11-04 15:02:28,4.233009708737865,18.20175438596491,494.0944881889763,3.1728395061728394,3.461538461538461,3.913978494623656,3.0,9.864341085271317,132.14285714285714,5.8125,677.8973069741426
2020-11-04 15:02:29,4.233009708737865,18.20175438596491,494.0944881889763,3.1728395061728394,3.461538461538461,3.9849246231155777,3.0,9.864341085271317,132.14285714285714,5.8125,677.9682531026343
2020-11-04 15:02:30,4.233009708737865,18.20175438596491,494.0944881889763,3.1728395061728394,3.461538461538461,3.9849246231155777,3.0,9.864341085271317,132.14285714285714,5.8125,677.9682531026343
2020-11-04 15:02:31,4.233009708737865,18.20175438596491,494.0944881889763,3.1728395061728394,3.461538461538461,3.9849246231155777,3.0,9.864341085271317,132.14285714285714,5.8125,677.9682531026343
2020-11-04 15:02:32,4.233009708737865,18.20175438596491,494.0944881889763,3.1728395061728394,3.461538461538461,3.9849246231155777,3.0,9.864341085271317,132.14285714285714,5.8125,677.9682531026343
2020-11-04 15:02:33,4.233009708737865,18.20175438596491,494.0944881889763,3.1728395061728394,3.461538461538461,3.9849246231155777,3.0,9.864341085271317,132.14285714285714,5.8125,677.9682531026343
2020-11-04 15:02:34,4.233009708737865,18.20175438596491,494.0944881889763,3.1728395061728394,3.75,3.9849246231155777,3.0,8.118556701030926,132.14285714285714,5.8125,676.5109302568554
2020-11-04 15:02:35,4.033653846153847,17.371794871794872,494.0944881889763,3.1728395061728394,3.75,3.9849246231155777,3.0,8.118556701030926,132.14285714285714,4.938864628820961,674.6079795089223
2020-11-04 15:02:36,4.033653846153847,17.371794871794872,494.0944881889763,3.1728395061728394,3.75,3.9849246231155777,3.0,8.118556701030926,132.14285714285714,4.938864628820961,674.6079795089223
2020-11-04 15:02:37,4.033653846153847,17.371794871794872,494.0944881889763,3.1728395061728394,3.75,3.9849246231155777,3.0,8.118556701030926,112.5,4.938864628820961,654.9651223660652
2020-11-04 15:02:38,4.033653846153847,17.371794871794872,494.0944881889763,3.1728395061728394,3.75,3.9849246231155777,3.0,8.118556701030926,112.5,4.938864628820961,654.9651223660652
2020-11-04 15:02:39,4.033653846153847,17.371794871794872,572.0486111111112,3.1728395061728394,3.75,3.9849246231155777,3.0,8.118556701030926,112.5,4.938864628820961,732.9192452882003
2020-11-04 15:02:40,4.033653846153847,17.371794871794872,572.0486111111112,3.1038961038961035,3.75,3.9849246231155777,3.0,8.118556701030926,112.5,4.938864628820961,732.8503018859233
2020-11-04 15:02:41,4.033653846153847,17.371794871794872,572.0486111111112,3.1038961038961035,3.75,3.9849246231155777,3.0,8.118556701030926,112.5,4.938864628820961,732.8503018859233
2020-11-04 15:02:42,4.033653846153847,17.371794871794872,572.0486111111112,3.1038961038961035,3.75,3.9849246231155777,2.8,8.118556701030926,112.5,4.938864628820961,732.6503018859233
2020-11-04 15:02:43,4.033653846153847,17.371794871794872,572.0486111111112,3.1038961038961035,3.75,3.9849246231155777,2.8,8.118556701030926,112.5,4.938864628820961,732.6503018859233
2020-11-04 15:02:44,4.033653846153847,17.371794871794872,572.0486111111112,3.1038961038961035,3.75,3.887804878048781,2.8,8.118556701030926,112.5,4.938864628820961,732.5531821408566
2020-11-04 15:02:45,4.033653846153847,17.371794871794872,572.0486111111112,3.1038961038961035,3.75,3.887804878048781,2.8,8.118556701030926,112.5,4.938864628820961,732.5531821408566
2020-11-04 15:02:46,4.033653846153847,17.371794871794872,572.0486111111112,3.1038961038961035,3.75,3.887804878048781,2.8,8.118556701030926,112.5,4.938864628820961,732.5531821408566
2020-11-04 15:02:47,4.033653846153847,17.371794871794872,572.0486111111112,3.1038961038961035,3.75,3.887804878048781,2.8,8.118556701030926,112.5,4.938864628820961,732.5531821408566
2020-11-04 15:02:48,4.033653846153847,17.371794871794872,572.0486111111112,3.1038961038961035,3.75,3.887804878048781,2.8,8.118556701030926,112.5,4.938864628820961,732.5531821408566
2020-11-04 15:02:49,4.033653846153847,17.371794871794872,572.0486111111112,3.1038961038961035,3.363636363636364,3.887804878048781,2.8,11.884422110552762,112.5,4.938864628820961,735.9326839140148
2020-11-04 15:02:50,4.358912869704237,20.887096774193548,572.0486111111112,3.1038961038961035,3.363636363636364,3.887804878048781,2.8,11.884422110552762,112.5,7.525510204081633,742.3598904152244
2020-11-04 15:02:51,4.358912869704237,20.887096774193548,572.0486111111112,3.1038961038961035,3.363636363636364,3.887804878048781,2.8,11.884422110552762,112.5,7.525510204081633,742.3598904152244
2020-11-04 15:02:52,4.358912869704237,20.887096774193548,572.0486111111112,3.1038961038961035,3.363636363636364,3.887804878048781,2.8,11.884422110552762,162.50000000000003,7.525510204081633,792.3598904152244
2020-11-04 15:02:53,4.358912869704237,20.887096774193548,572.0486111111112,3.1038961038961035,3.363636363636364,3.887804878048781,2.8,11.884422110552762,162.50000000000003,7.525510204081633,792.3598904152244
2020-11-04 15:02:54,4.358912869704237,20.887096774193548,761.0619469026549,3.1038961038961035,3.363636363636364,3.887804878048781,2.8,11.884422110552762,162.50000000000003,7.525510204081633,981.3732262067683
