Time,recommendationservice,productcatalogservice,checkoutservice,shippingservice,adservice,paymentservice,frontend,currencyservice,emailservice,cartservice,Total
2020-11-05 15:14:53,9.51219512195122,2.8091042584434645,137.5,2.7073170731707314,3.878787878787879,3.0000000000000004,75.0,2.9291553133514983,3.6666666666666665,6.5983606557377055,247.60158696810916
2020-11-05 15:14:54,9.51219512195122,2.8091042584434645,137.5,2.7073170731707314,3.878787878787879,3.0000000000000004,75.0,2.9291553133514983,3.6666666666666665,6.5983606557377055,247.60158696810916
2020-11-05 15:14:55,9.51219512195122,2.8091042584434645,137.5,2.7073170731707314,4.295774647887323,3.0000000000000004,75.0,2.9291553133514983,3.6666666666666665,6.5983606557377055,248.01857373720858
2020-11-05 15:14:56,9.51219512195122,2.8091042584434645,137.5,2.7073170731707314,4.295774647887323,3.333333333333333,75.0,2.9291553133514983,3.6666666666666665,6.5983606557377055,248.35190707054198
2020-11-05 15:14:57,11.027397260273974,2.9840637450199208,137.5,2.7073170731707314,4.295774647887323,3.333333333333333,75.0,2.9291553133514983,3.6666666666666665,6.5983606557377055,250.04206869544117
2020-11-05 15:14:58,11.027397260273974,2.9840637450199208,137.5,2.7073170731707314,4.295774647887323,3.333333333333333,75.0,2.9291553133514983,3.6666666666666665,6.5983606557377055,250.04206869544117
2020-11-05 15:14:59,11.027397260273974,2.9840637450199208,137.5,2.7073170731707314,4.295774647887323,3.333333333333333,75.0,2.9291553133514983,3.6666666666666665,6.5983606557377055,250.04206869544117
2020-11-05 15:15:00,11.027397260273974,2.9840637450199208,137.5,2.7073170731707314,4.295774647887323,3.333333333333333,75.0,2.9291553133514983,3.2857142857142856,6.039325842696629,249.10208150144769
2020-11-05 15:15:01,11.027397260273974,2.9840637450199208,137.5,2.7073170731707314,4.295774647887323,3.333333333333333,75.0,2.9291553133514983,3.2857142857142856,6.039325842696629,249.10208150144769
2020-11-05 15:15:02,11.027397260273974,2.9840637450199208,137.5,2.7073170731707314,4.295774647887323,3.333333333333333,75.0,2.9291553133514983,3.2857142857142856,6.039325842696629,249.10208150144769
2020-11-05 15:15:03,11.027397260273974,2.9840637450199208,137.5,2.7073170731707314,4.295774647887323,3.333333333333333,75.0,2.9291553133514983,3.2857142857142856,6.039325842696629,249.10208150144769
2020-11-05 15:15:04,11.027397260273974,2.9840637450199208,137.5,2.7073170731707314,4.295774647887323,3.333333333333333,75.0,2.9291553133514983,3.2857142857142856,6.039325842696629,249.10208150144769
2020-11-05 15:15:05,11.027397260273974,2.9840637450199208,137.5,2.966666666666667,4.295774647887323,3.333333333333333,75.0,3.033684210526316,3.2857142857142856,6.039325842696629,249.46595999211846
2020-11-05 15:15:06,11.027397260273974,2.9840637450199208,212.5,2.966666666666667,4.295774647887323,3.333333333333333,75.0,3.033684210526316,3.2857142857142856,6.039325842696629,324.46595999211837
2020-11-05 15:15:07,11.027397260273974,2.9840637450199208,212.5,2.966666666666667,4.295774647887323,3.333333333333333,75.0,3.033684210526316,3.2857142857142856,6.039325842696629,324.46595999211837
2020-11-05 15:15:08,11.027397260273974,2.9840637450199208,212.5,2.966666666666667,4.295774647887323,3.333333333333333,98.68421052631581,3.033684210526316,3.2857142857142856,6.039325842696629,348.1501705184342
2020-11-05 15:15:09,11.027397260273974,2.9840637450199208,212.5,2.966666666666667,4.295774647887323,3.333333333333333,98.68421052631581,3.033684210526316,3.2857142857142856,6.039325842696629,348.1501705184342
2020-11-05 15:15:10,11.027397260273974,2.9840637450199208,212.5,2.966666666666667,4.145833333333334,3.333333333333333,98.68421052631581,3.033684210526316,3.2857142857142856,6.039325842696629,348.00022920388034
2020-11-05 15:15:11,11.027397260273974,2.9840637450199208,212.5,2.966666666666667,4.145833333333334,3.0,98.68421052631581,3.033684210526316,3.2857142857142856,6.039325842696629,347.66689587054685
2020-11-05 15:15:12,11.442307692307693,2.873333333333333,212.5,2.966666666666667,4.145833333333334,3.0,98.68421052631581,3.033684210526316,3.2857142857142856,6.039325842696629,347.9710758908941
2020-11-05 15:15:13,11.442307692307693,2.873333333333333,212.5,2.966666666666667,4.145833333333334,3.0,98.68421052631581,3.033684210526316,3.2857142857142856,6.039325842696629,347.9710758908941
2020-11-05 15:15:14,11.442307692307693,2.873333333333333,212.5,2.966666666666667,4.145833333333334,3.0,98.68421052631581,3.033684210526316,3.2857142857142856,6.039325842696629,347.9710758908941
2020-11-05 15:15:15,11.442307692307693,2.873333333333333,212.5,2.966666666666667,4.145833333333334,3.0,98.68421052631581,3.033684210526316,3.307692307692308,5.516304347826086,347.47003241800155
2020-11-05 15:15:16,11.442307692307693,2.873333333333333,212.5,2.966666666666667,4.145833333333334,3.0,98.68421052631581,3.033684210526316,3.307692307692308,5.516304347826086,347.47003241800155
2020-11-05 15:15:17,11.442307692307693,2.873333333333333,212.5,2.966666666666667,4.145833333333334,3.0,98.68421052631581,3.033684210526316,3.307692307692308,5.516304347826086,347.47003241800155
2020-11-05 15:15:18,11.442307692307693,2.873333333333333,212.5,2.966666666666667,4.145833333333334,3.0,98.68421052631581,3.033684210526316,3.307692307692308,5.516304347826086,347.47003241800155
2020-11-05 15:15:19,11.442307692307693,2.873333333333333,212.5,2.966666666666667,4.145833333333334,3.0,98.68421052631581,3.033684210526316,3.307692307692308,5.516304347826086,347.47003241800155
2020-11-05 15:15:20,11.442307692307693,2.873333333333333,212.5,2.9175257731958766,4.145833333333334,3.0,98.68421052631581,2.5809199318569,3.307692307692308,5.516304347826086,346.9681272458613
2020-11-05 15:15:21,11.442307692307693,2.873333333333333,191.66666666666669,2.9175257731958766,4.145833333333334,3.0,98.68421052631581,2.5809199318569,3.307692307692308,5.516304347826086,326.134793912528
2020-11-05 15:15:22,11.442307692307693,2.873333333333333,191.66666666666669,2.9175257731958766,4.145833333333334,3.0,98.68421052631581,2.5809199318569,3.307692307692308,5.516304347826086,326.134793912528
2020-11-05 15:15:23,11.442307692307693,2.873333333333333,191.66666666666669,2.9175257731958766,4.145833333333334,3.0,91.95402298850577,2.5809199318569,3.307692307692308,5.516304347826086,319.404606374718
2020-11-05 15:15:24,11.442307692307693,2.873333333333333,191.66666666666669,2.9175257731958766,4.145833333333334,3.0,91.95402298850577,2.5809199318569,3.307692307692308,5.516304347826086,319.404606374718
2020-11-05 15:15:25,11.442307692307693,2.873333333333333,191.66666666666669,2.9175257731958766,4.294117647058823,3.0,91.95402298850577,2.5809199318569,3.307692307692308,5.516304347826086,319.55289068844337
2020-11-05 15:15:26,11.442307692307693,2.873333333333333,191.66666666666669,2.9175257731958766,4.294117647058823,3.0,91.95402298850577,2.5809199318569,3.307692307692308,5.516304347826086,319.55289068844337
2020-11-05 15:15:27,9.758771929824562,3.0382897255903,191.66666666666669,2.9175257731958766,4.294117647058823,3.0,91.95402298850577,2.5809199318569,3.307692307692308,5.516304347826086,318.0343113182173
2020-11-05 15:15:28,9.758771929824562,3.0382897255903,191.66666666666669,2.9175257731958766,4.294117647058823,3.0,91.95402298850577,2.5809199318569,3.307692307692308,5.516304347826086,318.0343113182173
2020-11-05 15:15:29,9.758771929824562,3.0382897255903,191.66666666666669,2.9175257731958766,4.294117647058823,3.0,91.95402298850577,2.5809199318569,3.307692307692308,5.516304347826086,318.0343113182173
2020-11-05 15:15:30,9.758771929824562,3.0382897255903,191.66666666666669,2.9175257731958766,4.294117647058823,3.0,91.95402298850577,2.5809199318569,3.2222222222222223,5.1415094339622645,317.57404631888335
2020-11-05 15:15:31,9.758771929824562,3.0382897255903,191.66666666666669,2.9175257731958766,4.294117647058823,3.0,91.95402298850577,2.5809199318569,3.2222222222222223,5.1415094339622645,317.57404631888335
2020-11-05 15:15:32,9.758771929824562,3.0382897255903,191.66666666666669,2.9175257731958766,4.294117647058823,3.0,91.95402298850577,2.5809199318569,3.2222222222222223,5.1415094339622645,317.57404631888335
2020-11-05 15:15:33,9.758771929824562,3.0382897255903,191.66666666666669,2.9175257731958766,4.294117647058823,3.0,91.95402298850577,2.5809199318569,3.2222222222222223,5.1415094339622645,317.57404631888335
2020-11-05 15:15:34,9.758771929824562,3.0382897255903,191.66666666666669,2.9175257731958766,4.294117647058823,3.0,91.95402298850577,2.5809199318569,3.2222222222222223,5.1415094339622645,317.57404631888335
2020-11-05 15:15:35,9.758771929824562,3.0382897255903,191.66666666666669,3.063829787234043,4.294117647058823,3.0,91.95402298850577,2.941255006675567,3.2222222222222223,5.1415094339622645,318.08068540774025
2020-11-05 15:15:36,9.758771929824562,3.0382897255903,196.42857142857144,3.063829787234043,4.294117647058823,3.0,91.95402298850577,2.941255006675567,3.2222222222222223,5.1415094339622645,322.84259016964495
2020-11-05 15:15:37,9.758771929824562,3.0382897255903,196.42857142857144,3.063829787234043,4.294117647058823,3.0,91.95402298850577,2.941255006675567,3.2222222222222223,5.1415094339622645,322.84259016964495
2020-11-05 15:15:38,9.758771929824562,3.0382897255903,196.42857142857144,3.063829787234043,4.294117647058823,3.0,152.67175572519082,2.941255006675567,3.2222222222222223,5.1415094339622645,383.56032290632993
2020-11-05 15:15:39,9.758771929824562,3.0382897255903,196.42857142857144,3.063829787234043,4.294117647058823,3.0,152.67175572519082,2.941255006675567,3.2222222222222223,5.1415094339622645,383.56032290632993
2020-11-05 15:15:40,9.758771929824562,3.0382897255903,196.42857142857144,3.063829787234043,3.8157894736842106,3.0,152.67175572519082,2.941255006675567,3.2222222222222223,5.1415094339622645,383.0819947329554
2020-11-05 15:15:41,9.758771929824562,3.0382897255903,196.42857142857144,3.063829787234043,3.8157894736842106,3.666666666666667,152.67175572519082,2.941255006675567,3.2222222222222223,5.1415094339622645,383.7486613996221
2020-11-05 15:15:42,13.034351145038169,3.0718915733647614,196.42857142857144,3.063829787234043,3.8157894736842106,3.666666666666667,152.67175572519082,2.941255006675567,3.2222222222222223,5.1415094339622645,387.05784246261015
2020-11-05 15:15:43,13.034351145038169,3.0718915733647614,196.42857142857144,3.063829787234043,3.8157894736842106,3.666666666666667,152.67175572519082,2.941255006675567,3.2222222222222223,5.1415094339622645,387.05784246261015
2020-11-05 15:15:44,13.034351145038169,3.0718915733647614,196.42857142857144,3.063829787234043,3.8157894736842106,3.666666666666667,152.67175572519082,2.941255006675567,3.2222222222222223,5.1415094339622645,387.05784246261015
2020-11-05 15:15:45,13.034351145038169,3.0718915733647614,196.42857142857144,3.063829787234043,3.8157894736842106,3.666666666666667,152.67175572519082,2.941255006675567,4.111111111111111,6.375,389.18022191753687
2020-11-05 15:15:46,13.034351145038169,3.0718915733647614,196.42857142857144,3.063829787234043,3.8157894736842106,3.666666666666667,152.67175572519082,2.941255006675567,4.111111111111111,6.375,389.18022191753687
2020-11-05 15:15:47,13.034351145038169,3.0718915733647614,196.42857142857144,3.063829787234043,3.8157894736842106,3.666666666666667,152.67175572519082,2.941255006675567,4.111111111111111,6.375,389.18022191753687
2020-11-05 15:15:48,13.034351145038169,3.0718915733647614,196.42857142857144,3.063829787234043,3.8157894736842106,3.666666666666667,152.67175572519082,2.941255006675567,4.111111111111111,6.375,389.18022191753687
2020-11-05 15:15:49,13.034351145038169,3.0718915733647614,196.42857142857144,3.063829787234043,3.8157894736842106,3.666666666666667,152.67175572519082,2.941255006675567,4.111111111111111,6.375,389.18022191753687
2020-11-05 15:15:50,13.034351145038169,3.0718915733647614,196.42857142857144,3.044943820224719,3.8157894736842106,3.666666666666667,152.67175572519082,2.92330383480826,4.111111111111111,6.375,389.1433847786601
2020-11-05 15:15:51,13.034351145038169,3.0718915733647614,350.0,3.044943820224719,3.8157894736842106,3.666666666666667,152.67175572519082,2.92330383480826,4.111111111111111,6.375,542.7148133500887
2020-11-05 15:15:52,13.034351145038169,3.0718915733647614,350.0,3.044943820224719,3.8157894736842106,3.666666666666667,152.67175572519082,2.92330383480826,4.111111111111111,6.375,542.7148133500887
2020-11-05 15:15:53,13.034351145038169,3.0718915733647614,350.0,3.044943820224719,3.8157894736842106,3.666666666666667,102.14285714285714,2.92330383480826,4.111111111111111,6.375,492.18591476775504
2020-11-05 15:15:54,13.034351145038169,3.0718915733647614,350.0,3.044943820224719,3.8157894736842106,3.666666666666667,102.14285714285714,2.92330383480826,4.111111111111111,6.375,492.18591476775504
2020-11-05 15:15:55,13.034351145038169,3.0718915733647614,350.0,3.044943820224719,3.412698412698413,3.666666666666667,102.14285714285714,2.92330383480826,4.111111111111111,6.375,491.78282370676925
2020-11-05 15:15:56,13.034351145038169,3.0718915733647614,350.0,3.044943820224719,3.412698412698413,3.8,102.14285714285714,2.92330383480826,4.111111111111111,6.375,491.91615704010263
2020-11-05 15:15:57,12.5,2.9660606060606063,350.0,3.044943820224719,3.412698412698413,3.8,102.14285714285714,2.92330383480826,4.111111111111111,6.375,491.27597492776016
2020-11-05 15:15:58,12.5,2.9660606060606063,350.0,3.044943820224719,3.412698412698413,3.8,102.14285714285714,2.92330383480826,4.111111111111111,6.375,491.27597492776016
2020-11-05 15:15:59,12.5,2.9660606060606063,350.0,3.044943820224719,3.412698412698413,3.8,102.14285714285714,2.92330383480826,4.111111111111111,6.375,491.27597492776016
2020-11-05 15:16:00,12.5,2.9660606060606063,350.0,3.044943820224719,3.412698412698413,3.8,102.14285714285714,2.92330383480826,3.0,6.058558558558557,489.8484223752077
2020-11-05 15:16:01,12.5,2.9660606060606063,350.0,3.044943820224719,3.412698412698413,3.8,102.14285714285714,2.92330383480826,3.0,6.058558558558557,489.8484223752077
2020-11-05 15:16:02,12.5,2.9660606060606063,350.0,3.044943820224719,3.412698412698413,3.8,102.14285714285714,2.92330383480826,3.0,6.058558558558557,489.8484223752077
2020-11-05 15:16:03,12.5,2.9660606060606063,350.0,3.044943820224719,3.412698412698413,3.8,102.14285714285714,2.92330383480826,3.0,6.058558558558557,489.8484223752077
2020-11-05 15:16:04,12.5,2.9660606060606063,350.0,3.044943820224719,3.412698412698413,3.8,102.14285714285714,2.92330383480826,3.0,6.058558558558557,489.8484223752077
2020-11-05 15:16:05,12.5,2.9660606060606063,350.0,2.9101123595505616,3.412698412698413,3.8,102.14285714285714,2.7565011820330967,3.0,6.058558558558557,489.54678826175837
2020-11-05 15:16:06,12.5,2.9660606060606063,175.0,2.9101123595505616,3.412698412698413,3.8,102.14285714285714,2.7565011820330967,3.0,6.058558558558557,314.54678826175837
2020-11-05 15:16:07,12.5,2.9660606060606063,175.0,2.9101123595505616,3.412698412698413,3.8,102.14285714285714,2.7565011820330967,3.0,6.058558558558557,314.54678826175837
2020-11-05 15:16:08,12.5,2.9660606060606063,175.0,2.9101123595505616,3.412698412698413,3.8,157.95454545454544,2.7565011820330967,3.0,6.058558558558557,370.35847657344664
2020-11-05 15:16:09,12.5,2.9660606060606063,175.0,2.9101123595505616,3.412698412698413,3.8,157.95454545454544,2.7565011820330967,3.0,6.058558558558557,370.35847657344664
2020-11-05 15:16:10,12.5,2.9660606060606063,175.0,2.9101123595505616,3.3738317757009333,3.8,157.95454545454544,2.7565011820330967,3.0,6.058558558558557,370.3196099364493
2020-11-05 15:16:11,12.5,2.9660606060606063,175.0,2.9101123595505616,3.3738317757009333,3.1538461538461537,157.95454545454544,2.7565011820330967,3.0,6.058558558558557,369.6734560902954
2020-11-05 15:16:12,12.629870129870133,3.0689315608074836,175.0,2.9101123595505616,3.3738317757009333,3.1538461538461537,157.95454545454544,2.7565011820330967,3.0,6.058558558558557,369.90619717491234
2020-11-05 15:16:13,12.629870129870133,3.0689315608074836,175.0,2.9101123595505616,3.3738317757009333,3.1538461538461537,157.95454545454544,2.7565011820330967,3.0,6.058558558558557,369.90619717491234
2020-11-05 15:16:14,12.629870129870133,3.0689315608074836,175.0,2.9101123595505616,3.3738317757009333,3.1538461538461537,157.95454545454544,2.7565011820330967,3.0,6.058558558558557,369.90619717491234
2020-11-05 15:16:15,12.629870129870133,3.0689315608074836,175.0,2.9101123595505616,3.3738317757009333,3.1538461538461537,157.95454545454544,2.7565011820330967,3.25,6.993243243243242,371.0908818595971
2020-11-05 15:16:16,12.629870129870133,3.0689315608074836,175.0,2.9101123595505616,3.3738317757009333,3.1538461538461537,157.95454545454544,2.7565011820330967,3.25,6.993243243243242,371.0908818595971
2020-11-05 15:16:17,12.629870129870133,3.0689315608074836,175.0,2.9101123595505616,3.3738317757009333,3.1538461538461537,157.95454545454544,2.7565011820330967,3.25,6.993243243243242,371.0908818595971
2020-11-05 15:16:18,12.629870129870133,3.0689315608074836,175.0,2.9101123595505616,3.3738317757009333,3.1538461538461537,157.95454545454544,2.7565011820330967,3.25,6.993243243243242,371.0908818595971
2020-11-05 15:16:19,12.629870129870133,3.0689315608074836,175.0,2.9101123595505616,3.3738317757009333,3.1538461538461537,157.95454545454544,2.7565011820330967,3.25,6.993243243243242,371.0908818595971
2020-11-05 15:16:20,12.629870129870133,3.0689315608074836,175.0,2.838709677419355,3.3738317757009333,3.1538461538461537,157.95454545454544,3.024793388429752,3.25,6.993243243243242,371.28777138386255
2020-11-05 15:16:21,12.629870129870133,3.0689315608074836,180.0,2.838709677419355,3.3738317757009333,3.1538461538461537,157.95454545454544,3.024793388429752,3.25,6.993243243243242,376.28777138386255
2020-11-05 15:16:22,12.629870129870133,3.0689315608074836,180.0,2.838709677419355,3.3738317757009333,3.1538461538461537,157.95454545454544,3.024793388429752,3.25,6.993243243243242,376.28777138386255
2020-11-05 15:16:23,12.629870129870133,3.0689315608074836,180.0,2.838709677419355,3.3738317757009333,3.1538461538461537,147.46835443037978,3.024793388429752,3.25,6.993243243243242,365.8015803596968
2020-11-05 15:16:24,12.629870129870133,3.0689315608074836,180.0,2.838709677419355,3.3738317757009333,3.1538461538461537,147.46835443037978,3.024793388429752,3.25,6.993243243243242,365.8015803596968
2020-11-05 15:16:25,12.629870129870133,3.0689315608074836,180.0,2.838709677419355,3.4162895927601813,3.1538461538461537,147.46835443037978,3.024793388429752,3.25,6.993243243243242,365.844038176756
2020-11-05 15:16:26,12.629870129870133,3.0689315608074836,180.0,2.838709677419355,3.4162895927601813,3.1818181818181817,147.46835443037978,3.024793388429752,3.25,6.993243243243242,365.8720102047281
2020-11-05 15:16:27,12.705696202531644,3.0850873264666374,180.0,2.838709677419355,3.4162895927601813,3.1818181818181817,147.46835443037978,3.024793388429752,3.25,6.993243243243242,365.9639920430488
2020-11-05 15:16:28,12.705696202531644,3.0850873264666374,180.0,2.838709677419355,3.4162895927601813,3.1818181818181817,147.46835443037978,3.024793388429752,3.25,6.993243243243242,365.9639920430488
2020-11-05 15:16:29,12.705696202531644,3.0850873264666374,180.0,2.838709677419355,3.4162895927601813,3.1818181818181817,147.46835443037978,3.024793388429752,3.25,6.993243243243242,365.9639920430488
2020-11-05 15:16:30,12.705696202531644,3.0850873264666374,180.0,2.838709677419355,3.4162895927601813,3.1818181818181817,147.46835443037978,3.024793388429752,3.363636363636364,5.920138888888888,365.0045240523308
2020-11-05 15:16:31,12.705696202531644,3.0850873264666374,180.0,2.838709677419355,3.4162895927601813,3.1818181818181817,147.46835443037978,3.024793388429752,3.363636363636364,5.920138888888888,365.0045240523308
2020-11-05 15:16:32,12.705696202531644,3.0850873264666374,180.0,2.838709677419355,3.4162895927601813,3.1818181818181817,147.46835443037978,3.024793388429752,3.363636363636364,5.920138888888888,365.0045240523308
2020-11-05 15:16:33,12.705696202531644,3.0850873264666374,180.0,2.838709677419355,3.4162895927601813,3.1818181818181817,147.46835443037978,3.024793388429752,3.363636363636364,5.920138888888888,365.0045240523308
2020-11-05 15:16:34,12.705696202531644,3.0850873264666374,180.0,2.838709677419355,3.4162895927601813,3.1818181818181817,147.46835443037978,3.024793388429752,3.363636363636364,5.920138888888888,365.0045240523308
2020-11-05 15:16:35,12.705696202531644,3.0850873264666374,180.0,2.9115044247787614,3.4162895927601813,3.1818181818181817,147.46835443037978,3.2188340807174884,3.363636363636364,5.920138888888888,365.27135949197793
2020-11-05 15:16:36,12.705696202531644,3.0850873264666374,180.35714285714286,2.9115044247787614,3.4162895927601813,3.1818181818181817,147.46835443037978,3.2188340807174884,3.363636363636364,5.920138888888888,365.62850234912077
2020-11-05 15:16:37,12.705696202531644,3.0850873264666374,180.35714285714286,2.9115044247787614,3.4162895927601813,3.1818181818181817,147.46835443037978,3.2188340807174884,3.363636363636364,5.920138888888888,365.62850234912077
2020-11-05 15:16:38,12.705696202531644,3.0850873264666374,180.35714285714286,2.9115044247787614,3.4162895927601813,3.1818181818181817,279.9657534246576,3.2188340807174884,3.363636363636364,5.920138888888888,498.1259013433986
2020-11-05 15:16:39,12.705696202531644,3.0850873264666374,180.35714285714286,2.9115044247787614,3.4162895927601813,3.1818181818181817,279.9657534246576,3.2188340807174884,3.363636363636364,5.920138888888888,498.1259013433986
2020-11-05 15:16:40,12.705696202531644,3.0850873264666374,180.35714285714286,2.9115044247787614,3.6602870813397126,3.1818181818181817,279.9657534246576,3.2188340807174884,3.363636363636364,5.920138888888888,498.36989883197816
2020-11-05 15:16:41,12.705696202531644,3.0850873264666374,180.35714285714286,2.9115044247787614,3.6602870813397126,2.6666666666666665,279.9657534246576,3.2188340807174884,3.363636363636364,5.920138888888888,497.8547473168266
2020-11-05 15:16:42,21.225490196078432,4.1850512356841465,180.35714285714286,2.9115044247787614,3.6602870813397126,2.6666666666666665,279.9657534246576,3.2188340807174884,3.363636363636364,5.920138888888888,507.4745052195909
2020-11-05 15:16:43,21.225490196078432,4.1850512356841465,180.35714285714286,2.9115044247787614,3.6602870813397126,2.6666666666666665,279.9657534246576,3.2188340807174884,3.363636363636364,5.920138888888888,507.4745052195909
2020-11-05 15:16:44,21.225490196078432,4.1850512356841465,180.35714285714286,2.9115044247787614,3.6602870813397126,2.6666666666666665,279.9657534246576,3.2188340807174884,3.363636363636364,5.920138888888888,507.4745052195909
