Time,productcatalogservice,adservice,emailservice,recommendationservice,frontend,checkoutservice,shippingservice,cartservice,currencyservice,paymentservice,Total
2020-12-11 14:42:32,2.470588235294118,6.142857142857142,3.0,8.571428571428571,76.63043478260869,137.5,3.0952380952380962,6.95945945945946,2.685393258426966,3.0,250.05539954531304
2020-12-11 14:42:33,2.470588235294118,6.142857142857142,3.0,8.571428571428571,76.63043478260869,137.5,3.0952380952380962,6.95945945945946,2.685393258426966,3.0,250.05539954531304
2020-12-11 14:42:34,2.470588235294118,6.142857142857142,3.0,8.571428571428571,76.63043478260869,137.5,3.0952380952380962,6.95945945945946,2.685393258426966,3.0,250.05539954531304
2020-12-11 14:42:35,2.470588235294118,6.142857142857142,3.0,8.571428571428571,76.63043478260869,137.5,3.0952380952380962,6.95945945945946,2.685393258426966,3.0,250.05539954531304
2020-12-11 14:42:36,2.470588235294118,6.142857142857142,3.0,8.571428571428571,76.63043478260869,137.5,3.0952380952380962,6.730769230769233,2.685393258426966,3.0,249.8267093166228
2020-12-11 14:42:37,2.470588235294118,6.142857142857142,4.0,8.571428571428571,76.63043478260869,137.5,3.0952380952380962,6.730769230769233,2.685393258426966,3.0,250.8267093166228
2020-12-11 14:42:38,2.470588235294118,6.142857142857142,4.0,8.571428571428571,76.63043478260869,137.5,2.916666666666667,6.730769230769233,2.685393258426966,3.0,250.64813788805145
2020-12-11 14:42:39,2.470588235294118,6.142857142857142,4.0,8.571428571428571,76.63043478260869,137.5,2.916666666666667,6.730769230769233,2.685393258426966,3.0,250.64813788805145
2020-12-11 14:42:40,2.470588235294118,6.142857142857142,4.0,7.905405405405406,88.39285714285714,137.5,2.916666666666667,6.730769230769233,2.685393258426966,3.0,261.7445370822767
2020-12-11 14:42:41,2.504716981132076,6.142857142857142,4.0,7.905405405405406,88.39285714285714,75.0,2.916666666666667,6.730769230769233,2.685393258426966,3.0,199.27866582811455
2020-12-11 14:42:42,2.504716981132076,6.142857142857142,4.0,7.905405405405406,88.39285714285714,75.0,2.916666666666667,6.730769230769233,2.939240506329114,3.0,199.5325130760168
2020-12-11 14:42:43,2.504716981132076,6.142857142857142,4.0,7.905405405405406,88.39285714285714,75.0,2.916666666666667,6.730769230769233,2.939240506329114,3.0,199.5325130760168
2020-12-11 14:42:44,2.504716981132076,6.142857142857142,4.0,7.905405405405406,88.39285714285714,75.0,2.916666666666667,6.730769230769233,2.939240506329114,3.0,199.5325130760168
2020-12-11 14:42:45,2.504716981132076,6.142857142857142,4.0,7.905405405405406,88.39285714285714,75.0,2.916666666666667,6.730769230769233,2.939240506329114,3.0,199.5325130760168
2020-12-11 14:42:46,2.504716981132076,6.142857142857142,4.0,7.905405405405406,88.39285714285714,75.0,2.916666666666667,6.730769230769233,2.939240506329114,3.0,199.5325130760168
2020-12-11 14:42:47,2.504716981132076,5.375,4.0,7.905405405405406,88.39285714285714,75.0,2.916666666666667,6.730769230769233,2.939240506329114,3.0,198.7646559331596
2020-12-11 14:42:48,2.504716981132076,5.375,4.0,7.905405405405406,88.39285714285714,75.0,2.916666666666667,6.730769230769233,2.939240506329114,3.0,198.7646559331596
2020-12-11 14:42:49,2.504716981132076,5.375,4.0,7.905405405405406,88.39285714285714,75.0,2.916666666666667,6.730769230769233,2.939240506329114,3.0,198.7646559331596
2020-12-11 14:42:50,2.504716981132076,5.375,4.0,7.905405405405406,88.39285714285714,75.0,2.916666666666667,6.730769230769233,2.939240506329114,3.0,198.7646559331596
2020-12-11 14:42:51,2.504716981132076,5.375,4.0,7.905405405405406,88.39285714285714,75.0,2.916666666666667,6.842105263157895,2.939240506329114,3.0,198.87599196554837
2020-12-11 14:42:52,2.504716981132076,5.375,3.0,7.905405405405406,88.39285714285714,75.0,2.916666666666667,6.842105263157895,2.939240506329114,3.0,197.87599196554837
2020-12-11 14:42:53,2.504716981132076,5.375,3.0,7.905405405405406,88.39285714285714,75.0,2.4838709677419355,6.842105263157895,2.939240506329114,3.0,197.4431962666236
2020-12-11 14:42:54,2.504716981132076,5.375,3.0,7.905405405405406,88.39285714285714,75.0,2.4838709677419355,6.842105263157895,2.939240506329114,3.0,197.4431962666236
2020-12-11 14:42:55,2.504716981132076,5.375,3.0,10.775862068965518,112.5,75.0,2.4838709677419355,6.842105263157895,2.939240506329114,2.6,224.02079578732653
2020-12-11 14:42:56,2.6493506493506502,5.375,3.0,10.775862068965518,112.5,125.0,2.4838709677419355,6.842105263157895,2.939240506329114,2.6,274.1654294555451
2020-12-11 14:42:57,2.6493506493506502,5.375,3.0,10.775862068965518,112.5,125.0,2.4838709677419355,6.842105263157895,2.9038461538461537,2.6,274.13003510306214
2020-12-11 14:42:58,2.6493506493506502,5.375,3.0,10.775862068965518,112.5,125.0,2.4838709677419355,6.842105263157895,2.9038461538461537,2.6,274.13003510306214
2020-12-11 14:42:59,2.6493506493506502,5.375,3.0,10.775862068965518,112.5,125.0,2.4838709677419355,6.842105263157895,2.9038461538461537,2.6,274.13003510306214
2020-12-11 14:43:00,2.6493506493506502,5.375,3.0,10.775862068965518,112.5,125.0,2.4838709677419355,6.842105263157895,2.9038461538461537,2.6,274.13003510306214
2020-12-11 14:43:01,2.6493506493506502,5.375,3.0,10.775862068965518,112.5,125.0,2.4838709677419355,6.842105263157895,2.9038461538461537,2.6,274.13003510306214
2020-12-11 14:43:02,2.6493506493506502,5.974576271186441,3.0,10.775862068965518,112.5,125.0,2.4838709677419355,6.842105263157895,2.9038461538461537,2.6,274.7296113742486
2020-12-11 14:43:03,2.6493506493506502,5.974576271186441,3.0,10.775862068965518,112.5,125.0,2.4838709677419355,6.842105263157895,2.9038461538461537,2.6,274.7296113742486
2020-12-11 14:43:04,2.6493506493506502,5.974576271186441,3.0,10.775862068965518,112.5,125.0,2.4838709677419355,6.842105263157895,2.9038461538461537,2.6,274.7296113742486
2020-12-11 14:43:05,2.6493506493506502,5.974576271186441,3.0,10.775862068965518,112.5,125.0,2.4838709677419355,6.842105263157895,2.9038461538461537,2.6,274.7296113742486
2020-12-11 14:43:06,2.6493506493506502,5.974576271186441,3.0,10.775862068965518,112.5,125.0,2.4838709677419355,7.825000000000001,2.9038461538461537,2.6,275.7125061110907
2020-12-11 14:43:07,2.6493506493506502,5.974576271186441,3.0,10.775862068965518,112.5,125.0,2.4838709677419355,7.825000000000001,2.9038461538461537,2.6,275.7125061110907
2020-12-11 14:43:08,2.6493506493506502,5.974576271186441,3.0,10.775862068965518,112.5,125.0,2.5517241379310347,7.825000000000001,2.9038461538461537,2.6,275.78035928127986
2020-12-11 14:43:09,2.6493506493506502,5.974576271186441,3.0,10.775862068965518,112.5,125.0,2.5517241379310347,7.825000000000001,2.9038461538461537,2.6,275.78035928127986
2020-12-11 14:43:10,2.6493506493506502,5.974576271186441,3.0,11.119402985074627,146.7821782178218,125.0,2.5517241379310347,7.825000000000001,2.9038461538461537,3.0,310.8060784152106
2020-12-11 14:43:11,2.5578093306288032,5.974576271186441,3.0,11.119402985074627,146.7821782178218,74.99999999999999,2.5517241379310347,7.825000000000001,2.9038461538461537,3.0,260.71453709648887
2020-12-11 14:43:12,2.5578093306288032,5.974576271186441,3.0,11.119402985074627,146.7821782178218,74.99999999999999,2.5517241379310347,7.825000000000001,3.2050473186119874,3.0,261.0157382612547
2020-12-11 14:43:13,2.5578093306288032,5.974576271186441,3.0,11.119402985074627,146.7821782178218,74.99999999999999,2.5517241379310347,7.825000000000001,3.2050473186119874,3.0,261.0157382612547
2020-12-11 14:43:14,2.5578093306288032,5.974576271186441,3.0,11.119402985074627,146.7821782178218,74.99999999999999,2.5517241379310347,7.825000000000001,3.2050473186119874,3.0,261.0157382612547
2020-12-11 14:43:15,2.5578093306288032,5.974576271186441,3.0,11.119402985074627,146.7821782178218,74.99999999999999,2.5517241379310347,7.825000000000001,3.2050473186119874,3.0,261.0157382612547
2020-12-11 14:43:16,2.5578093306288032,5.974576271186441,3.0,11.119402985074627,146.7821782178218,74.99999999999999,2.5517241379310347,7.825000000000001,3.2050473186119874,3.0,261.0157382612547
2020-12-11 14:43:17,2.5578093306288032,5.912698412698412,3.0,11.119402985074627,146.7821782178218,74.99999999999999,2.5517241379310347,7.825000000000001,3.2050473186119874,3.0,260.9538604027667
2020-12-11 14:43:18,2.5578093306288032,5.912698412698412,3.0,11.119402985074627,146.7821782178218,74.99999999999999,2.5517241379310347,7.825000000000001,3.2050473186119874,3.0,260.9538604027667
2020-12-11 14:43:19,2.5578093306288032,5.912698412698412,3.0,11.119402985074627,146.7821782178218,74.99999999999999,2.5517241379310347,7.825000000000001,3.2050473186119874,3.0,260.9538604027667
2020-12-11 14:43:20,2.5578093306288032,5.912698412698412,3.0,11.119402985074627,146.7821782178218,74.99999999999999,2.5517241379310347,7.825000000000001,3.2050473186119874,3.0,260.9538604027667
2020-12-11 14:43:21,2.5578093306288032,5.912698412698412,3.0,11.119402985074627,146.7821782178218,74.99999999999999,2.5517241379310347,8.807339449541285,3.2050473186119874,3.0,261.936199852308
2020-12-11 14:43:22,2.5578093306288032,5.912698412698412,3.0,11.119402985074627,146.7821782178218,74.99999999999999,2.5517241379310347,8.807339449541285,3.2050473186119874,3.0,261.936199852308
2020-12-11 14:43:23,2.5578093306288032,5.912698412698412,3.0,11.119402985074627,146.7821782178218,74.99999999999999,2.720430107526881,8.807339449541285,3.2050473186119874,3.0,262.1049058219038
2020-12-11 14:43:24,2.5578093306288032,5.912698412698412,3.0,11.119402985074627,146.7821782178218,74.99999999999999,2.720430107526881,8.807339449541285,3.2050473186119874,3.0,262.1049058219038
2020-12-11 14:43:25,2.5578093306288032,5.912698412698412,3.0,14.425,209.52380952380955,74.99999999999999,2.720430107526881,8.807339449541285,3.2050473186119874,3.7692307692307687,328.9213649120477
2020-12-11 14:43:26,2.9286321155480035,5.912698412698412,3.0,14.425,209.52380952380955,216.66666666666669,2.720430107526881,8.807339449541285,3.2050473186119874,3.7692307692307687,470.95885436363363
2020-12-11 14:43:27,2.9286321155480035,5.912698412698412,3.0,14.425,209.52380952380955,216.66666666666669,2.720430107526881,8.807339449541285,3.6084243369734788,3.7692307692307687,471.3622313819952
2020-12-11 14:43:28,2.9286321155480035,5.912698412698412,3.0,14.425,209.52380952380955,216.66666666666669,2.720430107526881,8.807339449541285,3.6084243369734788,3.7692307692307687,471.3622313819952
2020-12-11 14:43:29,2.9286321155480035,5.912698412698412,3.0,14.425,209.52380952380955,216.66666666666669,2.720430107526881,8.807339449541285,3.6084243369734788,3.7692307692307687,471.3622313819952
2020-12-11 14:43:30,2.9286321155480035,5.912698412698412,3.0,14.425,209.52380952380955,216.66666666666669,2.720430107526881,8.807339449541285,3.6084243369734788,3.7692307692307687,471.3622313819952
2020-12-11 14:43:31,2.9286321155480035,5.912698412698412,3.0,14.425,209.52380952380955,216.66666666666669,2.720430107526881,8.807339449541285,3.6084243369734788,3.7692307692307687,471.3622313819952
2020-12-11 14:43:32,2.9286321155480035,5.48780487804878,3.0,14.425,209.52380952380955,216.66666666666669,2.720430107526881,8.807339449541285,3.6084243369734788,3.7692307692307687,470.93733784734536
2020-12-11 14:43:33,2.9286321155480035,5.48780487804878,3.0,14.425,209.52380952380955,216.66666666666669,2.720430107526881,8.807339449541285,3.6084243369734788,3.7692307692307687,470.93733784734536
2020-12-11 14:43:34,2.9286321155480035,5.48780487804878,3.0,14.425,209.52380952380955,216.66666666666669,2.720430107526881,8.807339449541285,3.6084243369734788,3.7692307692307687,470.93733784734536
2020-12-11 14:43:35,2.9286321155480035,5.48780487804878,3.0,14.425,209.52380952380955,216.66666666666669,2.720430107526881,8.807339449541285,3.6084243369734788,3.7692307692307687,470.93733784734536
2020-12-11 14:43:36,2.9286321155480035,5.48780487804878,3.0,14.425,209.52380952380955,216.66666666666669,2.720430107526881,9.28921568627451,3.6084243369734788,3.7692307692307687,471.4192140840786
2020-12-11 14:43:37,2.9286321155480035,5.48780487804878,3.1666666666666665,14.425,209.52380952380955,216.66666666666669,2.720430107526881,9.28921568627451,3.6084243369734788,3.7692307692307687,471.5858807507452
2020-12-11 14:43:38,2.9286321155480035,5.48780487804878,3.1666666666666665,14.425,209.52380952380955,216.66666666666669,2.5,9.28921568627451,3.6084243369734788,3.7692307692307687,471.36545064321837
2020-12-11 14:43:39,2.9286321155480035,5.48780487804878,3.1666666666666665,14.425,209.52380952380955,216.66666666666669,2.5,9.28921568627451,3.6084243369734788,3.7692307692307687,471.36545064321837
2020-12-11 14:43:40,2.9286321155480035,5.48780487804878,3.1666666666666665,9.97159090909091,235.14851485148515,216.66666666666669,2.5,9.28921568627451,3.6084243369734788,3.5454545454545454,492.31297065620873
2020-12-11 14:43:41,2.653968253968254,5.48780487804878,3.1666666666666665,9.97159090909091,235.14851485148515,158.33333333333331,2.5,9.28921568627451,3.6084243369734788,3.5454545454545454,433.7049734612957
2020-12-11 14:43:42,2.653968253968254,5.48780487804878,3.1666666666666665,9.97159090909091,235.14851485148515,158.33333333333331,2.5,9.28921568627451,3.623544631306596,3.5454545454545454,433.7200937556287
2020-12-11 14:43:43,2.653968253968254,5.48780487804878,3.1666666666666665,9.97159090909091,235.14851485148515,158.33333333333331,2.5,9.28921568627451,3.623544631306596,3.5454545454545454,433.7200937556287
2020-12-11 14:43:44,2.653968253968254,5.48780487804878,3.1666666666666665,9.97159090909091,235.14851485148515,158.33333333333331,2.5,9.28921568627451,3.623544631306596,3.5454545454545454,433.7200937556287
2020-12-11 14:43:45,2.653968253968254,5.48780487804878,3.1666666666666665,9.97159090909091,235.14851485148515,158.33333333333331,2.5,9.28921568627451,3.623544631306596,3.5454545454545454,433.7200937556287
2020-12-11 14:43:46,2.653968253968254,5.48780487804878,3.1666666666666665,9.97159090909091,235.14851485148515,158.33333333333331,2.5,9.28921568627451,3.623544631306596,3.5454545454545454,433.7200937556287
2020-12-11 14:43:47,2.653968253968254,4.9,3.1666666666666665,9.97159090909091,235.14851485148515,158.33333333333331,2.5,9.28921568627451,3.623544631306596,3.5454545454545454,433.13228887758
2020-12-11 14:43:48,2.653968253968254,4.9,3.1666666666666665,9.97159090909091,235.14851485148515,158.33333333333331,2.5,9.28921568627451,3.623544631306596,3.5454545454545454,433.13228887758
2020-12-11 14:43:49,2.653968253968254,4.9,3.1666666666666665,9.97159090909091,235.14851485148515,158.33333333333331,2.5,9.28921568627451,3.623544631306596,3.5454545454545454,433.13228887758
2020-12-11 14:43:50,2.653968253968254,4.9,3.1666666666666665,9.97159090909091,235.14851485148515,158.33333333333331,2.5,9.28921568627451,3.623544631306596,3.5454545454545454,433.13228887758
2020-12-11 14:43:51,2.653968253968254,4.9,3.1666666666666665,9.97159090909091,235.14851485148515,158.33333333333331,2.5,9.25233644859813,3.623544631306596,3.5454545454545454,433.0954096399037
2020-12-11 14:43:52,2.653968253968254,4.9,3.727272727272728,9.97159090909091,235.14851485148515,158.33333333333331,2.5,9.25233644859813,3.623544631306596,3.5454545454545454,433.6560157005097
2020-12-11 14:43:53,2.653968253968254,4.9,3.727272727272728,9.97159090909091,235.14851485148515,158.33333333333331,2.8989898989898992,9.25233644859813,3.623544631306596,3.5454545454545454,434.0550055994995
2020-12-11 14:43:54,2.653968253968254,4.9,3.727272727272728,9.97159090909091,235.14851485148515,158.33333333333331,2.8989898989898992,9.25233644859813,3.623544631306596,3.5454545454545454,434.0550055994995
2020-12-11 14:43:55,2.653968253968254,4.9,3.727272727272728,18.119266055045873,283.9673913043478,158.33333333333331,2.8989898989898992,9.25233644859813,3.623544631306596,3.0,490.4761026528626
2020-12-11 14:43:56,3.3132137030995104,4.9,3.727272727272728,18.119266055045873,283.9673913043478,203.125,2.8989898989898992,9.25233644859813,3.623544631306596,3.0,535.9270147686607
2020-12-11 14:43:57,3.3132137030995104,4.9,3.727272727272728,18.119266055045873,283.9673913043478,203.125,2.8989898989898992,9.25233644859813,4.0441400304414,3.0,536.3476101677954
2020-12-11 14:43:58,3.3132137030995104,4.9,3.727272727272728,18.119266055045873,283.9673913043478,203.125,2.8989898989898992,9.25233644859813,4.0441400304414,3.0,536.3476101677954
2020-12-11 14:43:59,3.3132137030995104,4.9,3.727272727272728,18.119266055045873,283.9673913043478,203.125,2.8989898989898992,9.25233644859813,4.0441400304414,3.0,536.3476101677954
2020-12-11 14:44:00,3.3132137030995104,4.9,3.727272727272728,18.119266055045873,283.9673913043478,203.125,2.8989898989898992,9.25233644859813,4.0441400304414,3.0,536.3476101677954
2020-12-11 14:44:01,3.3132137030995104,4.9,3.727272727272728,18.119266055045873,283.9673913043478,203.125,2.8989898989898992,9.25233644859813,4.0441400304414,3.0,536.3476101677954
2020-12-11 14:44:02,3.3132137030995104,4.821138211382113,3.727272727272728,18.119266055045873,283.9673913043478,203.125,2.8989898989898992,9.25233644859813,4.0441400304414,3.0,536.2687483791775
2020-12-11 14:44:03,3.3132137030995104,4.821138211382113,3.727272727272728,18.119266055045873,283.9673913043478,203.125,2.8989898989898992,9.25233644859813,4.0441400304414,3.0,536.2687483791775
2020-12-11 14:44:04,3.3132137030995104,4.821138211382113,3.727272727272728,18.119266055045873,283.9673913043478,203.125,2.8989898989898992,9.25233644859813,4.0441400304414,3.0,536.2687483791775
2020-12-11 14:44:05,3.3132137030995104,4.821138211382113,3.727272727272728,18.119266055045873,283.9673913043478,203.125,2.8989898989898992,9.25233644859813,4.0441400304414,3.0,536.2687483791775
2020-12-11 14:44:06,3.3132137030995104,4.821138211382113,3.727272727272728,18.119266055045873,283.9673913043478,203.125,2.8989898989898992,14.622641509433965,4.0441400304414,3.0,541.6390534400133
2020-12-11 14:44:07,3.3132137030995104,4.821138211382113,3.4615384615384612,18.119266055045873,283.9673913043478,203.125,2.8989898989898992,14.622641509433965,4.0441400304414,3.0,541.373319174279
2020-12-11 14:44:08,3.3132137030995104,4.821138211382113,3.4615384615384612,18.119266055045873,283.9673913043478,203.125,2.3673469387755097,14.622641509433965,4.0441400304414,3.0,540.8416762140647
2020-12-11 14:44:09,3.3132137030995104,4.821138211382113,3.4615384615384612,18.119266055045873,283.9673913043478,203.125,2.3673469387755097,14.622641509433965,4.0441400304414,3.0,540.8416762140647
2020-12-11 14:44:10,3.3132137030995104,4.821138211382113,3.4615384615384612,20.608108108108105,396.1038961038961,203.125,2.3673469387755097,14.622641509433965,4.0441400304414,3.2666666666666666,655.7336897333419
2020-12-11 14:44:11,3.318237454100367,4.821138211382113,3.4615384615384612,20.608108108108105,396.1038961038961,130.0,2.3673469387755097,14.622641509433965,4.0441400304414,3.2666666666666666,582.6137134843427
2020-12-11 14:44:12,3.318237454100367,4.821138211382113,3.4615384615384612,20.608108108108105,396.1038961038961,130.0,2.3673469387755097,14.622641509433965,4.264892268694551,3.2666666666666666,582.8344657225957
2020-12-11 14:44:13,3.318237454100367,4.821138211382113,3.4615384615384612,20.608108108108105,396.1038961038961,130.0,2.3673469387755097,14.622641509433965,4.264892268694551,3.2666666666666666,582.8344657225957
2020-12-11 14:44:14,3.318237454100367,4.821138211382113,3.4615384615384612,20.608108108108105,396.1038961038961,130.0,2.3673469387755097,14.622641509433965,4.264892268694551,3.2666666666666666,582.8344657225957
2020-12-11 14:44:15,3.318237454100367,4.821138211382113,3.4615384615384612,20.608108108108105,396.1038961038961,130.0,2.3673469387755097,14.622641509433965,4.264892268694551,3.2666666666666666,582.8344657225957
2020-12-11 14:44:16,3.318237454100367,4.821138211382113,3.4615384615384612,20.608108108108105,396.1038961038961,130.0,2.3673469387755097,14.622641509433965,4.264892268694551,3.2666666666666666,582.8344657225957
2020-12-11 14:44:17,3.318237454100367,4.535483870967743,3.4615384615384612,20.608108108108105,396.1038961038961,130.0,2.3673469387755097,14.622641509433965,4.264892268694551,3.2666666666666666,582.5488113821815
2020-12-11 14:44:18,3.318237454100367,4.535483870967743,3.4615384615384612,20.608108108108105,396.1038961038961,130.0,2.3673469387755097,14.622641509433965,4.264892268694551,3.2666666666666666,582.5488113821815
2020-12-11 14:44:19,3.318237454100367,4.535483870967743,3.4615384615384612,20.608108108108105,396.1038961038961,130.0,2.3673469387755097,14.622641509433965,4.264892268694551,3.2666666666666666,582.5488113821815
2020-12-11 14:44:20,3.318237454100367,4.535483870967743,3.4615384615384612,20.608108108108105,396.1038961038961,130.0,2.3673469387755097,14.622641509433965,4.264892268694551,3.2666666666666666,582.5488113821815
2020-12-11 14:44:21,3.318237454100367,4.535483870967743,3.4615384615384612,20.608108108108105,396.1038961038961,130.0,2.3673469387755097,12.727272727272727,4.264892268694551,3.2666666666666666,580.6534426000202
2020-12-11 14:44:22,3.318237454100367,4.535483870967743,4.0,20.608108108108105,396.1038961038961,130.0,2.3673469387755097,12.727272727272727,4.264892268694551,3.2666666666666666,581.1919041384817
2020-12-11 14:44:23,3.318237454100367,4.535483870967743,4.0,20.608108108108105,396.1038961038961,130.0,2.9433962264150946,12.727272727272727,4.264892268694551,3.2666666666666666,581.7679534261214
2020-12-11 14:44:24,3.318237454100367,4.535483870967743,4.0,20.608108108108105,396.1038961038961,130.0,2.9433962264150946,12.727272727272727,4.264892268694551,3.2666666666666666,581.7679534261214
2020-12-11 14:44:25,3.318237454100367,4.535483870967743,4.0,21.25,570.2554744525548,130.0,2.9433962264150946,12.727272727272727,4.264892268694551,3.3636363636363638,756.6583933636418
2020-12-11 14:44:26,4.15210843373494,4.535483870967743,4.0,21.25,570.2554744525548,184.375,2.9433962264150946,12.727272727272727,4.264892268694551,3.3636363636363638,811.8672643432762
2020-12-11 14:44:27,4.15210843373494,4.535483870967743,4.0,21.25,570.2554744525548,184.375,2.9433962264150946,12.727272727272727,6.284722222222222,3.3636363636363638,813.8870942968039
2020-12-11 14:44:28,4.15210843373494,4.535483870967743,4.0,21.25,570.2554744525548,184.375,2.9433962264150946,12.727272727272727,6.284722222222222,3.3636363636363638,813.8870942968039
2020-12-11 14:44:29,4.15210843373494,4.535483870967743,4.0,21.25,570.2554744525548,184.375,2.9433962264150946,12.727272727272727,6.284722222222222,3.3636363636363638,813.8870942968039
2020-12-11 14:44:30,4.15210843373494,4.535483870967743,4.0,21.25,570.2554744525548,184.375,2.9433962264150946,12.727272727272727,6.284722222222222,3.3636363636363638,813.8870942968039
2020-12-11 14:44:31,4.15210843373494,4.535483870967743,4.0,21.25,570.2554744525548,184.375,2.9433962264150946,12.727272727272727,6.284722222222222,3.3636363636363638,813.8870942968039
2020-12-11 14:44:32,4.15210843373494,5.443037974683545,4.0,21.25,570.2554744525548,184.375,2.9433962264150946,12.727272727272727,6.284722222222222,3.3636363636363638,814.7946484005197
2020-12-11 14:44:33,4.15210843373494,5.443037974683545,4.0,21.25,570.2554744525548,184.375,2.9433962264150946,12.727272727272727,6.284722222222222,3.3636363636363638,814.7946484005197
2020-12-11 14:44:34,4.15210843373494,5.443037974683545,4.0,21.25,570.2554744525548,184.375,2.9433962264150946,12.727272727272727,6.284722222222222,3.3636363636363638,814.7946484005197
2020-12-11 14:44:35,4.15210843373494,5.443037974683545,4.0,21.25,570.2554744525548,184.375,2.9433962264150946,12.727272727272727,6.284722222222222,3.3636363636363638,814.7946484005197
2020-12-11 14:44:36,4.15210843373494,5.443037974683545,4.0,21.25,570.2554744525548,184.375,2.9433962264150946,14.816176470588234,6.284722222222222,3.3636363636363638,816.8835521438353
2020-12-11 14:44:37,4.15210843373494,5.443037974683545,3.5,21.25,570.2554744525548,184.375,2.9433962264150946,14.816176470588234,6.284722222222222,3.3636363636363638,816.3835521438353
2020-12-11 14:44:38,4.15210843373494,5.443037974683545,3.5,21.25,570.2554744525548,184.375,2.5,14.816176470588234,6.284722222222222,3.3636363636363638,815.9401559174202
2020-12-11 14:44:39,4.15210843373494,5.443037974683545,3.5,21.25,570.2554744525548,184.375,2.5,14.816176470588234,6.284722222222222,3.3636363636363638,815.9401559174202
2020-12-11 14:44:40,4.15210843373494,5.443037974683545,3.5,24.934210526315788,614.6788990825687,184.375,2.5,14.816176470588234,6.284722222222222,3.444444444444444,864.1285991545581
2020-12-11 14:44:41,4.756175298804782,5.443037974683545,3.5,24.934210526315788,614.6788990825687,142.85714285714286,2.5,14.816176470588234,6.284722222222222,3.444444444444444,823.2148088767708
2020-12-11 14:44:42,4.756175298804782,5.443037974683545,3.5,24.934210526315788,614.6788990825687,142.85714285714286,2.5,14.816176470588234,5.901639344262293,3.444444444444444,822.8317259988107
2020-12-11 14:44:43,4.756175298804782,5.443037974683545,3.5,24.934210526315788,614.6788990825687,142.85714285714286,2.5,14.816176470588234,5.901639344262293,3.444444444444444,822.8317259988107
2020-12-11 14:44:44,4.756175298804782,5.443037974683545,3.5,24.934210526315788,614.6788990825687,142.85714285714286,2.5,14.816176470588234,5.901639344262293,3.444444444444444,822.8317259988107
2020-12-11 14:44:45,4.756175298804782,5.443037974683545,3.5,24.934210526315788,614.6788990825687,142.85714285714286,2.5,14.816176470588234,5.901639344262293,3.444444444444444,822.8317259988107
2020-12-11 14:44:46,4.756175298804782,5.443037974683545,3.5,24.934210526315788,614.6788990825687,142.85714285714286,2.5,14.816176470588234,5.901639344262293,3.444444444444444,822.8317259988107
2020-12-11 14:44:47,4.756175298804782,6.9753086419753085,3.5,24.934210526315788,614.6788990825687,142.85714285714286,2.5,14.816176470588234,5.901639344262293,3.444444444444444,824.3639966661027
2020-12-11 14:44:48,4.756175298804782,6.9753086419753085,3.5,24.934210526315788,614.6788990825687,142.85714285714286,2.5,14.816176470588234,5.901639344262293,3.444444444444444,824.3639966661027
2020-12-11 14:44:49,4.756175298804782,6.9753086419753085,3.5,24.934210526315788,614.6788990825687,142.85714285714286,2.5,14.816176470588234,5.901639344262293,3.444444444444444,824.3639966661027
