Time,emailservice,paymentservice,shippingservice,recommendationservice,cartservice,productcatalogservice,checkoutservice,adservice,frontend,currencyservice,Total
2020-11-23 07:40:08,3.2222222222222223,3.571428571428572,2.0232558139534884,8.676470588235292,5.614035087719297,1.3344827586206898,125.0,5.104166666666667,80.46874999999999,3.179159049360147,238.19397075820638
2020-11-23 07:40:09,3.2222222222222223,3.571428571428572,2.0232558139534884,8.676470588235292,5.614035087719297,1.3344827586206898,125.0,5.104166666666667,80.46874999999999,3.1856,238.20041170884616
2020-11-23 07:40:10,3.2222222222222223,3.571428571428572,2.0232558139534884,8.676470588235292,5.614035087719297,1.3344827586206898,125.0,5.104166666666667,81.0,3.1856,238.73166170884625
2020-11-23 07:40:11,3.2222222222222223,3.571428571428572,2.0232558139534884,8.676470588235292,5.614035087719297,1.3344827586206898,125.0,5.104166666666667,81.0,3.1856,238.73166170884625
2020-11-23 07:40:12,3.2222222222222223,3.0,2.0232558139534884,8.676470588235292,4.790322580645162,1.3344827586206898,125.0,5.104166666666667,81.0,3.1856,237.33652063034356
2020-11-23 07:40:13,3.2222222222222223,3.0,2.0232558139534884,8.676470588235292,4.790322580645162,1.3344827586206898,125.0,5.104166666666667,81.0,3.1856,237.33652063034356
2020-11-23 07:40:14,3.2222222222222223,3.0,2.0232558139534884,8.676470588235292,4.790322580645162,1.3344827586206898,125.0,3.918367346938776,81.0,3.1856,236.1507213106156
2020-11-23 07:40:15,3.2222222222222223,3.0,2.0232558139534884,8.676470588235292,4.790322580645162,1.3344827586206898,125.0,3.918367346938776,81.0,3.1856,236.1507213106156
2020-11-23 07:40:16,3.2222222222222223,3.0,2.0232558139534884,8.676470588235292,4.790322580645162,1.3344827586206898,125.0,3.918367346938776,81.0,3.1856,236.1507213106156
2020-11-23 07:40:17,3.2222222222222223,3.0,2.0232558139534884,8.676470588235292,4.790322580645162,1.3344827586206898,125.0,3.918367346938776,81.0,3.1856,236.1507213106156
2020-11-23 07:40:18,3.2222222222222223,3.0,2.0232558139534884,8.676470588235292,4.790322580645162,1.774535809018568,125.0,3.918367346938776,81.0,3.1856,236.5907743610135
2020-11-23 07:40:19,3.2222222222222223,3.0,2.0232558139534884,8.676470588235292,4.790322580645162,1.774535809018568,87.5,3.918367346938776,81.0,3.1856,199.0907743610135
2020-11-23 07:40:20,3.2222222222222223,3.0,2.0232558139534884,9.622641509433961,4.790322580645162,1.774535809018568,87.5,3.918367346938776,81.0,3.1856,200.03694528221214
2020-11-23 07:40:21,3.8,3.0,2.0232558139534884,9.622641509433961,4.790322580645162,1.774535809018568,87.5,3.918367346938776,81.0,3.1856,200.61472305999
2020-11-23 07:40:22,3.8,3.0,1.2857142857142858,9.622641509433961,4.790322580645162,1.774535809018568,87.5,3.918367346938776,81.0,3.1856,199.87718153175075
2020-11-23 07:40:23,3.8,3.0,1.2857142857142858,9.622641509433961,4.790322580645162,1.774535809018568,87.5,3.918367346938776,81.0,3.1856,199.87718153175075
2020-11-23 07:40:24,3.8,3.0,1.2857142857142858,9.622641509433961,4.790322580645162,1.774535809018568,87.5,3.918367346938776,81.0,3.440217391304348,200.13179892305507
2020-11-23 07:40:25,3.8,3.0,1.2857142857142858,9.622641509433961,4.790322580645162,1.774535809018568,87.5,3.918367346938776,112.65060240963852,3.440217391304348,231.7824013326936
2020-11-23 07:40:26,3.8,3.0,1.2857142857142858,9.622641509433961,4.790322580645162,1.774535809018568,87.5,3.918367346938776,112.65060240963852,3.440217391304348,231.7824013326936
2020-11-23 07:40:27,3.8,3.0,1.2857142857142858,9.622641509433961,7.028985507246378,1.774535809018568,87.5,3.918367346938776,112.65060240963852,3.440217391304348,234.02106425929486
2020-11-23 07:40:28,3.8,3.0,1.2857142857142858,9.622641509433961,7.028985507246378,1.774535809018568,87.5,3.918367346938776,112.65060240963852,3.440217391304348,234.02106425929486
2020-11-23 07:40:29,3.8,3.0,1.2857142857142858,9.622641509433961,7.028985507246378,1.774535809018568,87.5,6.59090909090909,112.65060240963852,3.440217391304348,236.6936060032652
2020-11-23 07:40:30,3.8,3.0,1.2857142857142858,9.622641509433961,7.028985507246378,1.774535809018568,87.5,6.59090909090909,112.65060240963852,3.440217391304348,236.6936060032652
2020-11-23 07:40:31,3.8,3.0,1.2857142857142858,9.622641509433961,7.028985507246378,1.774535809018568,87.5,6.59090909090909,112.65060240963852,3.440217391304348,236.6936060032652
2020-11-23 07:40:32,3.8,3.0,1.2857142857142858,9.622641509433961,7.028985507246378,1.774535809018568,87.5,6.59090909090909,112.65060240963852,3.440217391304348,236.6936060032652
2020-11-23 07:40:33,3.8,3.0,1.2857142857142858,9.622641509433961,7.028985507246378,1.9594095940959404,87.5,6.59090909090909,112.65060240963852,3.440217391304348,236.8784797883425
2020-11-23 07:40:34,3.8,3.0,1.2857142857142858,9.622641509433961,7.028985507246378,1.9594095940959404,118.75,6.59090909090909,112.65060240963852,3.440217391304348,268.12847978834253
2020-11-23 07:40:35,3.8,3.0,1.2857142857142858,16.264705882352942,7.028985507246378,1.9594095940959404,118.75,6.59090909090909,112.65060240963852,3.440217391304348,274.77054416126145
2020-11-23 07:40:36,3.0,3.0,1.2857142857142858,16.264705882352942,7.028985507246378,1.9594095940959404,118.75,6.59090909090909,112.65060240963852,3.440217391304348,273.9705441612615
2020-11-23 07:40:37,3.0,3.0,2.148936170212766,16.264705882352942,7.028985507246378,1.9594095940959404,118.75,6.59090909090909,112.65060240963852,3.440217391304348,274.83376604576
2020-11-23 07:40:38,3.0,3.0,2.148936170212766,16.264705882352942,7.028985507246378,1.9594095940959404,118.75,6.59090909090909,112.65060240963852,3.440217391304348,274.83376604576
2020-11-23 07:40:39,3.0,3.0,2.148936170212766,16.264705882352942,7.028985507246378,1.9594095940959404,118.75,6.59090909090909,112.65060240963852,3.489851150202977,274.8833998046586
2020-11-23 07:40:40,3.0,3.0,2.148936170212766,16.264705882352942,7.028985507246378,1.9594095940959404,118.75,6.59090909090909,188.9175257731959,3.489851150202977,351.150323168216
2020-11-23 07:40:41,3.0,3.0,2.148936170212766,16.264705882352942,7.028985507246378,1.9594095940959404,118.75,6.59090909090909,188.9175257731959,3.489851150202977,351.150323168216
2020-11-23 07:40:42,3.0,3.0,2.148936170212766,16.264705882352942,8.5,1.9594095940959404,118.75,6.59090909090909,188.9175257731959,3.489851150202977,352.62133766096963
2020-11-23 07:40:43,3.0,3.0,2.148936170212766,16.264705882352942,8.5,1.9594095940959404,118.75,6.59090909090909,188.9175257731959,3.489851150202977,352.62133766096963
2020-11-23 07:40:44,3.0,3.0,2.148936170212766,16.264705882352942,8.5,1.9594095940959404,118.75,6.406249999999999,188.9175257731959,3.489851150202977,352.4366785700605
2020-11-23 07:40:45,3.0,3.0,2.148936170212766,16.264705882352942,8.5,1.9594095940959404,118.75,6.406249999999999,188.9175257731959,3.489851150202977,352.4366785700605
2020-11-23 07:40:46,3.0,3.0,2.148936170212766,16.264705882352942,8.5,1.9594095940959404,118.75,6.406249999999999,188.9175257731959,3.489851150202977,352.4366785700605
2020-11-23 07:40:47,3.0,3.0,2.148936170212766,16.264705882352942,8.5,1.9594095940959404,118.75,6.406249999999999,188.9175257731959,3.489851150202977,352.4366785700605
2020-11-23 07:40:48,3.0,3.0,2.148936170212766,16.264705882352942,8.5,2.2842639593908634,118.75,6.406249999999999,188.9175257731959,3.489851150202977,352.76153293535555
2020-11-23 07:40:49,3.0,3.0,2.148936170212766,16.264705882352942,8.5,2.2842639593908634,100.0,6.406249999999999,188.9175257731959,3.489851150202977,334.0115329353555
2020-11-23 07:40:50,3.0,3.0,2.148936170212766,12.142857142857142,8.5,2.2842639593908634,100.0,6.406249999999999,188.9175257731959,3.489851150202977,329.8896841958597
2020-11-23 07:40:51,3.4615384615384617,3.0,2.148936170212766,12.142857142857142,8.5,2.2842639593908634,100.0,6.406249999999999,188.9175257731959,3.489851150202977,330.3512226573981
2020-11-23 07:40:52,3.4615384615384617,3.0,1.9411764705882355,12.142857142857142,8.5,2.2842639593908634,100.0,6.406249999999999,188.9175257731959,3.489851150202977,330.14346295777364
2020-11-23 07:40:53,3.4615384615384617,3.0,1.9411764705882355,12.142857142857142,8.5,2.2842639593908634,100.0,6.406249999999999,188.9175257731959,3.489851150202977,330.14346295777364
2020-11-23 07:40:54,3.4615384615384617,3.0,1.9411764705882355,12.142857142857142,8.5,2.2842639593908634,100.0,6.406249999999999,188.9175257731959,3.6984126984126986,330.3520245059833
2020-11-23 07:40:55,3.4615384615384617,3.0,1.9411764705882355,12.142857142857142,8.5,2.2842639593908634,100.0,6.406249999999999,158.74125874125878,3.6984126984126986,300.1757574740462
2020-11-23 07:40:56,3.4615384615384617,3.0,1.9411764705882355,12.142857142857142,8.5,2.2842639593908634,100.0,6.406249999999999,158.74125874125878,3.6984126984126986,300.1757574740462
2020-11-23 07:40:57,3.4615384615384617,3.375,1.9411764705882355,12.142857142857142,8.060344827586208,2.2842639593908634,100.0,6.406249999999999,158.74125874125878,3.6984126984126986,300.1111023016324
2020-11-23 07:40:58,3.4615384615384617,3.375,1.9411764705882355,12.142857142857142,8.060344827586208,2.2842639593908634,100.0,6.406249999999999,158.74125874125878,3.6984126984126986,300.1111023016324
2020-11-23 07:40:59,3.4615384615384617,3.375,1.9411764705882355,12.142857142857142,8.060344827586208,2.2842639593908634,100.0,7.5568181818181825,158.74125874125878,3.6984126984126986,301.26167048345064
2020-11-23 07:41:00,3.4615384615384617,3.375,1.9411764705882355,12.142857142857142,8.060344827586208,2.2842639593908634,100.0,7.5568181818181825,158.74125874125878,3.6984126984126986,301.26167048345064
2020-11-23 07:41:01,3.4615384615384617,3.375,1.9411764705882355,12.142857142857142,8.060344827586208,2.2842639593908634,100.0,7.5568181818181825,158.74125874125878,3.6984126984126986,301.26167048345064
2020-11-23 07:41:02,3.4615384615384617,3.375,1.9411764705882355,12.142857142857142,8.060344827586208,2.2842639593908634,100.0,7.5568181818181825,158.74125874125878,3.6984126984126986,301.26167048345064
2020-11-23 07:41:03,3.4615384615384617,3.375,1.9411764705882355,12.142857142857142,8.060344827586208,2.094650205761317,100.0,7.5568181818181825,158.74125874125878,3.6984126984126986,301.07205672982104
2020-11-23 07:41:04,3.4615384615384617,3.375,1.9411764705882355,12.142857142857142,8.060344827586208,2.094650205761317,133.33333333333334,7.5568181818181825,158.74125874125878,3.6984126984126986,334.40539006315436
2020-11-23 07:41:05,3.4615384615384617,3.375,1.9411764705882355,13.69318181818182,8.060344827586208,2.094650205761317,133.33333333333334,7.5568181818181825,158.74125874125878,3.6984126984126986,335.95571473847906
2020-11-23 07:41:06,3.1538461538461537,3.375,1.9411764705882355,13.69318181818182,8.060344827586208,2.094650205761317,133.33333333333334,7.5568181818181825,158.74125874125878,3.6984126984126986,335.64802243078674
2020-11-23 07:41:07,3.1538461538461537,3.375,2.5454545454545454,13.69318181818182,8.060344827586208,2.094650205761317,133.33333333333334,7.5568181818181825,158.74125874125878,3.6984126984126986,336.25230050565307
2020-11-23 07:41:08,3.1538461538461537,3.375,2.5454545454545454,13.69318181818182,8.060344827586208,2.094650205761317,133.33333333333334,7.5568181818181825,158.74125874125878,3.6984126984126986,336.25230050565307
2020-11-23 07:41:09,3.1538461538461537,3.375,2.5454545454545454,13.69318181818182,8.060344827586208,2.094650205761317,133.33333333333334,7.5568181818181825,158.74125874125878,3.4965380811078135,336.0504258883482
2020-11-23 07:41:10,3.1538461538461537,3.375,2.5454545454545454,13.69318181818182,8.060344827586208,2.094650205761317,133.33333333333334,7.5568181818181825,187.2448979591836,3.4965380811078135,364.55406510627296
2020-11-23 07:41:11,3.1538461538461537,3.375,2.5454545454545454,13.69318181818182,8.060344827586208,2.094650205761317,133.33333333333334,7.5568181818181825,187.2448979591836,3.4965380811078135,364.55406510627296
2020-11-23 07:41:12,3.1538461538461537,3.2222222222222223,2.5454545454545454,13.69318181818182,6.511627906976742,2.094650205761317,133.33333333333334,7.5568181818181825,187.2448979591836,3.4965380811078135,362.85257040788576
2020-11-23 07:41:13,3.1538461538461537,3.2222222222222223,2.5454545454545454,13.69318181818182,6.511627906976742,2.094650205761317,133.33333333333334,7.5568181818181825,187.2448979591836,3.4965380811078135,362.85257040788576
2020-11-23 07:41:14,3.1538461538461537,3.2222222222222223,2.5454545454545454,13.69318181818182,6.511627906976742,2.094650205761317,133.33333333333334,4.426666666666667,187.2448979591836,3.4965380811078135,359.7224188927342
2020-11-23 07:41:15,3.1538461538461537,3.2222222222222223,2.5454545454545454,13.69318181818182,6.511627906976742,2.094650205761317,133.33333333333334,4.426666666666667,187.2448979591836,3.4965380811078135,359.7224188927342
2020-11-23 07:41:16,3.1538461538461537,3.2222222222222223,2.5454545454545454,13.69318181818182,6.511627906976742,2.094650205761317,133.33333333333334,4.426666666666667,187.2448979591836,3.4965380811078135,359.7224188927342
2020-11-23 07:41:17,3.1538461538461537,3.2222222222222223,2.5454545454545454,13.69318181818182,6.511627906976742,2.094650205761317,133.33333333333334,4.426666666666667,187.2448979591836,3.4965380811078135,359.7224188927342
2020-11-23 07:41:18,3.1538461538461537,3.2222222222222223,2.5454545454545454,13.69318181818182,6.511627906976742,2.2882703777335984,133.33333333333334,4.426666666666667,187.2448979591836,3.4965380811078135,359.9160390647065
2020-11-23 07:41:19,3.1538461538461537,3.2222222222222223,2.5454545454545454,13.69318181818182,6.511627906976742,2.2882703777335984,212.5,4.426666666666667,187.2448979591836,3.4965380811078135,439.0827057313732
2020-11-23 07:41:20,3.1538461538461537,3.2222222222222223,2.5454545454545454,13.920454545454545,6.511627906976742,2.2882703777335984,212.5,4.426666666666667,187.2448979591836,3.4965380811078135,439.30997845864584
2020-11-23 07:41:21,4.428571428571429,3.2222222222222223,2.5454545454545454,13.920454545454545,6.511627906976742,2.2882703777335984,212.5,4.426666666666667,187.2448979591836,3.4965380811078135,440.5847037333712
2020-11-23 07:41:22,4.428571428571429,3.2222222222222223,1.4307692307692306,13.920454545454545,6.511627906976742,2.2882703777335984,212.5,4.426666666666667,187.2448979591836,3.4965380811078135,439.4700184186858
2020-11-23 07:41:23,4.428571428571429,3.2222222222222223,1.4307692307692306,13.920454545454545,6.511627906976742,2.2882703777335984,212.5,4.426666666666667,187.2448979591836,3.4965380811078135,439.4700184186858
2020-11-23 07:41:24,4.428571428571429,3.2222222222222223,1.4307692307692306,13.920454545454545,6.511627906976742,2.2882703777335984,212.5,4.426666666666667,187.2448979591836,3.8382775119617225,439.8117578495398
2020-11-23 07:41:25,4.428571428571429,3.2222222222222223,1.4307692307692306,13.920454545454545,6.511627906976742,2.2882703777335984,212.5,4.426666666666667,202.4809160305344,3.8382775119617225,455.0477759208905
2020-11-23 07:41:26,4.428571428571429,3.2222222222222223,1.4307692307692306,13.920454545454545,6.511627906976742,2.2882703777335984,212.5,4.426666666666667,202.4809160305344,3.8382775119617225,455.0477759208905
2020-11-23 07:41:27,4.428571428571429,3.0,1.4307692307692306,13.920454545454545,7.521739130434782,2.2882703777335984,212.5,4.426666666666667,202.4809160305344,3.8382775119617225,455.8356649221264
2020-11-23 07:41:28,4.428571428571429,3.0,1.4307692307692306,13.920454545454545,7.521739130434782,2.2882703777335984,212.5,4.426666666666667,202.4809160305344,3.8382775119617225,455.8356649221264
2020-11-23 07:41:29,4.428571428571429,3.0,1.4307692307692306,13.920454545454545,7.521739130434782,2.2882703777335984,212.5,3.6188340807174884,202.4809160305344,3.8382775119617225,455.02783233617714
2020-11-23 07:41:30,4.428571428571429,3.0,1.4307692307692306,13.920454545454545,7.521739130434782,2.2882703777335984,212.5,3.6188340807174884,202.4809160305344,3.8382775119617225,455.02783233617714
2020-11-23 07:41:31,4.428571428571429,3.0,1.4307692307692306,13.920454545454545,7.521739130434782,2.2882703777335984,212.5,3.6188340807174884,202.4809160305344,3.8382775119617225,455.02783233617714
2020-11-23 07:41:32,4.428571428571429,3.0,1.4307692307692306,13.920454545454545,7.521739130434782,2.2882703777335984,212.5,3.6188340807174884,202.4809160305344,3.8382775119617225,455.02783233617714
2020-11-23 07:41:33,4.428571428571429,3.0,1.4307692307692306,13.920454545454545,7.521739130434782,1.876215165262475,212.5,3.6188340807174884,202.4809160305344,3.8382775119617225,454.615777123706
2020-11-23 07:41:34,4.428571428571429,3.0,1.4307692307692306,13.920454545454545,7.521739130434782,1.876215165262475,150.00000000000003,3.6188340807174884,202.4809160305344,3.8382775119617225,392.11577712370615
2020-11-23 07:41:35,4.428571428571429,3.0,1.4307692307692306,9.6455223880597,7.521739130434782,1.876215165262475,150.00000000000003,3.6188340807174884,202.4809160305344,3.8382775119617225,387.8408449663112
2020-11-23 07:41:36,3.0,3.0,1.4307692307692306,9.6455223880597,7.521739130434782,1.876215165262475,150.00000000000003,3.6188340807174884,202.4809160305344,3.8382775119617225,386.41227353773974
2020-11-23 07:41:37,3.0,3.0,1.2499999999999991,9.6455223880597,7.521739130434782,1.876215165262475,150.00000000000003,3.6188340807174884,202.4809160305344,3.8382775119617225,386.2315043069705
2020-11-23 07:41:38,3.0,3.0,1.2499999999999991,9.6455223880597,7.521739130434782,1.876215165262475,150.00000000000003,3.6188340807174884,202.4809160305344,3.8382775119617225,386.2315043069705
2020-11-23 07:41:39,3.0,3.0,1.2499999999999991,9.6455223880597,7.521739130434782,1.876215165262475,150.00000000000003,3.6188340807174884,202.4809160305344,3.684608915054668,386.0778357100635
2020-11-23 07:41:40,3.0,3.0,1.2499999999999991,9.6455223880597,7.521739130434782,1.876215165262475,150.00000000000003,3.6188340807174884,182.53768844221105,3.684608915054668,366.1346081217402
2020-11-23 07:41:41,3.0,3.0,1.2499999999999991,9.6455223880597,7.521739130434782,1.876215165262475,150.00000000000003,3.6188340807174884,182.53768844221105,3.684608915054668,366.1346081217402
2020-11-23 07:41:42,3.0,3.2222222222222214,1.2499999999999991,9.6455223880597,6.833333333333332,1.876215165262475,150.00000000000003,3.6188340807174884,182.53768844221105,3.684608915054668,365.6684245468609
2020-11-23 07:41:43,3.0,3.2222222222222214,1.2499999999999991,9.6455223880597,6.833333333333332,1.876215165262475,150.00000000000003,3.6188340807174884,182.53768844221105,3.684608915054668,365.6684245468609
2020-11-23 07:41:44,3.0,3.2222222222222214,1.2499999999999991,9.6455223880597,6.833333333333332,1.876215165262475,150.00000000000003,3.59375,182.53768844221105,3.684608915054668,365.6433404661435
2020-11-23 07:41:45,3.0,3.2222222222222214,1.2499999999999991,9.6455223880597,6.833333333333332,1.876215165262475,150.00000000000003,3.59375,182.53768844221105,3.684608915054668,365.6433404661435
2020-11-23 07:41:46,3.0,3.2222222222222214,1.2499999999999991,9.6455223880597,6.833333333333332,1.876215165262475,150.00000000000003,3.59375,182.53768844221105,3.684608915054668,365.6433404661435
2020-11-23 07:41:47,3.0,3.2222222222222214,1.2499999999999991,9.6455223880597,6.833333333333332,1.876215165262475,150.00000000000003,3.59375,182.53768844221105,3.684608915054668,365.6433404661435
2020-11-23 07:41:48,3.0,3.2222222222222214,1.2499999999999991,9.6455223880597,6.833333333333332,1.9212121212121207,150.00000000000003,3.59375,182.53768844221105,3.684608915054668,365.6883374220931
2020-11-23 07:41:49,3.0,3.2222222222222214,1.2499999999999991,9.6455223880597,6.833333333333332,1.9212121212121207,147.72727272727272,3.59375,182.53768844221105,3.684608915054668,363.4156101493658
2020-11-23 07:41:50,3.0,3.2222222222222214,1.2499999999999991,14.636363636363635,6.833333333333332,1.9212121212121207,147.72727272727272,3.59375,182.53768844221105,3.684608915054668,368.40645139766985
